liga,temporada,equipo,id,nombre,posicion,dorsal,Times Tackled,Aerial Duels won,Aerial Duels,Aerial Duels lost,Rightside Passes,Successful Passes Opposition Half,Unsuccessful Crosses open play,Right Foot Goals,Corners Taken (incl short corners),Goals Conceded,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Ground Duels,Appearances,Games Played,Starts,Total Fouls Won,Total Tackles,Tackles Won,Assists (Intentional),Foul Attempted Tackle,Index,Tackles Lost,Clean Sheets,Total Passes,Goals Conceded Outside Box,Backward Passes,Goals,Interceptions,Ground Duels lost,Yellow Cards,Shots Off Target (inc woodwork),Ground Duels won,Duels lost,Duels,Offsides,Successful Open Play Passes,Total Touches In Opposition Box,Penalties Conceded,Leftside Passes,Throw Ins to Opposition Player,Unsuccessful Launches,Successful Passes Own Half,Successful Crosses open play,PutThrough/Blocked Distribution,Blocks,Handballs conceded,Successful Long Passes,Unsuccessful Passes Own Half,Successful Dribbles,Total Clearances,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Unsuccessful Short Passes,Goal Assists,Shots On Target ( inc goals ),Time Played,Corners Won,Recoveries,Throw Ins to Own Player,Key Passes (Attempt Assists),Left Foot Goals,Successful Crosses & Corners,Penalty Goals Conceded,Total Shots,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Forward Passes,Touches,Duels won,Hit Woodwork,Total Fouls Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Successful Launches,Successful Lay-offs,Goals from Inside Box,Open Play Passes,Total Losses Of Possession,Home Goals,Away Goals,Winning Goal,Clearances Off the Line,Headed Goals,Red Cards - 2nd Yellow,Substitute Off,Total Red Cards,Substitute On,Through balls,GK Unsuccessful Distribution,GK Successful Distribution,Goals from Outside Box,Second Goal Assists,Unsuccessful Corners into Box,Successful Corners into Box,Straight Red Cards,Attempts from Set Pieces,Foul Won Penalty,Unsuccessful lay-offs,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made,Penalties Saved,Catches,Punches,Saves made - caught,Goalkeeper Smother,Saves from Penalty,Drops,Penalty Goals,Penalties Taken,Own Goal Scored,Set Pieces Goals,Other Goals,Penalties Off Target,Crosses not Claimed,Last Man Tackle
Canada_Canadian_Premier_League,2021,Forge FC,d84gd0ng7f6p26swgnbi6fhuc,R. Cleary,Forward,28,2.0,,3.0,3.0,,4.0,,,,2.0,,1.0,6.0,5.0,5.0,,,1.0,1.0,,2.0,10.0,,,3.0,1.0,2.0,,,5.0,,,1.0,8.0,9.0,,3.0,3.0,,,,,,1.0,,,,,,,,,,,,1.0,51.0,1.0,2.0,,1.0,,1.0,,1.0,,2.0,1.0,12.0,1.0,,3.0,,1.0,3.0,3.0,,,,3.0,3.0,,,0.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,98cjw6yh6oi51ros0dpfn41zo,S. Frias,Defender,26,,1.0,3.0,2.0,5.0,3.0,,,,,,,5.0,2.0,2.0,,1.0,2.0,,,1.0,10.0,2.0,,16.0,,,,1.0,2.0,,,3.0,4.0,8.0,,12.0,,,5.0,,,10.0,,3.0,,,1.0,2.0,,,2.0,,3.0,,,20.0,,2.0,,,,,,,1.0,,6.0,23.0,4.0,,1.0,3.0,,13.0,12.0,,,,15.0,3.0,,,0.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,upib1k4jf41nogwoduyqpw4p,J. Grant,Defender,2,28.0,17.0,33.0,16.0,48.0,328.0,25.0,,,11.0,25.0,10.0,107.0,19.0,19.0,15.0,12.0,26.0,17.0,1.0,10.0,10.0,9.0,6.0,641.0,1.0,152.0,,20.0,55.0,4.0,1.0,52.0,71.0,140.0,3.0,489.0,31.0,1.0,186.0,13.0,8.0,182.0,5.0,28.0,7.0,1.0,18.0,26.0,14.0,22.0,9.0,34.0,102.0,1.0,2.0,1279.0,10.0,73.0,104.0,4.0,,5.0,1.0,3.0,135.0,18.0,255.0,1006.0,69.0,,19.0,136.0,3.0,505.0,487.0,,,,625.0,246.0,,,0.0,,,,8.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,Goalkeeper,1,,9.0,10.0,1.0,128.0,29.0,,,,22.0,,19.0,10.0,24.0,24.0,24.0,11.0,,,,,10.0,,8.0,523.0,3.0,,,1.0,1.0,5.0,,9.0,2.0,20.0,,218.0,,,170.0,,41.0,387.0,,,,1.0,62.0,28.0,,16.0,,104.0,3.0,,,2160.0,1.0,234.0,,,,,1.0,,79.0,,225.0,788.0,18.0,,1.0,107.0,,416.0,354.0,12.0,,,261.0,113.0,,,0.0,,,,,,,,32.0,288.0,,,,,,,,,29.0,26.0,19.0,2.0,55.0,,17.0,6.0,,6.0,,2.0,,,,,,,1.0,
Canada_Canadian_Premier_League,2021,Forge FC,cqmccsnz1p7ja9gsghav1ddxx,D. Jaković,Defender,3,1.0,8.0,11.0,3.0,38.0,56.0,,,,3.0,,2.0,20.0,5.0,5.0,5.0,4.0,6.0,1.0,,3.0,10.0,5.0,2.0,211.0,1.0,11.0,,3.0,9.0,2.0,1.0,11.0,12.0,31.0,,166.0,2.0,1.0,78.0,,3.0,120.0,,3.0,5.0,,9.0,16.0,1.0,11.0,1.0,8.0,27.0,,,403.0,,26.0,,1.0,,,1.0,1.0,19.0,1.0,84.0,250.0,19.0,,5.0,35.0,,176.0,167.0,,,,199.0,38.0,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,35os1zhrjdtydwvl1oloxiq6s,C. Kalongo,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,d3uo72swkorck8mo41kv1yp61,D. Krutzen,Defender,5,3.0,26.0,42.0,16.0,414.0,449.0,4.0,,1.0,18.0,5.0,15.0,76.0,20.0,20.0,19.0,5.0,37.0,22.0,,11.0,10.0,15.0,6.0,1278.0,3.0,71.0,3.0,43.0,30.0,2.0,6.0,46.0,46.0,118.0,1.0,1051.0,23.0,,220.0,,26.0,650.0,1.0,15.0,10.0,,133.0,52.0,4.0,34.0,12.0,92.0,88.0,1.0,6.0,1695.0,6.0,123.0,12.0,6.0,2.0,1.0,1.0,12.0,133.0,1.0,573.0,1507.0,72.0,,14.0,180.0,4.0,1098.0,965.0,2.0,1.0,3.0,1230.0,206.0,1.0,2.0,2.0,,,,1.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,
Canada_Canadian_Premier_League,2021,Forge FC,9u43821bgzomf56br5toaywdm,B. Maan,Goalkeeper,31,,1.0,1.0,,32.0,5.0,,,,4.0,,3.0,2.0,6.0,6.0,6.0,1.0,,,,,10.0,,3.0,122.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,3.0,,57.0,,,35.0,,13.0,95.0,,1.0,,1.0,19.0,7.0,,4.0,1.0,20.0,2.0,,,540.0,,51.0,,,,,,,15.0,,55.0,181.0,2.0,,1.0,22.0,,100.0,81.0,5.0,,,74.0,22.0,,,0.0,,,,,,,,2.0,69.0,,,,,,,,,2.0,9.0,4.0,,11.0,,3.0,1.0,,1.0,,1.0,,,,,,,1.0,
Canada_Canadian_Premier_League,2021,Forge FC,3qe4sqmrbaoichug0e42z85w,C. Marques,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,dqekbs06e79n3vapj437pwyc,G. Metusala,Defender,23,14.0,29.0,50.0,21.0,258.0,328.0,15.0,,,20.0,15.0,17.0,122.0,25.0,25.0,21.0,14.0,42.0,28.0,,7.0,10.0,14.0,6.0,1035.0,3.0,114.0,2.0,23.0,52.0,1.0,5.0,70.0,73.0,172.0,1.0,836.0,26.0,,289.0,35.0,9.0,525.0,2.0,21.0,8.0,,67.0,64.0,14.0,39.0,8.0,66.0,118.0,,3.0,1861.0,8.0,110.0,68.0,10.0,1.0,2.0,,8.0,135.0,5.0,374.0,1384.0,99.0,,18.0,184.0,4.0,851.0,784.0,4.0,,2.0,1016.0,273.0,1.0,1.0,0.0,,1.0,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Canada_Canadian_Premier_League,2021,Forge FC,btd38hasv7hxy5bw4g43ymhyi,M. Mohsen,Defender,22,9.0,1.0,6.0,5.0,20.0,31.0,4.0,,3.0,2.0,6.0,2.0,28.0,8.0,8.0,2.0,1.0,5.0,2.0,,1.0,10.0,3.0,,64.0,,20.0,,3.0,18.0,,1.0,10.0,23.0,34.0,,48.0,5.0,,5.0,1.0,1.0,19.0,1.0,4.0,,,2.0,5.0,4.0,1.0,3.0,3.0,12.0,,,230.0,2.0,8.0,7.0,,,1.0,,1.0,16.0,5.0,19.0,120.0,11.0,,3.0,15.0,,49.0,47.0,,,,62.0,39.0,,,0.0,,,,2.0,,6.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,6pi1u2mdt56ns3pqkdjp772s5,C. Nanco,Forward,11,46.0,1.0,6.0,5.0,44.0,129.0,11.0,1.0,1.0,5.0,11.0,4.0,107.0,19.0,19.0,7.0,17.0,6.0,4.0,,5.0,10.0,2.0,2.0,194.0,1.0,50.0,2.0,3.0,73.0,4.0,7.0,34.0,78.0,113.0,5.0,159.0,44.0,,48.0,2.0,1.0,36.0,2.0,11.0,,2.0,13.0,6.0,11.0,1.0,2.0,7.0,24.0,,8.0,813.0,11.0,30.0,25.0,11.0,1.0,2.0,,15.0,36.0,28.0,52.0,394.0,35.0,3.0,13.0,31.0,6.0,163.0,150.0,1.0,1.0,2.0,190.0,126.0,2.0,0.0,0.0,,,,3.0,,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,35ed9dn5clmtkdkoh4f0rgdbe,J. Navarro,Forward,25,49.0,12.0,27.0,15.0,87.0,188.0,11.0,1.0,,13.0,11.0,11.0,158.0,22.0,22.0,12.0,25.0,28.0,16.0,,7.0,10.0,12.0,,335.0,2.0,134.0,3.0,8.0,87.0,5.0,13.0,71.0,102.0,185.0,4.0,273.0,65.0,,56.0,2.0,1.0,89.0,2.0,20.0,1.0,1.0,4.0,9.0,18.0,7.0,9.0,4.0,56.0,,7.0,1053.0,6.0,55.0,6.0,7.0,2.0,2.0,,20.0,62.0,25.0,58.0,615.0,83.0,1.0,23.0,60.0,8.0,275.0,271.0,,2.0,3.0,333.0,173.0,3.0,0.0,2.0,,,,10.0,,10.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,Forward,17,17.0,20.0,49.0,29.0,43.0,115.0,3.0,4.0,,12.0,3.0,10.0,59.0,20.0,20.0,13.0,10.0,11.0,7.0,,5.0,10.0,4.0,,227.0,2.0,101.0,7.0,9.0,34.0,1.0,8.0,25.0,63.0,108.0,7.0,153.0,54.0,,45.0,,2.0,61.0,1.0,12.0,1.0,2.0,3.0,7.0,4.0,6.0,9.0,4.0,48.0,2.0,10.0,1107.0,6.0,16.0,1.0,9.0,2.0,1.0,,18.0,48.0,5.0,38.0,382.0,45.0,,15.0,52.0,3.0,175.0,172.0,,8.0,7.0,205.0,111.0,4.0,3.0,2.0,,1.0,,10.0,,7.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,bzfamx9nfvg0cwshyldxiea5l,P. Sabak,Forward,24,44.0,1.0,8.0,7.0,190.0,334.0,21.0,1.0,15.0,15.0,26.0,12.0,158.0,23.0,23.0,16.0,37.0,16.0,12.0,1.0,7.0,10.0,4.0,,614.0,3.0,124.0,1.0,6.0,83.0,5.0,6.0,75.0,90.0,166.0,2.0,463.0,34.0,,111.0,,3.0,166.0,6.0,19.0,,1.0,47.0,23.0,22.0,2.0,6.0,16.0,106.0,2.0,8.0,1330.0,5.0,83.0,9.0,19.0,,8.0,1.0,14.0,125.0,12.0,189.0,876.0,76.0,1.0,20.0,122.0,6.0,492.0,445.0,1.0,6.0,1.0,582.0,236.0,0.0,1.0,0.0,,,,15.0,,7.0,7.0,,,,,5.0,2.0,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,6rsihixcpnuyulgk4giwpzvth,D. Samuel,Defender,4,20.0,44.0,65.0,21.0,367.0,420.0,1.0,,,20.0,1.0,17.0,125.0,28.0,28.0,23.0,35.0,18.0,16.0,,12.0,10.0,2.0,9.0,1278.0,3.0,45.0,,14.0,49.0,5.0,4.0,76.0,70.0,190.0,,1073.0,8.0,,339.0,,19.0,699.0,,21.0,13.0,,54.0,60.0,23.0,38.0,7.0,61.0,98.0,,1.0,2138.0,,141.0,20.0,2.0,,,,5.0,100.0,5.0,527.0,1531.0,120.0,,24.0,159.0,1.0,1119.0,1065.0,3.0,1.0,,1230.0,204.0,,,0.0,,,,2.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,2djtu1pbsf4sdme8ndi1se978,J. Son,Midfielder,0,3.0,2.0,2.0,,12.0,14.0,,,,1.0,,1.0,8.0,6.0,6.0,,2.0,,,,2.0,10.0,,,33.0,,3.0,,,6.0,1.0,,2.0,6.0,10.0,1.0,23.0,4.0,,8.0,,,9.0,,3.0,1.0,,1.0,4.0,,,,,10.0,,,61.0,,2.0,,,,,,,6.0,1.0,10.0,43.0,4.0,,2.0,10.0,,23.0,22.0,,,,33.0,13.0,,,0.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,apavbqkzwn6ik22hi8d8mo1qt,M. Tissot,Defender,15,3.0,7.0,12.0,5.0,98.0,121.0,2.0,,5.0,3.0,3.0,3.0,33.0,13.0,13.0,4.0,10.0,7.0,2.0,1.0,5.0,10.0,5.0,1.0,313.0,,51.0,,4.0,14.0,3.0,5.0,19.0,19.0,45.0,1.0,253.0,1.0,,59.0,,7.0,150.0,2.0,10.0,2.0,,32.0,13.0,3.0,11.0,3.0,27.0,19.0,1.0,1.0,547.0,2.0,30.0,1.0,1.0,,4.0,,6.0,36.0,,105.0,379.0,26.0,1.0,10.0,46.0,2.0,267.0,235.0,3.0,,,299.0,55.0,,,0.0,,,,2.0,,9.0,2.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,5pxg9qijp78vbve2b5eprf4r9,E. Welshman,Forward,14,20.0,2.0,14.0,12.0,36.0,70.0,1.0,,,5.0,1.0,5.0,56.0,11.0,11.0,6.0,4.0,5.0,1.0,,7.0,10.0,4.0,,135.0,,40.0,,5.0,42.0,1.0,8.0,14.0,54.0,70.0,8.0,86.0,42.0,,34.0,1.0,2.0,25.0,2.0,9.0,,,5.0,7.0,5.0,2.0,4.0,5.0,37.0,,3.0,546.0,8.0,15.0,,5.0,,2.0,,11.0,36.0,8.0,25.0,239.0,16.0,1.0,18.0,42.0,2.0,93.0,88.0,1.0,3.0,,128.0,89.0,,,0.0,,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
