root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,3mplroqd8e2xysjgsw4m7bg0l,Karim Boudiaf,Midfielder,12,1.0,26.0,10.0,5.0,2.0,1.0,5.0,3.0,134.0,2.0,2.0,,7.0,5.0,2.0,221.0,,11.0,53.0,1.0,2.0,219.0,285.0,92.0,8.0,2.0,31.0,35.0,36.0,412.0,21.0,,13.0,15.0,245.0,6.0,5.0,84.0,,19.0,5.0,1.0,250.0,226.0,6.0,24.0,3.0,,13.0,16.0,77.0,10.0,3.0,0.0,0.0,0.0,7.0,4.0,,,,,3.0,2.0,,,,,,9.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,10.0,4.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,3nmcfytb1ehd0ghln1gds57f9,Pedro Miguel,Defender,2,7.0,60.0,10.0,7.0,1.0,,5.0,6.0,50.0,5.0,12.0,5.0,17.0,14.0,14.0,83.0,,40.0,44.0,1.0,8.0,80.0,236.0,41.0,25.0,11.0,50.0,19.0,37.0,449.0,29.0,6.0,9.0,42.0,117.0,6.0,5.0,37.0,5.0,20.0,5.0,2.0,120.0,86.0,6.0,34.0,4.0,3.0,4.0,8.0,2.0,21.0,4.0,0.0,0.0,0.0,6.0,11.0,,4.0,2.0,5.0,7.0,2.0,1.0,,,3.0,,3.0,15.0,,5.0,15.0,,1.0,28.0,,9.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,1skg6quylkgsavlbzmsxj26l1,Musaab Khidir,Defender,13,,1.0,10.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,3.0,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,2bq2w4ytay221serogvue6xg5,Abdelkarim Hassan,Defender,3,4.0,53.0,10.0,2.0,,,5.0,,121.0,3.0,8.0,4.0,10.0,22.0,3.0,215.0,,36.0,108.0,1.0,5.0,197.0,352.0,105.0,17.0,7.0,40.0,33.0,23.0,450.0,23.0,1.0,9.0,27.0,252.0,6.0,5.0,15.0,,19.0,5.0,,266.0,225.0,6.0,41.0,7.0,,6.0,13.0,120.0,17.0,3.0,0.0,0.0,0.0,28.0,5.0,1.0,3.0,,1.0,7.0,4.0,,,,,,14.0,4.0,1.0,1.0,4.0,,1.0,16.0,4.0,7.0,,,4.0,,,,2.0,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,17.0,12.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,6bux12mivlw0p0gpj9vjr4pgp,Mohammed Waad,Midfielder,4,,,10.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,f1g7b0xn11845tbe5fa1unw7p,Boualem Khoukhi,Midfielder,16,3.0,34.0,10.0,4.0,1.0,,5.0,2.0,115.0,1.0,10.0,2.0,7.0,19.0,4.0,159.0,,22.0,96.0,1.0,7.0,153.0,280.0,58.0,19.0,2.0,39.0,24.0,7.0,401.0,29.0,1.0,9.0,26.0,190.0,6.0,5.0,61.0,1.0,12.0,5.0,1.0,204.0,173.0,6.0,31.0,3.0,1.0,10.0,13.0,40.0,10.0,3.0,0.0,0.0,0.0,20.0,7.0,,3.0,,,28.0,2.0,,,,,,12.0,,1.0,,,,,,3.0,5.0,,,,,,,1.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,8.0,6.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,7xpgtsx0h6ohg0pgdxt3l5785,Assim Madibo,Midfielder,23,1.0,7.0,10.0,1.0,,,3.0,1.0,20.0,,2.0,,4.0,2.0,,40.0,3.0,4.0,17.0,,1.0,39.0,56.0,21.0,2.0,,9.0,6.0,5.0,52.0,3.0,1.0,1.0,6.0,45.0,,,11.0,,3.0,3.0,1.0,46.0,41.0,,5.0,2.0,,1.0,3.0,13.0,6.0,,0.0,0.0,0.0,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,82376f1bcd59g4yl81gm19pzp,Yousef Hassan Ali,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,2vcsl2mvyfvt7nehehau47f85,Ismaeel Mohammad,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,69ls6xauemfqxjf0wxh6zkonp,Abdulaziz Hatem,Midfielder,6,10.0,24.0,10.0,3.0,4.0,,5.0,3.0,46.0,3.0,3.0,5.0,9.0,3.0,11.0,116.0,,14.0,41.0,1.0,2.0,110.0,167.0,71.0,5.0,8.0,19.0,16.0,31.0,415.0,7.0,4.0,4.0,14.0,131.0,6.0,5.0,35.0,2.0,12.0,5.0,5.0,132.0,117.0,6.0,15.0,3.0,4.0,2.0,5.0,25.0,12.0,6.0,1.0,2.0,1.0,7.0,2.0,,1.0,,,1.0,,,,2.0,,3.0,2.0,2.0,2.0,,3.0,3.0,,,3.0,1.0,,,,,,,1.0,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,8.0,3.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,1qryo7e5ma7z53vzkp2xf5jh1,Mohammed Muntari,Forward,9,4.0,16.0,10.0,3.0,1.0,,5.0,1.0,21.0,1.0,1.0,2.0,10.0,1.0,7.0,36.0,4.0,4.0,7.0,,1.0,34.0,68.0,15.0,4.0,1.0,27.0,7.0,17.0,128.0,14.0,6.0,2.0,14.0,42.0,1.0,1.0,6.0,1.0,5.0,5.0,2.0,42.0,36.0,1.0,6.0,3.0,1.0,10.0,13.0,12.0,13.0,2.0,0.0,1.0,0.0,2.0,2.0,,,,,4.0,1.0,,1.0,1.0,,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,5.0,4.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Qatar,Qatar,51sj12acwu0snroorx4avrdn9,Tarek Salman,Midfielder,5,,6.0,10.0,,,,2.0,,40.0,1.0,,,1.0,2.0,,68.0,1.0,3.0,24.0,,,65.0,82.0,30.0,1.0,1.0,2.0,3.0,6.0,113.0,1.0,1.0,1.0,2.0,72.0,,1.0,38.0,1.0,2.0,2.0,,74.0,70.0,,4.0,,,,,6.0,1.0,,0.0,0.0,0.0,5.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
