liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Canada Under 17,5vyal8tveawe7le0d9kneghec,O. Graham-Roache,Forward,18,11.0,,,,,,,2.0,,2.0,,13.0,,1.0,,61.0,2.0,8.0,,2.0,1.0,,,2.0,1.0,11.0,1.0,11.0,1.0,2.0,3.0,10.0,1.0,6.0,1.0,1.0,10.0,10.0,28.0,1.0,8.0,3.0,,12.0,11.0,0.0,1.0,,2.0,1.0,,1.0,5.0,9.0,2.0,,,3.0,,11.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,0.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Canada Under 17,22jdnjfu1wrf280xovlin3tas,S. Jimoh,Forward,7,21.0,3.0,,,4.0,,,14.0,1.0,11.0,1.0,45.0,,5.0,1.0,149.0,6.0,8.0,1.0,12.0,3.0,5.0,,16.0,2.0,32.0,2.0,27.0,2.0,10.0,13.0,20.0,4.0,6.0,1.0,10.0,10.0,32.0,91.0,3.0,8.0,12.0,1.0,43.0,34.0,0.0,4.0,,1.0,4.0,,1.0,10.0,31.0,3.0,,2.0,7.0,,15.0,,6.0,1.0,,,,,,2.0,,,,,,,,,,7.0,,2.0,3.0,3.0,1.0,,,1.0,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,2.0,0.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Canada Under 17,9z4zkr3g78g1elo5arj2gu6tw,D. Judelson,Midfielder,4,22.0,2.0,,,3.0,,,20.0,1.0,20.0,3.0,115.0,1.0,8.0,6.0,215.0,40.0,7.0,1.0,10.0,3.0,5.0,,39.0,2.0,84.0,2.0,23.0,2.0,14.0,14.0,17.0,5.0,1.0,,7.0,10.0,93.0,145.0,3.0,8.0,36.0,1.0,113.0,95.0,0.0,,1.0,1.0,,3.0,5.0,12.0,55.0,1.0,,,28.0,1.0,3.0,,3.0,4.0,,,,,,11.0,,,,,,,1.0,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Canada Under 17,dm60eunm3cmtiqv1d8vbszdas,D. Kantorowicz,Goalkeeper,1,,,,4.0,,,,2.0,,2.0,,33.0,1.0,,2.0,180.0,28.0,,1.0,,2.0,,,8.0,2.0,28.0,,2.0,,,,,,,,17.0,10.0,25.0,45.0,2.0,,21.0,1.0,26.0,31.0,0.0,,,,,,,,3.0,,,,4.0,,,,,,,,,,12.0,3.0,,1.0,,1.0,6.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Canada Under 17,bm4kc9an2iol56cf57o3uqbdg,K. Khan,Midfielder,8,27.0,4.0,,,3.0,2.0,,26.0,2.0,22.0,1.0,84.0,3.0,5.0,6.0,213.0,15.0,12.0,1.0,14.0,4.0,10.0,3.0,23.0,2.0,58.0,3.0,45.0,,16.0,14.0,26.0,4.0,8.0,1.0,15.0,10.0,62.0,149.0,4.0,13.0,28.0,1.0,84.0,62.0,1.0,5.0,1.0,,6.0,2.0,1.0,16.0,47.0,3.0,,2.0,17.0,,16.0,1.0,9.0,,,,,,,4.0,,,,,,,,,,6.0,,3.0,7.0,,1.0,3.0,4.0,1.0,,1.0,,4.0,1.0,,6.0,5.0,1.0,3.0,2.0,3.0,2.0,,,,1.0,,,,,4.0,,,,,,,2.0,,,,2.0,,,
Concacaf_Concacaf_U17,2025,Canada Under 17,69ogiefclkle01y4gk4zu4jkk,S. Kozlovskiy,Defender,6,15.0,,,6.0,,2.0,,29.0,1.0,29.0,,221.0,7.0,2.0,15.0,275.0,80.0,4.0,2.0,3.0,4.0,,2.0,72.0,3.0,169.0,4.0,36.0,1.0,14.0,9.0,7.0,2.0,,1.0,10.0,10.0,186.0,250.0,4.0,6.0,92.0,2.0,214.0,192.0,0.0,1.0,2.0,,4.0,,8.0,6.0,114.0,,,2.0,51.0,,4.0,,7.0,6.0,,,,,,23.0,,,,,,,3.0,,,9.0,1.0,3.0,2.0,2.0,,,1.0,,2.0,,,2.0,,,2.0,3.0,3.0,2.0,2.0,1.0,,,,,2.0,,,,1.0,,,,1.0,,,3.0,,1.0,,,1.0,1.0,,
Concacaf_Concacaf_U17,2025,Canada Under 17,a0wpfy3ac4q8lwyiwvlj6m590,J. Ransom,Goalkeeper,21,,,,,,,,,,,,6.0,,,,90.0,6.0,,,,1.0,,,1.0,1.0,6.0,,,,,,,,,,4.0,10.0,4.0,8.0,1.0,,2.0,,4.0,6.0,0.0,,,,,,,,,,,,3.0,,,,,,,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Canada Under 17,e2kmrkomhu7q5zsvh9dm593bo,E. Roche,Defender,5,23.0,2.0,,2.0,,3.0,,18.0,1.0,17.0,3.0,142.0,,4.0,3.0,207.0,44.0,6.0,1.0,6.0,3.0,2.0,1.0,52.0,2.0,117.0,2.0,22.0,,14.0,14.0,12.0,1.0,3.0,,12.0,10.0,118.0,182.0,3.0,9.0,66.0,1.0,135.0,125.0,0.0,,3.0,,2.0,2.0,11.0,7.0,83.0,,,1.0,17.0,,13.0,,7.0,8.0,,,,,,8.0,,,,,,,1.0,,,6.0,1.0,5.0,2.0,2.0,,1.0,2.0,,2.0,,,1.0,,,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Canada Under 17,2s2hpvc291zj68hobau79r1n8,A. Sadek,Midfielder,16,51.0,6.0,,1.0,2.0,2.0,,24.0,2.0,20.0,3.0,120.0,1.0,5.0,2.0,220.0,14.0,24.0,1.0,18.0,4.0,5.0,2.0,25.0,2.0,98.0,7.0,47.0,4.0,18.0,25.0,42.0,2.0,15.0,2.0,17.0,10.0,97.0,192.0,4.0,26.0,47.0,1.0,117.0,100.0,0.0,7.0,2.0,3.0,9.0,,9.0,18.0,88.0,8.0,,1.0,30.0,,17.0,,11.0,7.0,,,,,,2.0,,,,,,,1.0,,1.0,7.0,,2.0,6.0,2.0,,2.0,2.0,2.0,1.0,3.0,,8.0,,,4.0,1.0,1.0,1.0,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Canada Under 17,7ierspejw09stwtcg1tyswr9w,J. Selemani,Forward,17,28.0,,,1.0,1.0,16.0,,20.0,1.0,19.0,3.0,64.0,,5.0,3.0,175.0,11.0,14.0,1.0,10.0,3.0,6.0,2.0,27.0,2.0,43.0,10.0,36.0,3.0,16.0,12.0,24.0,2.0,6.0,1.0,8.0,10.0,44.0,127.0,3.0,16.0,20.0,1.0,63.0,45.0,0.0,5.0,2.0,,4.0,,4.0,15.0,35.0,3.0,,2.0,2.0,2.0,16.0,,9.0,2.0,,,,,,2.0,,,,,,,1.0,,2.0,4.0,,5.0,3.0,1.0,,,,,1.0,,,3.0,,,3.0,1.0,,1.0,1.0,0.0,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Canada Under 17,7qyl6xt7t9yhnpfnsb6ui8kyc,I. Tortola,Midfielder,10,16.0,2.0,,,4.0,,,17.0,2.0,10.0,1.0,42.0,,4.0,,140.0,6.0,7.0,1.0,7.0,4.0,4.0,,4.0,2.0,30.0,1.0,27.0,,10.0,8.0,14.0,3.0,5.0,2.0,10.0,10.0,28.0,80.0,4.0,8.0,16.0,1.0,38.0,32.0,0.0,1.0,1.0,,1.0,1.0,2.0,7.0,26.0,3.0,,,15.0,,3.0,,4.0,1.0,,,,,,2.0,,,,,,,1.0,,,1.0,,3.0,7.0,,,2.0,2.0,6.0,,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
