liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Forward Passes,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Successful Short Passes,Unsuccessful Passes Own Half,Duels,Touches,Duels won,Corners Won,Unsuccessful Long Passes,Successful Passes Opposition Half,Ground Duels won,Times Tackled,Duels lost,Recoveries,Unsuccessful Short Passes,Total Tackles,Tackles Won,Total Passes,Leftside Passes,Ground Duels,Throw Ins to Own Player,Ground Duels lost,Total Losses Of Possession,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Home Goals,Away Goals,Winning Goal,Aerial Duels lost,Shots On Target ( inc goals ),Foul Won Penalty,Successful Lay-offs,Unsuccessful Crosses open play,Successful Passes Own Half,Unsuccessful Crosses & Corners,Unsuccessful Dribbles,Successful Open Play Passes,Goals Conceded,Right Foot Goals,Rightside Passes,Unsuccessful lay-offs,Interceptions,Offsides,Successful Dribbles,Shots Off Target (inc woodwork),Penalty Goals Conceded,Goals from Inside Box,Total Fouls Won,Goals Conceded Inside Box,Open Play Passes,Through balls,Starts,Aerial Duels won,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded Outside Box,Total Shots,Successful Long Passes,Total Clearances,Total Fouls Conceded,Backward Passes,Aerial Duels,Handballs conceded,Attempts from Set Pieces,Successful Crosses & Corners,Corners Taken (incl short corners),Unsuccessful Launches,Second Goal Assists,Successful Crosses open play,Penalties Taken,Throw Ins to Opposition Player,Penalty Goals,Tackles Lost,Headed Goals,Goals from Outside Box,Left Foot Goals,Clean Sheets,Successful Launches,Blocks,Goal Assists,Assists (Intentional),Hit Woodwork,Total Touches In Opposition Box,Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Set Pieces Goals,Last Man Tackle,Own Goal Scored,Catches,Saves made - parried,Goalkeeper Smother,Saves Made from Outside Box,GK Successful Distribution,GK Unsuccessful Distribution,Drops,Saves Made from Inside Box,Saves Made,Crosses not Claimed,Punches,Penalties Faced,Saves made - caught,Clearances Off the Line,Penalties Off Target,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2011,DC United,cqmccsnz1p7ja9gsghav1ddxx,D. Jaković,Defender,5.0,15.0,,3.0,1.0,1.0,,,1.0,267.0,59.0,97.0,1323.0,376.0,39.0,102.0,729.0,73.0,2.0,33.0,154.0,51.0,6.0,29.0,102.0,64.0,40.0,36.0,509.0,148.0,77.0,3.0,26.0,150.0,46.0,412.0,15.0,0.0,0.0,0.0,3.0,1.0,,,1.0,258.0,1.0,,27.0,21.0,,60.0,,33.0,,2.0,1.0,4.0,,9.0,19.0,31.0,,15.0,22.0,,,2.0,2.0,36.0,89.0,18.0,34.0,25.0,2.0,,,,23.0,,,,1.0,,4.0,,,,3.0,3.0,8.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,b0zpjscw4152w0pnl0i6vg1xx,T. Khumalo,Forward,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,8axmed9620getro6uy8tg5z2t,S. King,Midfielder,20.0,20.0,1.0,,,,,9.0,6.0,153.0,90.0,98.0,1068.0,371.0,15.0,62.0,643.0,32.0,1.0,15.0,242.0,27.0,14.0,30.0,63.0,83.0,17.0,14.0,501.0,116.0,50.0,2.0,23.0,141.0,100.0,403.0,20.0,1.0,0.0,0.0,7.0,5.0,,9.0,7.0,163.0,7.0,,29.0,15.0,,158.0,,21.0,,,5.0,2.0,1.0,10.0,14.0,36.0,1.0,11.0,5.0,8.0,10.0,1.0,10.0,32.0,12.0,8.0,74.0,12.0,,,2.0,,17.0,,2.0,,,,3.0,,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,36425j4l7676d4wyubqsunh79,P. Kitchen,Midfielder,23.0,31.0,1.0,4.0,,,,1.0,,509.0,208.0,266.0,2726.0,779.0,74.0,184.0,1722.0,109.0,5.0,82.0,406.0,88.0,18.0,75.0,143.0,184.0,62.0,52.0,1134.0,339.0,139.0,118.0,51.0,452.0,43.0,868.0,31.0,0.0,1.0,0.0,24.0,2.0,,1.0,15.0,463.0,16.0,1.0,92.0,45.0,,150.0,,56.0,,2.0,6.0,5.0,1.0,24.0,41.0,130.0,3.0,30.0,21.0,2.0,15.0,4.0,8.0,89.0,128.0,33.0,136.0,45.0,3.0,,1.0,,68.0,,1.0,,71.0,,10.0,,,1.0,7.0,18.0,17.0,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,gu8xvo82113jwuz3pquzf5jp,C. Korb,Defender,22.0,12.0,,,,,,,3.0,260.0,114.0,116.0,1020.0,358.0,21.0,48.0,752.0,29.0,5.0,28.0,233.0,26.0,5.0,19.0,53.0,88.0,17.0,13.0,504.0,182.0,40.0,77.0,14.0,194.0,45.0,388.0,12.0,0.0,0.0,0.0,5.0,,,,19.0,162.0,19.0,2.0,29.0,21.0,,13.0,,20.0,,,,1.0,,9.0,20.0,36.0,1.0,12.0,3.0,,10.0,1.0,,30.0,33.0,7.0,49.0,8.0,1.0,,7.0,,41.0,,7.0,,23.0,,4.0,,,,2.0,9.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,2m4iwb3oo5zzfbxrua7ver3kl,D. McCarty,Midfielder,10.0,31.0,,2.0,,,,4.0,11.0,432.0,259.0,229.0,2244.0,1054.0,43.0,206.0,1826.0,102.0,12.0,41.0,656.0,91.0,56.0,104.0,169.0,188.0,56.0,44.0,1435.0,379.0,175.0,4.0,84.0,411.0,43.0,1206.0,31.0,0.0,0.0,0.0,20.0,1.0,,25.0,27.0,569.0,73.0,6.0,41.0,37.0,,402.0,4.0,54.0,5.0,,9.0,4.0,,35.0,35.0,46.0,10.0,27.0,11.0,8.0,27.0,2.0,10.0,152.0,39.0,22.0,222.0,31.0,,1.0,19.0,56.0,7.0,3.0,3.0,,,,12.0,,,,5.0,4.0,2.0,3.0,3.0,,1.0,32.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,9isc0nvdqvqdo4nc44npyicb9,B. McDonald,Defender,4.0,29.0,2.0,6.0,1.0,1.0,,3.0,2.0,500.0,165.0,223.0,2294.0,612.0,61.0,100.0,1232.0,55.0,2.0,93.0,218.0,42.0,2.0,45.0,106.0,130.0,28.0,26.0,918.0,155.0,77.0,2.0,35.0,308.0,42.0,695.0,29.0,1.0,1.0,0.0,10.0,3.0,,,3.0,480.0,3.0,,102.0,30.0,,212.0,,43.0,1.0,1.0,7.0,,2.0,13.0,26.0,128.0,3.0,26.0,13.0,,3.0,4.0,10.0,83.0,135.0,29.0,51.0,23.0,3.0,,3.0,,77.0,,3.0,,5.0,,2.0,1.0,,,6.0,21.0,25.0,,,,2.0,,,,,1.0,,,,,,2.0,5.0,,,,,,,,,,1.0,,
USA_MLS,2011,DC United,bgl6ytzj7110bxb1tp92mmf9x,D. McTavish,Defender,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,8cngy6hvfazub4jf6cwwst711,K. Morsink,Midfielder,6.0,2.0,,1.0,,,,,2.0,29.0,16.0,18.0,157.0,60.0,3.0,11.0,110.0,8.0,,2.0,27.0,8.0,2.0,3.0,14.0,16.0,4.0,3.0,84.0,18.0,10.0,,2.0,25.0,10.0,66.0,2.0,0.0,0.0,0.0,1.0,,,,1.0,39.0,1.0,1.0,,5.0,,24.0,,5.0,,1.0,,1.0,,3.0,5.0,,,2.0,,,,,,6.0,6.0,,13.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,9q7wmfzk1bq7f9fb7wge6fnx1,A. Nájar,Midfielder,14.0,31.0,5.0,2.0,1.0,1.0,,3.0,6.0,250.0,314.0,201.0,2522.0,697.0,37.0,311.0,1698.0,129.0,21.0,29.0,518.0,117.0,116.0,182.0,158.0,172.0,47.0,38.0,931.0,289.0,284.0,72.0,167.0,559.0,50.0,730.0,31.0,4.0,1.0,0.0,15.0,20.0,,10.0,93.0,256.0,150.0,30.0,65.0,39.0,5.0,115.0,,35.0,4.0,32.0,22.0,6.0,4.0,38.0,36.0,86.0,11.0,28.0,12.0,15.0,50.0,3.0,42.0,33.0,32.0,44.0,277.0,27.0,2.0,2.0,44.0,61.0,15.0,3.0,25.0,,14.0,,9.0,,1.0,,3.0,4.0,2.0,3.0,3.0,2.0,,45.0,,14.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,77e02ycq9079x2bdcifl7nbh1,J. Ngwenya,Forward,11.0,16.0,,1.0,,,,9.0,4.0,32.0,35.0,37.0,629.0,175.0,7.0,92.0,338.0,34.0,4.0,1.0,134.0,29.0,25.0,58.0,21.0,36.0,16.0,15.0,216.0,46.0,74.0,1.0,45.0,97.0,39.0,179.0,16.0,0.0,0.0,0.0,13.0,6.0,1.0,7.0,5.0,46.0,5.0,,56.0,9.0,,47.0,3.0,5.0,7.0,2.0,4.0,1.0,,11.0,9.0,65.0,1.0,7.0,5.0,1.0,4.0,,10.0,4.0,5.0,20.0,91.0,18.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,4qw1emhhpzqh3342gq3pur55h,P. Onstad,Goalkeeper,20.0,3.0,,1.0,,,,,,54.0,29.0,33.0,270.0,3.0,4.0,1.0,117.0,1.0,,32.0,18.0,1.0,,,30.0,1.0,,,55.0,1.0,1.0,,,43.0,45.0,22.0,3.0,0.0,0.0,0.0,,,,,,4.0,,,,7.0,,,,,,,,2.0,,1.0,7.0,,,3.0,,,,,,19.0,2.0,,,,,,,,22.0,,,,,,,,,,,9.0,,,,,,,,,,,,5.0,2.0,,3.0,24.0,10.0,,5.0,8.0,,1.0,2.0,4.0,,,,,
USA_MLS,2011,DC United,erg5221cj47yu7qfdenzkuuad,C. Pontius,Forward,13.0,25.0,7.0,2.0,,,,,8.0,192.0,173.0,152.0,2114.0,541.0,28.0,284.0,1345.0,125.0,30.0,25.0,369.0,104.0,112.0,159.0,114.0,127.0,45.0,43.0,729.0,62.0,237.0,115.0,133.0,429.0,65.0,577.0,25.0,4.0,3.0,2.0,26.0,20.0,2.0,27.0,45.0,216.0,49.0,47.0,80.0,30.0,5.0,250.0,1.0,16.0,3.0,26.0,18.0,5.0,6.0,33.0,28.0,100.0,6.0,25.0,21.0,15.0,20.0,2.0,38.0,36.0,21.0,18.0,225.0,47.0,1.0,5.0,8.0,4.0,7.0,1.0,7.0,2.0,42.0,2.0,2.0,,1.0,2.0,3.0,3.0,,4.0,3.0,3.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,bfhkkvi5d4m52tq8vog4cozbp,S. Quaranta,Midfielder,0.0,21.0,1.0,1.0,1.0,,1.0,11.0,3.0,189.0,196.0,156.0,1091.0,322.0,18.0,107.0,778.0,44.0,10.0,35.0,270.0,33.0,23.0,63.0,62.0,121.0,14.0,11.0,537.0,113.0,80.0,14.0,47.0,279.0,100.0,381.0,21.0,0.0,1.0,0.0,16.0,5.0,1.0,11.0,34.0,131.0,58.0,4.0,,20.0,1.0,145.0,1.0,13.0,2.0,4.0,12.0,1.0,1.0,15.0,17.0,,14.0,10.0,11.0,6.0,23.0,3.0,17.0,59.0,12.0,22.0,90.0,27.0,1.0,,20.0,31.0,13.0,,12.0,,,,3.0,,,,,8.0,1.0,4.0,3.0,,,22.0,,8.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,cz020e9g38pwlqaym214tesid,C. Shanosky,Midfielder,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,dk0x1q9gj0256hgrh2whuszit,C. Simms,Midfielder,19.0,29.0,,2.0,,,,,7.0,391.0,147.0,188.0,2404.0,930.0,48.0,87.0,1432.0,44.0,3.0,44.0,449.0,36.0,8.0,43.0,166.0,144.0,31.0,22.0,1236.0,336.0,70.0,8.0,34.0,249.0,24.0,1048.0,29.0,0.0,0.0,0.0,9.0,1.0,,16.0,7.0,601.0,7.0,,180.0,42.0,,308.0,,19.0,,,6.0,5.0,,5.0,38.0,203.0,5.0,29.0,8.0,3.0,12.0,4.0,7.0,118.0,36.0,20.0,201.0,17.0,1.0,,2.0,,21.0,,2.0,,,,9.0,,,,6.0,6.0,4.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,7tp8j9e5qg8hebohvrqoyrr9x,E. White,Defender,15.0,24.0,1.0,3.0,,,,3.0,2.0,400.0,138.0,186.0,1928.0,487.0,50.0,78.0,1005.0,41.0,1.0,81.0,187.0,26.0,6.0,37.0,100.0,105.0,25.0,22.0,748.0,172.0,51.0,2.0,25.0,266.0,30.0,562.0,24.0,1.0,0.0,0.0,12.0,4.0,,,2.0,375.0,2.0,,114.0,29.0,,121.0,,28.0,2.0,,2.0,4.0,1.0,1.0,27.0,141.0,1.0,21.0,15.0,,4.0,2.0,6.0,75.0,123.0,14.0,55.0,27.0,1.0,,,,81.0,,,,,,3.0,,,1.0,6.0,37.0,17.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,
USA_MLS,2011,DC United,241n038j8171d06j7y97ug4id,J. Willis,Goalkeeper,31.0,3.0,,,,,,,,45.0,18.0,22.0,270.0,10.0,4.0,,138.0,,,22.0,16.0,,,,39.0,,,,51.0,5.0,,,,46.0,10.0,29.0,3.0,0.0,0.0,0.0,,,,,,13.0,,,13.0,4.0,,1.0,,,,,,,,,3.0,22.0,,3.0,,,,1.0,,19.0,2.0,,,,,,,,18.0,,,,,,,,,,1.0,11.0,,,,,,,,,,,,3.0,1.0,,6.0,40.0,20.0,,6.0,12.0,1.0,1.0,,3.0,,,,,
USA_MLS,2011,DC United,5soi2nnd007o6t8fulzr1yggl,J. Wolff,Forward,16.0,30.0,5.0,1.0,,,,7.0,16.0,135.0,152.0,151.0,1924.0,558.0,18.0,158.0,1016.0,70.0,14.0,8.0,437.0,62.0,42.0,88.0,60.0,143.0,19.0,14.0,733.0,165.0,124.0,13.0,62.0,286.0,51.0,582.0,30.0,3.0,2.0,1.0,26.0,17.0,,64.0,18.0,155.0,19.0,9.0,63.0,35.0,3.0,208.0,8.0,7.0,19.0,7.0,14.0,6.0,5.0,36.0,33.0,78.0,18.0,23.0,8.0,10.0,41.0,2.0,31.0,24.0,4.0,17.0,225.0,34.0,,,10.0,3.0,,1.0,10.0,,1.0,,5.0,,,2.0,1.0,3.0,,6.0,5.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,8ardrmt5loozulce3ahjrjx05,D. Woolard,Defender,21.0,26.0,1.0,,,,,,4.0,515.0,172.0,239.0,2254.0,694.0,82.0,126.0,1438.0,79.0,1.0,55.0,378.0,61.0,10.0,47.0,108.0,184.0,35.0,31.0,989.0,81.0,93.0,109.0,32.0,365.0,41.0,750.0,26.0,0.0,1.0,0.0,15.0,1.0,,,14.0,373.0,15.0,4.0,96.0,35.0,,308.0,,47.0,,3.0,5.0,4.0,1.0,23.0,32.0,128.0,,26.0,18.0,2.0,3.0,3.0,6.0,56.0,104.0,16.0,85.0,33.0,1.0,,1.0,1.0,44.0,,1.0,,26.0,,4.0,,,1.0,7.0,16.0,11.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,533168d968aa65jau0030mfo5,J. Zayner,Defender,12.0,4.0,,,,,,,2.0,104.0,42.0,46.0,311.0,112.0,16.0,43.0,270.0,23.0,,5.0,81.0,20.0,5.0,20.0,23.0,41.0,16.0,14.0,166.0,35.0,37.0,34.0,17.0,81.0,52.0,120.0,4.0,0.0,0.0,0.0,3.0,,,,12.0,40.0,12.0,1.0,,6.0,,4.0,,6.0,,,,2.0,,4.0,6.0,,2.0,4.0,3.0,,1.0,,,8.0,7.0,9.0,23.0,6.0,1.0,,1.0,,6.0,,1.0,,13.0,,2.0,,,,,5.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,DC United,b5qkrmk6gdj2jjtorul6bzkd1,A. da Luz,Midfielder,3.0,21.0,1.0,5.0,,,,12.0,6.0,163.0,105.0,106.0,983.0,325.0,24.0,71.0,635.0,26.0,4.0,15.0,217.0,23.0,21.0,45.0,51.0,91.0,20.0,14.0,449.0,39.0,56.0,21.0,33.0,178.0,68.0,343.0,21.0,0.0,1.0,0.0,12.0,5.0,,9.0,18.0,131.0,23.0,4.0,39.0,23.0,1.0,143.0,1.0,15.0,1.0,1.0,4.0,,1.0,2.0,19.0,57.0,2.0,9.0,3.0,7.0,6.0,4.0,9.0,18.0,9.0,9.0,104.0,15.0,,,5.0,7.0,9.0,,3.0,,3.0,,6.0,,,,,3.0,3.0,2.0,2.0,,1.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,
