liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,CD Guadalajara,avd8lotmysybbftiwdtlezx79,M. Jiménez,Goalkeeper,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,fbxl6ozy6n8o2cc4zxn4qg9h,J. López,Midfielder,10,9.0,1195.0,5.0,3.0,1.0,1.0,,338.0,14.0,86.0,15.0,235.0,4.0,1.0,15.0,7.0,16.0,3.0,7.0,179.0,78.0,11.0,55.0,368.0,9.0,12.0,26.0,277.0,12.0,31.0,70.0,13.0,53.0,27.0,94.0,5.0,44.0,15.0,15.0,11.0,629.0,37.0,20.0,9.0,,120.0,119.0,36.0,10.0,65.0,15.0,21.0,3.0,26.0,4.0,16.0,131.0,1.0,15.0,35.0,20.0,14.0,,59.0,110.0,1.0,271.0,298.0,11.0,1.0,,3.0,8.0,66.0,3.0,13.0,61.0,8.0,,3.0,,3.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,be02zvjpnx5bjyu6absr8745x,G. Martínez,Forward,19,,42.0,3.0,1.0,,,,8.0,,5.0,,3.0,,,1.0,,,,2.0,7.0,2.0,,3.0,9.0,,,,5.0,4.0,,4.0,,,,4.0,,,,,,14.0,,3.0,,1.0,3.0,3.0,2.0,10.0,2.0,,,,1.0,1.0,1.0,6.0,,4.0,,3.0,,,2.0,1.0,,4.0,5.0,3.0,,,,,4.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,1q32xvcfzzy1alinnbtovwyc5,H. Marín,Defender,5,,90.0,,,1.0,,,39.0,,,,3.0,2.0,,4.0,,,,3.0,5.0,34.0,,,41.0,,2.0,,34.0,3.0,,4.0,,11.0,,1.0,,1.0,1.0,1.0,3.0,47.0,,1.0,1.0,,2.0,13.0,1.0,10.0,,,3.0,,,,,5.0,2.0,3.0,,1.0,,,2.0,17.0,,36.0,37.0,3.0,,,,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,5awjec1787k7nfw9flda5d1at,J. Pereira,Defender,4,,856.0,,,12.0,,,411.0,1.0,34.0,,71.0,18.0,,43.0,3.0,2.0,3.0,14.0,79.0,292.0,14.0,32.0,438.0,2.0,11.0,1.0,329.0,6.0,2.0,75.0,,84.0,,47.0,1.0,28.0,11.0,4.0,28.0,542.0,,11.0,5.0,7.0,39.0,165.0,6.0,10.0,38.0,,34.0,,10.0,14.0,,67.0,34.0,9.0,,11.0,,,15.0,155.0,,337.0,363.0,28.0,3.0,,,7.0,29.0,7.0,16.0,24.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,axrchx0095dg0ydpb1ajj19ed,O. Pineda,Midfielder,7,6.0,1819.0,2.0,12.0,,2.0,1.0,793.0,10.0,127.0,13.0,450.0,12.0,1.0,32.0,9.0,14.0,5.0,16.0,238.0,274.0,35.0,72.0,815.0,8.0,14.0,46.0,652.0,13.0,23.0,104.0,6.0,267.0,33.0,92.0,8.0,123.0,21.0,23.0,26.0,1214.0,15.0,23.0,9.0,6.0,236.0,194.0,28.0,10.0,139.0,9.0,59.0,5.0,47.0,14.0,29.0,266.0,23.0,18.0,14.0,23.0,8.0,1.0,111.0,227.0,2.0,693.0,711.0,30.0,3.0,2.0,2.0,27.0,127.0,8.0,25.0,125.0,7.0,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,aul0t01lanfx9qbnosguego9h,R. Pizarro,Midfielder,20,15.0,1271.0,2.0,9.0,,6.0,3.0,318.0,10.0,82.0,2.0,177.0,1.0,3.0,6.0,7.0,8.0,3.0,12.0,219.0,68.0,16.0,75.0,324.0,5.0,21.0,19.0,236.0,10.0,19.0,81.0,,98.0,16.0,80.0,2.0,46.0,14.0,20.0,16.0,608.0,1.0,16.0,7.0,1.0,162.0,79.0,47.0,10.0,73.0,11.0,7.0,2.0,33.0,5.0,24.0,179.0,8.0,13.0,15.0,16.0,,,94.0,65.0,5.0,239.0,243.0,17.0,2.0,,1.0,12.0,106.0,4.0,12.0,68.0,4.0,1.0,3.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,czqsfh2chk778o8t5t396cixh,M. Ponce,Defender,16,1.0,248.0,4.0,2.0,1.0,,,117.0,1.0,17.0,1.0,60.0,3.0,2.0,5.0,3.0,,,1.0,33.0,53.0,3.0,11.0,128.0,,11.0,,106.0,6.0,,16.0,,45.0,3.0,15.0,,16.0,3.0,7.0,3.0,195.0,2.0,7.0,6.0,,27.0,52.0,6.0,10.0,11.0,,6.0,1.0,7.0,1.0,2.0,29.0,4.0,6.0,2.0,7.0,,,17.0,14.0,,102.0,112.0,2.0,1.0,,,3.0,18.0,,7.0,10.0,24.0,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,936lj4sgmt36ovtu791nd7ys5,A. Pulido,Forward,9,10.0,1816.0,3.0,20.0,,7.0,6.0,553.0,18.0,172.0,1.0,366.0,2.0,6.0,9.0,8.0,22.0,5.0,42.0,280.0,124.0,26.0,98.0,596.0,5.0,39.0,36.0,466.0,17.0,53.0,107.0,,162.0,19.0,96.0,12.0,71.0,20.0,30.0,23.0,1008.0,1.0,23.0,17.0,1.0,247.0,114.0,92.0,10.0,138.0,31.0,23.0,1.0,54.0,22.0,38.0,311.0,14.0,22.0,12.0,23.0,,1.0,131.0,148.0,7.0,450.0,489.0,64.0,3.0,1.0,,19.0,173.0,7.0,9.0,116.0,3.0,,13.0,,5.0,1.0,,6.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,c343s86ihz1r03pxsho5psedx,M. Pérez,Midfielder,25,1.0,731.0,7.0,7.0,1.0,,,359.0,2.0,51.0,2.0,146.0,3.0,1.0,10.0,4.0,2.0,,8.0,70.0,173.0,20.0,41.0,368.0,1.0,25.0,5.0,296.0,11.0,5.0,51.0,1.0,116.0,7.0,35.0,4.0,29.0,6.0,11.0,18.0,479.0,3.0,13.0,21.0,3.0,82.0,90.0,3.0,10.0,41.0,3.0,21.0,1.0,10.0,6.0,2.0,96.0,14.0,11.0,2.0,13.0,1.0,,47.0,111.0,,312.0,317.0,14.0,,,,18.0,55.0,2.0,11.0,35.0,4.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,458fztg3q75fu1brrxjrg1jh1,C. Salcido,Defender,3,1.0,1407.0,3.0,1.0,7.0,,,582.0,,61.0,,174.0,20.0,2.0,55.0,6.0,4.0,3.0,20.0,111.0,361.0,13.0,42.0,632.0,1.0,15.0,1.0,438.0,11.0,6.0,97.0,,101.0,5.0,77.0,3.0,58.0,15.0,10.0,24.0,792.0,,18.0,11.0,10.0,48.0,237.0,7.0,10.0,42.0,2.0,97.0,,10.0,19.0,1.0,87.0,59.0,14.0,4.0,18.0,,,25.0,233.0,,493.0,535.0,39.0,6.0,,,6.0,45.0,7.0,18.0,23.0,1.0,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,ab2fee8s6kv2ck8cbcj1vhnmd,J. Sánchez,Midfielder,17,25.0,1795.0,,3.0,6.0,1.0,1.0,739.0,8.0,124.0,8.0,354.0,22.0,7.0,44.0,15.0,4.0,4.0,13.0,243.0,264.0,79.0,95.0,749.0,4.0,22.0,7.0,551.0,14.0,5.0,139.0,,48.0,15.0,120.0,,94.0,21.0,25.0,44.0,1231.0,,21.0,20.0,5.0,179.0,333.0,17.0,10.0,125.0,1.0,59.0,8.0,21.0,18.0,9.0,210.0,38.0,18.0,25.0,21.0,,,72.0,244.0,1.0,601.0,610.0,31.0,8.0,,2.0,56.0,85.0,23.0,39.0,107.0,128.0,38.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,39vlfcg8e9k8ubcc586nh2nl5,É. Torres,Midfielder,297,,40.0,2.0,1.0,,,,15.0,,3.0,,12.0,,,,,1.0,,1.0,5.0,2.0,2.0,1.0,15.0,,,,14.0,1.0,2.0,1.0,,5.0,1.0,1.0,,2.0,,,,28.0,,2.0,,,9.0,3.0,2.0,10.0,6.0,1.0,,,4.0,,2.0,10.0,,1.0,,2.0,,,3.0,4.0,,14.0,14.0,1.0,,,,1.0,4.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,60mav3linjpzdk443j8iy6n6d,J. Vázquez,Midfielder,23,3.0,1760.0,,8.0,5.0,1.0,1.0,958.0,2.0,111.0,,379.0,11.0,2.0,25.0,9.0,4.0,4.0,8.0,115.0,504.0,31.0,71.0,979.0,2.0,24.0,2.0,839.0,13.0,5.0,96.0,,281.0,9.0,58.0,2.0,92.0,21.0,11.0,41.0,1154.0,,21.0,15.0,5.0,90.0,279.0,1.0,10.0,58.0,1.0,44.0,,17.0,8.0,2.0,106.0,24.0,17.0,3.0,21.0,,,40.0,308.0,,864.0,883.0,16.0,8.0,,,24.0,48.0,7.0,37.0,50.0,4.0,,,1.0,,,,3.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,99mrnc95q93g28eqgnm6r9r6d,Á. Zaldívar,Forward,14,10.0,1166.0,3.0,11.0,2.0,4.0,,297.0,3.0,75.0,2.0,163.0,1.0,1.0,4.0,9.0,10.0,2.0,29.0,155.0,65.0,13.0,76.0,306.0,8.0,10.0,8.0,217.0,11.0,21.0,80.0,,94.0,10.0,75.0,4.0,50.0,14.0,18.0,16.0,494.0,,17.0,6.0,3.0,87.0,72.0,50.0,10.0,56.0,11.0,9.0,2.0,17.0,21.0,10.0,137.0,16.0,13.0,11.0,17.0,,2.0,52.0,65.0,4.0,217.0,226.0,50.0,4.0,2.0,,10.0,81.0,3.0,2.0,35.0,5.0,,6.0,,,3.0,1.0,,,3.0,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Guadalajara,i5f7g3p3e0i6zwc2bc9eglw5,Á. Zendejas,Midfielder,29,,28.0,1.0,1.0,,,,5.0,,,,4.0,,,1.0,,,,1.0,2.0,,,,5.0,,,,4.0,,,1.0,,3.0,1.0,1.0,,,,,,8.0,,1.0,,,1.0,2.0,1.0,10.0,1.0,,,,,1.0,,3.0,1.0,,,1.0,,,1.0,,,4.0,4.0,2.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
