liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Launches,Goals Conceded,Goal Kicks,Games Played,Saves Made from Inside Box,Appearances,Starts,Unsuccessful Passes Own Half,Successful Long Passes,Total Losses Of Possession,GK Unsuccessful Distribution,Time Played,Successful Passes Opposition Half,Forward Passes,Unsuccessful Long Passes,Total Clearances,Goals Conceded Outside Box,Saves Made,Duels won,Open Play Passes,Successful Open Play Passes,Recoveries,Rightside Passes,Touches,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Ground Duels won,Unsuccessful Passes Opposition Half,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),GK Successful Distribution,Total Passes,Goalkeeper Smother,Leftside Passes,Goals Conceded Inside Box,Ground Duels,Saves Made from Outside Box,Winning Goal,Duels lost,Aerial Duels lost,Unsuccessful Launches,Penalties Conceded,Foul Attempted Tackle,Unsuccessful Short Passes,PutThrough/Blocked Distribution,Aerial Duels,Yellow Cards,Interceptions,Throw Ins to Own Player,Total Fouls Conceded,Total Fouls Won,Throw Ins to Opposition Player,Backward Passes,Penalty Goals Conceded,Ground Duels lost,Handballs conceded,Substitute Off,PutThrough/Blocked Distribution Won,Times Tackled,Own Goal Scored,Blocks,Goals,Aerial Duels won,Total Shots,Unsuccessful Crosses & Corners,Blocked Shots,Successful Dribbles,Right Foot Goals,Unsuccessful Dribbles,Total Touches In Opposition Box,Unsuccessful Crosses open play,Shots On Target ( inc goals ),Key Passes (Attempt Assists),Goals from Outside Box,Home Goals,Away Goals,Corners Taken (incl short corners),Total Tackles,Substitute On,Successful Corners into Box,Attempts from Set Pieces,Successful Crosses & Corners,Tackles Won,Corners Won,Saves made - parried,Penalties Faced,Successful Crosses open play,Tackles Lost,Overruns,Shots Off Target (inc woodwork),Successful Lay-offs,Offsides,Goals from Inside Box,Unsuccessful lay-offs,Headed Goals,Catches,Punches,Through balls,Penalty Goals,Left Foot Goals,Penalties Taken,Assists (Intentional),Goal Assists,Foul Won Penalty,Unsuccessful Corners into Box,Clean Sheets,Hit Woodwork,Last Player Tackle,Second Goal Assists,Drops,Straight Red Cards,Total Red Cards,Saves made - caught
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,8w96twarnbzkyuoo07rnb3hii,A. Martínez,Forward,0,28.0,,,,2.0,,2.0,2.0,,,9.0,,135.0,23.0,9.0,,,,,1.0,34.0,27.0,3.0,8.0,45.0,10.0,28.0,3.0,1.0,7.0,5.0,7.0,,35.0,,7.0,,3.0,,0.0,2.0,,,,,7.0,2.0,,,,,1.0,,,11.0,,2.0,,1.0,2.0,1.0,,,1.0,,4.0,,,1.0,1.0,1.0,11.0,,3.0,3.0,,1.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,2.0,,,1.0,1.0,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,3yj2ba2v9rw4odrwqyx2v3f2s,J. Mitchell,Defender,0,74.0,,,,2.0,,2.0,2.0,1.0,5.0,8.0,,119.0,50.0,26.0,1.0,,,,6.0,84.0,77.0,6.0,7.0,103.0,10.0,79.0,9.0,2.0,6.0,29.0,7.0,,86.0,,49.0,,2.0,,0.0,3.0,3.0,,,,6.0,,7.0,1.0,,7.0,,,,4.0,,,,2.0,,,,1.0,1.0,4.0,4.0,,,,,,3.0,,3.0,1.0,,0.0,1.0,,2.0,,,,,2.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,7ld5zwj14ozooju5v9kpfnckq,C. Mora,Forward,0,44.0,1.0,1.0,,2.0,,2.0,1.0,2.0,1.0,17.0,,150.0,29.0,18.0,1.0,4.0,1.0,,9.0,54.0,43.0,7.0,5.0,93.0,10.0,45.0,15.0,8.0,13.0,20.0,11.0,,56.0,,20.0,,12.0,,0.0,6.0,2.0,1.0,,1.0,10.0,4.0,3.0,,,13.0,2.0,,,13.0,,4.0,,,1.0,,,,,1.0,,4.0,,2.0,,,5.0,4.0,,3.0,,,,,6.0,1.0,,,4.0,6.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,bzrkd4tflwk4mcuohced0htqt,J. Mora,Defender,0,35.0,,1.0,,1.0,,1.0,1.0,1.0,,13.0,,90.0,29.0,15.0,1.0,,1.0,,4.0,38.0,34.0,4.0,10.0,63.0,10.0,35.0,8.0,4.0,8.0,9.0,4.0,,39.0,,1.0,,7.0,,0.0,4.0,1.0,,,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,,,13.0,,3.0,,,,,,,,,2.0,5.0,,2.0,,,2.0,5.0,,2.0,,,,3.0,2.0,,2.0,,3.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,2eb4ow1em8164ikjbewzv3b4k,A. Rojas,Midfielder,0,21.0,,,,2.0,,2.0,,,,4.0,,49.0,18.0,5.0,,,,,3.0,22.0,21.0,2.0,3.0,31.0,10.0,21.0,6.0,3.0,2.0,4.0,1.0,,22.0,,7.0,,6.0,,0.0,3.0,,,,,1.0,2.0,,,,,2.0,1.0,,7.0,,3.0,,,1.0,1.0,,,,,,1.0,,,,,6.0,1.0,,1.0,,,,,2.0,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,f16314ea0rlqw9nnpu8qewmp5,P. Sequeira,Goalkeeper,0,23.0,,1.0,5.0,2.0,,2.0,2.0,1.0,2.0,4.0,1.0,180.0,1.0,19.0,3.0,1.0,1.0,2.0,2.0,19.0,17.0,13.0,5.0,39.0,10.0,25.0,2.0,,2.0,24.0,3.0,10.0,28.0,,4.0,,,2.0,0.0,,,1.0,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,e776aom2ukv9rie14hxnqwu1g,G. Taylor,Defender,0,10.0,,,,1.0,,1.0,1.0,,,5.0,,30.0,7.0,1.0,,,,,2.0,10.0,10.0,,1.0,17.0,10.0,10.0,5.0,1.0,1.0,3.0,,,10.0,,8.0,,4.0,,0.0,3.0,,,,,,,1.0,,,,1.0,1.0,,,,3.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,8fuul8znu2hzdqkxsotqt6u0a,M. Ugalde,Forward,0,29.0,,1.0,,2.0,,2.0,2.0,,3.0,14.0,,121.0,29.0,11.0,,,1.0,,7.0,36.0,31.0,,7.0,64.0,10.0,32.0,15.0,6.0,8.0,3.0,5.0,,37.0,,11.0,,13.0,,1.0,8.0,1.0,,,1.0,5.0,3.0,2.0,,,,4.0,2.0,,8.0,,7.0,,2.0,,3.0,,,3.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,10.0,3.0,4.0,3.0,,1.0,2.0,,2.0,,,,,2.0,,,,,,,1.0,5.0,1.0,3.0,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,cz51ia9ovw0adlfq56ld6cbu1,J. Vargas,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,9azbdq4zgoekcz2tw5igturys,K. Vargas,Forward,0,31.0,,,,2.0,,2.0,2.0,1.0,2.0,14.0,,113.0,32.0,5.0,2.0,,,,5.0,35.0,29.0,3.0,7.0,60.0,10.0,33.0,9.0,5.0,9.0,3.0,6.0,,39.0,,16.0,,8.0,,0.0,4.0,1.0,,,,4.0,3.0,1.0,,,,,1.0,,11.0,,3.0,,2.0,1.0,2.0,,,1.0,,3.0,4.0,,,1.0,1.0,8.0,2.0,2.0,5.0,,0.0,1.0,7.0,4.0,,1.0,,2.0,3.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,2.0,1.0,2.0,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,3trsze862jfedh20wllf0ew44,R. Vega,Forward,0,17.0,,1.0,,1.0,,1.0,,,,8.0,,45.0,13.0,2.0,,1.0,1.0,,10.0,18.0,16.0,6.0,3.0,44.0,10.0,17.0,16.0,10.0,5.0,4.0,2.0,,19.0,,11.0,,16.0,,0.0,6.0,,,,,2.0,,,,1.0,,2.0,2.0,,3.0,,6.0,,,,3.0,,,,,2.0,3.0,,3.0,,1.0,2.0,1.0,1.0,,,,,3.0,5.0,1.0,,,,2.0,2.0,,,,3.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,bd0g0d91h9zyiyk8mktnmfpt6,Á. Zamora,Forward,0,25.0,,1.0,,2.0,,2.0,,,,11.0,,77.0,20.0,7.0,,,1.0,,2.0,27.0,24.0,2.0,6.0,47.0,10.0,25.0,9.0,2.0,5.0,5.0,3.0,,28.0,,4.0,,8.0,,0.0,7.0,1.0,,,,3.0,,1.0,,,,3.0,1.0,,11.0,,6.0,,,,3.0,,,3.0,,6.0,2.0,,1.0,1.0,2.0,9.0,2.0,5.0,1.0,,1.0,2.0,,,2.0,,,,,1.0,,,,,,1.0,1.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Costa Rica,4lrrsxmwie123bxlav18s2uei,S. van der Putten,Defender,0,26.0,,1.0,,1.0,,1.0,,,1.0,1.0,,45.0,10.0,11.0,,1.0,1.0,,7.0,26.0,25.0,1.0,2.0,38.0,10.0,27.0,10.0,5.0,1.0,17.0,1.0,,28.0,,14.0,,6.0,,0.0,3.0,2.0,,,1.0,1.0,,4.0,,,,1.0,2.0,,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,1.0,,,1.0,,,,,3.0,1.0,,,,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
