liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Headed Goals,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Hit Woodwork,Penalties Taken,Successful Launches,Unsuccessful Corners into Box,Clearances Off the Line,Attempts from Set Pieces,Penalties Conceded,Last Man Tackle,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Penalty Goals,Successful Corners into Box,Other Goals,Own Goal Scored,Set Pieces Goals,Penalty Goals Conceded,Second Goal Assists,Penalties Off Target
USA_MLS,2014,Philadelphia Union,9gvhifwtxm19v78bjp8wr2c45,R. Gaddis,Defender,28,34.0,,3.0,,,,,1.0,46.0,3.0,3051.0,303.0,4.0,,1199.0,22.0,132.0,12.0,586.0,59.0,60.0,38.0,3.0,8.0,24.0,469.0,373.0,106.0,213.0,1220.0,37.0,31.0,914.0,43.0,5.0,273.0,233.0,16.0,240.0,3.0,52.0,209.0,34.0,68.0,79.0,2130.0,1.0,34.0,25.0,11.0,288.0,,572.0,1.0,49.0,176.0,2.0,33.0,12.0,26.0,14.0,28.0,326.0,68.0,51.0,,46.0,,,1.0,2.0,126.0,283.0,,927.0,947.0,38.0,6.0,,2.0,1.0,86.0,150.0,20.0,73.0,162.0,,,10.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,
USA_MLS,2014,Philadelphia Union,d7mr0bqx5r5lxedg4vot44zit,B. Holt,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,cv8u1u1mvnd89t6sqhlheorth,A. Hoppenot,Forward,29,13.0,,,,,,12.0,1.0,5.0,4.0,205.0,1.0,4.0,,43.0,6.0,8.0,1.0,26.0,,,1.0,1.0,2.0,4.0,54.0,8.0,3.0,13.0,46.0,2.0,5.0,33.0,4.0,2.0,13.0,7.0,2.0,18.0,1.0,1.0,9.0,1.0,1.0,,117.0,,13.0,1.0,,44.0,,20.0,1.0,83.0,25.0,1.0,,1.0,13.0,6.0,14.0,54.0,,6.0,,5.0,1.0,,,,25.0,11.0,,30.0,33.0,10.0,,1.0,,,3.0,29.0,,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,3vk61q32frttvqmdpd6v7xpzp,M. Lahoud,Midfielder,13,8.0,,2.0,1.0,1.0,,4.0,,1.0,,437.0,2.0,4.0,,230.0,1.0,22.0,,117.0,7.0,13.0,2.0,2.0,,2.0,55.0,68.0,9.0,32.0,230.0,9.0,5.0,165.0,7.0,3.0,45.0,57.0,2.0,34.0,1.0,1.0,28.0,4.0,8.0,12.0,282.0,,8.0,5.0,1.0,33.0,,76.0,,88.0,19.0,1.0,20.0,,4.0,1.0,1.0,36.0,6.0,7.0,,1.0,,,1.0,,15.0,75.0,,185.0,185.0,3.0,,,1.0,,9.0,17.0,,7.0,18.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,a54meptpw868057cp9tjqr4d1,S. Le Toux,Forward,9,29.0,12.0,2.0,,,,6.0,10.0,42.0,12.0,2050.0,20.0,47.0,11.0,616.0,23.0,98.0,33.0,406.0,6.0,22.0,26.0,19.0,3.0,44.0,379.0,98.0,29.0,147.0,640.0,12.0,9.0,451.0,27.0,40.0,169.0,158.0,35.0,252.0,10.0,3.0,91.0,23.0,46.0,21.0,1099.0,77.0,29.0,6.0,1.0,127.0,,202.0,4.0,72.0,76.0,21.0,20.0,9.0,20.0,22.0,16.0,193.0,6.0,30.0,1.0,104.0,,,3.0,4.0,73.0,182.0,12.0,454.0,471.0,66.0,2.0,1.0,5.0,5.0,22.0,117.0,7.0,15.0,54.0,1.0,5.0,3.0,52.0,,3.0,,,,,,,,,,,,,,,,,,5.0,22.0,,,,,,
USA_MLS,2014,Philadelphia Union,9ebspyjc7oait3i6polfqyl05,R. M'Bolhi,Goalkeeper,92,4.0,,,,,,,,,,360.0,,,,42.0,,,,24.0,18.0,38.0,,,2.0,,38.0,25.0,,,87.0,,,18.0,2.0,,38.0,8.0,,31.0,,,39.0,4.0,,7.0,130.0,,4.0,,,,,74.0,,23.0,1.0,,31.0,,,1.0,,1.0,3.0,4.0,,,,,,,,5.0,,25.0,49.0,1.0,1.0,,,,,,,1.0,,,,13.0,,,,,,7.0,43.0,,1.0,,1.0,,6.0,3.0,2.0,4.0,,,2.0,11.0,,,,,,,,
USA_MLS,2014,Philadelphia Union,7qla3o405z7168s9y50oigs7p,Z. MacMath,Goalkeeper,18,29.0,,2.0,,,,,,,,2610.0,,,,353.0,,,,182.0,184.0,350.0,,,5.0,1.0,362.0,235.0,4.0,7.0,774.0,2.0,1.0,190.0,40.0,,357.0,67.0,3.0,333.0,,,297.0,29.0,1.0,24.0,1061.0,,29.0,2.0,,11.0,,662.0,,48.0,16.0,,227.0,,4.0,9.0,,21.0,45.0,45.0,,,,,,,4.0,45.0,,211.0,417.0,10.0,5.0,,,,3.0,5.0,1.0,3.0,7.0,,,103.0,,,,2.0,,77.0,222.0,3.0,28.0,3.0,5.0,1.0,26.0,35.0,20.0,42.0,7.0,3.0,13.0,112.0,,,,,,,,
USA_MLS,2014,Philadelphia Union,27vrrk7d7hwusbsfg3icnqi1h,Fabinho,Defender,33,19.0,,6.0,,,,,2.0,60.0,,1636.0,140.0,4.0,,609.0,9.0,63.0,14.0,293.0,36.0,44.0,22.0,5.0,6.0,33.0,305.0,187.0,45.0,109.0,619.0,30.0,24.0,450.0,25.0,5.0,153.0,197.0,20.0,167.0,2.0,29.0,116.0,19.0,40.0,48.0,1214.0,3.0,19.0,19.0,5.0,175.0,,325.0,,48.0,123.0,,16.0,13.0,21.0,35.0,18.0,243.0,58.0,31.0,,62.0,,,2.0,,87.0,34.0,,459.0,466.0,68.0,2.0,,,,32.0,120.0,13.0,77.0,88.0,,,12.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2014,Philadelphia Union,d150zy8ipfswazbvh2ckyg2xh,C. Maidana,Midfielder,10,26.0,2.0,,1.0,1.0,,3.0,15.0,83.0,2.0,1889.0,26.0,78.0,2.0,1006.0,25.0,224.0,53.0,638.0,11.0,33.0,22.0,16.0,3.0,13.0,508.0,236.0,20.0,207.0,1061.0,4.0,22.0,778.0,22.0,27.0,240.0,224.0,54.0,361.0,9.0,3.0,139.0,23.0,54.0,39.0,1569.0,97.0,26.0,3.0,,121.0,,328.0,,53.0,79.0,11.0,43.0,18.0,22.0,15.0,20.0,149.0,4.0,25.0,,160.0,,,,7.0,57.0,285.0,2.0,783.0,821.0,28.0,2.0,9.0,8.0,14.0,17.0,70.0,3.0,6.0,64.0,,,2.0,57.0,,7.0,,,,,,,,,,,,,,,,,,,29.0,,,,,,
USA_MLS,2014,Philadelphia Union,850ubo0g8v6xc2axilbigu09h,R. Marquez,Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,3ny0cwoygb1k0cc4eyoc7w15h,J. McInerney,Forward,9,30.0,8.0,2.0,,,,5.0,17.0,10.0,18.0,2116.0,5.0,57.0,5.0,453.0,16.0,146.0,4.0,242.0,4.0,14.0,13.0,24.0,9.0,43.0,242.0,115.0,14.0,122.0,489.0,21.0,4.0,337.0,26.0,43.0,136.0,136.0,21.0,116.0,13.0,1.0,39.0,25.0,31.0,30.0,758.0,,30.0,8.0,,99.0,,102.0,,55.0,57.0,19.0,16.0,4.0,19.0,22.0,15.0,164.0,16.0,35.0,,10.0,,2.0,,2.0,64.0,105.0,8.0,317.0,353.0,65.0,2.0,18.0,2.0,7.0,11.0,107.0,3.0,5.0,35.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_MLS,2014,Philadelphia Union,5fvke7tc7bgvaodffpdpayg9h,J. McLaughlin,Midfielder,20,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,3grrtqeee7h47swxeul6hyh91,V. Nogueira,Midfielder,5,29.0,2.0,1.0,,,,1.0,5.0,48.0,10.0,2498.0,21.0,113.0,2.0,1553.0,21.0,319.0,21.0,890.0,6.0,58.0,20.0,26.0,5.0,14.0,446.0,495.0,27.0,171.0,1593.0,14.0,31.0,1250.0,35.0,40.0,229.0,458.0,34.0,260.0,19.0,4.0,185.0,28.0,45.0,33.0,2097.0,19.0,29.0,5.0,1.0,224.0,1.0,424.0,1.0,56.0,106.0,14.0,114.0,16.0,43.0,5.0,25.0,243.0,1.0,40.0,,64.0,,,1.0,2.0,123.0,392.0,1.0,1327.0,1364.0,19.0,5.0,4.0,3.0,12.0,19.0,137.0,8.0,23.0,101.0,1.0,,3.0,14.0,,5.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,
USA_MLS,2014,Philadelphia Union,bvtr83khxgsln14lt8p7gullh,A. Okugo,Midfielder,14,32.0,2.0,3.0,1.0,1.0,,1.0,2.0,11.0,,2797.0,7.0,21.0,,1155.0,7.0,99.0,,446.0,29.0,51.0,27.0,16.0,8.0,44.0,275.0,516.0,57.0,169.0,1182.0,39.0,6.0,899.0,41.0,23.0,220.0,245.0,10.0,177.0,8.0,,201.0,31.0,44.0,54.0,1617.0,,32.0,18.0,21.0,157.0,,540.0,4.0,51.0,138.0,7.0,63.0,,20.0,57.0,1.0,258.0,99.0,49.0,2.0,11.0,,,2.0,2.0,76.0,298.0,2.0,936.0,962.0,101.0,5.0,,2.0,3.0,47.0,120.0,10.0,69.0,81.0,,,17.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,7qs9bvy7xg2btj6jkyalhx6mt,Z. Pfeffer,Midfielder,27,5.0,1.0,,,,,4.0,1.0,4.0,1.0,98.0,,2.0,1.0,51.0,3.0,16.0,1.0,33.0,,,1.0,,,1.0,16.0,15.0,3.0,5.0,52.0,4.0,1.0,47.0,4.0,2.0,5.0,7.0,1.0,9.0,,,4.0,1.0,3.0,,77.0,2.0,5.0,4.0,,14.0,,16.0,,86.0,8.0,2.0,,,3.0,1.0,1.0,16.0,1.0,4.0,,4.0,1.0,,,,7.0,13.0,1.0,46.0,47.0,2.0,,,,,2.0,8.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2014,Philadelphia Union,85enw26zqdy91omugwc8v2505,Pedro Ribeiro,Midfielder,30,9.0,2.0,,,,,6.0,2.0,1.0,2.0,351.0,,12.0,1.0,96.0,6.0,19.0,1.0,58.0,,2.0,,2.0,2.0,23.0,59.0,8.0,2.0,36.0,103.0,6.0,1.0,60.0,3.0,5.0,38.0,23.0,4.0,39.0,6.0,,10.0,3.0,9.0,,156.0,,9.0,1.0,,24.0,,43.0,,20.0,24.0,3.0,5.0,1.0,5.0,17.0,5.0,64.0,2.0,5.0,1.0,1.0,1.0,,,,17.0,18.0,2.0,58.0,65.0,40.0,,1.0,,4.0,2.0,40.0,,2.0,7.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,3b92td98lwb5dhhg8f4owbsgl,C. Valdés,Defender,0,8.0,,1.0,,,,,2.0,,,706.0,,,,253.0,,13.0,,59.0,14.0,25.0,9.0,1.0,3.0,7.0,55.0,159.0,9.0,28.0,271.0,10.0,2.0,195.0,8.0,1.0,53.0,80.0,,37.0,1.0,,50.0,8.0,9.0,16.0,371.0,,8.0,5.0,6.0,25.0,,122.0,,32.0,21.0,,23.0,,1.0,9.0,,41.0,41.0,11.0,,,,,,,13.0,56.0,,202.0,218.0,16.0,1.0,,,,5.0,20.0,4.0,20.0,12.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,covdroh3u0yk1g5d6uofqi5zp,A. Wenger,Midfielder,11,32.0,7.0,1.0,1.0,1.0,,10.0,6.0,46.0,21.0,2120.0,22.0,17.0,3.0,483.0,33.0,95.0,16.0,260.0,11.0,25.0,30.0,23.0,9.0,54.0,380.0,79.0,45.0,155.0,503.0,35.0,31.0,310.0,28.0,50.0,180.0,195.0,28.0,202.0,16.0,2.0,75.0,22.0,53.0,24.0,1010.0,,32.0,15.0,2.0,205.0,,143.0,3.0,53.0,143.0,27.0,13.0,16.0,22.0,50.0,37.0,309.0,12.0,37.0,2.0,46.0,,2.0,2.0,4.0,112.0,70.0,7.0,303.0,323.0,104.0,4.0,2.0,4.0,5.0,39.0,166.0,6.0,9.0,93.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,anjvzouaakcjoj1s5ypa0zpp1,A. Wheeler,Forward,12,15.0,,,,,,7.0,1.0,,,759.0,,9.0,,294.0,,25.0,,77.0,23.0,29.0,9.0,4.0,2.0,21.0,100.0,141.0,22.0,59.0,306.0,21.0,3.0,190.0,13.0,5.0,88.0,80.0,2.0,68.0,1.0,,67.0,8.0,12.0,20.0,468.0,1.0,15.0,6.0,8.0,63.0,,155.0,3.0,100.0,71.0,1.0,28.0,,21.0,31.0,,115.0,51.0,15.0,,,,,,,23.0,46.0,,208.0,218.0,52.0,1.0,1.0,,,16.0,44.0,6.0,24.0,40.0,,,9.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,7tp8j9e5qg8hebohvrqoyrr9x,E. White,Defender,15,12.0,,,,,,,1.0,,,1042.0,4.0,,,320.0,1.0,19.0,,77.0,26.0,35.0,4.0,,3.0,22.0,95.0,160.0,18.0,54.0,326.0,12.0,1.0,213.0,13.0,,89.0,33.0,1.0,63.0,,,60.0,12.0,9.0,26.0,459.0,,12.0,5.0,6.0,36.0,,172.0,,32.0,40.0,,24.0,,4.0,18.0,,76.0,49.0,16.0,,,,,,,14.0,102.0,,232.0,237.0,40.0,2.0,,,,16.0,36.0,2.0,32.0,22.0,,,8.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Philadelphia Union,42r1rieudw9swot3hm6sww8ut,S. Williams,Defender,25,24.0,3.0,2.0,,,,1.0,3.0,64.0,,2088.0,145.0,6.0,,803.0,14.0,68.0,11.0,345.0,31.0,50.0,19.0,9.0,4.0,29.0,403.0,301.0,48.0,147.0,832.0,24.0,7.0,589.0,31.0,15.0,197.0,112.0,17.0,203.0,2.0,89.0,123.0,23.0,33.0,58.0,1479.0,,24.0,11.0,8.0,138.0,,428.0,3.0,56.0,120.0,6.0,46.0,11.0,34.0,37.0,9.0,204.0,74.0,35.0,1.0,64.0,,2.0,4.0,2.0,55.0,224.0,3.0,611.0,635.0,66.0,5.0,1.0,2.0,,38.0,84.0,10.0,39.0,83.0,,,13.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,
