liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,4kflkbicl4vmd7vftq4hdgyqd,D. Lovitz,Defender,16,99.0,9.0,59.0,10.0,,30.0,1.0,4.0,16.0,19.0,4.0,6.0,59.0,,5.0,1.0,46.0,,10.0,,28.0,,10.0,4.0,1.0,1.0,3.0,83.0,,3.0,,15.0,17.0,10.0,9.0,3.0,2.0,2.0,18.0,,,3.0,3.0,,,8.0,4.0,49.0,49.0,3.0,1.0,,3.0,9.0,1.0,,7.0,,,1.0,,1.0,,4.0,,1.0,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,288nn7pbq5ewriiyb9o7da86h,W. McKennie,Midfielder,8,434.0,,215.0,55.0,,87.0,1.0,5.0,64.0,91.0,8.0,37.0,220.0,1.0,12.0,3.0,165.0,2.0,42.0,,39.0,8.0,34.0,44.0,5.0,8.0,8.0,296.0,,5.0,2.0,39.0,69.0,10.0,22.0,13.0,3.0,8.0,50.0,7.0,2.0,,5.0,,1.0,25.0,57.0,173.0,178.0,11.0,2.0,1.0,6.0,28.0,2.0,7.0,14.0,,2.0,2.0,3.0,3.0,6.0,4.0,14.0,4.0,,,2.0,1.0,3.0,2.0,,2.0,,1.0,,,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,6tqzlat0ogqxxqt0vst8nn5xx,M. Miazga,Defender,19,270.0,3.0,185.0,10.0,,56.0,2.0,9.0,25.0,107.0,4.0,16.0,188.0,,5.0,,143.0,2.0,25.0,,26.0,1.0,20.0,9.0,3.0,1.0,5.0,218.0,,3.0,4.0,7.0,77.0,10.0,17.0,20.0,,13.0,28.0,12.0,2.0,,3.0,,,3.0,75.0,160.0,163.0,21.0,1.0,,3.0,11.0,1.0,2.0,4.0,,,1.0,2.0,8.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,b8vbhw29ucubzzmgv0nge1omh,D. Mihailović,Midfielder,20,106.0,,61.0,13.0,1.0,38.0,,1.0,14.0,20.0,1.0,4.0,62.0,,1.0,3.0,51.0,,5.0,1.0,26.0,1.0,10.0,6.0,1.0,3.0,,83.0,3.0,2.0,,10.0,12.0,10.0,4.0,6.0,,,10.0,1.0,,5.0,2.0,2.0,,6.0,11.0,56.0,57.0,,1.0,,1.0,6.0,,1.0,4.0,,,3.0,,,,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,6vfwba584q9ewfdbo1ybxvmjt,T. Miller,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,5vsdc384lgj2t43i6t5ogur4l,J. Morris,Forward,11,257.0,,82.0,23.0,1.0,43.0,1.0,1.0,33.0,21.0,7.0,19.0,83.0,3.0,3.0,,63.0,1.0,20.0,,10.0,4.0,23.0,16.0,3.0,6.0,2.0,117.0,,5.0,,20.0,24.0,10.0,17.0,,2.0,8.0,32.0,2.0,1.0,5.0,5.0,,2.0,11.0,26.0,62.0,63.0,12.0,,2.0,5.0,15.0,2.0,1.0,9.0,,,4.0,1.0,4.0,3.0,1.0,14.0,2.0,5.0,2.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,Midfielder,10,448.0,2.0,147.0,42.0,10.0,88.0,,4.0,97.0,39.0,2.0,31.0,152.0,1.0,5.0,14.0,114.0,2.0,35.0,5.0,34.0,11.0,46.0,21.0,5.0,7.0,6.0,292.0,13.0,6.0,,57.0,49.0,10.0,30.0,3.0,12.0,2.0,64.0,1.0,2.0,17.0,6.0,8.0,3.0,29.0,27.0,113.0,117.0,7.0,2.0,3.0,2.0,34.0,,4.0,28.0,,,2.0,6.0,5.0,14.0,3.0,39.0,12.0,5.0,6.0,2.0,,8.0,1.0,1.0,8.0,4.0,,1.0,,,,,,,,,,3.0,,3.0,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,b1el7j39v2pgvl9zodd9usded,T. Ream,Defender,13,443.0,30.0,256.0,26.0,,88.0,11.0,20.0,49.0,132.0,8.0,22.0,262.0,1.0,9.0,,198.0,2.0,42.0,,115.0,4.0,27.0,22.0,5.0,4.0,16.0,324.0,,5.0,3.0,22.0,111.0,10.0,16.0,22.0,3.0,5.0,32.0,6.0,2.0,1.0,5.0,,,11.0,10.0,214.0,220.0,10.0,3.0,,4.0,16.0,4.0,3.0,11.0,,,1.0,,5.0,,3.0,,,1.0,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,15,166.0,,109.0,25.0,,54.0,,4.0,30.0,40.0,6.0,11.0,109.0,,1.0,,89.0,1.0,15.0,,20.0,2.0,14.0,13.0,1.0,5.0,3.0,147.0,,4.0,,20.0,22.0,10.0,14.0,5.0,3.0,5.0,30.0,1.0,1.0,2.0,4.0,,,11.0,42.0,94.0,94.0,10.0,1.0,,4.0,16.0,2.0,3.0,9.0,,,4.0,1.0,5.0,1.0,,5.0,3.0,2.0,3.0,1.0,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,f2ou2jbp6zpccfa48v52f4dlh,Z. Steffen,Goalkeeper,1,450.0,,77.0,,,18.0,15.0,21.0,22.0,98.0,,,137.0,,,,78.0,2.0,21.0,,18.0,,18.0,35.0,5.0,,3.0,177.0,,5.0,,,78.0,10.0,1.0,38.0,,1.0,1.0,2.0,2.0,,5.0,,,,41.0,63.0,116.0,1.0,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,16.0,67.0,1.0,11.0,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,6045hqgmu7l31xwe2dp06mwnp,W. Trapp,Midfielder,6,118.0,,94.0,14.0,,42.0,,,7.0,48.0,1.0,6.0,96.0,,1.0,,83.0,,6.0,,30.0,,4.0,6.0,1.0,2.0,2.0,102.0,,2.0,,4.0,19.0,10.0,4.0,7.0,,3.0,10.0,1.0,,,2.0,,,3.0,33.0,88.0,90.0,6.0,1.0,,1.0,6.0,,1.0,1.0,,,2.0,,3.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,61y263ybiykc566mrl9w2bowl,G. Zardes,Forward,9,321.0,,84.0,27.0,,52.0,,,27.0,25.0,2.0,9.0,86.0,1.0,8.0,1.0,76.0,2.0,9.0,,25.0,7.0,8.0,11.0,3.0,1.0,1.0,133.0,,6.0,1.0,27.0,11.0,10.0,12.0,1.0,5.0,4.0,39.0,2.0,2.0,,6.0,,,19.0,23.0,75.0,77.0,12.0,2.0,,1.0,27.0,1.0,1.0,8.0,,,1.0,6.0,8.0,10.0,6.0,28.0,,,1.0,1.0,,4.0,,3.0,7.0,,,1.0,,,,,,,,,3.0,3.0,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,eooivgc2bc7bdbl1gq784ehn9,W. Zimmerman,Defender,5,270.0,,232.0,7.0,,71.0,1.0,15.0,36.0,126.0,3.0,21.0,233.0,,2.0,,184.0,,36.0,,16.0,2.0,25.0,16.0,3.0,,11.0,257.0,,3.0,,7.0,131.0,10.0,17.0,13.0,2.0,12.0,28.0,12.0,,,3.0,,,2.0,79.0,196.0,197.0,21.0,3.0,,2.0,11.0,1.0,3.0,5.0,1.0,,,,9.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
