liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,d2xscz437p942fwp0mggnm0ut,J. Désiré,Forward,18,115.0,1.0,23.0,5.0,,11.0,,,15.0,5.0,3.0,9.0,25.0,1.0,3.0,,15.0,2.0,9.0,,5.0,,7.0,7.0,1.0,2.0,2.0,46.0,,4.0,,14.0,8.0,10.0,12.0,1.0,4.0,5.0,21.0,,2.0,,4.0,,,7.0,7.0,14.0,16.0,7.0,,,3.0,9.0,,1.0,7.0,,1.0,2.0,,2.0,3.0,1.0,6.0,,,1.0,1.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,ei1hz02v5mto04mymrj64y9k9,J. Duverger,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,2uis9d0h87arn5ew3bg1si40l,D. Etienne,Midfielder,11,304.0,4.0,51.0,5.0,,27.0,,5.0,45.0,8.0,2.0,15.0,55.0,,3.0,5.0,30.0,2.0,20.0,,26.0,6.0,22.0,15.0,2.0,5.0,,112.0,,5.0,,27.0,23.0,10.0,11.0,5.0,3.0,1.0,33.0,3.0,2.0,2.0,5.0,,,17.0,1.0,34.0,35.0,6.0,1.0,,2.0,22.0,,,10.0,,1.0,3.0,3.0,5.0,6.0,2.0,17.0,8.0,2.0,3.0,3.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,1i7a6katii8fnxncnyun4nyzt,J. Geffrard,Defender,6,469.0,1.0,159.0,12.0,,30.0,6.0,20.0,35.0,108.0,3.0,12.0,170.0,,4.0,,127.0,5.0,32.0,,57.0,3.0,21.0,17.0,4.0,3.0,11.0,232.0,,5.0,2.0,6.0,81.0,10.0,15.0,11.0,3.0,11.0,24.0,27.0,5.0,,5.0,,,2.0,20.0,130.0,138.0,18.0,1.0,,2.0,9.0,1.0,17.0,4.0,2.0,,2.0,,7.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,6khbzafdxzzp2pxbspmam01cl,D. Guerrier,Midfielder,10,354.0,21.0,85.0,17.0,,28.0,,4.0,46.0,29.0,7.0,25.0,86.0,3.0,6.0,3.0,53.0,4.0,29.0,,18.0,1.0,27.0,15.0,4.0,8.0,5.0,180.0,,4.0,,32.0,33.0,10.0,34.0,4.0,10.0,15.0,54.0,7.0,4.0,3.0,4.0,,,13.0,18.0,56.0,57.0,22.0,,,7.0,20.0,,8.0,19.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,10.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,4.0,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,Midfielder,8,208.0,,64.0,15.0,,31.0,3.0,5.0,17.0,26.0,6.0,6.0,68.0,,5.0,1.0,54.0,1.0,11.0,,10.0,,11.0,14.0,2.0,2.0,1.0,95.0,,4.0,,14.0,21.0,10.0,12.0,3.0,1.0,5.0,22.0,5.0,1.0,1.0,4.0,,,7.0,22.0,53.0,57.0,8.0,1.0,,3.0,10.0,3.0,2.0,7.0,,,1.0,,3.0,,2.0,,1.0,1.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,etxxyk4izi97gchj7fo58ogd1,A. Jean-Baptiste,Defender,16,390.0,,93.0,9.0,,15.0,8.0,20.0,28.0,57.0,,6.0,98.0,,6.0,,67.0,4.0,26.0,,15.0,1.0,20.0,8.0,4.0,,6.0,147.0,,4.0,5.0,8.0,39.0,10.0,9.0,5.0,2.0,7.0,19.0,27.0,4.0,,4.0,,,6.0,35.0,69.0,72.0,11.0,1.0,,,10.0,,9.0,2.0,1.0,,,1.0,4.0,2.0,1.0,4.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,6lob2tu6fjwv5kwkx1e1288ut,M. Jérôme,Defender,3,11.0,,7.0,,,1.0,,,2.0,5.0,,1.0,7.0,1.0,,,4.0,,1.0,,2.0,,1.0,2.0,1.0,,,8.0,,1.0,,,4.0,10.0,,2.0,,,,,,,1.0,,,,1.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,e7w5aujupw3lwhw69vnphqor9,D. Nazon,Forward,9,426.0,,76.0,10.0,1.0,52.0,3.0,6.0,61.0,4.0,7.0,17.0,78.0,2.0,14.0,11.0,48.0,4.0,23.0,,26.0,7.0,26.0,13.0,5.0,9.0,2.0,166.0,,5.0,,62.0,27.0,10.0,26.0,7.0,8.0,,75.0,2.0,4.0,5.0,5.0,,1.0,36.0,15.0,53.0,55.0,13.0,1.0,2.0,4.0,49.0,3.0,1.0,26.0,3.0,,3.0,4.0,13.0,10.0,7.0,18.0,7.0,5.0,2.0,3.0,,6.0,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,2.0,,2.0,2.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,10fhneu2ag3zslmot65er6x9l,F. Pierrot,Forward,20,313.0,,58.0,14.0,,27.0,,1.0,52.0,11.0,4.0,24.0,63.0,3.0,7.0,6.0,38.0,3.0,25.0,,16.0,7.0,22.0,7.0,4.0,4.0,3.0,133.0,,4.0,,32.0,19.0,10.0,31.0,,5.0,16.0,65.0,5.0,3.0,,4.0,,,17.0,14.0,33.0,38.0,33.0,,,3.0,34.0,1.0,,15.0,,1.0,1.0,5.0,17.0,9.0,3.0,29.0,3.0,,2.0,1.0,,4.0,,,2.0,,1.0,,,,,,,,,,3.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,c0zltqpdjrq8l26xwn0mockwl,J. Placide,Goalkeeper,1,480.0,,80.0,,,43.0,37.0,80.0,84.0,47.0,1.0,2.0,172.0,,,,36.0,5.0,82.0,,14.0,,72.0,63.0,5.0,,10.0,222.0,,5.0,,2.0,143.0,10.0,3.0,54.0,,2.0,4.0,5.0,5.0,,5.0,,,1.0,15.0,49.0,90.0,2.0,1.0,,,1.0,1.0,,1.0,20.0,,,,,,,,,,,,,,,,,,,,13.0,48.0,2.0,6.0,4.0,7.0,31.0,,,,,,,,,,,1.0,,3.0,1.0,,,,,,,,,,,,1.0,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,dwkpbwpkr2on5tse3hk1olpm1,I. Rouaud,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Haiti,53ftcytl5gnmtk0vwb0v8grca,S. Saba,Midfielder,19,441.0,,104.0,18.0,3.0,45.0,4.0,12.0,50.0,40.0,10.0,17.0,111.0,3.0,5.0,3.0,76.0,5.0,29.0,,25.0,4.0,35.0,20.0,5.0,5.0,6.0,176.0,9.0,5.0,,36.0,46.0,10.0,19.0,6.0,4.0,2.0,39.0,5.0,5.0,12.0,5.0,8.0,1.0,19.0,22.0,78.0,82.0,3.0,,1.0,8.0,20.0,2.0,7.0,17.0,,1.0,2.0,3.0,1.0,6.0,3.0,,1.0,3.0,2.0,1.0,,3.0,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
