liga,temporada,equipo,id,nombre,posicion,dorsal,Tackles Won,Straight Red Cards,Total Shots,Aerial Duels won,Successful Passes Opposition Half,Tackles Lost,Unsuccessful Short Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Unsuccessful Launches,Unsuccessful Long Passes,Clean Sheets,Games Played,Total Clearances,Unsuccessful Crosses & Corners,Touches,Aerial Duels,Successful Crosses & Corners,Recoveries,Unsuccessful Crosses open play,Successful Crosses open play,Aerial Duels lost,Ground Duels won,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Total Tackles,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Foul Attempted Tackle,Ground Duels,Index,Shots Off Target (inc woodwork),Blocks,Duels lost,Ground Duels lost,Successful Short Passes,Total Fouls Won,Duels won,Rightside Passes,Duels,Successful Long Passes,PutThrough/Blocked Distribution,Penalties Conceded,Goals Conceded Outside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Launches,Goals Conceded,Total Passes,Total Losses Of Possession,Substitute On,Total Fouls Conceded,Times Tackled,Total Touches In Opposition Box,Substitute Off,Interceptions,Appearances,Time Played,Backward Passes,Starts,Total Red Cards,Forward Passes,Throw Ins to Own Player,Leftside Passes,Unsuccessful Passes Own Half,Open Play Passes,Penalty Goals Conceded,Yellow Cards,Clearances Off the Line,Winning Goal,Through balls,Unsuccessful Corners into Box,Goals,Offsides,Right Foot Goals,Corners Taken (incl short corners),Shots On Target ( inc goals ),Attempts from Set Pieces,Goals from Inside Box,Successful Corners into Box,Blocked Shots,Successful Dribbles,Second Goal Assists,Handballs conceded,Goal Assists,Corners Won,Hit Woodwork,Assists (Intentional),Goals from Outside Box,Penalties Taken,Successful Lay-offs,Set Pieces Goals,Home Goals,Away Goals,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Left Foot Goals,GK Successful Distribution,Drops,Punches,Saves Made,GK Unsuccessful Distribution,Saves made - parried,Saves made - caught,Saves Made from Outside Box,Goal Kicks,Catches,Saves Made from Inside Box,Foul Won Penalty,Penalties Faced,Goalkeeper Smother,Penalty Goals,Saves from Penalty,Penalties Saved,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Other Goals
USA_USL_League_One,2021,North Carolina FC,9j73skm9gwgyrlvqc6uyyih2h,R. Kristo,Forward,11,2.0,,27.0,63.0,99.0,2.0,68.0,5.0,67.0,75.0,18.0,78.0,152.0,,7.0,2.0,18.0,19.0,,445.0,97.0,,27.0,,,34.0,43.0,11.0,3.0,4.0,,,12.0,96.0,10.0,14.0,1.0,87.0,53.0,169.0,28.0,106.0,63.0,193.0,8.0,11.0,,1.0,177.0,1.0,19.0,252.0,145.0,9.0,21.0,27.0,40.0,4.0,1.0,18.0,902.0,71.0,9.0,,77.0,3.0,41.0,8.0,227.0,3.0,2.0,,2.0,1.0,,4.0,5.0,3.0,,13.0,2.0,3.0,,6.0,11.0,,,,7.0,,,1.0,2.0,17.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,
USA_USL_League_One,2021,North Carolina FC,a3k4grlhkn63p3xfb2rzslkdm,D. Las,Goalkeeper,1,1.0,,,,3.0,1.0,1.0,,9.0,15.0,2.0,41.0,26.0,6.0,14.0,1.0,2.0,2.0,,90.0,,,25.0,,,,2.0,,,2.0,,,,2.0,10.0,,,,,41.0,,2.0,17.0,2.0,3.0,,,,44.0,1.0,2.0,59.0,16.0,,,,,,,2.0,180.0,,2.0,,19.0,,23.0,6.0,33.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,4.0,2.0,2.0,,2.0,18.0,1.0,2.0,,1.0,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,eez66wwps41x35ruf6s4v5zl6,M. Mariche,Forward,23,1.0,,1.0,,2.0,,,,,1.0,,2.0,4.0,1.0,1.0,,3.0,,,8.0,,,,,,,1.0,,,1.0,,,,1.0,10.0,1.0,,,,4.0,,1.0,1.0,1.0,,,,,4.0,,,5.0,1.0,3.0,,,1.0,,,3.0,8.0,3.0,,,1.0,,,1.0,5.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,dilzsa0xc0y1r1r35rdvjty3t,S. Martina,Midfielder,21,4.0,,1.0,9.0,91.0,3.0,16.0,,37.0,65.0,18.0,317.0,385.0,14.0,49.0,,11.0,29.0,,543.0,11.0,,33.0,,,2.0,9.0,,2.0,7.0,,,3.0,18.0,10.0,,8.0,11.0,9.0,359.0,2.0,18.0,190.0,29.0,49.0,4.0,,2.0,408.0,,20.0,473.0,69.0,3.0,5.0,,1.0,6.0,15.0,11.0,661.0,24.0,8.0,,157.0,1.0,102.0,28.0,443.0,,1.0,,0.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,10.0,,,,6.0,,,,16.0,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,59lwxugpehgpevbqui1xpv3vu,N. Martinez,Midfielder,14,32.0,,9.0,13.0,335.0,18.0,102.0,8.0,110.0,152.0,38.0,517.0,824.0,19.0,50.0,3.0,27.0,40.0,17.0,1407.0,41.0,3.0,101.0,17.0,3.0,28.0,80.0,2.0,15.0,50.0,20.0,,20.0,132.0,10.0,4.0,9.0,80.0,52.0,792.0,26.0,93.0,121.0,173.0,57.0,30.0,1.0,3.0,849.0,4.0,41.0,1001.0,219.0,2.0,29.0,10.0,18.0,12.0,37.0,27.0,2149.0,183.0,25.0,,314.0,108.0,383.0,59.0,975.0,3.0,4.0,,1.0,,,1.0,,1.0,,5.0,,,,3.0,4.0,,1.0,1.0,5.0,1.0,,1.0,,5.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,86s4lnfpsg3qjye3panyuqo2y,M. Mbaye,Defender,5,11.0,1.0,3.0,31.0,202.0,5.0,65.0,,116.0,158.0,29.0,797.0,978.0,30.0,93.0,5.0,24.0,81.0,1.0,1356.0,53.0,,71.0,1.0,,22.0,22.0,3.0,5.0,16.0,,,9.0,53.0,10.0,1.0,19.0,53.0,31.0,934.0,3.0,53.0,291.0,106.0,65.0,11.0,1.0,2.0,999.0,11.0,31.0,1157.0,176.0,6.0,19.0,6.0,2.0,,33.0,24.0,1655.0,65.0,18.0,1.0,377.0,3.0,424.0,43.0,1130.0,2.0,2.0,,0.0,,,1.0,,1.0,,2.0,,1.0,,,3.0,,,,,,,,,,,0.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,65tz3ua4d3levd5ifd7zuhox6,C. McCamy,Defender,30,,,,1.0,5.0,1.0,5.0,,4.0,8.0,5.0,9.0,14.0,1.0,3.0,,4.0,2.0,,31.0,1.0,,3.0,,,,3.0,,,1.0,,,,5.0,10.0,,,2.0,2.0,14.0,2.0,4.0,7.0,6.0,,,,,14.0,,5.0,22.0,9.0,4.0,1.0,1.0,,,1.0,4.0,46.0,3.0,,,10.0,1.0,2.0,4.0,22.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,ac5zpx8c09rtmidm654e67xsl,J. McGuire,Goalkeeper,18,1.0,,,9.0,77.0,,8.0,,129.0,187.0,35.0,532.0,418.0,60.0,179.0,7.0,21.0,18.0,,1027.0,9.0,,185.0,,,,6.0,,1.0,1.0,,,1.0,7.0,10.0,,,1.0,1.0,462.0,5.0,15.0,174.0,16.0,147.0,1.0,1.0,2.0,609.0,26.0,37.0,796.0,191.0,,1.0,,,,,21.0,1890.0,,21.0,,401.0,,221.0,58.0,503.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,3.0,9.0,74.0,51.0,15.0,4.0,27.0,200.0,17.0,46.0,,4.0,1.0,,1.0,1.0,1.0,,,
USA_USL_League_One,2021,North Carolina FC,3nj93h770uz8qxvtybuepsh6,A. Messer,Midfielder,31,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,10.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,Midfielder,9,7.0,,31.0,5.0,203.0,8.0,71.0,14.0,95.0,81.0,15.0,108.0,302.0,6.0,10.0,1.0,25.0,6.0,40.0,662.0,16.0,7.0,61.0,18.0,2.0,11.0,53.0,25.0,15.0,15.0,,,3.0,117.0,10.0,15.0,3.0,75.0,64.0,287.0,18.0,58.0,139.0,133.0,17.0,25.0,,1.0,304.0,1.0,16.0,385.0,193.0,9.0,10.0,37.0,58.0,12.0,9.0,25.0,1423.0,105.0,16.0,,102.0,8.0,39.0,26.0,382.0,1.0,,,0.0,,19.0,4.0,4.0,2.0,25.0,16.0,4.0,4.0,5.0,5.0,20.0,,,3.0,15.0,1.0,,,1.0,1.0,,3.0,1.0,,1.0,,2.0,,,,,,,,,,,,2.0,,,1.0,,,,,,
USA_USL_League_One,2021,North Carolina FC,4yh712h6s4oxu1vd4nlmqfjhm,P. O'Ferral,Defender,32,9.0,,,7.0,57.0,6.0,37.0,2.0,32.0,54.0,7.0,114.0,162.0,8.0,17.0,2.0,8.0,22.0,2.0,351.0,12.0,1.0,24.0,2.0,1.0,5.0,19.0,,2.0,15.0,15.0,,4.0,33.0,10.0,,1.0,19.0,14.0,156.0,2.0,26.0,20.0,45.0,14.0,4.0,,,170.0,1.0,7.0,224.0,81.0,3.0,7.0,3.0,2.0,1.0,9.0,8.0,481.0,41.0,5.0,,74.0,33.0,89.0,24.0,216.0,1.0,,,0.0,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,9lq1maw2cmuwzzzfkomfvmlpm,P. Pearson,Midfielder,0,29.0,,5.0,21.0,271.0,23.0,94.0,2.0,76.0,124.0,27.0,420.0,665.0,7.0,30.0,4.0,24.0,37.0,1.0,1063.0,35.0,,109.0,1.0,,14.0,70.0,6.0,13.0,52.0,,,16.0,131.0,10.0,2.0,12.0,75.0,61.0,649.0,13.0,91.0,224.0,166.0,42.0,20.0,,1.0,691.0,3.0,28.0,815.0,156.0,5.0,27.0,15.0,6.0,11.0,39.0,24.0,1560.0,109.0,19.0,,221.0,2.0,261.0,49.0,789.0,2.0,6.0,,2.0,,,2.0,,1.0,,3.0,,1.0,,,5.0,,1.0,,,,,1.0,,3.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,38wdajplsed0l4dg9c9iwhcoa,T. Simpson,Forward,44,3.0,,18.0,32.0,68.0,3.0,42.0,5.0,37.0,43.0,19.0,49.0,99.0,,1.0,,20.0,15.0,8.0,344.0,63.0,,21.0,8.0,,31.0,22.0,10.0,6.0,6.0,,,11.0,70.0,10.0,10.0,,79.0,48.0,113.0,12.0,54.0,34.0,133.0,4.0,13.0,,,117.0,,19.0,160.0,124.0,10.0,23.0,26.0,48.0,8.0,5.0,20.0,851.0,70.0,10.0,,22.0,,34.0,14.0,142.0,,3.0,,0.0,,,1.0,12.0,1.0,,8.0,,1.0,,6.0,4.0,,2.0,,11.0,1.0,,,,10.0,,1.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,b3fcjyez6bx62n84767cxbiay,D. Steedman,Forward,15,5.0,,7.0,8.0,97.0,3.0,36.0,5.0,35.0,43.0,12.0,75.0,159.0,1.0,7.0,,8.0,7.0,9.0,331.0,11.0,1.0,30.0,9.0,,3.0,28.0,6.0,8.0,8.0,1.0,,4.0,59.0,10.0,7.0,2.0,34.0,31.0,159.0,11.0,36.0,52.0,70.0,12.0,13.0,,1.0,171.0,1.0,13.0,214.0,82.0,2.0,9.0,12.0,7.0,6.0,7.0,8.0,474.0,47.0,6.0,,59.0,2.0,56.0,17.0,202.0,,2.0,,0.0,,,,,,1.0,,,,1.0,1.0,9.0,,1.0,,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,ew25ktcp76pmryz5psl1ctlka,Y. Subah,Forward,33,,,1.0,2.0,2.0,,2.0,1.0,3.0,2.0,,1.0,2.0,,,,2.0,,1.0,11.0,3.0,,,1.0,,1.0,1.0,,,,,,1.0,2.0,10.0,1.0,,2.0,1.0,3.0,1.0,3.0,,5.0,,,,,3.0,,,5.0,5.0,2.0,2.0,,1.0,,,2.0,10.0,2.0,,,2.0,,1.0,,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,bi1ty74ivwl3ii2qxmbh3oqcq,S. Terranova,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,7toqhzd1rq0cz4wqt21og27hm,R. Thakur,Forward,28,,,,,3.0,1.0,1.0,,1.0,1.0,,1.0,4.0,,,,2.0,,,10.0,,,2.0,,,,1.0,,1.0,1.0,,,,1.0,10.0,,,,,4.0,,1.0,1.0,1.0,,1.0,,,4.0,,,5.0,3.0,2.0,,,1.0,,,2.0,9.0,,,,2.0,,2.0,,5.0,,,,0.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,North Carolina FC,6uus496x46y3mhjze3doivcdm,C. Tolentino,Forward,29,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
