liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,New York City Football Club,1s1fyh1gza8ll4aeenib2vmcp,J. Lewis,Forward,17,5.0,3.0,343.0,1.0,8.0,1.0,2.0,81.0,3.0,28.0,,38.0,,,1.0,3.0,3.0,2.0,6.0,56.0,22.0,7.0,21.0,82.0,4.0,10.0,6.0,58.0,3.0,8.0,22.0,,22.0,3.0,24.0,1.0,1.0,21.0,4.0,4.0,3.0,157.0,,12.0,4.0,42.0,1.0,15.0,16.0,96.0,20.0,5.0,,2.0,,4.0,3.0,8.0,51.0,,5.0,,5.0,12.0,,,1.0,1.0,25.0,17.0,1.0,,59.0,60.0,9.0,,,1.0,,,5.0,31.0,2.0,4.0,17.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,New York City Football Club,f1kd9zklc9noursfsqv7qrk5x,M. Lopez,Midfielder,5,1.0,,609.0,12.0,7.0,3.0,,284.0,,33.0,1.0,110.0,4.0,2.0,8.0,8.0,1.0,1.0,6.0,38.0,151.0,18.0,21.0,289.0,2.0,10.0,2.0,242.0,10.0,1.0,29.0,,70.0,4.0,19.0,1.0,1.0,31.0,5.0,11.0,11.0,367.0,,12.0,6.0,40.0,,99.0,4.0,89.0,27.0,,,18.0,1.0,4.0,3.0,,49.0,5.0,11.0,,1.0,12.0,,,,,16.0,87.0,,,255.0,260.0,9.0,1.0,,,,,13.0,22.0,5.0,9.0,24.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
USA_MLS,2017,New York City Football Club,66zgg8oyv7c7cvkujkan5ptxx,R. Matarrita,Defender,22,27.0,1.0,819.0,82.0,5.0,1.0,,498.0,8.0,83.0,6.0,209.0,12.0,4.0,28.0,10.0,2.0,,10.0,184.0,211.0,30.0,67.0,509.0,4.0,6.0,10.0,382.0,10.0,2.0,95.0,,212.0,5.0,98.0,,15.0,70.0,9.0,20.0,24.0,786.0,,14.0,6.0,79.0,,201.0,9.0,42.0,49.0,,,32.0,6.0,4.0,5.0,9.0,94.0,17.0,10.0,,27.0,14.0,,,,2.0,35.0,13.0,,,405.0,414.0,15.0,2.0,,2.0,,1.0,23.0,45.0,7.0,10.0,44.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_MLS,2017,New York City Football Club,5vt3tmawbb1c87csuukwtr9at,T. McNamara,Midfielder,15,8.0,3.0,1574.0,10.0,8.0,32.0,3.0,649.0,10.0,139.0,,306.0,10.0,5.0,23.0,16.0,7.0,4.0,14.0,185.0,257.0,30.0,76.0,662.0,14.0,18.0,6.0,526.0,16.0,18.0,99.0,,188.0,10.0,83.0,5.0,2.0,67.0,19.0,28.0,26.0,916.0,1.0,27.0,12.0,121.0,1.0,183.0,38.0,98.0,68.0,11.0,,37.0,,28.0,5.0,6.0,140.0,23.0,20.0,1.0,10.0,27.0,1.0,2.0,1.0,1.0,58.0,152.0,2.0,,551.0,563.0,19.0,2.0,1.0,1.0,,2.0,21.0,72.0,9.0,6.0,63.0,4.0,6.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
USA_MLS,2017,New York City Football Club,btfy1un7vibi2pb5y6uxp9ck5,M. Moralez,Midfielder,10,46.0,11.0,2703.0,22.0,1.0,85.0,5.0,1707.0,24.0,371.0,38.0,920.0,11.0,8.0,69.0,36.0,24.0,4.0,13.0,555.0,590.0,71.0,240.0,1781.0,4.0,34.0,16.0,1322.0,36.0,41.0,309.0,28.0,516.0,73.0,343.0,5.0,1.0,197.0,30.0,61.0,60.0,2421.0,89.0,31.0,21.0,320.0,,494.0,109.0,70.0,175.0,17.0,1.0,150.0,9.0,83.0,6.0,26.0,339.0,8.0,40.0,1.0,94.0,31.0,46.0,1.0,1.0,7.0,151.0,400.0,5.0,1.0,1411.0,1472.0,19.0,6.0,6.0,8.0,,8.0,45.0,164.0,26.0,30.0,169.0,2.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,
USA_MLS,2017,New York City Football Club,7c5t0qvd90si478m0s51xfpp1,S. Okoli,Forward,9,2.0,1.0,440.0,,15.0,10.0,1.0,98.0,4.0,40.0,,51.0,,1.0,1.0,5.0,4.0,1.0,33.0,63.0,29.0,4.0,23.0,104.0,3.0,11.0,3.0,77.0,6.0,10.0,24.0,,31.0,3.0,19.0,4.0,,15.0,3.0,10.0,7.0,187.0,,18.0,8.0,35.0,,20.0,22.0,97.0,23.0,6.0,,3.0,,6.0,10.0,5.0,78.0,5.0,7.0,,2.0,18.0,,,1.0,,22.0,13.0,1.0,,74.0,80.0,43.0,,5.0,,,,3.0,55.0,1.0,1.0,13.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,New York City Football Club,1lfksyseq2fvtoeeh1efrxyol,A. Pirlo,Midfielder,21,3.0,,1086.0,3.0,2.0,22.0,,743.0,10.0,124.0,23.0,340.0,1.0,1.0,48.0,7.0,4.0,4.0,9.0,200.0,369.0,18.0,80.0,814.0,9.0,9.0,7.0,572.0,11.0,7.0,128.0,20.0,210.0,20.0,143.0,4.0,,80.0,14.0,15.0,23.0,999.0,63.0,16.0,9.0,81.0,,288.0,4.0,45.0,50.0,3.0,8.0,114.0,1.0,16.0,9.0,3.0,99.0,5.0,15.0,,38.0,16.0,30.0,,1.0,,40.0,192.0,,,622.0,686.0,18.0,1.0,,1.0,,1.0,11.0,49.0,7.0,11.0,41.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_MLS,2017,New York City Football Club,1ynjnr4qnwzyncof9zd68r1m1,A. Rawls,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,New York City Football Club,5j2hy92q8f17nppznxrp8kxxx,A. Ring,Midfielder,8,8.0,2.0,2784.0,6.0,,35.0,,1885.0,10.0,263.0,1.0,621.0,25.0,10.0,108.0,24.0,11.0,6.0,21.0,417.0,1014.0,121.0,223.0,1965.0,1.0,58.0,22.0,1443.0,36.0,17.0,331.0,,532.0,16.0,240.0,7.0,,299.0,31.0,53.0,101.0,2431.0,1.0,31.0,42.0,324.0,,594.0,15.0,60.0,210.0,6.0,,191.0,1.0,34.0,34.0,11.0,379.0,45.0,42.0,,10.0,31.0,1.0,1.0,1.0,2.0,148.0,576.0,,,1567.0,1634.0,55.0,7.0,,3.0,,3.0,89.0,169.0,32.0,67.0,176.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,
USA_MLS,2017,New York City Football Club,7ush9a10cc79gudlog12crt9l,J. Sands,Defender,16,,,23.0,,1.0,,,11.0,,1.0,,5.0,,,,,,,2.0,1.0,5.0,,1.0,11.0,,1.0,,10.0,1.0,,1.0,,4.0,,1.0,,,2.0,,,,14.0,,1.0,,2.0,,3.0,,5.0,,,,,,,,,4.0,1.0,1.0,,,1.0,,,,,2.0,3.0,,,10.0,10.0,2.0,,,,,,,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,New York City Football Club,6p31nnhcwtu63z6p92tt6l3vt,K. Shelton,Forward,19,4.0,,502.0,2.0,12.0,8.0,1.0,173.0,5.0,53.0,4.0,90.0,2.0,,4.0,8.0,4.0,,6.0,77.0,51.0,10.0,32.0,173.0,1.0,9.0,9.0,132.0,3.0,6.0,36.0,,21.0,7.0,33.0,1.0,,34.0,3.0,13.0,7.0,277.0,,15.0,4.0,53.0,,36.0,22.0,68.0,39.0,2.0,,5.0,4.0,6.0,14.0,4.0,73.0,7.0,3.0,,4.0,15.0,,1.0,,,28.0,63.0,1.0,,137.0,137.0,20.0,1.0,2.0,,,,7.0,34.0,3.0,2.0,25.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,New York City Football Club,6oclhq0rynnaesjd2s5ex40k5,J. Stertzer,Midfielder,12,,,53.0,,5.0,1.0,,11.0,,2.0,1.0,8.0,,,1.0,,,,4.0,8.0,,,3.0,11.0,,1.0,,7.0,,,4.0,,1.0,1.0,4.0,,,,,,,18.0,,5.0,1.0,4.0,,4.0,3.0,6.0,1.0,,,,1.0,,1.0,,9.0,,,,,5.0,,,,,4.0,4.0,,,7.0,7.0,5.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,New York City Football Club,dzfqr9amxqbbl35y828l0ohxx,A. Struna,Defender,32,14.0,,420.0,36.0,2.0,,1.0,232.0,1.0,51.0,6.0,101.0,9.0,1.0,16.0,1.0,2.0,1.0,6.0,75.0,92.0,7.0,30.0,233.0,3.0,4.0,6.0,177.0,4.0,3.0,46.0,,4.0,8.0,44.0,1.0,8.0,25.0,5.0,5.0,16.0,350.0,,7.0,2.0,25.0,1.0,94.0,8.0,100.0,20.0,1.0,,10.0,6.0,3.0,4.0,3.0,35.0,6.0,5.0,1.0,14.0,7.0,,1.0,,1.0,9.0,84.0,,,186.0,187.0,10.0,1.0,,1.0,,,5.0,15.0,2.0,9.0,16.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,New York City Football Club,bsam14hhfnimjei73c7e8n45x,B. Sweat,Defender,2,22.0,3.0,2356.0,191.0,1.0,4.0,1.0,1216.0,7.0,240.0,13.0,474.0,28.0,3.0,72.0,8.0,7.0,4.0,36.0,348.0,529.0,42.0,169.0,1231.0,3.0,29.0,30.0,953.0,33.0,11.0,241.0,,454.0,20.0,175.0,7.0,29.0,135.0,27.0,30.0,88.0,1802.0,,28.0,13.0,156.0,,478.0,38.0,51.0,131.0,4.0,,37.0,13.0,12.0,47.0,19.0,239.0,71.0,37.0,,22.0,28.0,,2.0,,4.0,72.0,59.0,1.0,,977.0,990.0,83.0,5.0,1.0,6.0,,1.0,28.0,108.0,14.0,43.0,84.0,4.0,9.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
USA_MLS,2017,New York City Football Club,9b6m9o1paogifd10o2d86kmhh,David Villa,Forward,7,18.0,32.0,2736.0,7.0,3.0,76.0,24.0,829.0,35.0,212.0,15.0,489.0,2.0,4.0,31.0,13.0,52.0,5.0,26.0,549.0,165.0,22.0,243.0,913.0,10.0,31.0,54.0,590.0,36.0,111.0,274.0,10.0,257.0,66.0,281.0,40.0,4.0,80.0,30.0,45.0,23.0,1592.0,24.0,33.0,16.0,307.0,4.0,240.0,215.0,78.0,165.0,59.0,13.0,49.0,5.0,70.0,20.0,49.0,353.0,23.0,41.0,7.0,30.0,33.0,11.0,3.0,7.0,5.0,162.0,204.0,20.0,6.0,563.0,639.0,46.0,3.0,9.0,5.0,5.0,11.0,18.0,188.0,4.0,7.0,145.0,,3.0,15.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,3.0,4.0,,,,,,,,,,
USA_MLS,2017,New York City Football Club,e9q3q6g92qe9o1b34majj6j11,R. Wallace,Midfielder,23,34.0,6.0,2080.0,31.0,3.0,20.0,4.0,802.0,17.0,240.0,10.0,430.0,7.0,7.0,21.0,16.0,18.0,1.0,49.0,349.0,210.0,48.0,154.0,805.0,16.0,48.0,13.0,620.0,24.0,38.0,175.0,,243.0,23.0,170.0,18.0,7.0,112.0,25.0,42.0,39.0,1284.0,,28.0,26.0,203.0,,217.0,127.0,67.0,107.0,20.0,,10.0,10.0,25.0,22.0,12.0,274.0,34.0,25.0,3.0,34.0,28.0,,3.0,1.0,4.0,118.0,105.0,4.0,,627.0,630.0,71.0,2.0,1.0,6.0,,,35.0,167.0,13.0,36.0,85.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
USA_MLS,2017,New York City Football Club,7tp8j9e5qg8hebohvrqoyrr9x,E. White,Defender,3,15.0,,1627.0,138.0,2.0,,,692.0,9.0,135.0,7.0,207.0,26.0,5.0,43.0,14.0,1.0,4.0,27.0,274.0,315.0,49.0,142.0,700.0,7.0,24.0,8.0,487.0,25.0,3.0,185.0,,19.0,5.0,119.0,,33.0,75.0,20.0,43.0,81.0,1121.0,,22.0,14.0,114.0,,334.0,17.0,31.0,83.0,2.0,,28.0,7.0,9.0,18.0,4.0,159.0,43.0,29.0,,15.0,22.0,,2.0,,2.0,49.0,212.0,,,508.0,515.0,45.0,3.0,,2.0,,,32.0,76.0,17.0,21.0,65.0,5.0,9.0,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,
