liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,Club Santos Laguna,8bs1wshsk83fdlqsdr6uvs639,D. González,Midfielder,8,2.0,85.0,10.0,1.0,18.0,2.0,,4.0,3.0,,,576.0,7.0,18.0,622.0,726.0,6.0,26.0,77.0,149.0,17.0,224.0,8.0,235.0,1591.0,20.0,86.0,18.0,19.0,10.0,10.0,,,2.0,,106.0,103.0,31.0,28.0,15.0,21.0,2.0,13.0,64.0,633.0,371.0,21.0,5.0,8.0,57.0,34.0,26.0,,16.0,97.0,1.0,4.0,1.0,183.0,267.0,3.0,180.0,,1000.0,7.0,7.0,24.0,,5.0,172.0,5.0,90.0,25.0,23.0,22.0,18.0,79.0,,5.0,3.0,1.0,23.0,739.0,1.0,,,,5.0,,6.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,d97w83jxuf5xhyeb9oiy375xx,J. González,Goalkeeper,32,,,10.0,,,,,,,,,7.0,,2.0,8.0,10.0,,,,,,2.0,,5.0,135.0,14.0,,2.0,,,,,,,,14.0,,,,2.0,,3.0,,,19.0,10.0,,,,12.0,,,,,,,,,26.0,9.0,,,,51.0,,,,,,16.0,,14.0,,3.0,2.0,1.0,11.0,1.0,,,,,33.0,1.0,,,,4.0,,,,15.0,,,,,,,3.0,2.0,,1.0,,,,1.0,1.0,5.0,8.0,,2.0,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,dq80azewovts295mgo9dc3g7p,C. Ibáñez,Defender,5,,10.0,10.0,1.0,4.0,,,,1.0,,,76.0,3.0,4.0,77.0,101.0,,2.0,21.0,28.0,2.0,4.0,2.0,40.0,289.0,11.0,13.0,4.0,2.0,2.0,7.0,,,,,24.0,14.0,7.0,8.0,8.0,3.0,2.0,3.0,18.0,80.0,39.0,5.0,,4.0,4.0,5.0,3.0,,,11.0,,,,49.0,43.0,,35.0,,212.0,4.0,1.0,9.0,,2.0,49.0,2.0,19.0,5.0,1.0,1.0,4.0,17.0,,2.0,,,13.0,104.0,,,,,7.0,11.0,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,1cjnju0wjj7ta7cqmko9isixh,C. Izquierdoz,Defender,24,,36.0,10.0,1.0,22.0,,,1.0,1.0,,,377.0,9.0,17.0,386.0,478.0,4.0,10.0,108.0,87.0,5.0,74.0,3.0,187.0,1495.0,40.0,54.0,17.0,11.0,9.0,4.0,,,,1.0,94.0,58.0,79.0,33.0,68.0,13.0,3.0,57.0,51.0,417.0,144.0,24.0,3.0,,40.0,14.0,15.0,,1.0,39.0,,1.0,,211.0,273.0,,166.0,,764.0,,6.0,31.0,,,122.0,,63.0,23.0,19.0,19.0,17.0,49.0,,5.0,,,51.0,511.0,,,,,19.0,,7.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,Goalkeeper,1,,2.0,10.0,,,,,,1.0,,,155.0,1.0,18.0,161.0,244.0,,,12.0,10.0,1.0,52.0,,71.0,1575.0,209.0,3.0,18.0,,,1.0,,,,,212.0,2.0,4.0,1.0,9.0,,50.0,4.0,8.0,326.0,103.0,,,,171.0,,8.0,,,,,,,415.0,223.0,,14.0,,713.0,,6.0,39.0,,,216.0,,173.0,,21.0,21.0,18.0,165.0,,5.0,,,,538.0,,,,,105.0,,,,174.0,,,,,,2.0,37.0,6.0,,9.0,2.0,,,15.0,6.0,60.0,70.0,1.0,22.0,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,4nzjmby7mtgkrhq1lh20rbzrp,L. Mendoza,Forward,9,2.0,42.0,10.0,1.0,11.0,6.0,,,6.0,,,225.0,5.0,14.0,229.0,307.0,13.0,14.0,37.0,75.0,13.0,49.0,17.0,121.0,704.0,9.0,69.0,14.0,5.0,9.0,14.0,,1.0,1.0,1.0,78.0,53.0,15.0,12.0,3.0,3.0,1.0,4.0,33.0,236.0,174.0,7.0,1.0,37.0,11.0,14.0,8.0,,5.0,55.0,,1.0,2.0,89.0,71.0,,90.0,,490.0,35.0,1.0,9.0,,9.0,160.0,7.0,106.0,7.0,10.0,9.0,8.0,42.0,6.0,,,2.0,6.0,314.0,1.0,,,,1.0,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,ecc0z4kvkeg894k4zbnc6pmmt,J. Molina,Midfielder,4,1.0,38.0,10.0,,17.0,,,1.0,2.0,,,473.0,13.0,18.0,487.0,568.0,5.0,12.0,83.0,100.0,5.0,191.0,,173.0,1589.0,24.0,58.0,18.0,22.0,9.0,2.0,,,,1.0,82.0,55.0,38.0,48.0,30.0,14.0,2.0,21.0,62.0,500.0,234.0,35.0,6.0,1.0,27.0,26.0,15.0,,3.0,42.0,,1.0,,176.0,266.0,,138.0,,817.0,1.0,5.0,19.0,,,111.0,,64.0,25.0,22.0,21.0,18.0,62.0,,3.0,1.0,,44.0,582.0,1.0,,,,9.0,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,9ehxd68s2glbcfr1bze96xbyt,J. Orozco,Forward,27,,10.0,10.0,1.0,14.0,,,,2.0,,,65.0,1.0,7.0,60.0,84.0,2.0,6.0,23.0,22.0,3.0,19.0,1.0,28.0,368.0,3.0,21.0,7.0,1.0,3.0,1.0,,,,,24.0,24.0,25.0,3.0,4.0,1.0,,11.0,12.0,66.0,45.0,2.0,2.0,1.0,1.0,2.0,9.0,,3.0,21.0,,,,22.0,21.0,2.0,47.0,,135.0,1.0,,8.0,,,39.0,,17.0,4.0,6.0,6.0,4.0,9.0,3.0,,1.0,,3.0,90.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,4w1mssxwhdxsg91kqvtldnglx,B. Rabello,Midfielder,10,2.0,81.0,10.0,,11.0,16.0,,2.0,9.0,3.0,,316.0,5.0,18.0,327.0,385.0,9.0,14.0,85.0,158.0,23.0,124.0,20.0,94.0,1088.0,7.0,54.0,18.0,12.0,7.0,19.0,,1.0,,,61.0,92.0,19.0,19.0,6.0,11.0,2.0,8.0,77.0,339.0,254.0,14.0,5.0,28.0,23.0,20.0,41.0,1.0,7.0,78.0,1.0,3.0,10.0,104.0,99.0,2.0,177.0,,665.0,12.0,,15.0,,14.0,172.0,4.0,74.0,14.0,17.0,17.0,12.0,50.0,6.0,1.0,,1.0,11.0,400.0,,,,,2.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,5.0,5.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,bhodf8xlmd0drkplbrf7llsk5,A. Rentería,Forward,7,2.0,30.0,10.0,,18.0,1.0,,2.0,5.0,1.0,,193.0,1.0,15.0,183.0,216.0,6.0,26.0,53.0,72.0,8.0,77.0,10.0,46.0,892.0,3.0,30.0,15.0,5.0,13.0,13.0,,,,,33.0,48.0,29.0,10.0,6.0,6.0,,11.0,42.0,196.0,153.0,9.0,8.0,6.0,3.0,9.0,19.0,,13.0,67.0,,2.0,,39.0,45.0,6.0,101.0,,383.0,6.0,4.0,3.0,,2.0,82.0,2.0,36.0,16.0,13.0,12.0,9.0,27.0,6.0,,11.0,,4.0,229.0,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,ayhu9k3hcyu95f26myefk0gr9,U. Rivas,Midfielder,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,29m8py8czo6w0zf2arwolirjd,J. Sánchez,Defender,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,5o2xdk3vrixki7ft4qsakez11,Djaniny,Forward,21,1.0,70.0,10.0,2.0,29.0,,,1.0,7.0,1.0,,199.0,2.0,13.0,199.0,273.0,13.0,10.0,70.0,113.0,9.0,47.0,17.0,92.0,903.0,6.0,69.0,13.0,12.0,1.0,12.0,,2.0,2.0,,75.0,99.0,56.0,7.0,10.0,8.0,,27.0,43.0,203.0,137.0,5.0,2.0,9.0,4.0,27.0,24.0,1.0,9.0,80.0,1.0,3.0,,59.0,69.0,6.0,169.0,,473.0,9.0,3.0,11.0,,3.0,173.0,3.0,73.0,16.0,11.0,10.0,11.0,30.0,2.0,1.0,6.0,1.0,5.0,278.0,1.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,56xi7msq9ua1sle14v3p7zvf9,D. de Buen,Midfielder,6,,20.0,10.0,,2.0,,,,1.0,,,73.0,2.0,8.0,77.0,90.0,,3.0,30.0,46.0,,36.0,1.0,24.0,236.0,,13.0,8.0,1.0,2.0,1.0,,,,,13.0,22.0,6.0,21.0,3.0,7.0,2.0,4.0,26.0,79.0,41.0,19.0,1.0,,6.0,3.0,5.0,,1.0,6.0,,,,26.0,38.0,,52.0,,145.0,,1.0,6.0,,,23.0,,7.0,9.0,3.0,3.0,2.0,10.0,6.0,1.0,,,6.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Santos Laguna,4i4xhan6ys4f3nlgiu61x7wet,K. Álvarez,Defender,3,,12.0,10.0,,2.0,,,,,,,56.0,5.0,5.0,62.0,73.0,,1.0,20.0,28.0,1.0,9.0,1.0,30.0,304.0,6.0,6.0,5.0,,1.0,1.0,,,,,12.0,14.0,6.0,12.0,12.0,3.0,4.0,4.0,16.0,69.0,32.0,7.0,,2.0,13.0,,4.0,,,7.0,,,,35.0,37.0,,34.0,,136.0,2.0,1.0,,,,23.0,,14.0,4.0,7.0,6.0,2.0,6.0,3.0,,,,3.0,81.0,1.0,,,,2.0,3.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
