liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Corners Won,Goal Assists,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Shots Created,Shots On Target ( inc goals ),Substitute On,Successful Corners into Box,Successful Crosses & Corners,Successful Lay-offs,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Big Chances Created,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Yellow Cards,Blocked Shots,Overruns,Successful Dribbles,Successful Crosses open play,Unsuccessful lay-offs,Own Goal Scored,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Conceded,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals,Goals Openplay,Goals from Inside Box,Offsides,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Left Foot Goals,Catches,Clearances Off the Line,Penalties Taken,Total Big Chances Missed,Foul Won Penalty,Handballs conceded,Headed Goals,Through balls,Attempts from Set Pieces,Hit Woodwork,Saves made - caught,Penalty Goals,Second Goal Assists,Goals Conceded Outside Box,Straight Red Cards,Total Red Cards,Last Player Tackle,Drops,Goals from Outside Box,Red Cards - 2nd Yellow,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty
Canada_Canadian_Premier_League,2026,Atlético Ottawa,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,Midfielder,30,,,,5.0,8.0,,19.0,,23.0,11.0,12.0,29.0,13.0,,,5.0,,,,23.0,11.0,12.0,1.0,10.0,39.0,,9.0,2.0,7.0,9.0,3.0,1.0,1.0,,,34.0,24.0,12.0,35.0,2.0,3.0,101.0,6.0,2.0,1.0,2.0,13.0,40.0,6.0,35.0,5.0,6.0,5.0,74.0,,2.0,6.0,,3.0,0.0,1.0,1.0,,1.0,,,1.0,3.0,4.0,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,5.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,7c77bmzx5c6bsvk9a6vvq1gq1,G. Innocent,Goalkeeper,75,1.0,,1.0,3.0,,,8.0,1.0,1.0,,1.0,,45.0,,40.0,3.0,34.0,5.0,5.0,,,,,21.0,49.0,,1.0,,22.0,25.0,,3.0,,2.0,9.0,42.0,5.0,72.0,68.0,,,270.0,,1.0,,,15.0,91.0,,77.0,,,14.0,125.0,5.0,14.0,5.0,9.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,17.0,8.0,9.0,7.0,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,12vdv0m98gl51csveze6xsv84,Ralph Khoury,Forward,19,1.0,,1.0,1.0,,,,,4.0,3.0,1.0,4.0,2.0,1.0,,1.0,,,,3.0,3.0,,,,3.0,,,2.0,,1.0,,,,,,1.0,1.0,,1.0,,,25.0,,,2.0,,3.0,3.0,,1.0,,2.0,2.0,5.0,,,1.0,1.0,2.0,0.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,69ogiefclkle01y4gk4zu4jkk,S. Kozlovskiy,Defender,84,2.0,1.0,1.0,5.0,22.0,1.0,49.0,,19.0,10.0,9.0,24.0,116.0,3.0,,5.0,,5.0,5.0,17.0,9.0,8.0,1.0,35.0,314.0,1.0,21.0,6.0,5.0,147.0,1.0,3.0,2.0,2.0,6.0,287.0,95.0,197.0,286.0,2.0,5.0,291.0,1.0,14.0,5.0,1.0,37.0,320.0,2.0,292.0,7.0,2.0,28.0,380.0,7.0,14.0,18.0,11.0,14.0,0.0,,,,,1.0,4.0,1.0,1.0,2.0,,,,6.0,18.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,4y7qxoqynvlan6lx4mxlfzgfd,E. Myklebust,Forward,9,5.0,3.0,2.0,3.0,14.0,,7.0,,19.0,12.0,7.0,17.0,3.0,4.0,,3.0,,5.0,5.0,14.0,9.0,5.0,,5.0,17.0,1.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,12.0,8.0,11.0,18.0,2.0,1.0,197.0,4.0,1.0,5.0,1.0,17.0,24.0,1.0,19.0,3.0,2.0,5.0,47.0,,,5.0,,5.0,0.0,,,1.0,,,,,1.0,1.0,,,2.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,3hhkzi1397gynz0na0d3onswk,R. Paguaga,Goalkeeper,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,8acugvw21e8mhr71zallwhe6s,Roni Mbomio,Defender,18,7.0,2.0,5.0,3.0,24.0,3.0,35.0,1.0,19.0,6.0,13.0,36.0,75.0,,1.0,3.0,1.0,5.0,5.0,12.0,4.0,8.0,4.0,96.0,213.0,,20.0,1.0,10.0,28.0,1.0,3.0,,1.0,4.0,198.0,82.0,127.0,204.0,4.0,2.0,270.0,1.0,11.0,3.0,1.0,25.0,223.0,1.0,208.0,6.0,2.0,15.0,276.0,1.0,4.0,8.0,9.0,11.0,0.0,,,,,2.0,,2.0,,,,1.0,,4.0,10.0,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,9v3ywsg5bxydb8p2spjq9mi38,S. López,Forward,99,5.0,2.0,3.0,2.0,9.0,,14.0,,15.0,8.0,7.0,18.0,8.0,,,2.0,,1.0,1.0,10.0,6.0,4.0,,8.0,29.0,,8.0,2.0,1.0,7.0,1.0,2.0,2.0,,1.0,23.0,15.0,11.0,25.0,1.0,,155.0,4.0,1.0,2.0,2.0,16.0,32.0,2.0,26.0,1.0,5.0,6.0,52.0,,,5.0,1.0,6.0,0.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,d8u6lnk9lmbrgv9obcshpec8a,M. Stojadinovic,Midfielder,6,,,,3.0,9.0,,8.0,,4.0,3.0,1.0,8.0,13.0,,,3.0,,1.0,1.0,4.0,3.0,1.0,1.0,22.0,53.0,,4.0,,4.0,9.0,,,,,1.0,48.0,27.0,21.0,47.0,1.0,,34.0,,1.0,,,7.0,53.0,,48.0,1.0,1.0,5.0,59.0,,1.0,4.0,3.0,4.0,0.0,,,,,1.0,,1.0,,3.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,lu6un7dbprss3ptkqtv9tk9,B. Tabla,Forward,13,1.0,1.0,,6.0,50.0,,44.0,,40.0,24.0,16.0,96.0,32.0,,,6.0,,10.0,10.0,39.0,23.0,16.0,2.0,32.0,146.0,1.0,25.0,11.0,13.0,33.0,,6.0,4.0,,1.0,127.0,85.0,43.0,127.0,2.0,2.0,503.0,15.0,2.0,7.0,8.0,46.0,147.0,2.0,128.0,4.0,20.0,19.0,217.0,,3.0,20.0,3.0,16.0,0.0,,,5.0,,2.0,5.0,2.0,2.0,,,,5.0,,4.0,,,4.0,4.0,9.0,,4.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,4rdlxnsv6um9rvzope8uzyh3o,W. Timóteo,Defender,27,2.0,2.0,,6.0,50.0,4.0,27.0,1.0,23.0,12.0,11.0,63.0,31.0,,,6.0,,6.0,6.0,21.0,10.0,11.0,4.0,25.0,143.0,,12.0,7.0,11.0,41.0,,4.0,2.0,,2.0,116.0,70.0,52.0,118.0,,6.0,312.0,6.0,7.0,,3.0,45.0,147.0,1.0,120.0,6.0,9.0,27.0,215.0,3.0,7.0,19.0,12.0,20.0,0.0,,3.0,,,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,9.0,,,4.0,3.0,4.0,,,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,6i2k03ji4uy1a9vgbl6t0hno4,J. Villal,Midfielder,8,1.0,,1.0,5.0,25.0,,18.0,1.0,33.0,14.0,19.0,58.0,23.0,2.0,,5.0,,5.0,5.0,32.0,14.0,18.0,1.0,19.0,94.0,,12.0,4.0,13.0,27.0,,3.0,2.0,,1.0,82.0,61.0,21.0,81.0,4.0,2.0,235.0,9.0,1.0,2.0,9.0,26.0,94.0,1.0,82.0,6.0,8.0,12.0,138.0,,1.0,6.0,7.0,11.0,1.0,,,,,5.0,1.0,5.0,1.0,2.0,,,4.0,,1.0,,,1.0,1.0,3.0,1.0,,,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,ahgc93f1ar17qy1sxhb74b09g,T. Walker,Defender,4,4.0,1.0,3.0,3.0,16.0,1.0,30.0,,15.0,9.0,6.0,14.0,51.0,2.0,,3.0,,4.0,4.0,11.0,8.0,3.0,4.0,63.0,141.0,1.0,19.0,5.0,2.0,18.0,1.0,2.0,1.0,1.0,4.0,116.0,33.0,89.0,118.0,2.0,1.0,168.0,2.0,10.0,4.0,,34.0,148.0,2.0,122.0,3.0,1.0,26.0,189.0,1.0,12.0,19.0,7.0,14.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,4.0,10.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,0.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
