liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Corners Won,Goal Assists,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Shots Created,Shots On Target ( inc goals ),Substitute On,Successful Corners into Box,Successful Crosses & Corners,Successful Lay-offs,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Big Chances Created,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Yellow Cards,Blocked Shots,Overruns,Successful Dribbles,Successful Crosses open play,Unsuccessful lay-offs,Own Goal Scored,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Conceded,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals,Goals Openplay,Goals from Inside Box,Offsides,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Left Foot Goals,Catches,Clearances Off the Line,Penalties Taken,Total Big Chances Missed,Foul Won Penalty,Handballs conceded,Headed Goals,Through balls,Attempts from Set Pieces,Hit Woodwork,Saves made - caught,Penalty Goals,Second Goal Assists,Goals Conceded Outside Box,Straight Red Cards,Total Red Cards,Last Player Tackle,Drops,Goals from Outside Box,Red Cards - 2nd Yellow,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty
Canada_Canadian_Premier_League,2026,HFX Wanderers FC,6z58yyouaevipxrmrmorcz0no,I. Johnston,Midfielder,8,4.0,2.0,2.0,6.0,33.0,3.0,38.0,,48.0,26.0,22.0,93.0,41.0,6.0,,6.0,,8.0,8.0,44.0,24.0,20.0,7.0,42.0,148.0,,9.0,7.0,18.0,35.0,2.0,6.0,3.0,,12.0,121.0,80.0,49.0,112.0,6.0,5.0,497.0,15.0,8.0,8.0,1.0,62.0,151.0,6.0,124.0,11.0,13.0,27.0,254.0,1.0,8.0,35.0,5.0,19.0,0.0,1.0,,4.0,2.0,7.0,4.0,9.0,4.0,,,5.0,4.0,,1.0,2.0,,13.0,13.0,3.0,1.0,4.0,2.0,8.0,5.0,,,,,,,,,,,,,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,HFX Wanderers FC,1ksu0c3adavx1gqbrhalfpatw,C. Kachwele,Forward,24,15.0,10.0,5.0,6.0,29.0,2.0,27.0,,63.0,41.0,22.0,71.0,4.0,9.0,,6.0,,9.0,9.0,48.0,31.0,17.0,,12.0,63.0,,14.0,8.0,13.0,24.0,4.0,6.0,5.0,,5.0,47.0,36.0,18.0,48.0,1.0,3.0,461.0,10.0,,17.0,6.0,46.0,69.0,5.0,53.0,4.0,15.0,16.0,138.0,,2.0,17.0,5.0,14.0,0.0,,,1.0,,1.0,4.0,1.0,1.0,,,1.0,1.0,,,,,6.0,6.0,4.0,1.0,2.0,,7.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,5.0,,,1.0,0.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,HFX Wanderers FC,3yk1gwm7jptmbal0vcwr24is4,F. Linder,Defender,2,13.0,8.0,5.0,5.0,9.0,5.0,37.0,,24.0,9.0,15.0,20.0,69.0,,2.0,5.0,2.0,8.0,8.0,11.0,1.0,10.0,1.0,71.0,178.0,,26.0,2.0,9.0,36.0,1.0,4.0,1.0,3.0,15.0,160.0,48.0,119.0,152.0,2.0,6.0,356.0,,14.0,,2.0,25.0,185.0,1.0,167.0,8.0,4.0,18.0,248.0,6.0,12.0,14.0,5.0,6.0,0.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,5.0,17.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
Canada_Canadian_Premier_League,2026,HFX Wanderers FC,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,Defender,26,9.0,2.0,7.0,4.0,4.0,1.0,25.0,1.0,17.0,6.0,11.0,6.0,51.0,,4.0,4.0,4.0,6.0,6.0,8.0,4.0,4.0,3.0,99.0,206.0,,11.0,,13.0,63.0,1.0,4.0,,2.0,16.0,190.0,40.0,161.0,185.0,1.0,1.0,360.0,1.0,33.0,1.0,1.0,19.0,217.0,2.0,201.0,2.0,5.0,16.0,269.0,8.0,11.0,12.0,4.0,5.0,0.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,HFX Wanderers FC,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,Midfielder,5,2.0,2.0,,3.0,24.0,1.0,14.0,,14.0,10.0,4.0,22.0,18.0,,,3.0,,3.0,3.0,12.0,8.0,4.0,,20.0,82.0,,4.0,6.0,8.0,21.0,,2.0,2.0,,3.0,66.0,25.0,42.0,63.0,,,196.0,4.0,,1.0,3.0,30.0,83.0,,66.0,,1.0,17.0,110.0,1.0,3.0,13.0,5.0,14.0,0.0,,,1.0,,1.0,2.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,HFX Wanderers FC,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,Midfielder,18,4.0,3.0,1.0,6.0,13.0,,9.0,,18.0,11.0,7.0,18.0,14.0,3.0,,6.0,,4.0,4.0,14.0,8.0,6.0,,19.0,64.0,,5.0,2.0,8.0,20.0,1.0,1.0,1.0,,3.0,49.0,27.0,24.0,48.0,1.0,1.0,120.0,4.0,,5.0,4.0,21.0,66.0,1.0,51.0,2.0,2.0,15.0,84.0,2.0,5.0,12.0,4.0,10.0,0.0,,,,,1.0,1.0,1.0,,5.0,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,HFX Wanderers FC,dfftu36k3j7hccz4u0yc65lka,K. Sow,Defender,16,12.0,5.0,7.0,6.0,27.0,3.0,104.0,1.0,33.0,15.0,18.0,46.0,166.0,,1.0,6.0,1.0,10.0,10.0,21.0,10.0,11.0,4.0,51.0,370.0,,67.0,5.0,21.0,147.0,1.0,6.0,,4.0,35.0,311.0,143.0,188.0,295.0,1.0,6.0,540.0,6.0,22.0,5.0,3.0,89.0,391.0,2.0,330.0,7.0,10.0,61.0,519.0,11.0,29.0,44.0,21.0,32.0,0.0,,,1.0,,1.0,2.0,1.0,1.0,,,1.0,,12.0,45.0,,,4.0,4.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,0.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,HFX Wanderers FC,afbi7ba716z8at1irydcx44ix,R. Telfer,Forward,7,15.0,8.0,7.0,4.0,35.0,1.0,18.0,,46.0,20.0,26.0,96.0,36.0,3.0,,4.0,,5.0,5.0,31.0,12.0,19.0,1.0,23.0,114.0,,9.0,4.0,14.0,25.0,,3.0,,,6.0,85.0,69.0,23.0,83.0,1.0,1.0,294.0,6.0,2.0,3.0,14.0,54.0,119.0,3.0,89.0,2.0,12.0,30.0,179.0,2.0,5.0,38.0,2.0,25.0,0.0,,7.0,4.0,,2.0,1.0,2.0,3.0,1.0,2.0,3.0,,,,,4.0,10.0,7.0,4.0,1.0,,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,HFX Wanderers FC,3159ymth2boiex9axd7jj6z2s,F. Troisi,Defender,17,1.0,,1.0,6.0,34.0,,25.0,,20.0,11.0,9.0,47.0,25.0,1.0,,6.0,,5.0,5.0,19.0,11.0,8.0,,11.0,86.0,,12.0,1.0,9.0,17.0,2.0,3.0,2.0,1.0,3.0,62.0,34.0,30.0,59.0,2.0,4.0,257.0,8.0,2.0,1.0,1.0,44.0,87.0,2.0,62.0,6.0,5.0,25.0,129.0,3.0,8.0,26.0,3.0,17.0,0.0,,,2.0,,3.0,,3.0,,3.0,,2.0,,3.0,4.0,1.0,,4.0,4.0,5.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,HFX Wanderers FC,ebr52ne9bo6xyh2vhr6nhfhbe,S. Zitman,Midfielder,22,4.0,4.0,,5.0,11.0,1.0,19.0,,40.0,25.0,15.0,39.0,34.0,8.0,,5.0,,5.0,5.0,36.0,21.0,15.0,6.0,31.0,104.0,,10.0,4.0,17.0,30.0,1.0,3.0,2.0,,5.0,87.0,54.0,37.0,83.0,2.0,8.0,288.0,8.0,6.0,11.0,3.0,37.0,106.0,2.0,88.0,10.0,6.0,18.0,166.0,3.0,7.0,22.0,1.0,11.0,0.0,,6.0,3.0,,4.0,1.0,4.0,1.0,2.0,3.0,3.0,,,,1.0,3.0,5.0,2.0,4.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
