liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,ctcf8m5r0uqvzgtr0qkfbnc9h,K. Lawrence,Defender,92,45.0,,16.0,1.0,7.0,,,1.0,,,5.0,5.0,,4.0,16.0,,,8.0,,4.0,7.0,,5.0,2.0,,1.0,,26.0,1.0,,1.0,7.0,2.0,45.0,1.0,,,1.0,,1.0,,12.0,12.0,,,,,2.0,1.0,1.0,,,,,1.0,,,4.0,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,cgq6c4c89nrl1nfucnb6x785,A. Long,Defender,33,324.0,,98.0,2.0,27.0,12.0,19.0,5.0,1.0,6.0,43.0,35.0,6.0,22.0,103.0,1.0,5.0,55.0,1.0,41.0,9.0,2.0,26.0,21.0,4.0,8.0,15.0,145.0,4.0,4.0,18.0,78.0,9.0,20.0,21.0,,15.0,39.0,17.0,4.0,12.0,61.0,62.0,21.0,1.0,18.0,5.0,4.0,6.0,,,1.0,,,,5.0,,7.0,,6.0,,,14.0,1.0,,1.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,bm2vp4mq94myce80pa3lnshxx,E. Louro,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,36p2olvqxa4r4dqiilmaqn6xh,R. Meara,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,b3vvxolwxcukqk76hb4scvh79,A. Murillo,Defender,62,239.0,,95.0,5.0,38.0,3.0,9.0,2.0,,3.0,55.0,24.0,8.0,26.0,96.0,1.0,8.0,61.0,,35.0,1.0,1.0,27.0,29.0,3.0,7.0,11.0,179.0,3.0,2.0,29.0,57.0,4.0,46.0,31.0,11.0,11.0,43.0,5.0,3.0,9.0,60.0,61.0,14.0,5.0,12.0,3.0,6.0,20.0,3.0,,1.0,2.0,,2.0,3.0,,,1.0,4.0,3.0,,33.0,1.0,,,,,,,,,,,,,,,23.0,1.0,10.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,64vrzsvixp5cvq9b7ol723zkl,A. Muyl,Midfielder,19,226.0,,101.0,36.0,51.0,1.0,3.0,6.0,1.0,10.0,63.0,21.0,7.0,28.0,103.0,2.0,11.0,70.0,2.0,31.0,16.0,1.0,34.0,16.0,3.0,13.0,4.0,171.0,3.0,4.0,35.0,18.0,18.0,33.0,14.0,4.0,2.0,47.0,,3.0,23.0,70.0,72.0,12.0,4.0,33.0,3.0,3.0,12.0,7.0,1.0,6.0,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,7.0,,33.0,1.0,,1.0,,,,,,,,,,,,2.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,dzajdpdijdact32okns0mveg9,S. Nealis,Defender,15,36.0,,10.0,,2.0,,,,,,3.0,6.0,,2.0,10.0,,1.0,8.0,,2.0,5.0,,2.0,1.0,,,,13.0,1.0,1.0,1.0,5.0,1.0,15.0,,,,1.0,1.0,1.0,1.0,8.0,8.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,bhdexzrmy2nnn0muaiem8d711,T. Parker,Defender,26,360.0,,89.0,5.0,34.0,11.0,17.0,,1.0,11.0,29.0,33.0,5.0,11.0,95.0,,6.0,63.0,3.0,28.0,10.0,1.0,20.0,23.0,4.0,2.0,8.0,127.0,4.0,,12.0,66.0,6.0,34.0,9.0,2.0,2.0,25.0,11.0,4.0,5.0,62.0,67.0,13.0,3.0,16.0,2.0,5.0,7.0,,,1.0,,,,5.0,2.0,4.0,,6.0,,,14.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,7or9pf8u0yubojk9fu8g5sslx,L. Robles,Goalkeeper,31,360.0,,30.0,,16.0,30.0,49.0,,,,51.0,16.0,1.0,1.0,82.0,,,15.0,,50.0,3.0,,44.0,30.0,4.0,1.0,6.0,97.0,4.0,,1.0,74.0,,21.0,2.0,,1.0,2.0,1.0,4.0,,12.0,32.0,1.0,,,1.0,,1.0,,,,,,,5.0,,17.0,,6.0,,,5.0,2.0,,,5.0,17.0,6.0,,,3.0,1.0,2.0,,,14.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,2xkudoxz92f1vgbjlsbfum3f9,A. Romero,Midfielder,10,352.0,,227.0,23.0,159.0,1.0,8.0,1.0,3.0,4.0,98.0,24.0,7.0,58.0,242.0,1.0,3.0,165.0,7.0,66.0,62.0,14.0,68.0,30.0,4.0,12.0,9.0,317.0,4.0,3.0,34.0,103.0,12.0,60.0,18.0,5.0,,38.0,,4.0,16.0,165.0,176.0,4.0,6.0,20.0,1.0,,18.0,6.0,,1.0,1.0,,6.0,5.0,4.0,11.0,3.0,6.0,11.0,1.0,54.0,2.0,,,,,,,,,,,,,,1.0,3.0,7.0,,4.0,2.0,7.0,4.0,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,d9yyl291mkmq386x6ub23bzrp,D. Royer,Midfielder,77,347.0,,108.0,19.0,63.0,3.0,6.0,7.0,4.0,5.0,42.0,19.0,3.0,23.0,108.0,1.0,3.0,76.0,12.0,29.0,42.0,6.0,24.0,26.0,4.0,8.0,7.0,159.0,4.0,2.0,17.0,34.0,25.0,78.0,13.0,3.0,6.0,28.0,2.0,4.0,10.0,79.0,79.0,11.0,2.0,15.0,1.0,2.0,7.0,2.0,6.0,3.0,,,1.0,5.0,8.0,3.0,2.0,6.0,2.0,1.0,13.0,2.0,,,,,,,,,,,,,,4.0,,3.0,,3.0,,,,,,1.0,1.0,1.0,1.0,,3.0,,,3.0,3.0,,,,,,,,,,,1.0,1.0,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,7ng17v0bgu3val0qu9bhp63md,M. Rzatkowski,Midfielder,90,270.0,,161.0,16.0,94.0,4.0,12.0,10.0,1.0,3.0,73.0,35.0,16.0,38.0,174.0,,3.0,115.0,1.0,50.0,44.0,6.0,42.0,23.0,3.0,15.0,13.0,259.0,3.0,3.0,44.0,83.0,9.0,49.0,23.0,3.0,1.0,48.0,1.0,3.0,22.0,113.0,124.0,4.0,11.0,25.0,5.0,10.0,22.0,1.0,1.0,2.0,1.0,,3.0,2.0,,9.0,2.0,2.0,5.0,,31.0,2.0,,2.0,,,2.0,,,,,,,,,,4.0,5.0,1.0,,1.0,8.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,em17ipdeomhewev55al4viaj9,Amro Tarek,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,21vmi7qtrujzez3ziux0wa4et,F. Valot,Midfielder,22,65.0,,25.0,5.0,13.0,,2.0,,,3.0,9.0,6.0,2.0,4.0,25.0,1.0,1.0,19.0,,6.0,7.0,,4.0,9.0,1.0,,2.0,33.0,1.0,1.0,9.0,4.0,1.0,19.0,3.0,,,12.0,,1.0,6.0,19.0,19.0,3.0,2.0,9.0,,,3.0,,,,,,1.0,,,,2.0,,,,9.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,f5i3q488txatpqe9tvmc0838q,B. White,Forward,42,7.0,,7.0,2.0,4.0,,,,1.0,,1.0,2.0,,1.0,7.0,,1.0,6.0,1.0,1.0,1.0,,1.0,,,,,8.0,1.0,,1.0,1.0,1.0,89.0,1.0,,1.0,2.0,,1.0,1.0,6.0,6.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,New York Red Bulls,f393lhns0ptvcs7cj0t07f00l,B. Wright-Phillips,Forward,99,330.0,,72.0,10.0,38.0,,,3.0,3.0,13.0,50.0,9.0,2.0,29.0,74.0,2.0,7.0,45.0,10.0,29.0,20.0,,31.0,6.0,4.0,10.0,,126.0,4.0,1.0,24.0,24.0,24.0,52.0,20.0,7.0,10.0,47.0,,4.0,14.0,43.0,45.0,23.0,2.0,27.0,,,10.0,2.0,1.0,5.0,1.0,,1.0,5.0,7.0,,2.0,6.0,2.0,1.0,20.0,,,,,,,,,,,,,,,5.0,1.0,2.0,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
