liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,107g03i369knweq1qs8lgqck4,K. Magloire,Defender,2,26.0,2.0,3.0,8.0,2.0,6.0,7.0,9.0,1.0,23.0,2.0,37.0,1.0,14.0,3.0,191.0,11.0,8.0,11.0,16.0,3.0,4.0,14.0,3.0,2.0,12.0,,39.0,,20.0,16.0,24.0,12.0,4.0,2.0,12.0,10.0,13.0,92.0,3.0,10.0,26.0,14.0,35.0,14.0,0.0,,2.0,,,4.0,2.0,1.0,3.0,2.0,,,7.0,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,7ez2i0qbe1iys7ivga18tgn4k,F. Marlin,Defender,4,17.0,,3.0,17.0,3.0,7.0,2.0,13.0,,20.0,2.0,40.0,7.0,7.0,7.0,260.0,19.0,7.0,13.0,7.0,3.0,4.0,7.0,9.0,3.0,19.0,3.0,24.0,,13.0,9.0,14.0,5.0,,,3.0,10.0,18.0,91.0,3.0,8.0,21.0,16.0,37.0,20.0,0.0,,1.0,,,1.0,3.0,1.0,1.0,,5.0,,9.0,,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,8yerugu5d4kwv349c1tuzkc9g,J. Marlin,Forward,14,27.0,4.0,2.0,1.0,1.0,1.0,,5.0,4.0,9.0,5.0,11.0,1.0,8.0,1.0,144.0,2.0,10.0,14.0,12.0,4.0,3.0,4.0,3.0,,2.0,,22.0,,8.0,15.0,22.0,3.0,6.0,,3.0,10.0,2.0,49.0,4.0,12.0,6.0,16.0,11.0,2.0,0.0,,2.0,,,2.0,5.0,,,3.0,2.0,,2.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,a6pmce7thcxrppcjba0syfdw4,R. Merien,Defender,3,44.0,5.0,6.0,13.0,5.0,21.0,12.0,13.0,,30.0,11.0,50.0,6.0,15.0,7.0,341.0,16.0,18.0,20.0,22.0,4.0,12.0,17.0,10.0,4.0,17.0,1.0,57.0,1.0,23.0,23.0,40.0,4.0,6.0,2.0,8.0,10.0,20.0,157.0,4.0,21.0,35.0,26.0,50.0,20.0,0.0,2.0,3.0,,,6.0,4.0,2.0,4.0,3.0,2.0,,3.0,,,,,1.0,,,,,,3.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,5x1uv235jgm9c9hkhhhcnob9w,D. Pantophlet,Defender,15,3.0,,,3.0,1.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,57.0,,2.0,4.0,1.0,2.0,1.0,2.0,,1.0,,,2.0,,1.0,1.0,3.0,,,1.0,1.0,10.0,,8.0,2.0,2.0,2.0,4.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,21c1ygpxooipuuai4fatiaj9w,S. Singh,Goalkeeper,18,2.0,,1.0,7.0,,,,49.0,,59.0,,79.0,9.0,,58.0,165.0,11.0,1.0,6.0,,2.0,,10.0,5.0,2.0,7.0,,59.0,,1.0,1.0,1.0,,,1.0,30.0,10.0,,117.0,2.0,1.0,71.0,7.0,1.0,20.0,0.0,,,,,,1.0,1.0,9.0,,,,2.0,,,,,1.0,10.0,,,,19.0,13.0,,27.0,19.0,25.0,40.0,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,611dk9rpg7tvnten6pbu5vkes,K. Soleana,Midfielder,20,12.0,,1.0,5.0,2.0,1.0,,3.0,2.0,7.0,3.0,11.0,2.0,5.0,2.0,97.0,2.0,5.0,8.0,6.0,3.0,2.0,4.0,,1.0,4.0,1.0,14.0,,5.0,7.0,11.0,2.0,1.0,,2.0,10.0,4.0,38.0,3.0,5.0,4.0,9.0,11.0,4.0,0.0,1.0,,,,5.0,1.0,2.0,2.0,1.0,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,a9hna5fxyel5gh05dqd81gg0k,S. Valerie,Forward,7,48.0,2.0,5.0,8.0,1.0,,,5.0,,8.0,5.0,23.0,3.0,10.0,4.0,270.0,13.0,31.0,14.0,15.0,3.0,3.0,3.0,5.0,3.0,14.0,7.0,37.0,5.0,4.0,15.0,46.0,5.0,15.0,,10.0,10.0,3.0,85.0,3.0,33.0,5.0,19.0,11.0,15.0,0.0,3.0,2.0,1.0,,1.0,2.0,10.0,2.0,9.0,,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,7vn7pcd63w3gk89ikanp3ut5g,J. van de Pas,Goalkeeper,1,2.0,1.0,5.0,4.0,,,,20.0,1.0,32.0,,59.0,6.0,1.0,31.0,195.0,26.0,,16.0,2.0,3.0,,12.0,11.0,2.0,23.0,,36.0,,1.0,2.0,2.0,1.0,,,25.0,10.0,1.0,95.0,3.0,,39.0,21.0,2.0,27.0,0.0,,,,,,,,1.0,,,,9.0,,,,,,4.0,1.0,1.0,3.0,25.0,4.0,,17.0,14.0,13.0,30.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,87du5dwjukwyozs2qabwj06xg,T. van Ottele,Defender,12,52.0,5.0,6.0,29.0,2.0,1.0,1.0,49.0,,65.0,5.0,113.0,15.0,14.0,46.0,358.0,37.0,21.0,19.0,22.0,4.0,6.0,16.0,19.0,4.0,34.0,1.0,82.0,1.0,19.0,25.0,43.0,9.0,9.0,1.0,18.0,10.0,33.0,206.0,4.0,27.0,79.0,25.0,60.0,48.0,0.0,3.0,6.0,,,5.0,9.0,3.0,11.0,2.0,5.0,,12.0,1.0,,,,3.0,,,,,6.0,14.0,,,,12.0,18.0,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Sint Maarten Under 17,8cexliat2p4bpsm797341aql0,D. Williams,Midfielder,9,22.0,3.0,5.0,5.0,1.0,,,6.0,1.0,7.0,,20.0,1.0,,2.0,248.0,12.0,13.0,17.0,5.0,4.0,1.0,2.0,2.0,3.0,13.0,5.0,22.0,1.0,5.0,7.0,18.0,,3.0,2.0,5.0,10.0,4.0,52.0,4.0,15.0,7.0,22.0,11.0,13.0,0.0,2.0,2.0,,,,4.0,10.0,1.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
