root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,9d4gtvh2wplwc87rs42ut0frp,D. Johnson,Midfielder,8,1.0,3.0,6.0,1.0,97.0,125.0,6.0,11.0,,,27.0,64.0,8.0,,1.0,,,1.0,4.0,5.0,2.0,,2.0,9.0,10.0,,20.0,2.0,1.0,77.0,,2.0,,2.0,10.0,40.0,17.0,,1.0,,11.0,3.0,7.0,,1.0,18.0,2.0,1.0,2.0,74.0,67.0,3.0,10.0,1.0,5.0,5.0,,1.0,,13.0,64.0,3.0,,1.0,28.0,0.0,1.0,,,,,,,,,,,5.0,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,0.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,Midfielder,3,,2.0,16.0,2.0,148.0,270.0,15.0,15.0,3.0,,51.0,84.0,10.0,2.0,3.0,,4.0,1.0,1.0,17.0,12.0,,10.0,13.0,17.0,2.0,27.0,7.0,8.0,103.0,,4.0,,8.0,10.0,35.0,24.0,,4.0,1.0,32.0,4.0,24.0,,2.0,35.0,7.0,,,100.0,86.0,6.0,25.0,,4.0,4.0,3.0,9.0,2.0,40.0,84.0,2.0,,,26.0,0.0,,,,,,,,,,,,,9.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,etoqaphedaubfn19ba3c4f65l,J. Latibeaudiere,Defender,15,,,20.0,7.0,267.0,444.0,15.0,28.0,9.0,,86.0,156.0,31.0,9.0,3.0,,5.0,2.0,4.0,26.0,17.0,,8.0,31.0,42.0,1.0,53.0,11.0,2.0,204.0,1.0,12.0,1.0,15.0,10.0,76.0,54.0,1.0,4.0,5.0,41.0,4.0,36.0,1.0,1.0,67.0,10.0,5.0,,200.0,162.0,5.0,27.0,1.0,5.0,5.0,5.0,7.0,2.0,56.0,158.0,6.0,,,56.0,0.0,,2.0,,,,,,,,,,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,ctcf8m5r0uqvzgtr0qkfbnc9h,K. Lawrence,Defender,20,,,3.0,1.0,45.0,70.0,2.0,3.0,,,8.0,19.0,1.0,2.0,1.0,,1.0,,,2.0,2.0,,,4.0,4.0,1.0,14.0,3.0,1.0,27.0,6.0,1.0,,1.0,10.0,15.0,8.0,,1.0,1.0,4.0,,2.0,1.0,,,,1.0,,27.0,23.0,1.0,3.0,1.0,2.0,2.0,,1.0,1.0,5.0,23.0,4.0,,,10.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,bneorqmd5k8h08fcaiapmhox6,D. Lembikisa,Defender,2,,3.0,16.0,6.0,197.0,290.0,12.0,22.0,1.0,,45.0,74.0,17.0,1.0,3.0,,2.0,1.0,1.0,17.0,13.0,,12.0,16.0,24.0,,46.0,7.0,7.0,106.0,28.0,10.0,,6.0,10.0,37.0,50.0,1.0,3.0,4.0,29.0,4.0,19.0,2.0,4.0,31.0,2.0,2.0,1.0,105.0,82.0,5.0,28.0,2.0,5.0,5.0,,3.0,2.0,35.0,81.0,8.0,,1.0,7.0,0.0,,1.0,,,,,,,,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,9ev8f4qxozcykzs80sc40andh,D. Lowe,Defender,17,,5.0,21.0,8.0,275.0,360.0,15.0,10.0,5.0,,88.0,126.0,37.0,5.0,4.0,,4.0,1.0,7.0,19.0,10.0,,5.0,37.0,62.0,,117.0,25.0,18.0,206.0,,25.0,,20.0,10.0,56.0,74.0,,5.0,6.0,34.0,6.0,33.0,,3.0,54.0,14.0,7.0,3.0,198.0,144.0,6.0,36.0,,4.0,4.0,,7.0,5.0,54.0,138.0,18.0,,2.0,25.0,0.0,,1.0,,,,,,,,,,,5.0,1.0,1.0,,,1.0,,3.0,,,0.0,1.0,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,Defender,19,,,2.0,2.0,103.0,180.0,,1.0,,,58.0,77.0,7.0,,1.0,,2.0,,,,,,,5.0,13.0,,37.0,6.0,5.0,93.0,,8.0,,5.0,10.0,22.0,14.0,,1.0,2.0,,1.0,3.0,,,22.0,3.0,1.0,,93.0,80.0,,7.0,,2.0,2.0,2.0,,1.0,5.0,80.0,3.0,,,33.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,bye93n1zk8m2rjf3k89k41eqd,S. Nicholson,Forward,11,,2.0,8.0,2.0,67.0,131.0,3.0,8.0,,1.0,7.0,25.0,11.0,2.0,1.0,,,2.0,18.0,4.0,2.0,1.0,,13.0,12.0,,9.0,1.0,,38.0,2.0,,,10.0,10.0,20.0,21.0,3.0,1.0,5.0,7.0,,9.0,1.0,1.0,9.0,5.0,,5.0,36.0,26.0,3.0,4.0,1.0,5.0,5.0,,,1.0,17.0,24.0,1.0,5.0,3.0,12.0,0.0,,,,,,,,,,,,5.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,7ixo7nuo8e85eu9k5dxvqxy3t,K. Parris,Forward,16,1.0,1.0,7.0,2.0,40.0,61.0,7.0,8.0,,1.0,5.0,23.0,2.0,1.0,,,1.0,1.0,3.0,4.0,3.0,,2.0,3.0,2.0,1.0,4.0,,,25.0,,,,1.0,10.0,19.0,9.0,,,,11.0,,5.0,1.0,,11.0,1.0,,1.0,25.0,23.0,3.0,2.0,1.0,1.0,1.0,,4.0,2.0,12.0,23.0,,,1.0,2.0,0.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,61hv09x22p82nn7qk8a8netxw,D. Richards,Forward,14,,3.0,4.0,,22.0,22.0,4.0,1.0,1.0,,3.0,8.0,2.0,,1.0,,,2.0,3.0,4.0,,,,2.0,2.0,,2.0,,,10.0,,,,1.0,10.0,5.0,5.0,2.0,1.0,,8.0,,5.0,,2.0,4.0,1.0,,1.0,10.0,8.0,3.0,1.0,,3.0,3.0,,1.0,,9.0,8.0,,,,3.0,0.0,,,,,,,,,,,,3.0,,1.0,,,,1.0,,,,,1.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,9gfxdw176mc8yn7dowedmvtgp,J. Russell,Midfielder,22,,,3.0,2.0,36.0,45.0,1.0,,,,9.0,24.0,3.0,,,,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,3.0,1.0,6.0,,,27.0,,,,5.0,10.0,15.0,7.0,,,2.0,2.0,,4.0,,1.0,8.0,3.0,,1.0,27.0,24.0,1.0,3.0,,1.0,1.0,,,1.0,7.0,24.0,,,,13.0,0.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Jamaica,Jamaica,8y556fvv7asmfouaica4nbai1,J. Waite,Goalkeeper,23,,,,,27.0,82.0,,,,,14.0,9.0,,,,,1.0,,,,,,,6.0,7.0,1.0,19.0,7.0,1.0,24.0,,1.0,,,10.0,3.0,7.0,,,,,,,,,2.0,,2.0,,18.0,17.0,,3.0,,1.0,1.0,,,,,15.0,8.0,,,3.0,0.0,,,,,1.0,3.0,5.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
