liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Throw Ins to Own Player,Goals,Corners Won,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Shots On Target ( inc goals ),Total Fouls Won,Left Foot Goals,Goals from Inside Box,Ground Duels won,Successful Launches,Unsuccessful Launches,Yellow Cards,Total Tackles,Successful Dribbles,Throw Ins to Opposition Player,Tackles Lost,Interceptions,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Blocks,Total Clearances,Unsuccessful Crosses & Corners,Tackles Won,Substitute On,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Unsuccessful Corners into Box,Offsides,Successful Crosses open play,Assists (Intentional),Goal Assists,Through balls,Successful Lay-offs,Handballs conceded,Penalties Conceded,Unsuccessful Dribbles,Headed Goals,Saves Made,GK Successful Distribution,Punches,Penalties Saved,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Catches,Saves Made from Outside Box,Penalties Taken,Penalty Goals,Times Tackled,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Clean Sheets,Goalkeeper Smother,Hit Woodwork,Total Red Cards,Straight Red Cards,Own Goal Scored,Clearances Off the Line,Unsuccessful lay-offs,Drops,Second Goal Assists,Saves made - caught,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,4249onic3pa4kkqg7v00ro3x1,S. Johnson,Goalkeeper,1,270.0,76.0,,10.0,22.0,,23.0,82.0,1.0,,115.0,,,69.0,3.0,23.0,30.0,,12.0,16.0,3.0,,11.0,136.0,3.0,,1.0,58.0,68.0,1.0,23.0,,1.0,4.0,3.0,,27.0,65.0,92.0,,,,,,,,,,1.0,,,1.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,28.0,,,2.0,4.0,,,8.0,,,1.0,7.0,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,m3s6nw66qyk5wt6tflfpkd79,G. Mackay-Steven,Midfielder,17,104.0,32.0,9.0,16.0,1.0,,15.0,9.0,6.0,,32.0,,3.0,25.0,4.0,7.0,9.0,2.0,5.0,8.0,1.0,2.0,3.0,55.0,2.0,3.0,18.0,6.0,86.0,10.0,,,18.0,4.0,2.0,8.0,8.0,25.0,25.0,,8.0,1.0,,,1.0,1.0,3.0,,3.0,,,10.0,,,1.0,5.0,2.0,,2.0,,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,3.0,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,66zgg8oyv7c7cvkujkan5ptxx,R. Matarrita,Defender,22,313.0,157.0,31.0,75.0,7.0,4.0,53.0,62.0,22.0,,161.0,2.0,1.0,125.0,6.0,29.0,77.0,3.0,22.0,22.0,4.0,8.0,13.0,244.0,4.0,,26.0,50.0,50.0,18.0,7.0,3.0,33.0,7.0,4.0,11.0,3.0,128.0,132.0,7.0,15.0,12.0,,5.0,2.0,4.0,8.0,2.0,1.0,,,15.0,1.0,2.0,,10.0,4.0,4.0,6.0,6.0,6.0,3.0,1.0,3.0,6.0,4.0,,5.0,,2.0,,,,,1.0,4.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,5.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,dh3r6osyxipq0iqt4e8yoiac5,J. Medina,Midfielder,19,266.0,105.0,26.0,68.0,4.0,3.0,42.0,24.0,15.0,,109.0,1.0,3.0,86.0,6.0,19.0,11.0,5.0,28.0,14.0,3.0,9.0,2.0,172.0,4.0,2.0,28.0,31.0,28.0,14.0,4.0,1.0,32.0,7.0,4.0,15.0,41.0,87.0,90.0,4.0,18.0,4.0,,4.0,1.0,2.0,14.0,1.0,5.0,,,13.0,1.0,,2.0,4.0,4.0,,1.0,4.0,3.0,7.0,,1.0,11.0,3.0,1.0,2.0,1.0,2.0,10.0,,,8.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,8.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,Midfielder,28,256.0,102.0,30.0,61.0,2.0,,37.0,29.0,16.0,,104.0,1.0,3.0,82.0,3.0,18.0,29.0,3.0,21.0,13.0,3.0,3.0,2.0,152.0,3.0,2.0,26.0,30.0,63.0,12.0,4.0,,26.0,4.0,3.0,14.0,15.0,86.0,86.0,,14.0,1.0,1.0,3.0,2.0,5.0,15.0,3.0,2.0,,1.0,12.0,,,1.0,3.0,7.0,,,,1.0,1.0,1.0,,5.0,3.0,,4.0,3.0,1.0,7.0,,,4.0,1.0,,2.0,2.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,6.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,btfy1un7vibi2pb5y6uxp9ck5,M. Moralez,Midfielder,10,194.0,138.0,23.0,79.0,4.0,3.0,37.0,46.0,20.0,,147.0,1.0,5.0,111.0,5.0,24.0,33.0,4.0,22.0,16.0,2.0,1.0,3.0,182.0,4.0,4.0,28.0,62.0,82.0,12.0,12.0,1.0,32.0,6.0,4.0,17.0,29.0,117.0,123.0,4.0,20.0,3.0,,1.0,,1.0,4.0,1.0,5.0,,,11.0,,,,4.0,2.0,1.0,,1.0,,,,,1.0,4.0,2.0,2.0,1.0,,3.0,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,,,,1.0,,,1.0,,9.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,85pd2dxhy1gjhzm2mvnkdak15,K. Parks,Midfielder,55,160.0,103.0,7.0,50.0,1.0,1.0,16.0,43.0,10.0,,104.0,2.0,3.0,87.0,3.0,11.0,29.0,4.0,10.0,14.0,2.0,,1.0,124.0,3.0,3.0,10.0,44.0,45.0,9.0,6.0,4.0,15.0,3.0,3.0,5.0,24.0,92.0,93.0,5.0,6.0,1.0,,,1.0,1.0,4.0,,1.0,,,5.0,,,,2.0,2.0,,1.0,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,5j2hy92q8f17nppznxrp8kxxx,A. Ring,Midfielder,8,270.0,152.0,25.0,72.0,7.0,2.0,48.0,56.0,25.0,,159.0,,7.0,117.0,3.0,32.0,37.0,8.0,27.0,21.0,3.0,3.0,5.0,192.0,3.0,5.0,21.0,45.0,48.0,10.0,10.0,2.0,25.0,4.0,3.0,13.0,52.0,121.0,127.0,4.0,15.0,,,,2.0,3.0,7.0,1.0,5.0,,,8.0,,,,3.0,,,,,,,,,,3.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,be9e7m54fmlghbjqbnc8lwe6t,T. Rocha,Midfielder,15,1.0,2.0,,2.0,,,1.0,,,,2.0,,,2.0,,,,,,,,,,3.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,7ush9a10cc79gudlog12crt9l,J. Sands,Defender,16,270.0,179.0,27.0,65.0,4.0,3.0,26.0,94.0,18.0,,181.0,,5.0,144.0,3.0,22.0,51.0,2.0,11.0,16.0,3.0,1.0,11.0,205.0,3.0,3.0,20.0,46.0,56.0,18.0,15.0,7.0,30.0,4.0,3.0,9.0,57.0,157.0,159.0,10.0,12.0,,,,,,1.0,,3.0,,,11.0,,2.0,,8.0,,,2.0,3.0,,1.0,,2.0,,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,43eq31reskwn9veb3vickralm,J. Scally,Defender,25,28.0,9.0,,1.0,1.0,1.0,6.0,5.0,2.0,,9.0,,,5.0,1.0,3.0,,,4.0,1.0,,1.0,,19.0,1.0,,2.0,6.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,3.0,6.0,6.0,1.0,2.0,2.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,5ym1q9duaf8gaumjc83ze4vyt,B. Stuver,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,at3tmcpkf1zuiu61pksdikd05,Ismael Tajouri,Midfielder,29,170.0,55.0,18.0,29.0,2.0,,23.0,15.0,10.0,,55.0,2.0,3.0,41.0,3.0,12.0,7.0,,13.0,9.0,2.0,2.0,2.0,87.0,3.0,2.0,18.0,11.0,86.0,10.0,2.0,,18.0,3.0,3.0,8.0,19.0,43.0,43.0,,8.0,,,3.0,2.0,6.0,3.0,4.0,5.0,,,10.0,,1.0,,,5.0,,,,1.0,,,1.0,3.0,,1.0,1.0,,1.0,2.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,7m2lkjd65z27vekrcwkopc05x,G. Þórarinsson,Midfielder,20,20.0,10.0,4.0,10.0,,,1.0,1.0,,,10.0,,,9.0,1.0,,2.0,1.0,,2.0,,1.0,,15.0,1.0,,1.0,3.0,39.0,,1.0,,1.0,1.0,1.0,1.0,1.0,10.0,10.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,4h6t59bj1n3ci5ti1g7tsimz9,A. Tinnerholm,Defender,3,332.0,159.0,28.0,61.0,6.0,4.0,50.0,73.0,23.0,,160.0,1.0,4.0,125.0,6.0,29.0,4.0,2.0,29.0,23.0,4.0,5.0,8.0,236.0,4.0,3.0,19.0,53.0,49.0,9.0,6.0,2.0,25.0,6.0,4.0,12.0,75.0,130.0,131.0,6.0,16.0,32.0,,2.0,2.0,2.0,6.0,,2.0,,,7.0,,3.0,,3.0,2.0,3.0,1.0,3.0,8.0,3.0,,,8.0,2.0,,3.0,,,,,,,,3.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,4.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,47jduchsp579iqgalko1evs6i,J. Torres,Midfielder,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,New York City Football Club,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
