liga,temporada,equipo,id,nombre,posicion,dorsal,Duels lost,Tackles Lost,Total Clearances,Aerial Duels won,Yellow Cards,Time Played,Unsuccessful Short Passes,Throw Ins to Own Player,Goals Conceded Outside Box,Assists (Intentional),Unsuccessful Dribbles,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Tackles Won,Blocked Shots,Successful Passes Own Half,Substitute On,Key Passes (Attempt Assists),Goals Conceded Inside Box,Substitute Off,Total Fouls Won,Successful Crosses & Corners,Successful Dribbles,Recoveries,Overruns,Throw Ins to Opposition Player,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Leftside Passes,Total Fouls Conceded,Goals Conceded,PutThrough/Blocked Distribution,Duels,Starts,Unsuccessful Launches,Through balls,Aerial Duels lost,Aerial Duels,Total Shots,Total Losses Of Possession,Successful Open Play Passes,Times Tackled,Ground Duels,Successful Crosses open play,Penalty Goals Conceded,Goal Assists,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Backward Passes,Penalties Conceded,Total Tackles,Touches,Interceptions,Successful Short Passes,Successful Passes Opposition Half,Successful Lay-offs,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful lay-offs,Total Passes,Blocks,Open Play Passes,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Ground Duels lost,Games Played,Rightside Passes,Index,PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Ground Duels won,Corners Won,Winning Goal,Right Foot Goals,Goals,Offsides,Left Foot Goals,Hit Woodwork,Headed Goals,Goals from Inside Box,Clean Sheets,Home Goals,Away Goals,Total Red Cards,Goal Kicks,GK Successful Distribution,Straight Red Cards,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Successful Corners into Box,Foul Won Penalty,Red Cards - 2nd Yellow,Set Pieces Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Penalties Taken,Penalty Goals,Handballs conceded,Other Goals,Own Goal Scored,Punches,Saves made - parried,Saves Made,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Saves Made from Inside Box,Penalties Faced,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Crosses not Claimed
USA_USL_League_One,2024,Greenville Triumph SC,8mnq6su69w3xyujz7n03n4zqh,E. Lee,Defender,12,90.0,10.0,31.0,45.0,3.0,2086.0,121.0,11.0,2.0,2.0,15.0,332.0,153.0,7.0,106.0,13.0,3.0,450.0,,18.0,28.0,4.0,12.0,1.0,13.0,128.0,3.0,,32.0,6.0,272.0,14.0,30.0,29.0,183.0,24.0,20.0,3.0,29.0,74.0,16.0,241.0,867.0,38.0,109.0,1.0,5.0,2.0,24.0,49.0,2.0,56.0,169.0,,23.0,1305.0,9.0,860.0,443.0,21.0,5.0,892.0,3.0,1045.0,5.0,1020.0,93.0,10.0,32.0,61.0,24.0,272.0,10.0,10.0,2.0,48.0,5.0,1.0,2.0,5.0,,3.0,1.0,,5.0,5.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
USA_USL_League_One,2024,Greenville Triumph SC,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,Forward,9,131.0,7.0,8.0,31.0,1.0,1976.0,152.0,17.0,2.0,4.0,46.0,160.0,182.0,10.0,236.0,15.0,29.0,86.0,,33.0,26.0,9.0,34.0,33.0,26.0,61.0,5.0,1.0,30.0,31.0,68.0,17.0,28.0,51.0,244.0,24.0,9.0,4.0,30.0,61.0,68.0,408.0,310.0,76.0,183.0,11.0,4.0,5.0,24.0,25.0,79.0,105.0,103.0,1.0,22.0,1042.0,7.0,298.0,269.0,16.0,4.0,322.0,4.0,504.0,3.0,486.0,113.0,37.0,24.0,101.0,24.0,173.0,10.0,22.0,51.0,82.0,24.0,4.0,13.0,17.0,8.0,4.0,4.0,,15.0,3.0,7.0,10.0,,,,,2.0,3.0,,15.0,4.0,,,18.0,39.0,6.0,5.0,3.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,35wb4ujehz3nx4kgvxcn4ndn9,T. Polak,Defender,3,101.0,9.0,54.0,15.0,8.0,1899.0,106.0,114.0,2.0,2.0,14.0,438.0,168.0,17.0,123.0,31.0,,457.0,,13.0,28.0,5.0,9.0,7.0,6.0,106.0,1.0,22.0,62.0,1.0,75.0,25.0,30.0,30.0,171.0,22.0,40.0,2.0,29.0,44.0,1.0,240.0,920.0,21.0,127.0,6.0,5.0,2.0,22.0,55.0,10.0,5.0,176.0,2.0,40.0,1505.0,35.0,895.0,485.0,1.0,10.0,935.0,,1103.0,3.0,1083.0,70.0,,40.0,72.0,22.0,414.0,10.0,13.0,5.0,55.0,1.0,0.0,,,1.0,,,,,4.0,,,,,,,,,,1.0,,,,4.0,5.0,,,,,2.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,9v51ylpewuduxluho164vbd3o,K. Porcoro,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,dd2u6cbf15lfoynnufvlspbf8,G. Rankenburg,Goalkeeper,1,1.0,,12.0,7.0,2.0,1080.0,5.0,,1.0,,,149.0,81.0,,61.0,,,201.0,,,13.0,,1.0,,,84.0,,,76.0,,61.0,,14.0,,9.0,12.0,53.0,,1.0,8.0,,85.0,120.0,,1.0,,4.0,,12.0,20.0,,,,,,428.0,,178.0,19.0,,13.0,220.0,,301.0,,170.0,8.0,,42.0,,12.0,91.0,10.0,,,1.0,,0.0,,,,,,,,3.0,,,,95.0,140.0,,,,,,,,,,,,,,,,9.0,17.0,39.0,16.0,7.0,18.0,21.0,4.0,2.0,,1.0,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,5mhrnu76n8g9cbeeprd9ttses,R. Robles,Midfielder,0,32.0,4.0,3.0,5.0,2.0,299.0,21.0,1.0,,1.0,7.0,26.0,25.0,4.0,22.0,2.0,3.0,28.0,7.0,4.0,4.0,1.0,11.0,,4.0,13.0,,,4.0,4.0,19.0,5.0,4.0,3.0,58.0,2.0,2.0,1.0,9.0,14.0,9.0,46.0,91.0,14.0,44.0,,1.0,1.0,9.0,3.0,,33.0,42.0,1.0,6.0,192.0,2.0,92.0,67.0,11.0,,95.0,,120.0,,116.0,26.0,5.0,3.0,23.0,9.0,33.0,10.0,3.0,,21.0,3.0,0.0,,,5.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,7sbjlnagdpfp5o1kf210odxey,Z. Scarlett,Forward,17,92.0,3.0,3.0,27.0,5.0,1036.0,52.0,9.0,2.0,3.0,24.0,35.0,55.0,12.0,56.0,7.0,8.0,62.0,11.0,14.0,15.0,5.0,19.0,3.0,15.0,36.0,3.0,,3.0,9.0,60.0,23.0,17.0,18.0,161.0,10.0,1.0,,21.0,48.0,18.0,153.0,194.0,45.0,113.0,3.0,3.0,4.0,21.0,12.0,13.0,63.0,93.0,,10.0,477.0,3.0,205.0,146.0,5.0,,205.0,2.0,260.0,,249.0,69.0,9.0,,71.0,21.0,72.0,10.0,7.0,13.0,42.0,17.0,0.0,,1.0,10.0,1.0,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,5m1mcza6ij4cu2s28ez56h0d0,Mohamed Seye,Forward,11,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,1.0,,10.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,47qjwuunr527xutfx0rqc6lm,N. Shultz,Defender,22,65.0,23.0,46.0,19.0,2.0,1566.0,90.0,120.0,,2.0,10.0,268.0,132.0,8.0,119.0,37.0,1.0,310.0,3.0,9.0,20.0,6.0,10.0,8.0,10.0,63.0,,14.0,42.0,3.0,257.0,23.0,20.0,22.0,164.0,17.0,28.0,1.0,16.0,35.0,3.0,209.0,575.0,12.0,129.0,8.0,5.0,2.0,20.0,45.0,32.0,10.0,158.0,,60.0,1107.0,18.0,559.0,283.0,2.0,9.0,585.0,,717.0,5.0,707.0,99.0,,26.0,49.0,20.0,34.0,10.0,6.0,32.0,80.0,9.0,0.0,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,d2zumuakpskcx789pzzcsu978,J. Smith,Defender,4,78.0,7.0,95.0,51.0,4.0,1852.0,106.0,38.0,2.0,1.0,12.0,572.0,270.0,10.0,235.0,28.0,7.0,550.0,1.0,9.0,25.0,4.0,35.0,5.0,4.0,68.0,2.0,15.0,164.0,8.0,316.0,17.0,27.0,18.0,201.0,21.0,84.0,1.0,38.0,89.0,16.0,341.0,858.0,13.0,112.0,5.0,4.0,1.0,22.0,56.0,21.0,32.0,84.0,,35.0,1571.0,27.0,761.0,363.0,,24.0,908.0,,1178.0,16.0,1119.0,123.0,8.0,147.0,40.0,22.0,206.0,10.0,7.0,21.0,72.0,7.0,0.0,1.0,1.0,1.0,,,,1.0,5.0,0.0,1.0,,,,,,4.0,1.0,,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,1irhjiafn9ushepjvevbkn6ui,F. Stachuk,Forward,28,8.0,,,,,72.0,3.0,1.0,,,2.0,5.0,3.0,,4.0,1.0,,2.0,4.0,3.0,2.0,,3.0,,3.0,1.0,,,,1.0,3.0,2.0,2.0,1.0,15.0,,,,1.0,1.0,2.0,13.0,9.0,5.0,14.0,,1.0,,4.0,,1.0,4.0,2.0,,1.0,33.0,,9.0,7.0,,,9.0,,12.0,,12.0,7.0,1.0,,7.0,4.0,2.0,10.0,,1.0,7.0,1.0,0.0,,1.0,,1.0,,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,8jnmj4fxii9xo32vvgjmioafp,S. Velásquez,Forward,10,52.0,2.0,2.0,3.0,3.0,927.0,58.0,3.0,,1.0,7.0,144.0,77.0,9.0,82.0,6.0,5.0,172.0,4.0,18.0,8.0,10.0,27.0,6.0,17.0,38.0,1.0,1.0,19.0,7.0,162.0,14.0,8.0,16.0,107.0,11.0,2.0,3.0,12.0,15.0,10.0,146.0,453.0,23.0,92.0,,3.0,1.0,15.0,16.0,21.0,23.0,111.0,,8.0,718.0,4.0,438.0,301.0,14.0,,467.0,1.0,544.0,,528.0,55.0,3.0,29.0,40.0,15.0,127.0,10.0,4.0,5.0,52.0,5.0,1.0,,2.0,,2.0,,,1.0,1.0,2.0,0.0,,,,,1.0,3.0,,2.0,1.0,,,11.0,14.0,,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,7ryen5rxs6y6uk93saq7vyd7u,D. Wu,Defender,2,39.0,10.0,50.0,26.0,2.0,901.0,24.0,4.0,,,2.0,185.0,35.0,3.0,16.0,10.0,2.0,405.0,3.0,5.0,13.0,5.0,7.0,,,40.0,,,11.0,,125.0,9.0,13.0,8.0,90.0,10.0,7.0,,19.0,45.0,,43.0,509.0,6.0,45.0,,2.0,,13.0,20.0,1.0,6.0,48.0,1.0,20.0,701.0,15.0,488.0,123.0,1.0,10.0,528.0,,563.0,6.0,544.0,51.0,,40.0,20.0,13.0,205.0,10.0,7.0,1.0,25.0,,0.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Greenville Triumph SC,61cyx4y7cwhqa0w489q1uvg9g,B. Zakowski,Midfielder,7,57.0,4.0,4.0,17.0,3.0,1013.0,57.0,5.0,,3.0,12.0,78.0,73.0,8.0,86.0,13.0,7.0,77.0,11.0,14.0,15.0,8.0,24.0,13.0,10.0,45.0,1.0,,16.0,9.0,74.0,15.0,15.0,15.0,125.0,10.0,6.0,1.0,16.0,33.0,17.0,146.0,217.0,21.0,92.0,4.0,2.0,5.0,21.0,8.0,21.0,52.0,76.0,,17.0,512.0,2.0,206.0,162.0,8.0,4.0,226.0,,299.0,,289.0,68.0,8.0,20.0,41.0,21.0,71.0,10.0,7.0,13.0,51.0,8.0,0.0,1.0,1.0,2.0,,1.0,,1.0,2.0,0.0,1.0,,,,,,1.0,,10.0,1.0,,,5.0,18.0,,,1.0,,,,,,,,,,,,,,,,,,,
