liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,Chicago Fire FC,6w4gqs4wnryzo59te2tmm6j85,M. Harrington,Defender,5,29.0,2.0,1291.0,112.0,3.0,1.0,5.0,,,477.0,4.0,109.0,6.0,163.0,32.0,,55.0,4.0,1.0,5.0,11.0,222.0,191.0,18.0,78.0,481.0,7.0,10.0,6.0,328.0,23.0,2.0,133.0,,102.0,10.0,115.0,,25.0,31.0,16.0,9.0,47.0,801.0,,19.0,2.0,6.0,61.0,,208.0,6.0,20.0,38.0,1.0,,20.0,6.0,7.0,7.0,3.0,79.0,30.0,28.0,,29.0,19.0,,1.0,,1.0,30.0,62.0,,,344.0,348.0,18.0,2.0,,1.0,,1.0,14.0,41.0,4.0,24.0,31.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,ersdtum5qsirq89k49a7ycus5,K. Igboananike,Forward,77,23.0,20.0,1754.0,4.0,5.0,13.0,1.0,5.0,2.0,300.0,19.0,113.0,5.0,182.0,6.0,3.0,12.0,10.0,24.0,6.0,34.0,237.0,74.0,16.0,54.0,317.0,7.0,35.0,10.0,249.0,23.0,43.0,66.0,,100.0,18.0,76.0,14.0,2.0,59.0,20.0,24.0,13.0,687.0,3.0,25.0,16.0,1.0,183.0,,52.0,96.0,51.0,83.0,19.0,,2.0,5.0,44.0,14.0,28.0,231.0,7.0,29.0,3.0,23.0,25.0,,2.0,2.0,1.0,114.0,52.0,5.0,,234.0,251.0,48.0,3.0,1.0,1.0,,,13.0,148.0,3.0,20.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,4249onic3pa4kkqg7v00ro3x1,S. Johnson,Goalkeeper,25,,,1980.0,1.0,,,44.0,,,255.0,1.0,,,83.0,127.0,,283.0,,,6.0,,292.0,242.0,,2.0,610.0,,1.0,,173.0,31.0,,285.0,,87.0,2.0,226.0,,,206.0,22.0,,59.0,827.0,,22.0,,,2.0,,450.0,,57.0,11.0,,,152.0,,3.0,10.0,,12.0,22.0,37.0,,,22.0,,,,,1.0,73.0,,,158.0,325.0,10.0,5.0,,,,,,1.0,,1.0,1.0,,,,,,,71.0,214.0,2.0,10.0,3.0,1.0,10.0,28.0,36.0,40.0,1.0,2.0,109.0,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,bm0877awita8ao3jlakekriz9,J. Kappelhof,Defender,4,18.0,3.0,2789.0,90.0,2.0,,26.0,,,1132.0,10.0,133.0,12.0,289.0,92.0,3.0,164.0,11.0,1.0,9.0,23.0,380.0,615.0,61.0,125.0,1181.0,1.0,35.0,12.0,805.0,43.0,2.0,289.0,,155.0,14.0,221.0,1.0,12.0,131.0,31.0,27.0,86.0,1699.0,,33.0,21.0,18.0,140.0,,555.0,12.0,33.0,102.0,1.0,,87.0,12.0,7.0,22.0,3.0,185.0,87.0,52.0,,18.0,33.0,,2.0,,,60.0,338.0,,,861.0,892.0,45.0,6.0,,,,,44.0,83.0,17.0,112.0,80.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,8bhx379cnca733t4vl7z7el05,N. LaBrocca,Midfielder,21,3.0,,514.0,4.0,7.0,,1.0,,,233.0,2.0,34.0,2.0,102.0,6.0,3.0,21.0,10.0,3.0,4.0,9.0,92.0,77.0,11.0,38.0,236.0,1.0,13.0,3.0,155.0,6.0,6.0,59.0,,52.0,5.0,54.0,2.0,,27.0,5.0,12.0,12.0,338.0,3.0,12.0,6.0,1.0,51.0,,88.0,11.0,58.0,29.0,3.0,,22.0,2.0,12.0,4.0,3.0,64.0,9.0,10.0,,7.0,12.0,3.0,1.0,,1.0,26.0,62.0,,,175.0,177.0,13.0,1.0,,1.0,,,8.0,35.0,3.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,9uty4a8ww9ce7ydjgp9z78set,M. Lampson,Goalkeeper,28,,,990.0,,,,24.0,,,126.0,,,,29.0,49.0,,120.0,1.0,,4.0,1.0,129.0,115.0,1.0,3.0,267.0,,,,72.0,14.0,,123.0,,35.0,,70.0,,1.0,121.0,11.0,1.0,53.0,426.0,,11.0,,,3.0,,192.0,,73.0,7.0,,,72.0,,1.0,5.0,,9.0,7.0,18.0,,,11.0,,,,,1.0,40.0,,,76.0,144.0,6.0,3.0,,,,,,2.0,1.0,1.0,2.0,,,,,,,55.0,118.0,1.0,3.0,2.0,3.0,7.0,28.0,16.0,27.0,1.0,4.0,58.0,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,4hqcpxe2wvizsvy30x7uaf105,P. McLain,Goalkeeper,23,1.0,,90.0,,,,4.0,,,16.0,,,,9.0,8.0,,14.0,,,,,18.0,7.0,1.0,,30.0,,,,4.0,3.0,,14.0,,2.0,,13.0,,1.0,10.0,1.0,,2.0,43.0,,1.0,,,2.0,,26.0,,34.0,2.0,,,12.0,,,1.0,,3.0,1.0,3.0,,1.0,1.0,,,,,1.0,2.0,,,8.0,16.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,3.0,10.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,c571almdfsnmj6o5efurxiket,R. Morrell,Midfielder,29,2.0,,52.0,1.0,4.0,,,,,14.0,1.0,2.0,,6.0,,,,,,1.0,3.0,12.0,3.0,2.0,5.0,14.0,,,,9.0,,1.0,5.0,,1.0,,5.0,1.0,,1.0,,,2.0,29.0,,4.0,,,5.0,,4.0,3.0,66.0,3.0,1.0,,,,1.0,,1.0,8.0,1.0,1.0,,2.0,4.0,,,,,2.0,7.0,,,9.0,9.0,3.0,,,,,,1.0,5.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,8vibhr9wo2wl31a5d4duvk6hh,Gilberto,Forward,9,5.0,4.0,641.0,,1.0,7.0,,,,130.0,8.0,27.0,1.0,71.0,,,6.0,6.0,10.0,2.0,16.0,107.0,23.0,10.0,41.0,140.0,3.0,7.0,12.0,88.0,5.0,14.0,47.0,,41.0,6.0,48.0,9.0,,12.0,8.0,12.0,4.0,288.0,,9.0,5.0,3.0,68.0,,40.0,42.0,75.0,49.0,4.0,1.0,5.0,1.0,10.0,18.0,9.0,102.0,5.0,7.0,,5.0,9.0,,,,1.0,37.0,32.0,,,83.0,93.0,34.0,3.0,1.0,2.0,,,9.0,53.0,1.0,3.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,4tz0a34w3gb0xozcyjj0wylex,M. Polster,Defender,2,6.0,1.0,2107.0,5.0,3.0,6.0,4.0,2.0,1.0,1037.0,5.0,150.0,2.0,372.0,21.0,5.0,66.0,23.0,9.0,6.0,24.0,308.0,498.0,46.0,133.0,1067.0,6.0,39.0,24.0,780.0,30.0,13.0,199.0,,278.0,15.0,153.0,7.0,,144.0,24.0,30.0,53.0,1473.0,2.0,27.0,24.0,8.0,216.0,,325.0,18.0,45.0,130.0,4.0,1.0,88.0,2.0,27.0,36.0,20.0,276.0,40.0,36.0,,7.0,27.0,1.0,1.0,,,122.0,314.0,2.0,,842.0,868.0,60.0,5.0,,1.0,,,35.0,146.0,11.0,79.0,94.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,amfw7whs13f5wrs24ruxrphp1,João Meira,Defender,66,2.0,,2284.0,3.0,2.0,3.0,15.0,,,991.0,3.0,87.0,,245.0,34.0,6.0,88.0,9.0,4.0,7.0,25.0,220.0,640.0,47.0,67.0,1040.0,4.0,35.0,5.0,783.0,37.0,6.0,155.0,,349.0,4.0,101.0,,1.0,101.0,26.0,15.0,56.0,1393.0,,28.0,16.0,14.0,137.0,,373.0,8.0,42.0,118.0,2.0,,102.0,,27.0,42.0,5.0,204.0,118.0,44.0,,2.0,28.0,,1.0,1.0,,61.0,231.0,,,842.0,885.0,67.0,5.0,,,,,42.0,86.0,5.0,70.0,76.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,516ygtbil1p6hyupo2162frv9,L. Solignac,Forward,9,22.0,23.0,2177.0,4.0,7.0,18.0,,5.0,4.0,548.0,14.0,163.0,3.0,306.0,7.0,1.0,13.0,20.0,18.0,9.0,42.0,359.0,118.0,25.0,138.0,572.0,7.0,30.0,24.0,401.0,29.0,40.0,151.0,,160.0,27.0,142.0,9.0,1.0,93.0,24.0,34.0,31.0,979.0,1.0,31.0,5.0,2.0,192.0,,151.0,97.0,499.0,102.0,22.0,,20.0,3.0,23.0,30.0,29.0,264.0,13.0,38.0,,22.0,31.0,,2.0,2.0,,120.0,98.0,5.0,,398.0,421.0,72.0,3.0,2.0,,,3.0,21.0,162.0,4.0,12.0,72.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,529ezqdja99494k5smvjzk1qt,M. Stephens,Midfielder,26,13.0,,948.0,8.0,6.0,4.0,5.0,,,578.0,1.0,98.0,6.0,261.0,18.0,1.0,44.0,9.0,,4.0,2.0,182.0,229.0,25.0,79.0,607.0,6.0,5.0,4.0,447.0,13.0,,123.0,3.0,127.0,13.0,116.0,2.0,3.0,77.0,11.0,15.0,30.0,762.0,10.0,17.0,1.0,3.0,61.0,,238.0,12.0,52.0,35.0,,,37.0,2.0,4.0,2.0,6.0,65.0,8.0,17.0,,23.0,17.0,5.0,,,,28.0,144.0,,,459.0,484.0,4.0,3.0,,1.0,,,17.0,30.0,8.0,17.0,33.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,b54lupefz2xttnsw0tdojkdlh,K. Thiam,Midfielder,19,1.0,,1285.0,,5.0,6.0,6.0,1.0,,589.0,4.0,74.0,,196.0,21.0,3.0,46.0,13.0,12.0,3.0,27.0,175.0,267.0,41.0,93.0,602.0,6.0,27.0,6.0,424.0,23.0,15.0,139.0,,149.0,11.0,94.0,6.0,,79.0,15.0,21.0,46.0,806.0,,20.0,20.0,3.0,107.0,,244.0,17.0,45.0,103.0,3.0,,39.0,,14.0,44.0,2.0,178.0,20.0,26.0,1.0,1.0,20.0,,1.0,,,48.0,135.0,1.0,,451.0,463.0,71.0,1.0,1.0,,,2.0,29.0,75.0,12.0,40.0,59.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,bzr9hqi5q5extggvq5itw9aeh,B. Vincent,Defender,3,52.0,1.0,2191.0,190.0,2.0,1.0,11.0,,,822.0,8.0,169.0,19.0,267.0,70.0,1.0,140.0,14.0,6.0,6.0,21.0,504.0,309.0,28.0,140.0,837.0,1.0,33.0,11.0,509.0,36.0,7.0,280.0,1.0,239.0,16.0,246.0,1.0,74.0,90.0,24.0,45.0,89.0,1474.0,4.0,26.0,10.0,9.0,137.0,,411.0,15.0,25.0,84.0,1.0,,48.0,18.0,13.0,34.0,21.0,192.0,58.0,42.0,,55.0,26.0,2.0,1.0,,2.0,87.0,18.0,,,546.0,557.0,55.0,6.0,,2.0,,1.0,17.0,108.0,11.0,44.0,50.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,47autoxmcbr5z7o6d8998esph,M. de Leeuw,Forward,8,4.0,12.0,1465.0,2.0,1.0,17.0,2.0,7.0,5.0,347.0,4.0,119.0,,174.0,6.0,2.0,12.0,8.0,11.0,6.0,45.0,149.0,101.0,23.0,76.0,363.0,7.0,31.0,5.0,264.0,25.0,23.0,88.0,,78.0,14.0,72.0,2.0,1.0,62.0,17.0,18.0,20.0,541.0,,18.0,15.0,,115.0,,76.0,50.0,81.0,60.0,12.0,,11.0,,16.0,17.0,10.0,177.0,7.0,31.0,,4.0,18.0,,1.0,,,72.0,90.0,7.0,,259.0,275.0,62.0,1.0,4.0,2.0,,,17.0,117.0,6.0,18.0,43.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,ciu7xwaj5bf8kz83m6hkmg4ix,Rodrigo Ramos,Defender,13,41.0,1.0,1484.0,154.0,5.0,2.0,9.0,,,591.0,11.0,93.0,9.0,223.0,49.0,4.0,80.0,16.0,5.0,4.0,9.0,344.0,218.0,67.0,87.0,599.0,3.0,25.0,20.0,395.0,18.0,6.0,167.0,,27.0,18.0,157.0,3.0,36.0,99.0,16.0,38.0,52.0,1176.0,1.0,21.0,13.0,6.0,206.0,,287.0,14.0,89.0,121.0,1.0,,37.0,9.0,27.0,7.0,33.0,222.0,36.0,22.0,,42.0,21.0,1.0,2.0,,2.0,92.0,192.0,,,424.0,432.0,16.0,4.0,,2.0,,1.0,50.0,101.0,17.0,44.0,114.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Chicago Fire FC,iylawaly9w2ijxd4vrkfbj6d,A. Álvarez,Midfielder,12,15.0,2.0,1923.0,27.0,6.0,14.0,4.0,5.0,1.0,701.0,26.0,149.0,25.0,359.0,5.0,2.0,63.0,16.0,21.0,5.0,7.0,406.0,188.0,43.0,143.0,728.0,18.0,19.0,27.0,478.0,25.0,30.0,206.0,14.0,102.0,33.0,241.0,9.0,,117.0,24.0,30.0,34.0,1190.0,63.0,30.0,16.0,2.0,187.0,1.0,260.0,69.0,43.0,84.0,9.0,3.0,44.0,7.0,12.0,2.0,32.0,196.0,12.0,30.0,4.0,69.0,30.0,43.0,,1.0,6.0,105.0,217.0,4.0,,504.0,522.0,9.0,1.0,2.0,9.0,,6.0,29.0,112.0,14.0,23.0,82.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
