root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Curaçao Under 17,Curaçao_Under_17,966zvkdd0k251tziv7fwvmbfu,R. Knoll,Forward,2,360.0,52.0,84.0,9.0,26.0,11.0,,14.0,,6.0,,,2.0,95.0,24.0,20.0,25.0,89.0,9.0,4.0,45.0,11.0,1.0,39.0,5.0,2.0,32.0,,16.0,22.0,4.0,13.0,13.0,257.0,4.0,7.0,66.0,58.0,7.0,10.0,32.0,,5.0,6.0,2.0,8.0,70.0,2.0,11.0,4.0,36.0,17.0,46.0,50.0,4.0,15.0,38.0,5.0,10.0,30.0,5.0,,3.0,6.0,,1.0,,,,,4.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Curaçao Under 17,Curaçao_Under_17,3s3pzhopewfqteqy12g61gaju,J. Koeiman,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Curaçao Under 17,Curaçao_Under_17,211rjftbmfp4lbow5ir1w0vai,A. Leito,Forward,11,360.0,15.0,64.0,9.0,35.0,2.0,,4.0,,3.0,,,1.0,47.0,14.0,16.0,17.0,68.0,5.0,7.0,45.0,11.0,,21.0,30.0,1.0,17.0,,1.0,19.0,4.0,5.0,10.0,157.0,4.0,3.0,45.0,26.0,,10.0,32.0,,2.0,6.0,3.0,5.0,49.0,3.0,11.0,4.0,16.0,3.0,43.0,47.0,4.0,11.0,17.0,5.0,5.0,29.0,1.0,,1.0,6.0,,,1.0,,,,1.0,,,,,1.0,2.0,10.0,,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Curaçao Under 17,Curaçao_Under_17,3eh358la2sfu5soesekvm778q,G. Meridina,Midfielder,5,195.0,20.0,38.0,4.0,9.0,5.0,1.0,7.0,,1.0,,,1.0,19.0,19.0,5.0,4.0,39.0,8.0,,22.0,4.0,,11.0,9.0,,8.0,,4.0,5.0,3.0,2.0,4.0,86.0,3.0,5.0,19.0,24.0,,10.0,6.0,,6.0,1.0,,,20.0,7.0,4.0,3.0,13.0,2.0,27.0,28.0,1.0,3.0,14.0,2.0,2.0,6.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Curaçao Under 17,Curaçao_Under_17,7zac8cdloqqphw8rbiv6nywa,E. Nava,Midfielder,16,86.0,,17.0,7.0,6.0,,1.0,,1.0,,,,,6.0,11.0,3.0,2.0,19.0,3.0,1.0,17.0,4.0,,2.0,5.0,,1.0,,,4.0,1.0,,1.0,37.0,1.0,1.0,11.0,4.0,,10.0,6.0,,,1.0,1.0,,12.0,2.0,4.0,1.0,6.0,3.0,15.0,17.0,1.0,3.0,6.0,,2.0,5.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Curaçao Under 17,Curaçao_Under_17,3na3yhdlncmhm1g6wjgus9tnu,A. Panthophlet,Defender,15,46.0,,13.0,1.0,5.0,,,2.0,,,,,1.0,4.0,7.0,2.0,2.0,16.0,2.0,,10.0,1.0,,4.0,5.0,,2.0,,,1.0,1.0,,2.0,22.0,2.0,1.0,6.0,8.0,,10.0,2.0,,2.0,,,,7.0,3.0,1.0,2.0,4.0,2.0,10.0,12.0,1.0,1.0,5.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Curaçao Under 17,Curaçao_Under_17,bxwxxx56q10ztt71o35jsowh6,D. Pieternella,Forward,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Curaçao Under 17,Curaçao_Under_17,by9vqon0u02s22950t81uvcdm,R. Sambo,Midfielder,18,295.0,,87.0,10.0,18.0,12.0,,16.0,,2.0,1.0,,4.0,27.0,53.0,3.0,6.0,93.0,3.0,1.0,63.0,11.0,1.0,22.0,33.0,1.0,11.0,,,27.0,4.0,3.0,11.0,133.0,4.0,1.0,13.0,33.0,,10.0,8.0,,8.0,1.0,3.0,,20.0,14.0,11.0,4.0,8.0,17.0,65.0,71.0,7.0,2.0,12.0,1.0,8.0,5.0,,,2.0,,,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Curaçao Under 17,Curaçao_Under_17,a6iaaowug74bltkcpx3qermui,L. Schoop,Forward,10,335.0,1.0,41.0,8.0,22.0,,,,,2.0,,,7.0,50.0,10.0,4.0,16.0,48.0,7.0,7.0,32.0,10.0,4.0,16.0,18.0,2.0,13.0,3.0,1.0,12.0,4.0,4.0,3.0,118.0,4.0,4.0,35.0,15.0,9.0,10.0,15.0,,,1.0,3.0,4.0,45.0,,10.0,4.0,23.0,7.0,25.0,32.0,10.0,2.0,30.0,2.0,2.0,12.0,,,,,,1.0,,,,,4.0,4.0,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Curaçao Under 17,Curaçao_Under_17,btg1sp3savlnwr78nvk2o1oiy,R. Stacie,Defender,3,270.0,1.0,73.0,4.0,32.0,2.0,2.0,13.0,,3.0,1.0,,1.0,41.0,23.0,18.0,13.0,81.0,8.0,3.0,48.0,7.0,2.0,26.0,20.0,2.0,21.0,,,18.0,3.0,4.0,5.0,140.0,3.0,6.0,45.0,43.0,4.0,10.0,30.0,1.0,7.0,7.0,2.0,4.0,48.0,1.0,7.0,3.0,17.0,14.0,48.0,55.0,3.0,12.0,18.0,6.0,4.0,28.0,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
