liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Minnesota United FC,8kmr5mzmeu74jednej6zl5tcl,R. Ibarra,Midfielder,11,,8.0,,6.0,2.0,19.0,5.0,7.0,1.0,1.0,1.0,5.0,12.0,34.0,27.0,3.0,51.0,8.0,,2.0,16.0,2.0,24.0,51.0,1.0,45.0,15.0,11.0,,4.0,75.0,2.0,17.0,25.0,39.0,4.0,2.0,3.0,15.0,13.0,50.0,1.0,4.0,8.0,7.0,8.0,25.0,,145.0,7.0,4.0,55.0,6.0,3.0,11.0,54.0,,381.0,21.0,4.0,1.0,23.0,3.0,1.0,4.0,9.0,1.0,23.0,69.0,2.0,,,29.0,0.0,2.0,2.0,,,,,,,,,1.0,,,3.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,52zojwl05fu0y4cuc8ywqnrh1,B. Kallman,Defender,14,1.0,,1.0,9.0,1.0,8.0,,14.0,2.0,5.0,,,126.0,165.0,221.0,1.0,550.0,16.0,6.0,,19.0,36.0,84.0,521.0,21.0,543.0,61.0,2.0,1.0,46.0,634.0,,385.0,59.0,42.0,1.0,11.0,63.0,37.0,25.0,100.0,1.0,2.0,16.0,18.0,12.0,38.0,5.0,786.0,22.0,,94.0,,9.0,1.0,103.0,29.0,1281.0,250.0,14.0,,60.0,3.0,24.0,12.0,65.0,,23.0,626.0,,9.0,2.0,44.0,0.0,0.0,0.0,,,4.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,Minnesota United FC,8rjgpjjq3jva18pvh0i74cbf9,R. Lod,Midfielder,17,,6.0,,12.0,6.0,21.0,5.0,16.0,,4.0,4.0,5.0,44.0,122.0,84.0,8.0,184.0,11.0,,,43.0,3.0,32.0,178.0,10.0,183.0,34.0,23.0,,4.0,216.0,,64.0,12.0,52.0,11.0,4.0,2.0,44.0,31.0,83.0,1.0,4.0,11.0,4.0,14.0,33.0,1.0,346.0,6.0,5.0,75.0,2.0,9.0,14.0,86.0,6.0,660.0,44.0,7.0,10.0,30.0,7.0,2.0,10.0,43.0,,9.0,215.0,1.0,1.0,,74.0,0.0,0.0,0.0,,1.0,2.0,2.0,,2.0,,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,cp5tk8fg7i8vixmwmunqjs4tm,C. Manley,Defender,2,,,,1.0,,,1.0,2.0,,1.0,6.0,1.0,12.0,9.0,1.0,,21.0,1.0,,,3.0,1.0,12.0,20.0,,19.0,5.0,2.0,,2.0,33.0,,12.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,7.0,,,1.0,4.0,2.0,11.0,,59.0,5.0,,23.0,1.0,,,8.0,1.0,90.0,18.0,1.0,1.0,7.0,,5.0,,1.0,,,31.0,,,,7.0,0.0,0.0,0.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,Goalkeeper,1,,,,1.0,2.0,,,2.0,,1.0,,,133.0,133.0,105.0,,524.0,35.0,,,4.0,9.0,405.0,319.0,,274.0,14.0,,1.0,74.0,929.0,,391.0,9.0,4.0,,3.0,25.0,,5.0,67.0,3.0,,35.0,38.0,1.0,331.0,11.0,1309.0,45.0,,413.0,,1.0,,18.0,205.0,3150.0,691.0,35.0,,1.0,1.0,404.0,1.0,356.0,,,427.0,,180.0,48.0,9.0,0.0,0.0,0.0,,,7.0,,,,,,,,,,,,,,,,,,,145.0,10.0,12.0,6.0,1.0,4.0,5.0,136.0,60.0,3.0,1.0,356.0,73.0,,44.0,1.0,,,,,,,,
USA_MLS,2019,Minnesota United FC,f21web74a70mly9i28jpa1yvp,C. Martin,Midfielder,17,,,1.0,1.0,2.0,,,3.0,,2.0,1.0,1.0,27.0,46.0,24.0,1.0,87.0,3.0,,,14.0,4.0,13.0,83.0,,85.0,10.0,3.0,,2.0,100.0,,42.0,6.0,16.0,1.0,2.0,,20.0,6.0,36.0,,1.0,3.0,6.0,4.0,12.0,,120.0,7.0,1.0,19.0,1.0,1.0,1.0,26.0,4.0,184.0,29.0,2.0,2.0,10.0,2.0,3.0,8.0,5.0,,2.0,98.0,2.0,,,20.0,0.0,0.0,0.0,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,dnm3m8nto9bof5syhtb6w8es5,E. Miller,Defender,4,2.0,,,13.0,1.0,3.0,11.0,17.0,2.0,4.0,39.0,11.0,71.0,115.0,67.0,2.0,263.0,11.0,3.0,,18.0,15.0,64.0,246.0,6.0,259.0,39.0,4.0,1.0,29.0,327.0,,150.0,22.0,25.0,3.0,4.0,19.0,63.0,24.0,35.0,,2.0,11.0,8.0,5.0,46.0,2.0,471.0,10.0,2.0,94.0,3.0,4.0,2.0,64.0,17.0,764.0,126.0,9.0,2.0,49.0,6.0,15.0,11.0,31.0,,7.0,323.0,,7.0,4.0,42.0,0.0,0.0,0.0,,10.0,2.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,b7crxuo9826hi1livrp7uedat,W. Moimbé,Defender,86,,,,5.0,1.0,,7.0,11.0,,6.0,11.0,7.0,,35.0,34.0,2.0,69.0,4.0,2.0,,9.0,5.0,32.0,63.0,10.0,68.0,19.0,1.0,,9.0,101.0,,34.0,7.0,11.0,1.0,2.0,10.0,13.0,14.0,53.0,,,4.0,1.0,5.0,30.0,1.0,179.0,2.0,1.0,46.0,2.0,2.0,2.0,30.0,6.0,336.0,54.0,4.0,1.0,16.0,1.0,16.0,4.0,19.0,,2.0,100.0,,6.0,3.0,23.0,0.0,0.0,0.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,7kcezh1c08cnm02b13y5y20gl,K. Molino,Midfielder,7,1.0,9.0,4.0,11.0,18.0,45.0,21.0,20.0,1.0,9.0,15.0,22.0,93.0,230.0,133.0,13.0,344.0,18.0,,3.0,54.0,7.0,105.0,327.0,11.0,338.0,72.0,36.0,,9.0,449.0,3.0,117.0,15.0,62.0,28.0,17.0,7.0,106.0,65.0,100.0,,6.0,18.0,5.0,13.0,118.0,1.0,704.0,7.0,9.0,201.0,5.0,4.0,22.0,134.0,17.0,1000.0,117.0,12.0,15.0,89.0,4.0,16.0,7.0,70.0,3.0,8.0,443.0,5.0,4.0,,119.0,3.0,0.0,0.0,1.0,,2.0,3.0,,3.0,,,,4.0,1.0,1.0,8.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,b1z575h7r0xcuugj6kf1or00l,R. Métanire,Defender,19,2.0,3.0,4.0,33.0,43.0,36.0,127.0,50.0,5.0,17.0,242.0,127.0,526.0,630.0,27.0,6.0,962.0,28.0,8.0,,106.0,20.0,298.0,895.0,54.0,954.0,149.0,72.0,,82.0,1260.0,1.0,368.0,52.0,138.0,58.0,21.0,46.0,202.0,129.0,59.0,3.0,,28.0,26.0,66.0,343.0,10.0,2194.0,32.0,,618.0,18.0,23.0,9.0,287.0,67.0,2520.0,505.0,28.0,22.0,210.0,14.0,88.0,21.0,184.0,1.0,32.0,1251.0,,20.0,8.0,235.0,1.0,0.0,1.0,,60.0,6.0,36.0,,36.0,1.0,,3.0,3.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,bdo44stf3c80g4m5wb3676m6t,L. Olum,Midfielder,12,,,1.0,4.0,3.0,3.0,2.0,8.0,,4.0,1.0,2.0,80.0,115.0,78.0,2.0,229.0,10.0,1.0,,17.0,3.0,52.0,214.0,15.0,226.0,16.0,5.0,,22.0,281.0,,114.0,11.0,25.0,3.0,2.0,10.0,35.0,13.0,85.0,,5.0,10.0,8.0,4.0,32.0,1.0,345.0,9.0,,63.0,,3.0,2.0,41.0,15.0,543.0,88.0,5.0,2.0,35.0,5.0,17.0,6.0,51.0,,8.0,278.0,6.0,9.0,1.0,30.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,4ld5uwnrf6lge98swzszuxuxh,I. Opara,Defender,3,,5.0,1.0,28.0,8.0,33.0,2.0,45.0,4.0,17.0,5.0,2.0,309.0,275.0,222.0,12.0,910.0,31.0,23.0,3.0,41.0,81.0,208.0,849.0,57.0,878.0,144.0,6.0,1.0,90.0,1118.0,3.0,635.0,126.0,86.0,9.0,9.0,163.0,87.0,63.0,57.0,3.0,1.0,31.0,29.0,28.0,120.0,8.0,1527.0,34.0,2.0,231.0,8.0,16.0,17.0,230.0,61.0,2656.0,500.0,30.0,3.0,126.0,10.0,82.0,18.0,139.0,1.0,45.0,1082.0,,55.0,14.0,104.0,3.0,0.0,0.0,,,5.0,,,,,,,1.0,,1.0,6.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,Minnesota United FC,1z5seteg20ktl47soddbmb5xx,D. Quintero,Forward,25,3.0,27.0,6.0,29.0,51.0,111.0,19.0,47.0,5.0,18.0,6.0,34.0,186.0,497.0,233.0,37.0,610.0,31.0,,9.0,186.0,13.0,265.0,560.0,5.0,563.0,166.0,141.0,,26.0,875.0,10.0,127.0,53.0,226.0,73.0,33.0,1.0,99.0,153.0,66.0,3.0,5.0,31.0,26.0,53.0,273.0,3.0,1492.0,31.0,16.0,539.0,17.0,19.0,64.0,392.0,50.0,2238.0,357.0,26.0,76.0,225.0,14.0,40.0,27.0,100.0,9.0,40.0,822.0,18.0,2.0,,339.0,4.0,6.0,3.0,27.0,3.0,5.0,14.0,7.0,7.0,1.0,6.0,,4.0,15.0,10.0,18.0,2.0,1.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,
USA_MLS,2019,Minnesota United FC,3o4i23y70z7rz4zvm33pck7v9,Á. Rodríguez,Forward,9,4.0,20.0,1.0,4.0,20.0,116.0,12.0,9.0,2.0,5.0,2.0,12.0,59.0,172.0,93.0,21.0,227.0,29.0,5.0,5.0,107.0,30.0,101.0,217.0,5.0,202.0,92.0,61.0,,11.0,328.0,5.0,56.0,130.0,207.0,20.0,33.0,26.0,87.0,62.0,37.0,1.0,7.0,29.0,22.0,22.0,102.0,1.0,698.0,27.0,14.0,263.0,17.0,9.0,41.0,299.0,10.0,1818.0,89.0,22.0,22.0,97.0,15.0,4.0,42.0,41.0,2.0,100.0,303.0,19.0,3.0,,169.0,3.0,2.0,1.0,,,5.0,1.0,,1.0,,,1.0,1.0,,15.0,16.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,Minnesota United FC,7pel84swlqfux6obt6lznze1h,R. Schüller,Midfielder,20,1.0,1.0,,26.0,10.0,15.0,6.0,41.0,1.0,15.0,2.0,7.0,94.0,232.0,131.0,8.0,378.0,15.0,3.0,,47.0,18.0,76.0,356.0,18.0,376.0,72.0,8.0,,17.0,454.0,,147.0,38.0,67.0,4.0,9.0,9.0,93.0,54.0,81.0,1.0,4.0,15.0,14.0,21.0,66.0,2.0,626.0,18.0,8.0,108.0,5.0,16.0,9.0,139.0,22.0,924.0,136.0,11.0,4.0,67.0,10.0,9.0,15.0,77.0,,20.0,451.0,7.0,4.0,3.0,101.0,0.0,0.0,0.0,1.0,,4.0,1.0,,1.0,,,,,1.0,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,ammszdza0b4ygesz1r5heo2j9,R. Shuttleworth,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,bfwey1kjahjjl9uqn1c3w7xex,D. St. Clair,Goalkeeper,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Minnesota United FC,ao4mmwhqc99m6fq3b23lmau3t,M. Toye,Forward,23,4.0,13.0,2.0,4.0,5.0,28.0,4.0,4.0,2.0,,,4.0,26.0,58.0,49.0,14.0,103.0,18.0,1.0,5.0,26.0,30.0,43.0,97.0,1.0,92.0,47.0,14.0,,7.0,146.0,6.0,46.0,79.0,75.0,4.0,10.0,4.0,49.0,17.0,81.0,,9.0,18.0,11.0,7.0,40.0,1.0,255.0,13.0,8.0,79.0,3.0,6.0,27.0,122.0,6.0,843.0,22.0,9.0,1.0,43.0,3.0,,12.0,24.0,3.0,49.0,135.0,15.0,,,43.0,2.0,4.0,3.0,,,2.0,1.0,,1.0,1.0,,1.0,1.0,,5.0,1.0,,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
