liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Times Tackled,Successful Launches,Open Play Passes,Backward Passes,Total Passes,Aerial Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels,Successful Open Play Passes,Tackles Won,Goals from Inside Box,Yellow Cards,Ground Duels won,Throw Ins to Opposition Player,Corners Won,Total Fouls Conceded,Goal Assists,Games Played,Through balls,Unsuccessful Crosses open play,Successful Crosses open play,Assists (Intentional),Successful Passes Own Half,Substitute Off,Unsuccessful Passes Opposition Half,Total Losses Of Possession,Foul Attempted Tackle,Duels lost,Unsuccessful Long Passes,Time Played,Total Touches In Opposition Box,Rightside Passes,Total Shots,PutThrough/Blocked Distribution,Appearances,Total Fouls Won,Total Successful Passes ( Excl Crosses & Corners ) ,Shots On Target ( inc goals ),Right Foot Goals,Aerial Duels won,Ground Duels,Key Passes (Attempt Assists),Leftside Passes,Touches,Throw Ins to Own Player,Blocks,Interceptions,Duels,Duels won,Successful Crosses & Corners,Clean Sheets,Unsuccessful Crosses & Corners,Successful Short Passes,Goals Conceded Inside Box,Ground Duels lost,Goals Conceded,Goals Conceded Outside Box,Offsides,Successful Long Passes,Unsuccessful Launches,Total Clearances,Forward Passes,Goals,Successful Passes Opposition Half,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Unsuccessful Passes Own Half,Overruns,Total Tackles,Starts,Substitute On,Handballs conceded,Recoveries,Tackles Lost,Successful Dribbles,Index,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Successful Lay-offs,Successful Corners into Box,Blocked Shots,Headed Goals,Unsuccessful lay-offs,Left Foot Goals,Unsuccessful Corners into Box,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Penalties Taken,Hit Woodwork,Penalty Goals,Straight Red Cards,Penalties Conceded,Total Red Cards,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Penalties Faced,Saves Made from Inside Box,Catches,Penalties Saved,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Saves made - caught,Saves from Penalty,Punches,Drops,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Last Man Tackle,Second Goal Assists,Penalty Goals Conceded,Other Goals,Penalties Off Target,Red Cards - 2nd Yellow,Last Player Tackle,Crosses not Claimed
Canada_Canadian_Premier_League,2023,Forge FC,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,Goalkeeper,1,,,,5.0,322.0,,624.0,,92.0,10.0,284.0,,,5.0,7.0,,,1.0,,29.0,,,,,508.0,1.0,55.0,97.0,1.0,2.0,84.0,2610.0,,222.0,,,29.0,8.0,532.0,,,10.0,9.0,,130.0,907.0,,,,19.0,17.0,,9.0,,471.0,28.0,2.0,34.0,6.0,,61.0,15.0,21.0,272.0,,24.0,,8.0,37.0,,,29.0,,,235.0,,,10.0,,,0.0,,,,,,,,,,,,,,,,1.0,,365.0,228.0,,5.0,35.0,21.0,,63.0,5.0,27.0,16.0,2.0,,9.0,5.0,19.0,,,,,4.0,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,Midfielder,21,10.0,6.0,10.0,,946.0,129.0,983.0,6.0,107.0,17.0,842.0,28.0,1.0,4.0,63.0,,2.0,17.0,,24.0,2.0,5.0,,,446.0,8.0,80.0,136.0,13.0,66.0,25.0,1610.0,14.0,276.0,12.0,23.0,24.0,14.0,876.0,1.0,,11.0,123.0,12.0,311.0,1208.0,4.0,9.0,21.0,140.0,74.0,,4.0,5.0,826.0,16.0,60.0,19.0,3.0,,50.0,6.0,34.0,267.0,1.0,430.0,11.0,82.0,32.0,,44.0,18.0,6.0,,113.0,16.0,5.0,10.0,0.0,1.0,0.0,1.0,3.0,,8.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,3.0,1.0,,,,
Canada_Canadian_Premier_League,2023,Forge FC,exz7u7nukda9p15cy7s9udplh,M. James,Defender,5,12.0,15.0,30.0,7.0,1760.0,93.0,1829.0,32.0,312.0,94.0,1459.0,26.0,,8.0,105.0,,3.0,32.0,2.0,28.0,3.0,3.0,2.0,1.0,987.0,1.0,202.0,388.0,15.0,102.0,128.0,2514.0,47.0,520.0,17.0,37.0,28.0,33.0,1517.0,7.0,,62.0,175.0,13.0,521.0,2232.0,17.0,10.0,30.0,269.0,167.0,2.0,9.0,3.0,1388.0,26.0,70.0,32.0,6.0,1.0,129.0,21.0,82.0,695.0,,532.0,10.0,184.0,113.0,3.0,42.0,28.0,,2.0,198.0,16.0,31.0,10.0,,,0.0,,1.0,,2.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,c8d4kyelee6gyrnupxkeh6has,N. Jensen,Midfielder,22,5.0,15.0,33.0,1.0,414.0,130.0,429.0,9.0,68.0,14.0,346.0,7.0,1.0,2.0,43.0,,12.0,12.0,1.0,23.0,2.0,20.0,8.0,1.0,148.0,10.0,75.0,161.0,7.0,67.0,14.0,1082.0,31.0,104.0,19.0,17.0,23.0,18.0,361.0,5.0,,5.0,101.0,19.0,95.0,653.0,9.0,2.0,8.0,115.0,48.0,11.0,1.0,25.0,325.0,9.0,58.0,12.0,3.0,1.0,36.0,1.0,4.0,100.0,1.0,224.0,14.0,54.0,18.0,1.0,13.0,12.0,11.0,,57.0,6.0,12.0,10.0,1.0,0.0,0.0,11.0,16.0,4.0,8.0,,1.0,1.0,3.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,35os1zhrjdtydwvl1oloxiq6s,C. Kalongo,Goalkeeper,29,,,,,16.0,,35.0,,5.0,,16.0,,,,,,,,,2.0,,,,,27.0,,5.0,6.0,,,5.0,120.0,,11.0,,,2.0,,30.0,,,,,,9.0,42.0,,,,,,,1.0,,24.0,,,,,,6.0,1.0,2.0,15.0,,3.0,,,,,,1.0,1.0,,8.0,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,16.0,14.0,,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,4e644yd0r3wsm9b87m0ff1q8k,K. Kane,Midfielder,64,6.0,7.0,18.0,,189.0,38.0,191.0,10.0,27.0,18.0,162.0,10.0,,2.0,30.0,,1.0,12.0,,16.0,1.0,3.0,1.0,,80.0,4.0,21.0,66.0,6.0,49.0,7.0,518.0,10.0,48.0,7.0,7.0,16.0,7.0,164.0,1.0,,8.0,69.0,2.0,60.0,304.0,,1.0,5.0,87.0,38.0,1.0,,3.0,158.0,8.0,39.0,10.0,2.0,1.0,6.0,3.0,9.0,45.0,,85.0,6.0,20.0,9.0,1.0,15.0,6.0,10.0,,35.0,5.0,8.0,10.0,,,0.0,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,c6ro79ntd3qvkquvp9c2yflsk,E. Marmolejo,Goalkeeper,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,ykzkzazvga55do4buqq0quhh,A. Morgan,Defender,3,2.0,9.0,12.0,3.0,150.0,27.0,151.0,3.0,49.0,7.0,101.0,3.0,,1.0,12.0,4.0,4.0,9.0,1.0,11.0,,10.0,4.0,1.0,39.0,1.0,45.0,82.0,5.0,27.0,21.0,339.0,6.0,59.0,2.0,9.0,11.0,3.0,102.0,1.0,,4.0,36.0,5.0,5.0,263.0,36.0,1.0,3.0,43.0,16.0,4.0,1.0,10.0,90.0,3.0,24.0,4.0,1.0,4.0,12.0,11.0,13.0,60.0,,67.0,1.0,28.0,14.0,,7.0,2.0,9.0,,22.0,4.0,2.0,10.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,dqekbs06e79n3vapj437pwyc,G. Metusala,Defender,23,7.0,3.0,8.0,2.0,940.0,66.0,959.0,11.0,89.0,24.0,853.0,16.0,,2.0,34.0,5.0,3.0,14.0,,19.0,,3.0,,,543.0,2.0,53.0,116.0,4.0,41.0,27.0,1433.0,3.0,347.0,2.0,13.0,19.0,5.0,870.0,2.0,,13.0,64.0,2.0,225.0,1114.0,16.0,8.0,10.0,88.0,47.0,,6.0,3.0,817.0,12.0,30.0,15.0,3.0,,53.0,5.0,34.0,321.0,,327.0,,62.0,39.0,,23.0,16.0,3.0,,85.0,7.0,6.0,10.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,d09mpe5gt96686cnd6btiu6i2,R. Olatunji,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,3m0aejck68m0ovwtatk0acmc4,M. Owolabi-Belewu,Defender,81,6.0,16.0,25.0,1.0,412.0,66.0,425.0,10.0,67.0,23.0,345.0,18.0,,5.0,60.0,10.0,4.0,22.0,,18.0,,8.0,,,185.0,6.0,49.0,137.0,7.0,59.0,14.0,832.0,11.0,154.0,2.0,19.0,18.0,20.0,358.0,,,13.0,109.0,1.0,38.0,667.0,45.0,2.0,18.0,132.0,73.0,,2.0,8.0,352.0,8.0,49.0,10.0,2.0,,6.0,6.0,17.0,167.0,,173.0,2.0,53.0,26.0,6.0,27.0,9.0,9.0,2.0,47.0,9.0,14.0,10.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,Forward,17,16.0,23.0,44.0,,256.0,95.0,265.0,16.0,56.0,38.0,200.0,5.0,10.0,5.0,29.0,,5.0,25.0,3.0,28.0,,5.0,2.0,2.0,77.0,11.0,47.0,153.0,11.0,93.0,7.0,1403.0,71.0,55.0,33.0,18.0,28.0,10.0,209.0,16.0,4.0,22.0,106.0,8.0,76.0,503.0,5.0,3.0,5.0,144.0,51.0,2.0,2.0,5.0,196.0,13.0,77.0,16.0,3.0,5.0,13.0,4.0,13.0,39.0,10.0,134.0,17.0,49.0,14.0,2.0,10.0,15.0,13.0,,43.0,5.0,9.0,10.0,4.0,6.0,4.0,,12.0,,3.0,3.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
Canada_Canadian_Premier_League,2023,Forge FC,ccezbk51pdo61agdtdcxrd9wq,K. Poku,Midfielder,20,17.0,26.0,45.0,1.0,549.0,163.0,556.0,16.0,112.0,42.0,437.0,17.0,2.0,2.0,64.0,8.0,9.0,17.0,2.0,23.0,1.0,36.0,11.0,2.0,179.0,12.0,117.0,244.0,5.0,92.0,16.0,1451.0,39.0,201.0,9.0,37.0,23.0,12.0,444.0,3.0,,26.0,140.0,18.0,60.0,946.0,87.0,5.0,12.0,182.0,90.0,11.0,1.0,39.0,409.0,15.0,76.0,17.0,2.0,4.0,35.0,5.0,15.0,132.0,2.0,276.0,6.0,96.0,34.0,5.0,21.0,18.0,5.0,2.0,69.0,4.0,31.0,10.0,1.0,1.0,2.0,6.0,1.0,,4.0,2.0,,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,4xsc616w7mz1xw45ofyivm6eh,R. Rama,Defender,24,24.0,25.0,36.0,3.0,1302.0,230.0,1338.0,26.0,278.0,42.0,1024.0,45.0,1.0,8.0,107.0,27.0,15.0,43.0,2.0,28.0,4.0,32.0,7.0,2.0,542.0,11.0,209.0,414.0,21.0,135.0,82.0,2397.0,27.0,88.0,12.0,73.0,28.0,19.0,1060.0,4.0,,16.0,216.0,16.0,446.0,2039.0,243.0,15.0,37.0,258.0,123.0,8.0,4.0,32.0,1007.0,23.0,109.0,29.0,6.0,1.0,53.0,35.0,52.0,574.0,1.0,526.0,8.0,196.0,101.0,4.0,76.0,27.0,1.0,1.0,136.0,31.0,12.0,10.0,1.0,0.0,0.0,,2.0,,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,6rsihixcpnuyulgk4giwpzvth,D. Samuel,Defender,4,11.0,8.0,16.0,1.0,619.0,82.0,649.0,15.0,95.0,42.0,525.0,8.0,,4.0,57.0,18.0,4.0,18.0,,21.0,,4.0,3.0,,321.0,3.0,62.0,166.0,11.0,57.0,30.0,1194.0,15.0,157.0,4.0,20.0,21.0,25.0,554.0,1.0,,27.0,99.0,5.0,136.0,926.0,51.0,2.0,14.0,141.0,84.0,3.0,2.0,4.0,533.0,13.0,42.0,16.0,3.0,1.0,21.0,13.0,28.0,274.0,,236.0,3.0,65.0,37.0,2.0,16.0,12.0,9.0,,73.0,8.0,17.0,10.0,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,Midfielder,33,15.0,21.0,38.0,2.0,486.0,129.0,487.0,24.0,92.0,29.0,394.0,14.0,2.0,6.0,76.0,1.0,14.0,23.0,1.0,27.0,1.0,24.0,11.0,1.0,151.0,13.0,78.0,178.0,10.0,102.0,11.0,1349.0,47.0,104.0,22.0,29.0,27.0,39.0,395.0,10.0,2.0,5.0,154.0,16.0,121.0,778.0,24.0,2.0,8.0,183.0,81.0,11.0,1.0,24.0,385.0,16.0,78.0,20.0,4.0,2.0,10.0,5.0,10.0,133.0,2.0,255.0,12.0,81.0,38.0,2.0,23.0,16.0,11.0,,83.0,9.0,14.0,10.0,1.0,1.0,1.0,,9.0,,7.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,bc4zb3r5k6kltmea1b4h6o178,K. Tavernier,Defender,37,,4.0,6.0,,12.0,1.0,12.0,,3.0,2.0,9.0,,,,4.0,1.0,2.0,1.0,,2.0,,,,,1.0,1.0,2.0,14.0,,8.0,,72.0,2.0,1.0,1.0,,2.0,1.0,9.0,,,2.0,12.0,2.0,4.0,32.0,,,,14.0,6.0,,,,8.0,2.0,8.0,2.0,,,1.0,,,6.0,,8.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,4.0,2.0,2.0,10.0,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
