root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Puerto Rico Under 17,Puerto_Rico_Under_17,dbbm3972y6e95mfbbsphfx9pm,Z. Obafemi-Carpenter,Midfielder,6,90.0,,27.0,2.0,9.0,,,3.0,,,1.0,1.0,3.0,16.0,8.0,4.0,7.0,27.0,1.0,1.0,16.0,1.0,1.0,10.0,4.0,,5.0,,,3.0,1.0,,5.0,44.0,1.0,,13.0,17.0,1.0,10.0,6.0,,1.0,1.0,,1.0,16.0,2.0,2.0,1.0,7.0,4.0,17.0,17.0,3.0,1.0,10.0,3.0,1.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Puerto Rico Under 17,Puerto_Rico_Under_17,1ichjsuu76luy3bye613ums8a,A. Ortega,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Puerto Rico Under 17,Puerto_Rico_Under_17,4po8glnjmvu42civt3m2f9gfe,Y. Fuentes,Midfielder,20,38.0,,3.0,,3.0,,,,,,,,,3.0,,1.0,,3.0,1.0,1.0,3.0,,,,,,1.0,,,,1.0,,,9.0,1.0,1.0,7.0,,,10.0,2.0,,,,,,7.0,,,1.0,5.0,3.0,3.0,3.0,,,5.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Puerto Rico Under 17,Puerto_Rico_Under_17,2s1p10011pi54hew7rvuf1qay,A. Baez,Forward,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Puerto Rico Under 17,Puerto_Rico_Under_17,aa4v8xfn3ra4digk5h7gdrbze,W. Rivera,Midfielder,19,78.0,,6.0,1.0,3.0,,,1.0,,2.0,,1.0,1.0,8.0,1.0,1.0,1.0,6.0,1.0,,4.0,1.0,,2.0,4.0,,2.0,,1.0,,1.0,2.0,,20.0,1.0,,9.0,1.0,2.0,10.0,5.0,,,4.0,,1.0,10.0,,2.0,1.0,4.0,,4.0,4.0,1.0,,5.0,1.0,1.0,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Puerto Rico Under 17,Puerto_Rico_Under_17,9npaiuqci7d26xbdqk7fpw12i,J. Rodríguez,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Puerto Rico Under 17,Puerto_Rico_Under_17,8vgyskabmxuqklatrc0oitboq,M. Roldan,Midfielder,11,52.0,1.0,12.0,2.0,4.0,1.0,1.0,2.0,,1.0,,1.0,3.0,14.0,2.0,,4.0,12.0,4.0,,6.0,1.0,,6.0,,,5.0,,1.0,3.0,,1.0,1.0,23.0,1.0,1.0,8.0,3.0,,10.0,2.0,,,1.0,1.0,1.0,12.0,,2.0,1.0,7.0,7.0,6.0,6.0,4.0,,10.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Puerto Rico Under 17,Puerto_Rico_Under_17,4tzu63gtqu6p8iu1b1vsns2ga,D. Rosario,Defender,5,90.0,,19.0,,3.0,5.0,,7.0,,1.0,,1.0,,11.0,11.0,3.0,2.0,23.0,,,9.0,1.0,,9.0,6.0,,5.0,,,4.0,1.0,2.0,4.0,36.0,1.0,,7.0,14.0,,10.0,4.0,,5.0,1.0,,,7.0,3.0,2.0,1.0,3.0,3.0,12.0,14.0,,1.0,3.0,2.0,1.0,4.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Puerto Rico Under 17,Puerto_Rico_Under_17,6qfqppzr9ruexlwo61dmzya22,D. Uriarte,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Puerto Rico Under 17,Puerto_Rico_Under_17,271s6g2ghpukprzw3mgr0kr56,D. Espinal,Midfielder,12,90.0,7.0,18.0,1.0,4.0,2.0,,2.0,,1.0,,1.0,2.0,12.0,11.0,5.0,4.0,21.0,,,13.0,1.0,,6.0,8.0,,2.0,,6.0,5.0,1.0,2.0,4.0,46.0,1.0,,6.0,12.0,,10.0,5.0,,2.0,,,,8.0,4.0,2.0,1.0,1.0,,12.0,15.0,2.0,5.0,3.0,,1.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
