root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,873vix8k05fstj7ttt2qf0fmc,L. Johnson,Forward,7,12.0,1.0,11.0,28.0,35.0,2.0,3.0,34.0,4.0,3.0,1.0,,10.0,27.0,1.0,,100.0,1.0,7.0,,1.0,20.0,13.0,12.0,2.0,6.0,1.0,5.0,20.0,,5.0,3.0,62.0,1.0,1.0,7.0,1.0,3.0,2.0,1.0,2.0,2.0,,1.0,3.0,3.0,,2.0,3.0,7.0,9.0,1.0,,,1.0,28.0,,1.0,1.0,,3.0,4.0,1.0,1.0,8.0,,3.0,8.0,0.0,,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,d9lx4jhdt6kd6zckl54yznpx,Z. Morán,Midfielder,6,,3.0,33.0,175.0,205.0,,1.0,200.0,8.0,8.0,1.0,,10.0,171.0,46.0,,465.0,3.0,15.0,,9.0,92.0,36.0,45.0,,82.0,1.0,24.0,50.0,,27.0,7.0,239.0,9.0,,30.0,,6.0,6.0,6.0,6.0,,,,7.0,,,6.0,6.0,18.0,22.0,3.0,14.0,2.0,4.0,161.0,2.0,2.0,9.0,3.0,27.0,18.0,12.0,11.0,27.0,,1.0,85.0,1.0,,,,6.0,,,,1.0,2.0,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,2xj4wti8hev9h6234ln9q2rkk,C. O'Dwyer,Midfielder,27,20.0,,29.0,112.0,155.0,1.0,1.0,150.0,3.0,8.0,2.0,,10.0,107.0,26.0,4.0,470.0,1.0,13.0,,3.0,64.0,70.0,70.0,7.0,47.0,1.0,39.0,41.0,2.0,34.0,2.0,226.0,12.0,3.0,43.0,7.0,7.0,8.0,6.0,4.0,,,2.0,4.0,1.0,,7.0,7.0,36.0,32.0,3.0,5.0,6.0,7.0,107.0,,1.0,18.0,23.0,17.0,16.0,41.0,7.0,41.0,,5.0,48.0,1.0,1.0,,,5.0,,,,1.0,1.0,,,,5.0,1.0,,,,2.0,,2.0,,,,2.0,0.0,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,da3gj7eqbmjghjb67cg51ox2i,T. Pineda,Forward,15,14.0,2.0,27.0,37.0,49.0,4.0,3.0,49.0,9.0,3.0,3.0,,10.0,37.0,12.0,2.0,170.0,2.0,15.0,,2.0,30.0,22.0,34.0,5.0,15.0,2.0,9.0,9.0,,17.0,7.0,89.0,1.0,1.0,12.0,3.0,5.0,3.0,1.0,3.0,,,3.0,6.0,2.0,,1.0,5.0,17.0,14.0,1.0,1.0,1.0,2.0,36.0,2.0,2.0,5.0,2.0,7.0,12.0,7.0,6.0,13.0,,2.0,9.0,0.0,3.0,,,3.0,,,,3.0,2.0,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,8p2147r97gz3gnxw044xrr4yx,M. Schenfeld,Defender,5,4.0,14.0,36.0,213.0,259.0,2.0,32.0,249.0,11.0,7.0,3.0,6.0,10.0,205.0,95.0,2.0,578.0,2.0,23.0,10.0,4.0,118.0,103.0,45.0,5.0,92.0,4.0,22.0,19.0,,17.0,7.0,423.0,14.0,5.0,46.0,7.0,8.0,9.0,6.0,24.0,42.0,6.0,3.0,7.0,22.0,,7.0,8.0,28.0,64.0,4.0,21.0,,9.0,192.0,8.0,,4.0,5.0,29.0,13.0,9.0,8.0,53.0,1.0,6.0,103.0,0.0,2.0,,,5.0,,,,5.0,4.0,,1.0,12.0,1.0,1.0,,9.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,1qlnndvxh04ragfyrvv5slgd0,R. Shellow,Goalkeeper,13,,23.0,3.0,101.0,134.0,,,97.0,2.0,5.0,,,10.0,71.0,34.0,,360.0,,2.0,,,14.0,35.0,5.0,,62.0,,1.0,38.0,,1.0,2.0,187.0,6.0,,33.0,,4.0,,4.0,32.0,,5.0,,,,,4.0,4.0,4.0,27.0,,20.0,,4.0,81.0,,1.0,,2.0,43.0,1.0,2.0,,,,,87.0,0.0,,,,,,20.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,5.0,8.0,12.0,2.0,,1.0,,,,,,,,,1.0
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,jbh7l38xqsl14svx9rdu9hw5,R. Sierakowski,Forward,11,17.0,1.0,42.0,54.0,79.0,3.0,5.0,76.0,13.0,4.0,2.0,,10.0,51.0,23.0,3.0,353.0,5.0,19.0,,6.0,29.0,53.0,63.0,10.0,22.0,3.0,24.0,11.0,,31.0,10.0,153.0,8.0,4.0,25.0,7.0,7.0,4.0,4.0,1.0,1.0,1.0,6.0,9.0,3.0,1.0,4.0,7.0,32.0,22.0,3.0,2.0,,4.0,52.0,,,8.0,13.0,11.0,23.0,21.0,10.0,23.0,,4.0,25.0,1.0,2.0,,,1.0,,,,,,,,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,,,0.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,628cppu58gng7hfq0s5nh9vro,N. Simmonds,Midfielder,37,,,,1.0,2.0,1.0,,2.0,,,,,10.0,1.0,,,2.0,,,,,,2.0,,,,,1.0,,,,,3.0,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,2.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,dbsr2s4fnuqr13qdfalxc1ses,J. Sneddon,Goalkeeper,35,,2.0,,17.0,23.0,,,15.0,,2.0,,,10.0,13.0,7.0,,90.0,,,,,1.0,6.0,1.0,,9.0,,,7.0,,,,33.0,1.0,,6.0,,1.0,1.0,1.0,6.0,,1.0,,,,,2.0,1.0,1.0,5.0,,3.0,,,14.0,,,,1.0,9.0,,1.0,,,,,16.0,0.0,,,,,,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,3.0,4.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,2f3zvhznnpnefag1k7elzq8t0,J. Sukow,Midfielder,19,11.0,4.0,27.0,82.0,108.0,2.0,3.0,107.0,6.0,4.0,4.0,,10.0,81.0,22.0,3.0,325.0,2.0,14.0,,2.0,46.0,38.0,35.0,3.0,31.0,4.0,17.0,24.0,1.0,16.0,2.0,148.0,5.0,2.0,26.0,5.0,5.0,4.0,3.0,9.0,,1.0,1.0,3.0,3.0,,4.0,5.0,19.0,24.0,1.0,5.0,,4.0,77.0,,,3.0,5.0,7.0,13.0,8.0,5.0,31.0,1.0,1.0,36.0,1.0,2.0,,,2.0,,,,1.0,,,,,,,,,,2.0,,2.0,,1.0,,2.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,3mzeohjoxuggovjk1jzagpyvp,E. Terzaghi,Forward,32,15.0,1.0,22.0,38.0,47.0,2.0,1.0,42.0,5.0,3.0,2.0,,10.0,33.0,17.0,4.0,231.0,2.0,10.0,,1.0,27.0,22.0,26.0,8.0,14.0,,7.0,6.0,,14.0,5.0,88.0,2.0,3.0,9.0,7.0,4.0,3.0,2.0,2.0,2.0,,2.0,5.0,1.0,,2.0,4.0,12.0,8.0,,5.0,,,33.0,,1.0,2.0,2.0,6.0,12.0,4.0,2.0,10.0,,4.0,11.0,0.0,,,,2.0,,,,,,,,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,5csmpw39d1ly14fv8eaba5rvu,J. Vaughan,Defender,17,6.0,5.0,47.0,209.0,263.0,,8.0,253.0,11.0,8.0,2.0,1.0,10.0,200.0,64.0,1.0,555.0,3.0,18.0,,12.0,103.0,79.0,68.0,9.0,117.0,3.0,37.0,50.0,,37.0,8.0,344.0,20.0,1.0,54.0,2.0,7.0,5.0,7.0,17.0,6.0,3.0,3.0,12.0,7.0,,6.0,7.0,31.0,42.0,5.0,21.0,5.0,7.0,188.0,1.0,2.0,8.0,13.0,21.0,29.0,21.0,15.0,32.0,,3.0,107.0,0.0,,,,3.0,,,,4.0,4.0,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Richmond Kickers,Richmond_Kickers,4nh44gvwjy8pa59zkcu59nn8q,Nil Vinyals,Midfielder,10,11.0,,56.0,213.0,243.0,,25.0,232.0,5.0,8.0,12.0,3.0,10.0,203.0,62.0,6.0,540.0,1.0,27.0,,3.0,135.0,83.0,63.0,18.0,79.0,1.0,28.0,44.0,,35.0,4.0,354.0,7.0,3.0,30.0,9.0,6.0,10.0,6.0,2.0,2.0,,7.0,7.0,8.0,,6.0,6.0,28.0,48.0,,19.0,5.0,1.0,194.0,6.0,2.0,6.0,1.0,28.0,29.0,7.0,5.0,58.0,,3.0,84.0,0.0,1.0,,,11.0,3.0,,,4.0,2.0,,2.0,16.0,2.0,,,13.0,1.0,2.0,,,,,1.0,0.0,2.0,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,
