liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,Union Omaha,7iadb6d0qurxay92c6cfsvbx0,A. Holt,Defender,13,17.0,7.0,,12.0,,,23.0,4.0,10.0,16.0,8.0,7.0,4.0,,6.0,2.0,,24.0,,5.0,3.0,,6.0,10.0,2.0,79.0,,,17.0,,,13.0,,54.0,0.0,,,2.0,,,,1.0,1.0,,,1.0,,4.0,,,7.0,1.0,,3.0,11.0,5.0,,8.0,,,1.0,,5.0,,,1.0,,2.0,2.0,,4.0,,,,1.0,12.0,,6.0,5.0,1.0,,,,1.0,,,,3.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Union Omaha,2w25x6xhv4fj1odj1130gcwrt,L. Kunga,Forward,70,72.0,54.0,4.0,33.0,3.0,,98.0,1.0,24.0,76.0,10.0,22.0,22.0,,8.0,14.0,,98.0,,2.0,2.0,,8.0,10.0,4.0,362.0,,,76.0,,34.0,48.0,,169.0,0.0,,,4.0,2.0,,3.0,10.0,1.0,,2.0,1.0,2.0,21.0,1.0,1.0,28.0,,3.0,3.0,,22.0,1.0,42.0,7.0,,6.0,,18.0,5.0,2.0,3.0,,7.0,6.0,11.0,10.0,,3.0,6.0,,52.0,1.0,5.0,24.0,6.0,,2.0,,2.0,,3.0,2.0,20.0,,19.0,,,1.0,,11.0,6.0,0.0,1.0,1.0,,,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Union Omaha,9yjbv9btx4yhvugbr6e45asyc,L. Mastrantonio,Defender,4,557.0,198.0,107.0,327.0,16.0,,739.0,20.0,466.0,651.0,291.0,95.0,49.0,,21.0,88.0,,759.0,,22.0,46.0,,21.0,10.0,46.0,1525.0,,,664.0,,119.0,102.0,,920.0,0.0,,,37.0,,,1.0,3.0,3.0,6.0,,2.0,,22.0,,,44.0,16.0,8.0,14.0,,24.0,,53.0,14.0,,14.0,,49.0,6.0,,,,17.0,20.0,6.0,57.0,,6.0,9.0,4.0,110.0,1.0,5.0,66.0,2.0,,,,6.0,,3.0,3.0,29.0,,14.0,,,68.0,,12.0,3.0,,,,1.0,,3.0,1.0,2.0,1.0,,,,4.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Union Omaha,ajrvvsj3tvxk19chuhaxef3oq,I. McGrane,Goalkeeper,25,57.0,21.0,31.0,90.0,5.0,1.0,52.0,6.0,67.0,37.0,15.0,47.0,40.0,19.0,5.0,45.0,6.0,135.0,10.0,8.0,7.0,11.0,5.0,10.0,47.0,450.0,50.0,,88.0,56.0,30.0,47.0,1.0,182.0,0.0,,,6.0,,,,,,,,2.0,,,,,,5.0,,,,,,1.0,,,,,,,,,,,,,6.0,,,,,7.0,,,7.0,,,,,1.0,,,,1.0,,,,,4.0,,,,,,,,,4.0,,1.0,,,,,,,4.0,,,,,,,,,,,,,
USA_USL_League_One,2023,Union Omaha,1aiv7j0873ovnvqeu7u3wmm8k,N. Meza,Forward,7,391.0,267.0,7.0,118.0,23.0,,512.0,24.0,134.0,380.0,137.0,132.0,105.0,,29.0,71.0,,530.0,,28.0,33.0,,29.0,10.0,7.0,2030.0,,,398.0,,96.0,279.0,,926.0,5.0,1.0,,41.0,3.0,,19.0,57.0,10.0,1.0,6.0,4.0,3.0,179.0,11.0,1.0,184.0,2.0,24.0,1.0,,118.0,12.0,184.0,54.0,,7.0,,125.0,8.0,17.0,24.0,8.0,17.0,66.0,23.0,107.0,,27.0,71.0,4.0,291.0,9.0,6.0,107.0,24.0,2.0,6.0,14.0,26.0,1.0,44.0,19.0,66.0,,134.0,,4.0,9.0,12.0,35.0,31.0,8.0,4.0,3.0,,1.0,1.0,,3.0,,1.0,2.0,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2023,Union Omaha,14m1w9eageg8zqy784etxzso9,M. Milanese,Defender,5,804.0,309.0,106.0,475.0,27.0,,1096.0,20.0,612.0,873.0,371.0,230.0,204.0,,28.0,155.0,,1140.0,,25.0,79.0,,28.0,10.0,96.0,2347.0,,,910.0,,124.0,341.0,,1657.0,0.0,,,29.0,11.0,,8.0,18.0,17.0,10.0,28.0,5.0,6.0,170.0,1.0,1.0,104.0,26.0,21.0,36.0,134.0,74.0,1.0,158.0,46.0,,39.0,1.0,134.0,19.0,8.0,,1.0,56.0,30.0,6.0,59.0,,2.0,9.0,3.0,217.0,1.0,1.0,113.0,12.0,1.0,53.0,,22.0,13.0,7.0,2.0,84.0,12.0,11.0,24.0,,58.0,,31.0,13.0,0.0,1.0,,,,11.0,,7.0,2.0,2.0,2.0,1.0,7.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Union Omaha,dd4pp6ap17zh93iwejro5c3my,S. Mueller,Defender,3,59.0,31.0,5.0,30.0,2.0,,81.0,2.0,34.0,64.0,29.0,17.0,18.0,,4.0,14.0,,81.0,,2.0,4.0,,4.0,10.0,6.0,212.0,,,64.0,,1.0,26.0,,133.0,0.0,,,4.0,1.0,,,,,1.0,5.0,,1.0,21.0,,,6.0,3.0,2.0,1.0,17.0,5.0,,16.0,4.0,,4.0,,11.0,3.0,,,,4.0,1.0,3.0,5.0,,,1.0,,21.0,,2.0,15.0,,,5.0,,4.0,,1.0,,11.0,,2.0,3.0,,6.0,,4.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Union Omaha,ef7ozqlfiyffy3vi397qitd9m,R. Nuhu,Goalkeeper,24,386.0,82.0,144.0,384.0,28.0,28.0,396.0,29.0,448.0,323.0,174.0,197.0,156.0,69.0,28.0,232.0,21.0,727.0,47.0,33.0,41.0,75.0,28.0,10.0,191.0,2550.0,218.0,,530.0,271.0,169.0,197.0,23.0,975.0,0.0,,,10.0,,,,,,,,4.0,,,,,2.0,50.0,1.0,,,1.0,,6.0,2.0,,1.0,,6.0,,,1.0,,1.0,1.0,1.0,11.0,,,,5.0,17.0,,,15.0,,,,,3.0,,,,5.0,,,,,14.0,,1.0,,,,,,,22.0,,4.0,,,,,9.0,6.0,9.0,6.0,2.0,1.0,,,,,,,1.0,1.0,,
USA_USL_League_One,2023,Union Omaha,5w0qy4ukzth1hdfk0pm85i39w,J. Palacios,Defender,18,371.0,134.0,82.0,199.0,9.0,,512.0,11.0,319.0,433.0,169.0,81.0,49.0,,13.0,62.0,,534.0,,12.0,36.0,,13.0,10.0,44.0,766.0,,,453.0,,131.0,98.0,,641.0,0.0,,,12.0,,,,6.0,,4.0,4.0,1.0,,35.0,,,44.0,18.0,2.0,12.0,18.0,33.0,2.0,50.0,7.0,,6.0,,37.0,11.0,3.0,,2.0,6.0,11.0,3.0,23.0,,2.0,4.0,1.0,73.0,1.0,4.0,29.0,1.0,,4.0,2.0,8.0,,2.0,,17.0,,3.0,3.0,,25.0,1.0,21.0,1.0,1.0,1.0,,,2.0,7.0,,4.0,,,,1.0,2.0,,,,,,,,,,2.0,,,,,
USA_USL_League_One,2023,Union Omaha,39jhew6iao7uriko5shx2tnje,J. Scearce,Midfielder,17,1007.0,588.0,98.0,566.0,32.0,,1356.0,34.0,525.0,1081.0,316.0,276.0,204.0,,32.0,166.0,,1381.0,,39.0,86.0,,32.0,10.0,62.0,2910.0,,,1105.0,,350.0,371.0,,1902.0,1.0,3.0,2.0,109.0,8.0,1.0,6.0,27.0,17.0,12.0,14.0,5.0,8.0,149.0,6.0,1.0,171.0,11.0,21.0,51.0,34.0,115.0,6.0,246.0,46.0,,42.0,,214.0,33.0,,5.0,3.0,59.0,56.0,19.0,165.0,2.0,20.0,37.0,4.0,411.0,1.0,,240.0,8.0,,14.0,1.0,53.0,,17.0,12.0,131.0,,68.0,9.0,,64.0,2.0,58.0,26.0,5.0,1.0,,,,2.0,,9.0,,1.0,2.0,,9.0,,,,,,,1.0,,,,,,,,
USA_USL_League_One,2023,Union Omaha,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,Defender,95,1273.0,304.0,143.0,644.0,33.0,,1588.0,35.0,1112.0,1362.0,312.0,233.0,151.0,1.0,33.0,154.0,,1649.0,,41.0,82.0,,33.0,10.0,125.0,3000.0,2.0,,1416.0,1.0,616.0,244.0,,1906.0,1.0,,,70.0,,,4.0,1.0,9.0,17.0,,6.0,,77.0,1.0,1.0,75.0,43.0,8.0,23.0,7.0,33.0,1.0,84.0,17.0,,21.0,,108.0,4.0,,1.0,1.0,30.0,42.0,4.0,112.0,,5.0,12.0,5.0,196.0,,,121.0,,2.0,,,17.0,,7.0,,51.0,,22.0,,,93.0,1.0,32.0,4.0,1.0,0.0,,,,15.0,,6.0,,,,3.0,9.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Union Omaha,2aanbucai4zibym69xgo453pw,A. Steinwascher,Forward,44,90.0,67.0,3.0,24.0,2.0,,118.0,9.0,26.0,89.0,29.0,29.0,25.0,,22.0,16.0,,122.0,,10.0,6.0,,22.0,10.0,1.0,379.0,,,93.0,,31.0,63.0,,203.0,0.0,,,9.0,,1.0,4.0,11.0,1.0,,2.0,1.0,,38.0,1.0,,40.0,,4.0,3.0,,23.0,2.0,41.0,4.0,,7.0,,28.0,3.0,2.0,5.0,1.0,8.0,17.0,5.0,26.0,,5.0,6.0,1.0,67.0,,20.0,27.0,4.0,,2.0,,5.0,1.0,1.0,1.0,18.0,,21.0,,1.0,2.0,1.0,8.0,5.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Union Omaha,1010l8zp3uci66qt3gmkb990p,C. Willis,Midfielder,6,86.0,48.0,6.0,25.0,1.0,,118.0,9.0,44.0,89.0,24.0,30.0,23.0,,17.0,11.0,,122.0,,9.0,8.0,,17.0,10.0,7.0,180.0,,,92.0,,36.0,55.0,,192.0,0.0,,,6.0,,,4.0,11.0,2.0,,1.0,,,37.0,,,34.0,,3.0,3.0,1.0,22.0,1.0,41.0,7.0,,4.0,,23.0,5.0,1.0,6.0,1.0,6.0,12.0,8.0,18.0,,5.0,8.0,2.0,59.0,1.0,16.0,25.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,19.0,,9.0,1.0,1.0,3.0,,10.0,1.0,1.0,0.0,,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,
