liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Goals Conceded Outside Box,Offsides,Right Foot Goals,Headed Goals,Goals from Inside Box,Throw Ins to Own Player,Set Pieces Goals,Successful Corners into Box,Attempts from Set Pieces,Penalties Taken,Throw Ins to Opposition Player,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Total Red Cards,Straight Red Cards,Foul Won Penalty,Second Goal Assists,Hit Woodwork,Penalty Goals,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Own Goal Scored,Last Man Tackle,Penalties Off Target
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,a08wozw4vdsqlib77c1dqdt2i,V. Lamy,Forward,14,,88.0,3.0,,,,23.0,,4.0,,13.0,,,1.0,,,6.0,11.0,6.0,3.0,4.0,,24.0,1.0,,,19.0,1.0,,5.0,10.0,,5.0,2.0,5.0,1.0,1.0,,41.0,,4.0,,,10.0,,5.0,2.0,10.0,7.0,,,,2.0,2.0,1.0,18.0,,1.0,,,4.0,,,,5.0,5.0,18.0,19.0,8.0,,,,,2.0,11.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,8dq7nk2ey2r8d8ltgcuqqdlyi,N. Langwa,Defender,20,20.0,1281.0,5.0,,2.0,,452.0,9.0,49.0,8.0,124.0,21.0,3.0,51.0,16.0,3.0,3.0,295.0,210.0,64.0,95.0,1.0,472.0,2.0,22.0,58.0,301.0,14.0,6.0,146.0,166.0,10.0,113.0,,90.0,14.0,40.0,57.0,1004.0,2.0,19.0,13.0,,260.0,,243.0,19.0,10.0,154.0,3.0,25.0,1.0,23.0,9.0,34.0,272.0,21.0,16.0,,24.0,19.0,,1.0,,115.0,14.0,311.0,326.0,12.0,4.0,,,,47.0,118.0,17.0,17.0,145.0,2.0,1.0,,,,131.0,,2.0,3.0,,21.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,7y21qqftugy5rfncz7atrue7e,D. Lee,Defender,16,2.0,678.0,1.0,,4.0,,262.0,1.0,21.0,1.0,52.0,5.0,1.0,25.0,5.0,,8.0,74.0,161.0,28.0,36.0,,273.0,1.0,18.0,5.0,192.0,7.0,,61.0,85.0,1.0,39.0,1.0,50.0,7.0,10.0,24.0,385.0,,8.0,11.0,4.0,59.0,,132.0,2.0,10.0,40.0,,20.0,1.0,4.0,3.0,2.0,70.0,21.0,9.0,,2.0,8.0,,1.0,,22.0,35.0,202.0,212.0,11.0,1.0,,,,24.0,30.0,4.0,9.0,37.0,2.0,,,,,9.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,bxbh5i1uqhe22e2cft5x6fl2i,C. N'Sa,Defender,6,4.0,1217.0,4.0,,7.0,,470.0,1.0,58.0,1.0,90.0,27.0,5.0,59.0,5.0,2.0,12.0,172.0,280.0,26.0,65.0,1.0,493.0,2.0,18.0,5.0,336.0,14.0,3.0,124.0,113.0,2.0,77.0,4.0,84.0,14.0,15.0,51.0,752.0,,18.0,11.0,9.0,80.0,,202.0,4.0,10.0,74.0,1.0,33.0,1.0,17.0,26.0,5.0,118.0,45.0,19.0,,4.0,18.0,,1.0,,32.0,120.0,351.0,369.0,38.0,2.0,,,,18.0,44.0,8.0,25.0,48.0,5.0,,,,,39.0,,,,,11.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,crmcclu4jvwxf4x0vzzzk7wx6,K. Ouattara,Midfielder,13,,229.0,2.0,,,,96.0,,11.0,,29.0,,1.0,1.0,1.0,1.0,3.0,28.0,49.0,3.0,18.0,,97.0,3.0,11.0,2.0,75.0,3.0,1.0,19.0,31.0,,12.0,,12.0,3.0,3.0,7.0,124.0,,5.0,8.0,,22.0,,35.0,1.0,10.0,8.0,,3.0,,2.0,1.0,,26.0,2.0,3.0,,,5.0,,1.0,,15.0,20.0,77.0,78.0,4.0,,,,,2.0,18.0,1.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,999aky7w22iv11ny6d6w57g4q,C. Oxner,Goalkeeper,50,,1489.0,2.0,,35.0,,195.0,,,,52.0,70.0,2.0,169.0,1.0,,2.0,172.0,176.0,,,1.0,397.0,,2.0,,138.0,14.0,,169.0,34.0,1.0,130.0,,165.0,16.0,2.0,39.0,596.0,,18.0,2.0,,4.0,,282.0,,10.0,13.0,,90.0,,2.0,12.0,,18.0,23.0,16.0,,,18.0,,,,3.0,81.0,123.0,228.0,14.0,6.0,,,,,5.0,,1.0,1.0,2.0,,,,,,,,,,,42.0,191.0,1.0,14.0,2.0,2.0,,11.0,12.0,17.0,28.0,3.0,2.0,1.0,62.0,,,,,,,1.0,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,2sc081mofdwjhdhyggnz78b9,L. Perea,Forward,10,3.0,1014.0,3.0,9.0,,3.0,291.0,5.0,87.0,1.0,147.0,,2.0,4.0,10.0,4.0,14.0,132.0,80.0,10.0,74.0,2.0,304.0,6.0,11.0,9.0,221.0,15.0,15.0,78.0,84.0,11.0,68.0,3.0,36.0,12.0,16.0,13.0,442.0,,15.0,5.0,,75.0,,74.0,33.0,10.0,41.0,11.0,5.0,1.0,12.0,10.0,6.0,99.0,1.0,17.0,,3.0,15.0,,1.0,1.0,44.0,59.0,213.0,226.0,24.0,1.0,2.0,1.0,,6.0,58.0,4.0,2.0,31.0,2.0,4.0,3.0,,3.0,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,Midfielder,18,3.0,2003.0,3.0,5.0,5.0,1.0,912.0,5.0,147.0,1.0,312.0,13.0,4.0,43.0,14.0,7.0,16.0,223.0,480.0,53.0,97.0,1.0,931.0,2.0,31.0,36.0,731.0,22.0,13.0,140.0,234.0,19.0,94.0,3.0,168.0,22.0,30.0,49.0,1295.0,,25.0,23.0,2.0,196.0,,293.0,21.0,10.0,137.0,6.0,60.0,1.0,22.0,28.0,10.0,240.0,41.0,27.0,,3.0,25.0,,4.0,,87.0,257.0,775.0,791.0,44.0,8.0,,1.0,2.0,37.0,103.0,16.0,36.0,109.0,5.0,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,4c5w90f125c6det9gu0ljmgnp,P. Schaale,Defender,2,,1530.0,,,6.0,1.0,625.0,5.0,16.0,,115.0,24.0,2.0,111.0,4.0,13.0,36.0,229.0,342.0,42.0,99.0,2.0,667.0,,20.0,6.0,388.0,21.0,18.0,210.0,93.0,3.0,136.0,5.0,90.0,17.0,15.0,74.0,933.0,,17.0,7.0,18.0,91.0,,364.0,25.0,10.0,107.0,5.0,69.0,,6.0,54.0,,181.0,100.0,23.0,,,17.0,,,,38.0,194.0,420.0,457.0,90.0,5.0,,1.0,,31.0,74.0,11.0,24.0,53.0,2.0,1.0,1.0,,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,3176i3h6iv1ufsp88prhhmjqi,E. Simmons,Midfielder,8,2.0,969.0,3.0,2.0,1.0,,470.0,1.0,51.0,6.0,181.0,3.0,2.0,23.0,17.0,3.0,4.0,125.0,222.0,28.0,65.0,1.0,485.0,2.0,14.0,12.0,365.0,9.0,3.0,88.0,122.0,9.0,73.0,,98.0,10.0,29.0,30.0,641.0,18.0,13.0,13.0,1.0,98.0,,173.0,,10.0,52.0,,32.0,,7.0,5.0,2.0,107.0,13.0,10.0,,15.0,13.0,10.0,,,51.0,139.0,384.0,397.0,9.0,2.0,,,,18.0,55.0,10.0,18.0,47.0,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,8qfl6f1hxzl6w4hcyxkv97sru,T. Skublak,Forward,17,3.0,1389.0,6.0,21.0,,1.0,364.0,13.0,116.0,1.0,182.0,2.0,4.0,5.0,6.0,16.0,47.0,232.0,100.0,18.0,112.0,1.0,398.0,4.0,32.0,28.0,270.0,20.0,29.0,117.0,95.0,19.0,109.0,8.0,44.0,15.0,23.0,11.0,700.0,,21.0,13.0,1.0,166.0,,98.0,74.0,10.0,145.0,13.0,11.0,1.0,42.0,64.0,18.0,277.0,11.0,21.0,,3.0,21.0,,2.0,,85.0,89.0,247.0,281.0,111.0,4.0,,1.0,,13.0,132.0,5.0,9.0,81.0,1.0,11.0,1.0,,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,4vhdwaliha28vptlj0onscfe1,Z. Sukunda,Defender,25,9.0,841.0,7.0,1.0,1.0,,251.0,5.0,75.0,1.0,113.0,8.0,,13.0,7.0,3.0,10.0,119.0,85.0,8.0,44.0,,254.0,7.0,9.0,9.0,191.0,14.0,5.0,57.0,38.0,6.0,51.0,2.0,39.0,10.0,13.0,15.0,408.0,,17.0,6.0,,61.0,,76.0,9.0,10.0,30.0,2.0,6.0,1.0,10.0,5.0,3.0,76.0,11.0,16.0,,9.0,17.0,,,,36.0,65.0,194.0,197.0,15.0,,,,1.0,7.0,46.0,1.0,10.0,25.0,2.0,1.0,,,,8.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,cqn9qstqvg761dhxrbjtmrg7p,J. Williams,Goalkeeper,21,,1028.0,,,21.0,,143.0,,,,31.0,48.0,1.0,85.0,,,,92.0,149.0,,2.0,1.0,267.0,1.0,1.0,,129.0,15.0,,87.0,52.0,,60.0,,119.0,12.0,,27.0,397.0,,12.0,1.0,,4.0,,151.0,,10.0,5.0,,51.0,,2.0,4.0,,8.0,10.0,19.0,,,12.0,,,,3.0,64.0,104.0,180.0,4.0,2.0,,,,,3.0,,,1.0,4.0,,,,,,,,,,,41.0,113.0,,5.0,,1.0,,6.0,14.0,11.0,27.0,1.0,,1.0,24.0,1.0,1.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,12ocjytwhu2liqu9ar6e0ixka,A. Yousef,Forward,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
