liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Guyana Under 17,a7e107p9kcwzxbe88kcbrl2c4,L. Langevine,Midfielder,11,26.0,,2.0,1.0,3.0,1.0,,8.0,3.0,11.0,1.0,29.0,1.0,5.0,1.0,151.0,5.0,16.0,1.0,8.0,4.0,4.0,4.0,12.0,1.0,16.0,3.0,30.0,,10.0,8.0,24.0,4.0,11.0,2.0,8.0,10.0,17.0,73.0,4.0,18.0,7.0,3.0,28.0,18.0,0.0,3.0,2.0,2.0,2.0,,2.0,4.0,13.0,6.0,,,6.0,1.0,6.0,,5.0,,,,,,,2.0,,,,,,,1.0,,,3.0,,3.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Guyana Under 17,eedvu66j33wze5rez0cw49udw,F. Larose,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Guyana Under 17,88drqv23njqrj4wzz8ikmcn4k,M. Mills,Midfielder,6,37.0,,2.0,9.0,7.0,,,17.0,,22.0,2.0,87.0,3.0,9.0,6.0,356.0,39.0,17.0,2.0,10.0,4.0,10.0,5.0,20.0,4.0,63.0,6.0,45.0,2.0,16.0,15.0,27.0,7.0,9.0,1.0,24.0,10.0,64.0,157.0,4.0,22.0,28.0,4.0,86.0,65.0,0.0,1.0,5.0,,1.0,6.0,10.0,14.0,27.0,2.0,1.0,3.0,25.0,,6.0,,5.0,5.0,,,,,,2.0,,,,,,,2.0,,,1.0,1.0,4.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Guyana Under 17,dncvnz8mng7kgon5ki7e9sduc,J. Morris,Defender,3,39.0,2.0,1.0,9.0,4.0,27.0,22.0,28.0,,33.0,3.0,73.0,8.0,9.0,14.0,256.0,19.0,14.0,1.0,13.0,4.0,7.0,7.0,3.0,4.0,37.0,5.0,82.0,2.0,19.0,18.0,27.0,6.0,9.0,3.0,17.0,10.0,39.0,192.0,4.0,21.0,47.0,2.0,72.0,40.0,0.0,2.0,7.0,,2.0,4.0,12.0,6.0,21.0,3.0,,1.0,17.0,,5.0,,2.0,5.0,,,,,,3.0,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,2.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Guyana Under 17,cg8rqitfsvh7kptnfe48o9k44,K. Newland,Defender,15,4.0,1.0,1.0,3.0,,3.0,,,1.0,,,1.0,,,,14.0,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,2.0,3.0,,,,,10.0,1.0,10.0,1.0,2.0,,1.0,1.0,1.0,0.0,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Guyana Under 17,60sf02qsj0z7ynn0s664b1zpw,T. Nijjar,Goalkeeper,18,3.0,2.0,2.0,1.0,,,,9.0,,21.0,,57.0,6.0,,21.0,223.0,34.0,,2.0,1.0,3.0,,12.0,11.0,3.0,25.0,,21.0,,,3.0,1.0,,,2.0,24.0,10.0,9.0,86.0,3.0,,34.0,4.0,13.0,36.0,0.0,,,,,,2.0,,2.0,,,,12.0,,,,,2.0,,,,,38.0,11.0,1.0,11.0,7.0,11.0,36.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Guyana Under 17,dn23xtf2cj073p25b61p5s5xw,K. Pellew,Defender,2,24.0,1.0,,2.0,4.0,31.0,6.0,18.0,1.0,23.0,1.0,67.0,7.0,2.0,10.0,198.0,20.0,10.0,2.0,9.0,4.0,8.0,10.0,15.0,3.0,38.0,5.0,46.0,3.0,13.0,12.0,19.0,1.0,4.0,2.0,9.0,10.0,44.0,150.0,4.0,12.0,41.0,2.0,66.0,44.0,0.0,6.0,2.0,,,5.0,5.0,6.0,28.0,2.0,,,5.0,1.0,1.0,,2.0,3.0,,,,,,6.0,,,,,,,1.0,,,4.0,1.0,2.0,5.0,4.0,,,,,4.0,,,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Guyana Under 17,d35e03gozuj4kcks5inv5b02c,R. Ramlochan,Forward,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Guyana Under 17,7aqu3i09ia1odpodpf2lxrnro,M. Robinson,Defender,14,31.0,5.0,2.0,15.0,4.0,18.0,18.0,44.0,,53.0,3.0,82.0,18.0,7.0,25.0,315.0,17.0,7.0,2.0,17.0,4.0,8.0,19.0,10.0,4.0,22.0,1.0,95.0,1.0,28.0,20.0,24.0,4.0,4.0,1.0,11.0,10.0,28.0,199.0,4.0,11.0,53.0,4.0,76.0,29.0,0.0,5.0,4.0,,1.0,4.0,7.0,9.0,14.0,2.0,2.0,,10.0,2.0,2.0,,2.0,3.0,,,,,,7.0,,,,,,,4.0,,,1.0,1.0,1.0,10.0,2.0,1.0,,,2.0,1.0,3.0,1.0,4.0,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
Concacaf_Concacaf_U17,2025,Guyana Under 17,byrwl6wtb2llwk9n2qtzif21g,T. Unver,Defender,5,19.0,2.0,2.0,24.0,1.0,,,43.0,,61.0,3.0,140.0,30.0,6.0,42.0,347.0,49.0,5.0,2.0,8.0,4.0,4.0,19.0,31.0,4.0,69.0,2.0,66.0,1.0,19.0,11.0,13.0,3.0,1.0,1.0,11.0,10.0,78.0,202.0,4.0,8.0,86.0,4.0,133.0,79.0,0.0,,3.0,,,8.0,6.0,5.0,30.0,,7.0,,18.0,,5.0,,2.0,3.0,,,,,,10.0,,,,,,,5.0,,,5.0,1.0,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Guyana Under 17,2hmjh5uznjoyt69m25x80eiok,J. Welcome,Midfielder,16,7.0,,,1.0,1.0,,,2.0,1.0,2.0,1.0,21.0,,3.0,1.0,45.0,6.0,3.0,,4.0,1.0,1.0,,3.0,,18.0,2.0,6.0,2.0,1.0,4.0,7.0,2.0,1.0,,3.0,10.0,19.0,35.0,1.0,3.0,13.0,,21.0,19.0,0.0,1.0,,,,1.0,,1.0,13.0,1.0,,,4.0,,2.0,,,,,,,,,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
