liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Charlotte Independence,f05dt6y93tjcd8to0wblhf33e,R. Manin,Midfielder,14,12.0,4.0,8.0,6.0,19.0,1.0,71.0,1.0,53.0,23.0,30.0,24.0,112.0,7.0,,6.0,,9.0,9.0,,,,,41.0,19.0,22.0,,,,105.0,274.0,,,3.0,44.0,7.0,3.0,33.0,,52.0,,2.0,1.0,6.0,1.0,,,,,1.0,19.0,233.0,80.0,165.0,226.0,5.0,9.0,,1.0,519.0,3.0,,,27.0,13.0,8.0,53.0,288.0,3.0,245.0,14.0,6.0,43.0,383.0,1.0,1.0,,25.0,33.0,11.0,18.0,2.0,,,0.0,8.0,8.0,2.0,1.0,16.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,1.0,,,,,,
USA_USL_League_One,2026,Charlotte Independence,bw2z2vanb8dqql21p4cz9034l,C. Manzinga,Forward,9,9.0,4.0,5.0,4.0,14.0,1.0,17.0,2.0,28.0,12.0,16.0,52.0,9.0,1.0,1.0,4.0,1.0,4.0,4.0,,1.0,1.0,,19.0,8.0,11.0,,,1.0,7.0,39.0,,,,11.0,3.0,2.0,6.0,1.0,10.0,1.0,2.0,4.0,3.0,3.0,1.0,,,4.0,4.0,,32.0,23.0,10.0,33.0,,,,,228.0,4.0,,,1.0,3.0,7.0,23.0,40.0,6.0,33.0,,13.0,7.0,80.0,2.0,2.0,2.0,1.0,6.0,3.0,6.0,1.0,0.0,1.0,0.0,,,,,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,45rrysz5aphougx2zkn6c82ga,S. Marou,Forward,26,16.0,8.0,8.0,6.0,12.0,2.0,23.0,2.0,31.0,17.0,14.0,44.0,7.0,3.0,,6.0,1.0,2.0,2.0,,1.0,1.0,,15.0,9.0,6.0,,,4.0,13.0,41.0,,,,13.0,4.0,2.0,8.0,,12.0,6.0,7.0,6.0,3.0,2.0,3.0,,,3.0,2.0,1.0,28.0,24.0,7.0,30.0,,1.0,,,352.0,1.0,1.0,1.0,1.0,7.0,2.0,26.0,44.0,13.0,31.0,1.0,21.0,13.0,85.0,,,1.0,1.0,12.0,1.0,12.0,,0.0,1.0,0.0,,,,,,,,,,,2.0,2.0,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,Midfielder,19,6.0,4.0,2.0,6.0,24.0,6.0,33.0,3.0,46.0,27.0,19.0,94.0,32.0,4.0,,6.0,2.0,7.0,7.0,,2.0,2.0,,40.0,23.0,17.0,,,7.0,23.0,90.0,,,3.0,11.0,14.0,4.0,11.0,2.0,20.0,7.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,,1.0,8.0,55.0,47.0,18.0,56.0,4.0,7.0,,,343.0,14.0,2.0,1.0,2.0,5.0,6.0,66.0,99.0,6.0,64.0,11.0,22.0,35.0,180.0,9.0,8.0,5.0,5.0,35.0,9.0,30.0,,0.0,2.0,0.0,,,,1.0,3.0,2.0,,,,1.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,1pv6xhgaeshfrhzenz7y14glw,T. Nare,Defender,21,6.0,1.0,5.0,6.0,15.0,,16.0,1.0,20.0,10.0,10.0,20.0,30.0,3.0,,6.0,,3.0,3.0,,,,,14.0,9.0,5.0,,,,5.0,76.0,,,2.0,8.0,1.0,,7.0,,27.0,,1.0,,3.0,2.0,3.0,,,1.0,,1.0,61.0,28.0,34.0,61.0,1.0,3.0,4.0,11.0,236.0,2.0,,,7.0,4.0,,23.0,77.0,1.0,62.0,4.0,3.0,15.0,117.0,,,1.0,4.0,7.0,8.0,11.0,,,,0.0,1.0,2.0,,,3.0,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,95p5exnd7bm81vbir9y5zp9be,F. Ngah,Defender,2,2.0,2.0,,1.0,,,,,2.0,2.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,1.0,,,,,,3.0,1.0,2.0,3.0,,,,,7.0,,,,,,,1.0,3.0,,3.0,,,,5.0,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,7ofdnarha4k4b8nggld7gxnqi,J. Nyandjo,Forward,23,1.0,1.0,,3.0,2.0,,2.0,,3.0,2.0,1.0,6.0,,,,3.0,,2.0,2.0,,,,,2.0,1.0,1.0,,,,1.0,5.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,3.0,,,1.0,,,5.0,2.0,3.0,5.0,,,,,33.0,1.0,,,,,,3.0,5.0,,5.0,,,,10.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,ax8t5jhq9kz6ff2sji3p90kr8,V. Ortiz,Midfielder,11,1.0,1.0,,7.0,39.0,1.0,77.0,1.0,36.0,18.0,18.0,117.0,43.0,,,7.0,2.0,6.0,6.0,,2.0,,2.0,35.0,17.0,18.0,,,12.0,24.0,141.0,,,3.0,37.0,14.0,4.0,18.0,2.0,41.0,12.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,8.0,3.0,5.0,114.0,93.0,29.0,115.0,1.0,,,2.0,406.0,14.0,2.0,,1.0,,9.0,60.0,147.0,7.0,120.0,1.0,20.0,27.0,222.0,7.0,7.0,10.0,4.0,28.0,6.0,23.0,,0.0,2.0,0.0,,,,,1.0,1.0,,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,b4lnsi6yhdat1ovn02je9lpn8,G. Pierce,Defender,45,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,7oyuf18a55xy01voa7nnuxuxh,K. Riascos,Defender,22,8.0,3.0,5.0,2.0,4.0,,26.0,,10.0,4.0,6.0,4.0,46.0,1.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,,1.0,28.0,82.0,,,,20.0,,,12.0,,7.0,1.0,1.0,,2.0,,,,,,,9.0,68.0,37.0,34.0,62.0,,,,1.0,180.0,,,,6.0,1.0,1.0,16.0,85.0,1.0,71.0,,1.0,14.0,102.0,,,,8.0,10.0,4.0,6.0,1.0,,,0.0,,2.0,,2.0,4.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,1flsu0b92eflc2wkg9m1wwufo,J. Romero,Defender,5,22.0,4.0,18.0,7.0,21.0,,140.0,1.0,63.0,21.0,42.0,39.0,211.0,2.0,,7.0,1.0,9.0,9.0,,1.0,,1.0,41.0,17.0,24.0,,,5.0,49.0,382.0,,,3.0,87.0,8.0,7.0,43.0,,127.0,5.0,1.0,1.0,7.0,,,4.0,1.0,5.0,,69.0,320.0,159.0,188.0,274.0,3.0,12.0,1.0,2.0,630.0,5.0,,,45.0,7.0,4.0,92.0,408.0,2.0,343.0,15.0,2.0,65.0,548.0,10.0,3.0,1.0,41.0,53.0,22.0,24.0,3.0,1.0,0.0,0.0,5.0,7.0,2.0,7.0,18.0,12.0,,3.0,,7.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,dxdjux3dtkxlqu6eorxqq74k5,P. Saydee,Forward,7,1.0,1.0,,3.0,8.0,,12.0,1.0,7.0,5.0,2.0,15.0,5.0,1.0,1.0,3.0,,,,,,,,6.0,4.0,2.0,,,1.0,9.0,24.0,,,,7.0,1.0,,4.0,,3.0,1.0,,,,,3.0,,,1.0,1.0,1.0,22.0,18.0,5.0,22.0,,,,,68.0,3.0,,,,1.0,1.0,6.0,25.0,,23.0,,4.0,2.0,32.0,,,,,,2.0,2.0,,,,0.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,374euncv00zs2oy6ux1u519be,J. Skinner,Defender,3,13.0,8.0,5.0,5.0,27.0,1.0,37.0,1.0,52.0,24.0,28.0,88.0,56.0,3.0,,5.0,,5.0,5.0,,,,,39.0,16.0,23.0,,,1.0,9.0,129.0,,,,24.0,6.0,4.0,13.0,,37.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,102.0,58.0,46.0,100.0,3.0,9.0,8.0,24.0,358.0,9.0,,,12.0,4.0,3.0,58.0,129.0,4.0,102.0,12.0,12.0,27.0,247.0,5.0,5.0,5.0,4.0,26.0,6.0,23.0,1.0,,,0.0,1.0,3.0,,2.0,2.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,5944bi2zttdd4lfuieh9i7rp,G. Tasouris,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Charlotte Independence,1m1s5p5j607baa6lany39txxw,L. Álvarez,Midfielder,47,7.0,4.0,3.0,6.0,37.0,1.0,130.0,6.0,80.0,42.0,38.0,140.0,89.0,7.0,1.0,6.0,3.0,6.0,6.0,,1.0,3.0,,73.0,38.0,35.0,,1.0,14.0,54.0,225.0,3.0,2.0,3.0,67.0,4.0,3.0,26.0,2.0,61.0,14.0,9.0,7.0,5.0,2.0,1.0,9.0,6.0,7.0,4.0,24.0,173.0,135.0,63.0,165.0,3.0,10.0,1.0,6.0,483.0,22.0,5.0,3.0,3.0,10.0,15.0,121.0,241.0,16.0,189.0,13.0,21.0,52.0,394.0,24.0,14.0,10.0,18.0,66.0,10.0,34.0,1.0,2.0,1.0,1.0,1.0,1.0,,,4.0,9.0,3.0,1.0,1.0,7.0,1.0,1.0,,2.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
