root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,bv4s0fm2y3ri8tp7qqq2hhz2t,B. Landaverde,Midfielder,8,,2.0,20.0,,172.0,248.0,16.0,15.0,6.0,,55.0,118.0,4.0,3.0,3.0,,3.0,6.0,4.0,15.0,7.0,,4.0,4.0,5.0,1.0,36.0,1.0,1.0,129.0,,2.0,1.0,4.0,10.0,69.0,22.0,2.0,3.0,4.0,31.0,2.0,15.0,1.0,3.0,37.0,,1.0,1.0,126.0,124.0,9.0,24.0,1.0,3.0,3.0,,1.0,,35.0,121.0,6.0,,,41.0,0.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,be80971vhtw14r4dxajtixuy1,C. Martínez,Midfielder,14,,4.0,9.0,2.0,75.0,97.0,3.0,4.0,2.0,,36.0,52.0,5.0,,3.0,,1.0,1.0,,7.0,1.0,,1.0,4.0,7.0,1.0,15.0,2.0,1.0,63.0,,3.0,,8.0,10.0,20.0,7.0,,3.0,6.0,10.0,,9.0,,,22.0,2.0,,1.0,62.0,56.0,,10.0,,3.0,3.0,,2.0,2.0,18.0,55.0,4.0,,1.0,22.0,0.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,7xutnna1ebncdsqtmh76r2w6i,L. Menjívar,Forward,13,,5.0,18.0,2.0,104.0,213.0,14.0,13.0,8.0,,23.0,45.0,8.0,1.0,3.0,,3.0,1.0,2.0,19.0,6.0,,5.0,8.0,9.0,3.0,17.0,1.0,1.0,55.0,1.0,3.0,2.0,4.0,10.0,23.0,26.0,,3.0,4.0,33.0,3.0,19.0,2.0,6.0,10.0,,,2.0,55.0,46.0,9.0,17.0,2.0,3.0,3.0,,3.0,1.0,37.0,46.0,1.0,1.0,1.0,15.0,0.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,2wktd6o1xfnsuy8nnxihj2cwl,N. Orellana,Midfielder,6,,,26.0,,172.0,218.0,24.0,14.0,4.0,,78.0,114.0,8.0,4.0,2.0,,2.0,1.0,,12.0,8.0,,4.0,8.0,12.0,1.0,23.0,4.0,3.0,144.0,,4.0,2.0,3.0,10.0,54.0,17.0,1.0,2.0,2.0,36.0,2.0,13.0,,1.0,52.0,1.0,1.0,1.0,141.0,132.0,4.0,17.0,,3.0,3.0,1.0,10.0,,39.0,129.0,18.0,,1.0,55.0,0.0,,,,,,,,,,,,1.0,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,Midfielder,16,,1.0,6.0,,33.0,67.0,4.0,4.0,1.0,,2.0,14.0,8.0,2.0,3.0,,1.0,2.0,2.0,5.0,3.0,,1.0,5.0,8.0,1.0,6.0,,,23.0,,3.0,1.0,2.0,10.0,13.0,11.0,,3.0,2.0,9.0,,5.0,,,7.0,,,,23.0,15.0,2.0,3.0,,2.0,2.0,,1.0,,11.0,15.0,1.0,,,6.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,5hc1vtiwgo6d7piukeu6exj2t,Ó. Pleitez,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,4el4yu0mhgcpbfebeyp2dpiw9,J. Pérez,Forward,7,4.0,1.0,16.0,4.0,83.0,180.0,14.0,4.0,10.0,1.0,6.0,25.0,13.0,,1.0,,2.0,1.0,6.0,11.0,,,,19.0,14.0,1.0,18.0,1.0,,39.0,,2.0,,2.0,10.0,20.0,35.0,1.0,1.0,2.0,25.0,1.0,11.0,3.0,4.0,10.0,,,2.0,37.0,25.0,7.0,8.0,7.0,3.0,3.0,,3.0,1.0,27.0,25.0,,4.0,,7.0,0.0,,1.0,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,2xuw0o16tfzj74u6rjd6kuhnt,K. Reyes,Midfielder,19,2.0,,5.0,3.0,38.0,53.0,5.0,1.0,,3.0,6.0,9.0,7.0,,2.0,,1.0,,5.0,,,1.0,,8.0,7.0,1.0,5.0,,,17.0,2.0,,,,10.0,7.0,15.0,,2.0,,5.0,2.0,,1.0,1.0,5.0,,,4.0,16.0,10.0,4.0,5.0,1.0,2.0,2.0,,,1.0,5.0,9.0,1.0,1.0,1.0,6.0,0.0,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,1r446xomu7osop75m83ulz84p,R. Rodríguez,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,7ow3xv8u8vzjfis6fn1p7n4dl,A. Roldan,Defender,15,1.0,1.0,7.0,3.0,186.0,270.0,4.0,13.0,5.0,1.0,60.0,99.0,14.0,3.0,4.0,,3.0,2.0,2.0,14.0,8.0,1.0,5.0,11.0,16.0,,46.0,2.0,8.0,121.0,19.0,8.0,,7.0,10.0,46.0,31.0,,4.0,3.0,18.0,2.0,18.0,2.0,1.0,7.0,4.0,1.0,,116.0,105.0,3.0,17.0,3.0,3.0,3.0,,,1.0,25.0,100.0,6.0,,,55.0,0.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,7csd9e4ga2p90zyawcpgdc82x,T. Romero,Goalkeeper,18,,,,,27.0,90.0,,,,,16.0,12.0,,,2.0,,1.0,,,,,,,2.0,2.0,,9.0,2.0,1.0,18.0,,,,,10.0,,2.0,,2.0,,,,,,,4.0,,1.0,,11.0,16.0,,8.0,,1.0,1.0,,,,,10.0,4.0,,,5.0,0.0,,,,1.0,2.0,11.0,7.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,aa7og4e6huuascsjoslqlauad,B. Tamacas,Defender,21,,,14.0,5.0,171.0,270.0,10.0,9.0,2.0,,43.0,83.0,19.0,2.0,4.0,,3.0,1.0,1.0,7.0,5.0,,3.0,16.0,26.0,,56.0,7.0,3.0,112.0,22.0,12.0,,8.0,10.0,43.0,39.0,,4.0,4.0,17.0,2.0,11.0,2.0,3.0,42.0,4.0,2.0,1.0,108.0,86.0,5.0,13.0,2.0,3.0,3.0,2.0,1.0,1.0,25.0,82.0,3.0,3.0,,5.0,0.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,0.0,,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,El Salvador,El_Salvador,45vy8s9kzx0k094lg2cicj1zp,E. Zavaleta,Defender,4,,,4.0,2.0,113.0,163.0,1.0,4.0,1.0,1.0,74.0,83.0,10.0,1.0,2.0,,2.0,1.0,2.0,2.0,1.0,1.0,,6.0,13.0,1.0,33.0,3.0,6.0,99.0,,7.0,,6.0,10.0,13.0,13.0,,2.0,3.0,3.0,,5.0,,,42.0,3.0,,1.0,95.0,86.0,,9.0,,2.0,2.0,1.0,1.0,2.0,9.0,82.0,3.0,1.0,1.0,20.0,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
