liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,Colorado Rapids,5nrz3vmlto5aj8v3muilw7zrp,J. Gatt,Midfielder,45.0,146.0,4.0,1.0,2.0,10.0,5.0,2.0,,,1.0,,,,,23.0,12.0,1.0,23.0,35.0,2.0,,8.0,8.0,16.0,16.0,1.0,5.0,,,,,13.0,4.0,7.0,16.0,7.0,2.0,,9.0,5.0,1.0,,4.0,,,1.0,,,,,1.0,9.0,,,,1.0,,2.0,1.0,7.0,3.0,1.0,,4.0,,3.0,3.0,3.0,,2.0,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,d8ghjah6w8n3c0q2uvhuuuw9h,A. Gordon,Forward,16.0,67.0,2.0,1.0,1.0,10.0,2.0,1.0,1.0,,,,,,,20.0,5.0,,23.0,30.0,6.0,1.0,4.0,5.0,13.0,16.0,3.0,1.0,,,,1.0,12.0,11.0,6.0,15.0,7.0,7.0,,7.0,2.0,,,3.0,,,,,,,,,8.0,,,,,,,,1.0,3.0,,3.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,Midfielder,94.0,29.0,,,1.0,10.0,,1.0,,,1.0,,,,,9.0,3.0,,9.0,22.0,,,2.0,3.0,6.0,6.0,,1.0,,,1.0,2.0,9.0,3.0,1.0,6.0,3.0,,,5.0,3.0,,,5.0,,,,,,,,4.0,1.0,1.0,,,,,,,2.0,1.0,,,1.0,,1.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,ag7r3tn7qxymp8c3ohzzlx6nd,S. Hamilton,Midfielder,15.0,180.0,4.0,2.0,2.0,10.0,5.0,2.0,,1.0,,,,,,81.0,50.0,,81.0,96.0,4.0,9.0,9.0,23.0,75.0,75.0,1.0,5.0,,,,2.0,15.0,25.0,4.0,66.0,6.0,29.0,3.0,6.0,7.0,1.0,,21.0,,,,,,,,,8.0,,,1.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,7qla3o405z7168s9y50oigs7p,Z. MacMath,Goalkeeper,18.0,180.0,4.0,2.0,2.0,10.0,5.0,2.0,,,,,,,,16.0,6.0,,25.0,33.0,,7.0,,,10.0,16.0,,,2.0,9.0,5.0,8.0,9.0,10.0,1.0,9.0,9.0,3.0,,8.0,9.0,1.0,,21.0,1.0,,1.0,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,dnm3m8nto9bof5syhtb6w8es5,E. Miller,Defender,3.0,160.0,4.0,1.0,2.0,10.0,5.0,2.0,,,1.0,1.0,,,,57.0,26.0,1.0,57.0,66.0,2.0,2.0,4.0,14.0,46.0,46.0,3.0,1.0,,,2.0,5.0,14.0,20.0,6.0,44.0,11.0,29.0,,10.0,10.0,2.0,,12.0,,,2.0,,,,,,2.0,2.0,,,,1.0,,,1.0,3.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,59sjlo3vu3q9amclauwmxq1ud,R. Pérez,Midfielder,20.0,180.0,4.0,2.0,2.0,10.0,5.0,2.0,,,,,,,,35.0,21.0,2.0,35.0,49.0,1.0,,9.0,5.0,23.0,23.0,5.0,4.0,,,,,19.0,4.0,12.0,23.0,12.0,10.0,,11.0,7.0,3.0,,11.0,,,1.0,,,,,,9.0,,,,,1.0,2.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,,3.0,,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,427gutu4gr6yqt1s60w88ghjp,D. Powers,Midfielder,8.0,124.0,2.0,2.0,2.0,10.0,2.0,2.0,1.0,1.0,,,,,,60.0,42.0,1.0,61.0,80.0,3.0,3.0,10.0,12.0,50.0,51.0,2.0,7.0,,,,1.0,20.0,13.0,9.0,48.0,10.0,21.0,2.0,18.0,9.0,,,20.0,,,1.0,,,,,1.0,8.0,,,,3.0,1.0,4.0,2.0,8.0,3.0,1.0,1.0,6.0,,2.0,4.0,8.0,1.0,1.0,,1.0,,,,4.0,4.0,,7.0,,3.0,,,,,3.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,a7n6char70mw6kapz4c1cqml1,M. Saeid,Midfielder,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,6kq8itr9qyntj286s7q1mxrrp,D. Serna,Midfielder,17.0,90.0,2.0,1.0,1.0,10.0,2.0,1.0,,,,,,,,44.0,23.0,,45.0,81.0,,,5.0,1.0,32.0,32.0,1.0,1.0,,,,5.0,26.0,12.0,8.0,32.0,13.0,16.0,1.0,19.0,5.0,2.0,,16.0,,,,,,,,12.0,12.0,1.0,,,1.0,1.0,,,4.0,4.0,2.0,1.0,1.0,1.0,3.0,8.0,8.0,,2.0,,2.0,1.0,1.0,,3.0,,,,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,ewojc4pj3xg2hipoqle9n8wdl,A. Sjöberg,Defender,44.0,20.0,,1.0,1.0,10.0,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,35srvwi22gglg0bn135o3987p,J. Watts,Midfielder,33.0,61.0,2.0,1.0,1.0,10.0,2.0,1.0,1.0,,,,,,,58.0,34.0,1.0,58.0,63.0,,13.0,1.0,18.0,50.0,50.0,1.0,1.0,,,1.0,2.0,9.0,16.0,6.0,37.0,8.0,19.0,,7.0,10.0,1.0,,18.0,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,939gdb6x3mj8fuxveqvlomcid,M. Williams,Defender,5.0,90.0,2.0,1.0,1.0,10.0,3.0,1.0,,,,,,,,7.0,3.0,,8.0,10.0,,,,,6.0,7.0,,,,,,,2.0,4.0,1.0,7.0,1.0,6.0,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Colorado Rapids,bq869faupbsnow16wa2lefgt1,M. Da Fonte,Defender,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
