liga,temporada,equipo,id,nombre,posicion,dorsal,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Total Clearances,Penalty Goals Conceded,Unsuccessful Passes Own Half,Successful Long Passes,Index,Clean Sheets,Leftside Passes,Unsuccessful Launches,Successful Dribbles,Open Play Passes,Interceptions,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Successful Open Play Passes,Aerial Duels lost,Total Fouls Won,Key Passes (Attempt Assists),Blocks,Unsuccessful Long Passes,Times Tackled,Tackles Won,Successful Short Passes,Goals Conceded Outside Box,Throw Ins to Own Player,PutThrough/Blocked Distribution,Successful Launches,Goals Conceded Inside Box,Ground Duels lost,Blocked Shots,Total Fouls Conceded,Total Losses Of Possession,Unsuccessful Short Passes,Successful Crosses & Corners,Total Tackles,Starts,Successful Crosses open play,Recoveries,Unsuccessful Passes Opposition Half,Forward Passes,Tackles Lost,Touches,Time Played,Successful Passes Opposition Half,Goals Conceded,Appearances,Substitute Off,Games Played,Duels lost,Aerial Duels,Backward Passes,Substitute On,Foul Attempted Tackle,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Ground Duels,Ground Duels won,Rightside Passes,Duels,Unsuccessful Dribbles,Total Touches In Opposition Box,Duels won,Throw Ins to Opposition Player,Winning Goal,Penalties Faced,Yellow Cards,Saves made - caught,Catches,Goal Kicks,Saves Made from Inside Box,Punches,Saves Made,Saves Made from Outside Box,Crosses not Claimed,Aerial Duels won,GK Unsuccessful Distribution,Drops,Saves made - parried,GK Successful Distribution,Total Shots,Shots Off Target (inc woodwork),Assists (Intentional),Offsides,Foul Won Penalty,Hit Woodwork,Attempts from Set Pieces,Unsuccessful Corners into Box,Goals from Inside Box,Successful Corners into Box,Right Foot Goals,Goals,Shots On Target ( inc goals ),Second Goal Assists,Corners Taken (incl short corners),Headed Goals,Unsuccessful lay-offs,Handballs conceded,Penalties Taken,Successful Lay-offs,Goal Assists,Home Goals,Away Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Total Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target,Penalties Conceded,Own Goal Scored,Left Foot Goals,Clearances Off the Line,Last Man Tackle,Straight Red Cards,Penalty Goals,Saves from Penalty,Penalties Saved,Goalkeeper Smother
USA_USL_League_One,2022,North Carolina FC,26bsonqpvwjv3xc7qiyksc9as,D. Kerr,Midfielder,22,4.0,,,,1.0,,1.0,,10.0,,,2.0,,4.0,2.0,,,,,,,,2.0,,1.0,,,,1.0,,,,,,4.0,2.0,,1.0,,,1.0,3.0,4.0,,10.0,26.0,,,1.0,,1.0,,,,1.0,,,,4.0,1.0,1.0,,1.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,North Carolina FC,51dxq7xhe6g3ag3vvv83owqju,C. Young,Defender,2,293.0,58.0,58.0,,77.0,2.0,83.0,60.0,10.0,4.0,423.0,50.0,27.0,1208.0,38.0,15.0,502.0,922.0,19.0,17.0,27.0,4.0,109.0,37.0,19.0,889.0,11.0,217.0,52.0,13.0,36.0,65.0,4.0,18.0,485.0,184.0,17.0,35.0,27.0,17.0,143.0,268.0,533.0,16.0,1938.0,2498.0,464.0,47.0,29.0,1.0,29.0,84.0,55.0,239.0,2.0,9.0,16.0,949.0,1242.0,144.0,79.0,47.0,199.0,23.0,34.0,115.0,53.0,1.0,,10.0,,,,,,,,,36.0,,,,,6.0,4.0,,2.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,North Carolina FC,eez66wwps41x35ruf6s4v5zl6,M. Mariche,Forward,23,1.0,1.0,1.0,,,,,,10.0,,2.0,,,9.0,,1.0,3.0,8.0,,1.0,,,,2.0,2.0,8.0,,,1.0,,1.0,3.0,,,4.0,1.0,,2.0,,,1.0,2.0,2.0,,17.0,30.0,5.0,1.0,2.0,,2.0,3.0,,3.0,2.0,,,8.0,9.0,6.0,3.0,2.0,6.0,1.0,1.0,3.0,,0.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,North Carolina FC,59lwxugpehgpevbqui1xpv3vu,N. Martinez,Midfielder,14,89.0,4.0,4.0,,14.0,2.0,37.0,26.0,10.0,2.0,177.0,10.0,1.0,648.0,19.0,10.0,344.0,560.0,15.0,15.0,7.0,8.0,25.0,3.0,21.0,553.0,3.0,4.0,19.0,1.0,22.0,51.0,3.0,29.0,108.0,64.0,2.0,32.0,18.0,2.0,65.0,56.0,169.0,11.0,818.0,1530.0,237.0,25.0,25.0,10.0,25.0,66.0,32.0,143.0,7.0,19.0,1.0,579.0,668.0,99.0,48.0,179.0,131.0,,3.0,65.0,,0.0,,7.0,,,,,,,,,17.0,,,,,4.0,3.0,,1.0,,,,,,,,,1.0,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2022,North Carolina FC,30nuhp1sa4l6oivq4adnl6ck4,J. McDowell,Midfielder,26,,,,,,,,1.0,10.0,,2.0,,,4.0,,,3.0,4.0,,,,,,,,3.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,4.0,4.0,1.0,,1.0,,1.0,,,,1.0,,,4.0,4.0,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,North Carolina FC,e9k3zqys07a14ywiy703t9iw9,G. McLaughlin,Forward,19,176.0,17.0,17.0,2.0,17.0,4.0,32.0,9.0,10.0,1.0,112.0,7.0,9.0,492.0,7.0,10.0,113.0,317.0,59.0,76.0,19.0,3.0,12.0,34.0,5.0,351.0,10.0,9.0,23.0,,38.0,73.0,7.0,27.0,282.0,164.0,2.0,13.0,26.0,2.0,45.0,161.0,141.0,8.0,882.0,2377.0,249.0,48.0,30.0,8.0,30.0,132.0,122.0,165.0,4.0,9.0,19.0,360.0,536.0,170.0,97.0,118.0,292.0,13.0,103.0,160.0,,2.0,,2.0,,,,,,,,,63.0,,,,,52.0,22.0,2.0,6.0,,4.0,8.0,,14.0,,9.0,14.0,30.0,,,2.0,7.0,3.0,5.0,14.0,2.0,8.0,6.0,,,,,,,,,3.0,,,,5.0,,,
USA_USL_League_One,2022,North Carolina FC,f4fp8vpvs8as9dspbh58iqcyc,N. Molina,Forward,16,72.0,7.0,7.0,,10.0,2.0,12.0,4.0,10.0,,43.0,2.0,3.0,181.0,2.0,3.0,37.0,109.0,34.0,15.0,8.0,2.0,4.0,17.0,2.0,114.0,3.0,1.0,9.0,,11.0,32.0,4.0,13.0,119.0,68.0,2.0,6.0,6.0,2.0,18.0,67.0,62.0,4.0,317.0,730.0,83.0,14.0,18.0,5.0,18.0,66.0,60.0,36.0,12.0,4.0,6.0,118.0,190.0,56.0,24.0,49.0,116.0,8.0,35.0,50.0,,1.0,,3.0,,,,,,,,,26.0,,,,,12.0,6.0,1.0,5.0,,,,,2.0,,2.0,2.0,6.0,,,,1.0,1.0,,6.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
USA_USL_League_One,2022,North Carolina FC,cgix7qnp4e1ucijtkh4prwkx5,W. Pulisic,Goalkeeper,34,198.0,,,,31.0,4.0,42.0,97.0,10.0,3.0,125.0,76.0,,305.0,,,331.0,219.0,,6.0,,,191.0,,,298.0,6.0,,,24.0,31.0,2.0,,,203.0,7.0,,,22.0,,153.0,156.0,349.0,,790.0,1980.0,64.0,37.0,22.0,,22.0,2.0,5.0,,,,,395.0,593.0,8.0,6.0,119.0,13.0,,,11.0,,0.0,4.0,1.0,4.0,14.0,187.0,29.0,14.0,55.0,26.0,1.0,5.0,52.0,,9.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
USA_USL_League_One,2022,North Carolina FC,9jy9vyn7y1bomsbjhjujynb4k,N. Rincon,Midfielder,16,26.0,1.0,4.0,,1.0,1.0,4.0,3.0,10.0,,31.0,,10.0,129.0,3.0,2.0,36.0,104.0,,3.0,2.0,,3.0,26.0,7.0,102.0,1.0,3.0,6.0,,7.0,38.0,3.0,8.0,75.0,23.0,5.0,9.0,5.0,1.0,24.0,26.0,43.0,2.0,229.0,413.0,74.0,8.0,11.0,5.0,11.0,38.0,3.0,24.0,6.0,4.0,,105.0,131.0,60.0,22.0,33.0,63.0,13.0,13.0,25.0,,1.0,,1.0,,,,,,,,,3.0,,,,,4.0,1.0,2.0,,,,1.0,2.0,1.0,3.0,,1.0,3.0,,6.0,,,1.0,,1.0,2.0,1.0,0.0,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2022,North Carolina FC,4l0iztasx0cae3j4f15d8gd4a,J. Servania,Midfielder,10,84.0,12.0,36.0,2.0,11.0,1.0,21.0,25.0,10.0,1.0,102.0,12.0,17.0,424.0,6.0,15.0,160.0,343.0,20.0,67.0,32.0,4.0,27.0,41.0,18.0,350.0,9.0,19.0,27.0,1.0,27.0,79.0,14.0,30.0,218.0,57.0,25.0,25.0,20.0,5.0,79.0,99.0,123.0,7.0,856.0,1827.0,240.0,36.0,28.0,14.0,28.0,99.0,27.0,125.0,8.0,11.0,6.0,375.0,459.0,188.0,109.0,109.0,215.0,18.0,38.0,116.0,,0.0,,10.0,,,,,,,,,7.0,,,,,20.0,12.0,2.0,2.0,2.0,2.0,7.0,14.0,2.0,10.0,,3.0,8.0,,25.0,,,3.0,,2.0,2.0,1.0,2.0,,1.0,,,,,,,3.0,,,,,,,
USA_USL_League_One,2022,North Carolina FC,lod57ti10zsr6a7mhg1q1v8q,J. Skelton,Defender,5,275.0,,,,164.0,4.0,91.0,207.0,10.0,4.0,658.0,65.0,4.0,1737.0,33.0,13.0,1141.0,1475.0,45.0,15.0,2.0,31.0,151.0,4.0,22.0,1332.0,10.0,2.0,19.0,18.0,42.0,45.0,4.0,33.0,287.0,124.0,,37.0,29.0,,127.0,184.0,666.0,15.0,2169.0,2610.0,398.0,52.0,29.0,,29.0,90.0,141.0,87.0,,14.0,7.0,1539.0,1814.0,98.0,53.0,403.0,239.0,1.0,30.0,149.0,,0.0,,7.0,,,,,,,,,96.0,,,,,11.0,6.0,1.0,,,,,,,,,,5.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2022,North Carolina FC,8e6kj3506n4gum041dok8v1ex,R. Sommersall,Midfielder,44,143.0,7.0,7.0,3.0,28.0,4.0,39.0,68.0,10.0,1.0,307.0,26.0,19.0,988.0,35.0,19.0,466.0,845.0,22.0,27.0,10.0,8.0,44.0,25.0,32.0,802.0,11.0,3.0,25.0,3.0,37.0,76.0,2.0,34.0,201.0,99.0,3.0,47.0,23.0,3.0,148.0,111.0,281.0,15.0,1308.0,2083.0,407.0,48.0,28.0,12.0,28.0,98.0,51.0,219.0,5.0,17.0,,870.0,1013.0,168.0,92.0,206.0,219.0,7.0,21.0,121.0,3.0,0.0,,5.0,,,,,,,,,29.0,,,,,9.0,8.0,1.0,,,,,,,,,,1.0,,,,,4.0,,5.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,North Carolina FC,5gbzo8znti0ws5uehcaerbeg9,A. Tahir,Forward,17,60.0,4.0,24.0,2.0,2.0,,16.0,6.0,10.0,,31.0,6.0,17.0,221.0,5.0,10.0,71.0,163.0,7.0,23.0,8.0,1.0,9.0,34.0,11.0,165.0,2.0,5.0,15.0,,11.0,52.0,2.0,12.0,146.0,51.0,11.0,14.0,11.0,3.0,45.0,68.0,65.0,3.0,434.0,846.0,111.0,13.0,20.0,9.0,20.0,59.0,10.0,78.0,9.0,8.0,8.0,171.0,231.0,106.0,54.0,57.0,116.0,17.0,28.0,57.0,,0.0,,3.0,,,,,,,,,3.0,,,,,15.0,8.0,1.0,,,,,12.0,1.0,7.0,1.0,2.0,7.0,1.0,19.0,,,,,5.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,
USA_USL_League_One,2022,North Carolina FC,bi1ty74ivwl3ii2qxmbh3oqcq,S. Terranova,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,North Carolina FC,6uus496x46y3mhjze3doivcdm,C. Tolentino,Forward,29,4.0,,,,,,2.0,,10.0,,1.0,1.0,,4.0,,,,,,,,,1.0,,,,,,,,,,,,4.0,3.0,,,,,1.0,2.0,3.0,,4.0,1.0,,,1.0,,1.0,,,,1.0,,,,4.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
