liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Hartford Athletic,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,Defender,2,9.0,,750.0,22.0,7.0,,3.0,1.0,314.0,5.0,3.0,35.0,3.0,91.0,31.0,3.0,46.0,7.0,,,12.0,122.0,139.0,18.0,50.0,2.0,323.0,1.0,13.0,2.0,204.0,14.0,2.0,96.0,,51.0,2.0,,69.0,,40.0,6.0,17.0,36.0,478.0,,13.0,9.0,4.0,47.0,159.0,3.0,10.0,39.0,2.0,23.0,3.0,4.0,,15.0,1.0,74.0,33.0,14.0,1.0,9.0,13.0,,,,1.0,23.0,78.0,1.0,221.0,227.0,27.0,1.0,,13.0,35.0,5.0,23.0,24.0,0.0,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,83f11lxb9vkodn5wnfmnzxqs5,P. Mandanda,Goalkeeper,35,,,1421.0,1.0,,,21.0,,85.0,,,,,66.0,36.0,,162.0,,,1.0,,165.0,109.0,1.0,1.0,3.0,338.0,,,,83.0,22.0,,163.0,,27.0,,1.0,142.0,,122.0,16.0,,21.0,470.0,,16.0,,,5.0,263.0,,10.0,12.0,,92.0,,6.0,1.0,7.0,,12.0,16.0,23.0,,,16.0,,,,1.0,,48.0,,51.0,175.0,7.0,1.0,,1.0,,,1.0,5.0,0.0,,,,,,,,,,143.0,,35.0,,10.0,,2.0,,7.0,14.0,11.0,21.0,3.0,,4.0,62.0,3.0,,,,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,ar4x75pt8zphievntxkmh1t2i,C. McGlynn,Midfielder,28,,,519.0,1.0,5.0,1.0,,1.0,219.0,,4.0,26.0,,81.0,13.0,1.0,25.0,4.0,1.0,,8.0,64.0,87.0,13.0,28.0,2.0,221.0,1.0,7.0,3.0,149.0,10.0,2.0,53.0,,60.0,2.0,,36.0,1.0,31.0,5.0,4.0,17.0,294.0,,10.0,4.0,1.0,43.0,67.0,1.0,10.0,30.0,1.0,19.0,,3.0,,11.0,1.0,62.0,12.0,10.0,,,10.0,,,,,24.0,68.0,,166.0,168.0,19.0,,,12.0,32.0,1.0,13.0,19.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,9if2aqj0laxylkdz2f1sji3u,A. Mesias,Midfielder,23,6.0,,502.0,2.0,9.0,3.0,1.0,,148.0,2.0,12.0,31.0,4.0,88.0,3.0,,4.0,4.0,3.0,1.0,5.0,68.0,36.0,14.0,27.0,,151.0,5.0,3.0,10.0,111.0,3.0,6.0,31.0,1.0,38.0,6.0,,33.0,1.0,27.0,5.0,9.0,7.0,268.0,4.0,14.0,3.0,2.0,57.0,39.0,9.0,10.0,41.0,3.0,9.0,3.0,15.0,,2.0,6.0,64.0,2.0,4.0,,9.0,14.0,3.0,,,,18.0,43.0,,117.0,120.0,7.0,,,10.0,23.0,4.0,6.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,998rlczcxbxeg4ac82lvk0max,M. Naglestad,Forward,20,4.0,,253.0,1.0,8.0,1.0,,1.0,54.0,1.0,4.0,18.0,,25.0,,1.0,3.0,2.0,4.0,1.0,8.0,38.0,14.0,2.0,18.0,,60.0,1.0,6.0,4.0,36.0,5.0,7.0,21.0,,15.0,1.0,,19.0,,8.0,1.0,6.0,7.0,103.0,1.0,9.0,2.0,,23.0,16.0,5.0,10.0,14.0,3.0,3.0,,4.0,,4.0,1.0,35.0,,6.0,,5.0,9.0,,,1.0,,13.0,11.0,,33.0,39.0,12.0,,1.0,1.0,21.0,1.0,1.0,10.0,0.0,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2020,Hartford Athletic,6bkp3vbqfqlj8i4nspsz7oxgq,M. Novotny,Goalkeeper,18,,,107.0,,1.0,,3.0,,9.0,,,,,5.0,7.0,1.0,21.0,,,,,22.0,9.0,1.0,,,35.0,,,,5.0,2.0,,21.0,,4.0,,,19.0,,17.0,1.0,,2.0,48.0,,2.0,,,1.0,29.0,,10.0,1.0,,9.0,,,,,,1.0,2.0,2.0,,,2.0,,,,,,2.0,,6.0,14.0,,,,,,1.0,,1.0,0.0,,,,,,,,,,11.0,,3.0,,,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,5.0,,,,,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,63b5u42emrtw8nc91higekbf9,K. Politz,Defender,4,,,1163.0,1.0,1.0,,7.0,1.0,401.0,,,17.0,,48.0,34.0,2.0,47.0,7.0,,1.0,13.0,99.0,260.0,17.0,48.0,3.0,403.0,3.0,7.0,1.0,286.0,14.0,2.0,95.0,,105.0,,,48.0,,61.0,14.0,12.0,47.0,561.0,,15.0,4.0,14.0,38.0,165.0,2.0,10.0,45.0,2.0,22.0,,9.0,,18.0,,69.0,63.0,15.0,,,15.0,,1.0,,,11.0,116.0,1.0,307.0,308.0,31.0,1.0,,9.0,24.0,8.0,26.0,27.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,Defender,6,13.0,1.0,973.0,21.0,7.0,,2.0,1.0,414.0,6.0,26.0,69.0,6.0,183.0,21.0,1.0,47.0,16.0,4.0,1.0,8.0,190.0,141.0,29.0,63.0,2.0,428.0,3.0,17.0,16.0,285.0,20.0,7.0,110.0,2.0,83.0,11.0,,110.0,3.0,61.0,9.0,32.0,22.0,662.0,8.0,16.0,7.0,2.0,112.0,177.0,8.0,10.0,58.0,3.0,33.0,3.0,8.0,,5.0,8.0,125.0,12.0,21.0,,22.0,16.0,5.0,,,,59.0,99.0,,305.0,318.0,13.0,,,12.0,67.0,17.0,17.0,53.0,0.0,1.0,,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,9o13xs2jxx82x3wp1l1fj86ax,Matheus Silva,Defender,3,2.0,,1341.0,15.0,,1.0,7.0,1.0,620.0,1.0,4.0,22.0,1.0,182.0,59.0,9.0,137.0,5.0,3.0,1.0,10.0,261.0,245.0,33.0,94.0,3.0,657.0,1.0,24.0,4.0,339.0,23.0,4.0,231.0,,192.0,4.0,,159.0,3.0,88.0,15.0,18.0,74.0,887.0,,15.0,14.0,10.0,92.0,386.0,7.0,10.0,106.0,1.0,87.0,1.0,24.0,,46.0,2.0,148.0,38.0,24.0,,2.0,15.0,,2.0,,,32.0,57.0,1.0,395.0,426.0,56.0,,,20.0,42.0,13.0,28.0,60.0,0.0,,,,1.0,7.0,,,,,,,,2.0,,,,,,,,,,,,,3.0,,,1.0,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,85kxmmh8dw5elxlblivvgqzje,M. Steeves,Forward,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,dlxpsnnp36wxr9cpe72dtv949,S. Strong,Defender,24,3.0,,1079.0,7.0,,,6.0,2.0,439.0,1.0,3.0,19.0,,109.0,47.0,8.0,89.0,3.0,2.0,,25.0,160.0,197.0,19.0,53.0,1.0,448.0,5.0,31.0,,277.0,17.0,5.0,142.0,,89.0,2.0,,106.0,3.0,48.0,14.0,8.0,39.0,594.0,,14.0,7.0,2.0,58.0,224.0,12.0,10.0,66.0,3.0,29.0,,6.0,,42.0,1.0,125.0,49.0,17.0,,3.0,14.0,,1.0,,,34.0,116.0,2.0,301.0,306.0,67.0,,,13.0,59.0,6.0,17.0,24.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,awd2p8ys30mllfvmsy9xfgrje,H. Swartz,Midfielder,33,9.0,,528.0,50.0,,1.0,2.0,1.0,155.0,3.0,21.0,31.0,6.0,78.0,3.0,2.0,10.0,6.0,1.0,1.0,12.0,114.0,33.0,15.0,40.0,2.0,155.0,4.0,3.0,7.0,98.0,10.0,4.0,50.0,,3.0,3.0,,45.0,1.0,32.0,7.0,11.0,14.0,342.0,,7.0,1.0,,69.0,67.0,8.0,10.0,50.0,3.0,7.0,5.0,11.0,,17.0,12.0,98.0,3.0,11.0,,9.0,7.0,,1.0,,1.0,36.0,54.0,1.0,105.0,105.0,29.0,1.0,,12.0,48.0,3.0,8.0,33.0,1.0,1.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,Midfielder,16,26.0,2.0,971.0,102.0,4.0,,2.0,2.0,382.0,9.0,32.0,76.0,9.0,162.0,20.0,3.0,40.0,15.0,2.0,,16.0,263.0,115.0,41.0,82.0,3.0,390.0,3.0,14.0,22.0,234.0,19.0,7.0,122.0,2.0,149.0,13.0,,123.0,,75.0,11.0,32.0,35.0,822.0,9.0,15.0,8.0,2.0,155.0,149.0,15.0,10.0,114.0,5.0,34.0,7.0,29.0,,22.0,17.0,193.0,18.0,19.0,2.0,36.0,15.0,6.0,1.0,,1.0,63.0,16.0,2.0,263.0,268.0,38.0,2.0,,29.0,79.0,12.0,24.0,92.0,1.0,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Hartford Athletic,6uk3gikr1fctnxwonb4afni3u,A. Vázquez,Forward,17,1.0,4.0,166.0,,3.0,1.0,,1.0,19.0,4.0,9.0,9.0,,10.0,,,,,1.0,,3.0,22.0,7.0,,5.0,,22.0,1.0,3.0,1.0,17.0,3.0,2.0,5.0,,5.0,2.0,,5.0,1.0,7.0,2.0,2.0,1.0,52.0,,5.0,2.0,,18.0,3.0,15.0,10.0,4.0,1.0,,,3.0,,,2.0,21.0,,3.0,,1.0,5.0,,,,,14.0,5.0,1.0,14.0,17.0,3.0,,,,17.0,,,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
