liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,4hudwfljv9mpoa3asw36gkmc4,F. Mitcham,Forward,16,13.0,2.0,1.0,1.0,2.0,,,10.0,,14.0,1.0,34.0,3.0,1.0,5.0,197.0,12.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,19.0,1.0,22.0,,9.0,7.0,9.0,,3.0,3.0,2.0,10.0,12.0,60.0,3.0,6.0,9.0,6.0,25.0,20.0,0.0,2.0,2.0,,4.0,1.0,4.0,14.0,9.0,1.0,,,6.0,,6.0,,5.0,2.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,3.0,,3.0,2.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,8qd3843krq0bjp7e8mtnvsf10,S. Morton,Midfielder,7,39.0,9.0,1.0,1.0,1.0,2.0,,20.0,,15.0,5.0,36.0,2.0,6.0,4.0,225.0,6.0,14.0,10.0,21.0,3.0,2.0,5.0,13.0,3.0,15.0,5.0,49.0,1.0,11.0,22.0,35.0,1.0,9.0,1.0,10.0,10.0,19.0,118.0,3.0,17.0,16.0,11.0,34.0,21.0,0.0,7.0,3.0,,10.0,,4.0,5.0,17.0,5.0,,3.0,2.0,2.0,8.0,,13.0,1.0,,,,,,6.0,,,,,,,,,1.0,2.0,,3.0,10.0,2.0,,1.0,1.0,5.0,1.0,7.0,1.0,6.0,,,5.0,3.0,3.0,1.0,3.0,0.0,,,,1.0,,,,,7.0,,,,,,,,,,,,2.0,,1.0,
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,8gr8fg8jem6871qasb1v0xus4,C. Newton,Defender,5,16.0,,1.0,21.0,1.0,,,8.0,,14.0,2.0,48.0,6.0,10.0,9.0,225.0,31.0,3.0,10.0,10.0,3.0,2.0,7.0,10.0,3.0,28.0,1.0,17.0,1.0,5.0,10.0,13.0,8.0,,1.0,8.0,10.0,32.0,91.0,3.0,6.0,25.0,11.0,46.0,34.0,0.0,,3.0,,,3.0,3.0,4.0,3.0,,2.0,,9.0,,,,,,,,,,,6.0,,,,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,9ji9ctawvigku8mdd54rdnllg,N. Pemberton,Midfielder,19,18.0,1.0,1.0,1.0,2.0,,,5.0,,6.0,5.0,20.0,,6.0,,90.0,8.0,10.0,1.0,8.0,1.0,2.0,1.0,5.0,1.0,13.0,3.0,17.0,1.0,6.0,8.0,18.0,1.0,6.0,,7.0,10.0,14.0,49.0,1.0,10.0,6.0,2.0,20.0,14.0,0.0,1.0,,,,,,3.0,6.0,4.0,,2.0,6.0,1.0,6.0,,2.0,,,,,,,1.0,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,ap7wtwdg1nd3q51a0glsx2hhw,K. Phipps,Midfielder,8,18.0,5.0,,1.0,,,,7.0,1.0,8.0,,34.0,,2.0,3.0,109.0,8.0,5.0,2.0,10.0,2.0,1.0,2.0,4.0,1.0,23.0,2.0,12.0,2.0,5.0,11.0,15.0,2.0,,1.0,12.0,10.0,24.0,54.0,2.0,7.0,17.0,2.0,32.0,26.0,0.0,3.0,2.0,,,,3.0,1.0,19.0,,,,12.0,,,,1.0,1.0,,,,,,3.0,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,16br7cu0kb4h7xqn6q71yp0r8,J. Powell,Forward,13,2.0,,,,,,,,1.0,,,2.0,,,,22.0,2.0,1.0,2.0,,1.0,,,,,2.0,,2.0,,,,1.0,,1.0,,1.0,10.0,,5.0,1.0,2.0,,2.0,,2.0,0.0,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,b04649hoyajwa57u9ul1jwtuc,E. Riviere,Midfielder,6,28.0,6.0,1.0,2.0,,,,15.0,,21.0,2.0,84.0,9.0,3.0,10.0,270.0,26.0,13.0,11.0,14.0,3.0,3.0,7.0,13.0,3.0,45.0,3.0,32.0,1.0,11.0,15.0,27.0,1.0,7.0,,16.0,10.0,57.0,129.0,3.0,13.0,44.0,12.0,78.0,63.0,0.0,5.0,,1.0,,9.0,1.0,3.0,37.0,4.0,1.0,,24.0,,,,3.0,1.0,,,,,,18.0,,,,,,,2.0,,,2.0,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,9lld6fzr00v08mkl16hkzof84,A. Samuel-Francis,Midfielder,9,34.0,1.0,1.0,1.0,1.0,2.0,,13.0,,18.0,1.0,40.0,3.0,2.0,5.0,270.0,8.0,14.0,11.0,18.0,3.0,2.0,5.0,3.0,3.0,19.0,,45.0,,13.0,18.0,32.0,1.0,14.0,,10.0,10.0,20.0,109.0,3.0,16.0,13.0,12.0,38.0,22.0,1.0,15.0,2.0,1.0,5.0,1.0,2.0,5.0,14.0,7.0,,2.0,19.0,,19.0,,9.0,,,,,,,3.0,,,,,,,,,,2.0,,4.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,,4.0,1.0,4.0,4.0,0.0,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,1kp5qkmypofi00pg1dvi1g1sk,N. Skeete,Midfielder,20,9.0,1.0,,3.0,1.0,,,3.0,2.0,7.0,2.0,20.0,1.0,2.0,2.0,74.0,7.0,3.0,3.0,5.0,2.0,3.0,4.0,8.0,,13.0,,13.0,,5.0,6.0,8.0,,3.0,,2.0,10.0,13.0,37.0,2.0,3.0,7.0,3.0,20.0,13.0,0.0,2.0,,1.0,1.0,,1.0,4.0,7.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,b2zq812ltbx3muedyfztk2cyc,K. Wattley,Defender,2,38.0,3.0,1.0,15.0,,,,10.0,,20.0,2.0,56.0,5.0,12.0,11.0,205.0,29.0,16.0,7.0,17.0,3.0,,11.0,12.0,3.0,28.0,3.0,31.0,2.0,9.0,19.0,33.0,10.0,6.0,1.0,14.0,10.0,31.0,112.0,3.0,19.0,28.0,8.0,48.0,36.0,0.0,2.0,3.0,,1.0,3.0,5.0,,7.0,2.0,1.0,,16.0,,2.0,,2.0,2.0,,,,,,8.0,,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Kitts and Nevis Under 17,d1sx6d5du8sabup0l1w7valg4,L. Williams,Defender,15,8.0,1.0,,8.0,,3.0,,9.0,1.0,14.0,1.0,23.0,6.0,1.0,10.0,110.0,7.0,2.0,4.0,2.0,2.0,,5.0,3.0,1.0,8.0,,15.0,,4.0,3.0,4.0,,1.0,1.0,4.0,10.0,7.0,40.0,2.0,5.0,17.0,4.0,17.0,9.0,0.0,,3.0,,,,4.0,,2.0,,,,3.0,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
