liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Times Tackled,Successful Launches,Open Play Passes,Backward Passes,Total Passes,Aerial Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels,Successful Open Play Passes,Tackles Won,Goals from Inside Box,Yellow Cards,Ground Duels won,Throw Ins to Opposition Player,Corners Won,Total Fouls Conceded,Goal Assists,Games Played,Through balls,Unsuccessful Crosses open play,Successful Crosses open play,Assists (Intentional),Successful Passes Own Half,Substitute Off,Unsuccessful Passes Opposition Half,Total Losses Of Possession,Foul Attempted Tackle,Duels lost,Unsuccessful Long Passes,Time Played,Total Touches In Opposition Box,Rightside Passes,Total Shots,PutThrough/Blocked Distribution,Appearances,Total Fouls Won,Total Successful Passes ( Excl Crosses & Corners ) ,Shots On Target ( inc goals ),Right Foot Goals,Aerial Duels won,Ground Duels,Key Passes (Attempt Assists),Leftside Passes,Touches,Throw Ins to Own Player,Blocks,Interceptions,Duels,Duels won,Successful Crosses & Corners,Clean Sheets,Unsuccessful Crosses & Corners,Successful Short Passes,Goals Conceded Inside Box,Ground Duels lost,Goals Conceded,Goals Conceded Outside Box,Offsides,Successful Long Passes,Unsuccessful Launches,Total Clearances,Forward Passes,Goals,Successful Passes Opposition Half,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Unsuccessful Passes Own Half,Overruns,Total Tackles,Starts,Substitute On,Handballs conceded,Recoveries,Tackles Lost,Successful Dribbles,Index,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Successful Lay-offs,Successful Corners into Box,Blocked Shots,Headed Goals,Unsuccessful lay-offs,Left Foot Goals,Unsuccessful Corners into Box,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Penalties Taken,Hit Woodwork,Penalty Goals,Straight Red Cards,Penalties Conceded,Total Red Cards,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Penalties Faced,Saves Made from Inside Box,Catches,Penalties Saved,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Saves made - caught,Saves from Penalty,Punches,Drops,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Last Man Tackle,Second Goal Assists,Penalty Goals Conceded,Other Goals,Penalties Off Target,Red Cards - 2nd Yellow,Last Player Tackle,Crosses not Claimed
Canada_Canadian_Premier_League,2023,Atlético Ottawa,2yory0v0jjh4vc2g7j5psijth,C. Haworth,Midfielder,9,6.0,7.0,12.0,,266.0,67.0,267.0,7.0,68.0,12.0,198.0,5.0,2.0,2.0,40.0,10.0,4.0,9.0,4.0,17.0,1.0,9.0,4.0,4.0,82.0,6.0,52.0,116.0,5.0,36.0,16.0,647.0,17.0,7.0,9.0,16.0,17.0,15.0,199.0,7.0,2.0,5.0,69.0,8.0,109.0,420.0,21.0,1.0,1.0,81.0,45.0,5.0,1.0,10.0,197.0,10.0,29.0,12.0,2.0,3.0,2.0,8.0,8.0,84.0,3.0,122.0,2.0,52.0,26.0,2.0,10.0,7.0,10.0,,43.0,5.0,15.0,10.0,3.0,0.0,0.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,doty4jwj97b4xew8id7on0cgk,I. Iliadis,Midfielder,96,13.0,5.0,11.0,1.0,359.0,62.0,368.0,4.0,82.0,9.0,279.0,19.0,1.0,4.0,46.0,2.0,1.0,22.0,,12.0,1.0,11.0,4.0,,150.0,2.0,83.0,131.0,12.0,51.0,31.0,886.0,17.0,142.0,12.0,21.0,12.0,8.0,286.0,8.0,,5.0,93.0,8.0,66.0,550.0,8.0,1.0,17.0,102.0,51.0,5.0,3.0,28.0,245.0,7.0,47.0,9.0,2.0,1.0,41.0,14.0,16.0,98.0,1.0,141.0,4.0,51.0,27.0,,29.0,9.0,3.0,,64.0,10.0,10.0,10.0,0.0,1.0,1.0,12.0,2.0,,1.0,,,1.0,11.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,ex7za2yvl9xrcdtr60ake2bit,N. Ingham,Goalkeeper,29,1.0,,,13.0,206.0,,509.0,,184.0,9.0,126.0,,,2.0,3.0,,,,,22.0,,,,,253.0,,150.0,190.0,,1.0,178.0,1980.0,,90.0,,3.0,22.0,5.0,325.0,,,9.0,4.0,,88.0,734.0,,,,13.0,12.0,,7.0,,222.0,20.0,1.0,25.0,5.0,,103.0,32.0,21.0,331.0,,72.0,,6.0,34.0,,,22.0,,,179.0,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,252.0,203.0,,1.0,34.0,18.0,1.0,56.0,3.0,22.0,12.0,1.0,1.0,10.0,1.0,64.0,1.0,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,a4vocop6icezy6ib6syi2ax9l,S. Melvin,Goalkeeper,1,,,,2.0,51.0,,123.0,,46.0,3.0,32.0,,,,,,,,,6.0,,,,,66.0,,38.0,46.0,,,45.0,540.0,,13.0,,,6.0,,77.0,,,3.0,,,24.0,167.0,,,,3.0,3.0,,2.0,,54.0,9.0,,9.0,,,23.0,12.0,4.0,86.0,,11.0,,1.0,8.0,,,6.0,,,44.0,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,64.0,56.0,,,5.0,3.0,,9.0,1.0,4.0,2.0,,,4.0,1.0,18.0,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,7ve669rgfnl2vbnfbxph79ih,M. Niba,Defender,3,8.0,4.0,9.0,3.0,238.0,55.0,246.0,10.0,68.0,28.0,172.0,11.0,,2.0,27.0,35.0,3.0,15.0,1.0,12.0,,9.0,1.0,,106.0,5.0,63.0,128.0,7.0,42.0,33.0,645.0,4.0,70.0,1.0,15.0,12.0,4.0,178.0,,,18.0,59.0,3.0,11.0,418.0,26.0,2.0,10.0,87.0,45.0,1.0,2.0,9.0,157.0,7.0,32.0,10.0,3.0,,21.0,16.0,21.0,110.0,,73.0,1.0,35.0,14.0,,21.0,9.0,3.0,1.0,53.0,10.0,2.0,10.0,,,0.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,Defender,20,15.0,5.0,12.0,15.0,1056.0,76.0,1083.0,18.0,189.0,58.0,867.0,32.0,,5.0,69.0,24.0,4.0,24.0,,26.0,,11.0,,,597.0,1.0,134.0,251.0,12.0,71.0,89.0,2192.0,19.0,177.0,4.0,26.0,26.0,20.0,894.0,1.0,,40.0,122.0,3.0,420.0,1455.0,60.0,8.0,27.0,180.0,109.0,,9.0,12.0,817.0,21.0,53.0,26.0,5.0,,77.0,46.0,81.0,410.0,,297.0,3.0,100.0,67.0,,49.0,24.0,2.0,2.0,106.0,17.0,1.0,10.0,,,0.0,2.0,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,bj8f50ujvt3e3fqi1hr6s3cic,Z. Roy,Defender,46,1.0,,1.0,,31.0,14.0,31.0,3.0,7.0,3.0,24.0,3.0,,1.0,5.0,3.0,,,,3.0,,,,,14.0,1.0,5.0,13.0,,4.0,2.0,71.0,1.0,5.0,,3.0,3.0,1.0,24.0,,,,6.0,,1.0,46.0,3.0,,,9.0,5.0,,,,22.0,,1.0,,,,2.0,2.0,,11.0,,10.0,,5.0,2.0,1.0,3.0,1.0,2.0,,2.0,,1.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,9npz0ye67lc40mesoy321cw0k,A. Sacko,Midfielder,91,2.0,9.0,12.0,,148.0,38.0,148.0,15.0,32.0,19.0,116.0,9.0,,2.0,19.0,7.0,2.0,9.0,,9.0,,9.0,3.0,,53.0,3.0,32.0,68.0,3.0,41.0,3.0,438.0,11.0,54.0,6.0,5.0,9.0,4.0,116.0,4.0,,4.0,45.0,4.0,5.0,278.0,33.0,1.0,8.0,64.0,23.0,3.0,1.0,9.0,114.0,6.0,26.0,8.0,2.0,1.0,2.0,3.0,8.0,51.0,,66.0,2.0,29.0,9.0,,12.0,5.0,4.0,,31.0,3.0,3.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,5ggjixg89r56xz7skcr1v9rf8,S. Salter,Forward,18,17.0,12.0,35.0,1.0,316.0,129.0,351.0,48.0,95.0,90.0,221.0,7.0,6.0,6.0,49.0,,5.0,30.0,1.0,27.0,2.0,2.0,,1.0,117.0,14.0,72.0,191.0,13.0,120.0,3.0,1475.0,69.0,78.0,31.0,26.0,27.0,21.0,256.0,22.0,3.0,42.0,121.0,11.0,79.0,602.0,1.0,4.0,5.0,211.0,91.0,,1.0,2.0,250.0,18.0,72.0,21.0,3.0,5.0,6.0,,14.0,65.0,7.0,139.0,9.0,92.0,25.0,3.0,15.0,18.0,9.0,2.0,49.0,8.0,13.0,10.0,2.0,5.0,2.0,,15.0,,10.0,,1.0,4.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,6oy4mzcnojabnil6u43mxal4a,M. Shaw,Forward,19,6.0,10.0,38.0,1.0,237.0,83.0,249.0,35.0,63.0,53.0,174.0,9.0,1.0,2.0,46.0,2.0,3.0,26.0,1.0,22.0,2.0,5.0,1.0,1.0,86.0,4.0,52.0,148.0,12.0,103.0,12.0,1274.0,35.0,58.0,12.0,11.0,22.0,20.0,186.0,7.0,,18.0,114.0,7.0,32.0,495.0,21.0,2.0,6.0,167.0,64.0,1.0,3.0,5.0,170.0,13.0,68.0,13.0,,1.0,16.0,7.0,20.0,76.0,1.0,101.0,5.0,51.0,16.0,5.0,12.0,12.0,10.0,2.0,58.0,3.0,14.0,10.0,1.0,0.0,0.0,,4.0,,2.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,8vi59v87nnquzkbk79kzegmzu,L. Singh,Defender,5,17.0,11.0,14.0,6.0,1228.0,37.0,1258.0,19.0,197.0,49.0,1033.0,13.0,1.0,5.0,41.0,1.0,3.0,22.0,,25.0,1.0,,,,702.0,3.0,129.0,224.0,12.0,72.0,116.0,2223.0,9.0,562.0,11.0,22.0,25.0,5.0,1061.0,6.0,1.0,30.0,94.0,5.0,224.0,1501.0,2.0,8.0,21.0,143.0,71.0,,8.0,,919.0,23.0,53.0,25.0,2.0,,142.0,33.0,70.0,435.0,1.0,359.0,5.0,81.0,68.0,,25.0,25.0,,,130.0,12.0,11.0,10.0,1.0,0.0,0.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,apavbqkzwn6ik22hi8d8mo1qt,M. Tissot,Defender,15,7.0,6.0,17.0,4.0,402.0,111.0,413.0,5.0,101.0,15.0,303.0,16.0,,1.0,50.0,13.0,7.0,8.0,,15.0,,25.0,5.0,,138.0,7.0,96.0,173.0,2.0,37.0,32.0,1066.0,30.0,114.0,10.0,27.0,15.0,17.0,312.0,2.0,,10.0,82.0,6.0,15.0,704.0,79.0,3.0,13.0,97.0,60.0,5.0,1.0,28.0,293.0,15.0,32.0,17.0,2.0,3.0,19.0,14.0,21.0,173.0,2.0,179.0,8.0,69.0,33.0,1.0,23.0,12.0,3.0,1.0,56.0,7.0,11.0,10.0,1.0,1.0,0.0,1.0,,,1.0,,,2.0,1.0,2.0,2.0,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,83d29e64znddf9kkyo62u4g6h,N. Verhoeven,Midfielder,11,11.0,12.0,26.0,1.0,444.0,110.0,457.0,10.0,76.0,13.0,371.0,22.0,1.0,2.0,76.0,,5.0,25.0,2.0,25.0,1.0,18.0,4.0,1.0,168.0,11.0,78.0,149.0,16.0,99.0,14.0,1323.0,14.0,114.0,7.0,21.0,25.0,23.0,381.0,2.0,,3.0,165.0,15.0,116.0,689.0,5.0,1.0,10.0,178.0,79.0,4.0,,29.0,362.0,18.0,89.0,20.0,2.0,1.0,19.0,6.0,12.0,117.0,1.0,217.0,5.0,62.0,27.0,2.0,34.0,15.0,10.0,2.0,74.0,12.0,19.0,10.0,0.0,1.0,0.0,11.0,4.0,,2.0,,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,al5jt5ntx6alvfvo3tq1py6i2,Z. Verhoven,Defender,16,14.0,26.0,46.0,1.0,180.0,44.0,183.0,5.0,42.0,7.0,139.0,17.0,3.0,4.0,67.0,1.0,9.0,24.0,2.0,22.0,1.0,13.0,5.0,2.0,49.0,8.0,41.0,129.0,13.0,90.0,7.0,768.0,38.0,61.0,14.0,27.0,22.0,11.0,141.0,7.0,3.0,2.0,152.0,8.0,29.0,421.0,8.0,,8.0,159.0,69.0,5.0,,13.0,135.0,10.0,85.0,11.0,1.0,3.0,6.0,2.0,6.0,49.0,3.0,97.0,7.0,35.0,14.0,4.0,24.0,8.0,14.0,2.0,47.0,7.0,32.0,10.0,1.0,2.0,0.0,,2.0,,3.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,ahgc93f1ar17qy1sxhb74b09g,T. Walker,Defender,23,2.0,,,,101.0,3.0,103.0,2.0,23.0,5.0,78.0,4.0,,,13.0,,,1.0,,5.0,,,,,61.0,2.0,13.0,25.0,1.0,5.0,14.0,243.0,,36.0,,3.0,5.0,5.0,80.0,,,3.0,16.0,,31.0,149.0,,3.0,4.0,21.0,16.0,,,,67.0,2.0,3.0,3.0,1.0,,13.0,8.0,18.0,33.0,,19.0,,9.0,10.0,,7.0,3.0,2.0,,19.0,3.0,2.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,b0htpe1wljc2rv984tl4q4st1,Alberto Zapater,Midfielder,21,16.0,4.0,11.0,4.0,521.0,67.0,539.0,12.0,84.0,32.0,439.0,31.0,,3.0,71.0,,,12.0,,16.0,,2.0,2.0,,245.0,,56.0,115.0,8.0,49.0,28.0,1395.0,2.0,156.0,1.0,23.0,16.0,13.0,455.0,,,20.0,108.0,8.0,158.0,724.0,,5.0,19.0,140.0,91.0,2.0,5.0,3.0,411.0,14.0,37.0,16.0,2.0,,44.0,15.0,12.0,158.0,,212.0,1.0,56.0,31.0,1.0,51.0,15.0,1.0,,107.0,20.0,7.0,10.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Atlético Ottawa,bfjcp5933vk1i5edea8un89re,Gianni dos Santos,Forward,7,7.0,17.0,30.0,1.0,175.0,47.0,183.0,5.0,54.0,5.0,121.0,6.0,2.0,1.0,35.0,1.0,8.0,16.0,2.0,19.0,4.0,31.0,10.0,2.0,39.0,7.0,78.0,152.0,7.0,62.0,20.0,858.0,33.0,64.0,18.0,20.0,19.0,15.0,129.0,13.0,1.0,,92.0,13.0,27.0,391.0,6.0,,1.0,97.0,35.0,12.0,,35.0,121.0,10.0,57.0,11.0,1.0,4.0,8.0,7.0,4.0,45.0,2.0,102.0,5.0,34.0,11.0,1.0,8.0,10.0,9.0,,29.0,2.0,12.0,10.0,0.0,2.0,0.0,7.0,4.0,2.0,7.0,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
