liga,temporada,equipo,id,nombre,posicion,dorsal,Times Tackled,Aerial Duels won,Aerial Duels,Aerial Duels lost,Rightside Passes,Successful Passes Opposition Half,Unsuccessful Crosses open play,Right Foot Goals,Corners Taken (incl short corners),Goals Conceded,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Ground Duels,Appearances,Games Played,Starts,Total Fouls Won,Total Tackles,Tackles Won,Assists (Intentional),Foul Attempted Tackle,Index,Tackles Lost,Clean Sheets,Total Passes,Goals Conceded Outside Box,Backward Passes,Goals,Interceptions,Ground Duels lost,Yellow Cards,Shots Off Target (inc woodwork),Ground Duels won,Duels lost,Duels,Offsides,Successful Open Play Passes,Total Touches In Opposition Box,Penalties Conceded,Leftside Passes,Throw Ins to Opposition Player,Unsuccessful Launches,Successful Passes Own Half,Successful Crosses open play,PutThrough/Blocked Distribution,Blocks,Handballs conceded,Successful Long Passes,Unsuccessful Passes Own Half,Successful Dribbles,Total Clearances,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Unsuccessful Short Passes,Goal Assists,Shots On Target ( inc goals ),Time Played,Corners Won,Recoveries,Throw Ins to Own Player,Key Passes (Attempt Assists),Left Foot Goals,Successful Crosses & Corners,Penalty Goals Conceded,Total Shots,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Forward Passes,Touches,Duels won,Hit Woodwork,Total Fouls Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Successful Launches,Successful Lay-offs,Goals from Inside Box,Open Play Passes,Total Losses Of Possession,Home Goals,Away Goals,Winning Goal,Clearances Off the Line,Headed Goals,Red Cards - 2nd Yellow,Substitute Off,Total Red Cards,Substitute On,Through balls,GK Unsuccessful Distribution,GK Successful Distribution,Goals from Outside Box,Second Goal Assists,Unsuccessful Corners into Box,Successful Corners into Box,Straight Red Cards,Attempts from Set Pieces,Foul Won Penalty,Unsuccessful lay-offs,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made,Penalties Saved,Catches,Punches,Saves made - caught,Goalkeeper Smother,Saves from Penalty,Drops,Penalty Goals,Penalties Taken,Own Goal Scored,Set Pieces Goals,Other Goals,Penalties Off Target,Crosses not Claimed,Last Man Tackle
Canada_Canadian_Premier_League,2021,Cavalry FC,axzny7xbcfsq2q7bmqas5vey2,D. Kaiser,Defender,12,1.0,10.0,19.0,9.0,48.0,97.0,9.0,,,4.0,9.0,4.0,21.0,11.0,11.0,5.0,3.0,6.0,4.0,,4.0,10.0,2.0,,229.0,,48.0,,8.0,10.0,1.0,,11.0,19.0,40.0,,174.0,2.0,,35.0,15.0,5.0,88.0,3.0,8.0,3.0,1.0,12.0,12.0,2.0,11.0,1.0,11.0,36.0,,,492.0,3.0,20.0,44.0,3.0,,3.0,,,44.0,,98.0,353.0,21.0,,5.0,47.0,1.0,182.0,170.0,,1.0,,219.0,79.0,0.0,0.0,0.0,,,,4.0,,6.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,246l8ttdytxycwsbi5sg12ei,D. Klomp,Defender,4,21.0,61.0,98.0,37.0,178.0,424.0,11.0,1.0,,27.0,11.0,25.0,141.0,24.0,24.0,24.0,14.0,50.0,31.0,,11.0,10.0,19.0,6.0,1404.0,2.0,98.0,3.0,53.0,62.0,4.0,8.0,79.0,99.0,239.0,,1113.0,36.0,,524.0,24.0,33.0,739.0,2.0,30.0,16.0,2.0,100.0,75.0,15.0,67.0,17.0,105.0,138.0,,6.0,2176.0,13.0,162.0,85.0,7.0,,2.0,4.0,14.0,179.0,9.0,604.0,1856.0,140.0,1.0,27.0,243.0,3.0,1161.0,1061.0,10.0,,3.0,1350.0,329.0,2.0,1.0,2.0,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,86tz9u1o9o5u0lbyycyd3df4l,N. Ledgerwood,Midfielder,6,12.0,12.0,22.0,10.0,112.0,227.0,11.0,1.0,43.0,14.0,35.0,12.0,132.0,20.0,20.0,18.0,22.0,37.0,24.0,,25.0,10.0,13.0,2.0,547.0,2.0,94.0,1.0,13.0,73.0,7.0,4.0,59.0,83.0,154.0,,357.0,15.0,1.0,135.0,2.0,15.0,191.0,4.0,24.0,3.0,1.0,45.0,30.0,2.0,6.0,12.0,41.0,115.0,,4.0,1327.0,14.0,89.0,3.0,18.0,,27.0,2.0,8.0,161.0,5.0,206.0,776.0,71.0,,34.0,156.0,8.0,391.0,346.0,5.0,4.0,,505.0,225.0,0.0,1.0,0.0,,,,11.0,,2.0,2.0,,,1.0,1.0,18.0,17.0,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,9ciad1fw48orv5aph9o83f6ne,V. Loturi,Midfielder,16,30.0,14.0,43.0,29.0,238.0,329.0,5.0,1.0,8.0,22.0,9.0,20.0,171.0,28.0,28.0,16.0,23.0,48.0,31.0,1.0,15.0,10.0,17.0,4.0,864.0,2.0,212.0,2.0,36.0,75.0,5.0,2.0,96.0,104.0,214.0,,726.0,21.0,,154.0,,7.0,421.0,1.0,30.0,4.0,3.0,30.0,24.0,25.0,10.0,20.0,28.0,92.0,1.0,4.0,1745.0,3.0,155.0,3.0,19.0,1.0,6.0,3.0,6.0,105.0,12.0,260.0,1165.0,110.0,,25.0,120.0,9.0,744.0,714.0,,7.0,2.0,846.0,189.0,0.0,2.0,0.0,,,,5.0,,12.0,3.0,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,eoiimmhy0bdg3guq88jihpyol,J. Mason,Forward,20,17.0,14.0,49.0,35.0,58.0,118.0,8.0,6.0,1.0,16.0,8.0,15.0,78.0,15.0,15.0,11.0,8.0,6.0,5.0,,4.0,10.0,1.0,1.0,194.0,1.0,59.0,7.0,4.0,46.0,2.0,10.0,32.0,81.0,127.0,19.0,144.0,84.0,,46.0,,,36.0,,7.0,,5.0,2.0,3.0,18.0,2.0,3.0,1.0,39.0,,22.0,1088.0,16.0,37.0,,9.0,,,2.0,32.0,45.0,10.0,31.0,372.0,46.0,1.0,23.0,40.0,4.0,154.0,152.0,,4.0,7.0,184.0,115.0,4.0,3.0,3.0,,1.0,,4.0,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,1lg1214de42tia4tcv7rk3z6d,Oliver Minatel,Forward,7,2.0,5.0,10.0,5.0,15.0,19.0,,,1.0,2.0,,2.0,12.0,3.0,3.0,1.0,5.0,,,,2.0,10.0,,,47.0,,14.0,,1.0,7.0,1.0,1.0,5.0,12.0,22.0,,33.0,6.0,,12.0,,1.0,17.0,,4.0,,,,6.0,,,2.0,1.0,11.0,,,121.0,,11.0,,2.0,,1.0,,1.0,6.0,1.0,6.0,68.0,10.0,,3.0,12.0,,35.0,35.0,,2.0,,45.0,18.0,0.0,0.0,0.0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,cbw3da3l9qi13ludkt9181z9x,A. Musse,Forward,13,22.0,1.0,3.0,2.0,20.0,60.0,1.0,1.0,10.0,3.0,11.0,3.0,67.0,9.0,9.0,4.0,8.0,7.0,6.0,,4.0,10.0,1.0,,105.0,,28.0,2.0,2.0,34.0,,9.0,33.0,36.0,70.0,,78.0,15.0,,37.0,,2.0,25.0,1.0,7.0,,1.0,6.0,4.0,18.0,,3.0,3.0,21.0,,5.0,389.0,8.0,24.0,2.0,7.0,1.0,4.0,,14.0,31.0,8.0,20.0,225.0,34.0,,7.0,24.0,1.0,81.0,75.0,,2.0,2.0,102.0,76.0,0.0,2.0,2.0,,,,3.0,,5.0,1.0,,,,,8.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,7qctsydagkbx65ctb9wlw9n1l,D. Norman,Midfielder,24,7.0,33.0,66.0,33.0,398.0,296.0,4.0,,2.0,25.0,10.0,22.0,113.0,24.0,24.0,20.0,17.0,42.0,31.0,1.0,15.0,10.0,11.0,5.0,1158.0,3.0,88.0,1.0,28.0,49.0,7.0,5.0,64.0,82.0,179.0,,888.0,10.0,,199.0,2.0,46.0,643.0,1.0,21.0,9.0,,111.0,65.0,5.0,41.0,11.0,126.0,96.0,1.0,6.0,1804.0,5.0,115.0,21.0,5.0,1.0,3.0,4.0,11.0,167.0,4.0,473.0,1431.0,97.0,1.0,25.0,222.0,2.0,936.0,825.0,12.0,2.0,,1102.0,263.0,1.0,0.0,1.0,,,,5.0,,4.0,,,3.0,1.0,,1.0,1.0,,7.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,32fe58rlsvv1h3qthbhol08yy,A. Novak,Forward,9,46.0,23.0,88.0,65.0,66.0,139.0,2.0,4.0,,12.0,2.0,9.0,106.0,25.0,25.0,15.0,16.0,9.0,4.0,1.0,6.0,10.0,5.0,2.0,270.0,3.0,94.0,4.0,1.0,63.0,6.0,10.0,43.0,128.0,194.0,11.0,186.0,60.0,,47.0,,1.0,62.0,1.0,12.0,,1.0,3.0,9.0,18.0,17.0,8.0,4.0,66.0,2.0,15.0,1320.0,3.0,46.0,,18.0,,1.0,1.0,25.0,63.0,15.0,63.0,515.0,66.0,,12.0,70.0,3.0,200.0,197.0,,14.0,4.0,256.0,182.0,0.0,4.0,2.0,,,,12.0,,10.0,2.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,a3jdkwh4z5y72qgt9flmgkg0k,M. Piepgrass,Midfielder,26,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,10.0,,,7.0,,3.0,,,,,,,,,,7.0,,,2.0,,,6.0,,,,,,,,,,,,,,22.0,,1.0,,,,,,,,,1.0,8.0,,,,,,7.0,7.0,,,,7.0,,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,dml9hjkoiouefsohkdq6d7z3e,D. Reas-Do,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,boaya7r30cknyt3xdvrhg7qad,A. Selemani,Forward,19,20.0,11.0,35.0,24.0,27.0,67.0,8.0,1.0,1.0,7.0,8.0,5.0,65.0,17.0,17.0,5.0,7.0,6.0,2.0,1.0,9.0,10.0,4.0,,125.0,2.0,48.0,3.0,3.0,48.0,1.0,5.0,17.0,72.0,100.0,5.0,92.0,36.0,,36.0,,,33.0,,11.0,,,,2.0,5.0,3.0,4.0,,25.0,2.0,7.0,518.0,5.0,18.0,3.0,4.0,1.0,,1.0,12.0,31.0,7.0,14.0,250.0,28.0,,23.0,25.0,2.0,100.0,100.0,,11.0,3.0,115.0,78.0,0.0,3.0,1.0,,,,5.0,,12.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,d04op4tzgeoxexm5z7vozj4kp,Richard Luca,Forward,23,46.0,,8.0,8.0,38.0,106.0,28.0,,4.0,9.0,30.0,8.0,157.0,18.0,18.0,7.0,25.0,26.0,12.0,,4.0,10.0,14.0,,218.0,1.0,63.0,1.0,14.0,74.0,1.0,13.0,83.0,82.0,165.0,1.0,144.0,38.0,,50.0,,2.0,49.0,7.0,20.0,,,5.0,7.0,32.0,1.0,9.0,9.0,62.0,,5.0,798.0,9.0,54.0,7.0,5.0,,8.0,1.0,18.0,94.0,28.0,67.0,495.0,83.0,1.0,10.0,71.0,3.0,147.0,142.0,,2.0,1.0,215.0,189.0,1.0,0.0,0.0,,1.0,,9.0,,11.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,3176i3h6iv1ufsp88prhhmjqi,E. Simmons,Midfielder,15,24.0,13.0,27.0,14.0,229.0,344.0,2.0,1.0,11.0,16.0,9.0,15.0,134.0,25.0,25.0,17.0,8.0,47.0,32.0,,15.0,10.0,15.0,7.0,894.0,1.0,112.0,1.0,23.0,71.0,3.0,2.0,63.0,85.0,161.0,,743.0,11.0,,241.0,,10.0,413.0,1.0,39.0,5.0,,37.0,43.0,9.0,18.0,21.0,24.0,117.0,,2.0,1568.0,2.0,125.0,2.0,15.0,,4.0,3.0,4.0,107.0,8.0,312.0,1134.0,76.0,,22.0,141.0,3.0,753.0,716.0,2.0,3.0,1.0,884.0,206.0,0.0,1.0,0.0,,,,5.0,,8.0,,,,,,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,1mcgu1zocg8bwfrncptuvfm51,M. Trafford,Defender,5,3.0,21.0,37.0,16.0,308.0,142.0,1.0,,,10.0,1.0,7.0,38.0,14.0,14.0,14.0,9.0,16.0,7.0,,4.0,10.0,9.0,6.0,805.0,3.0,51.0,,18.0,12.0,3.0,6.0,26.0,28.0,75.0,1.0,653.0,12.0,,137.0,,23.0,534.0,,6.0,9.0,1.0,73.0,31.0,1.0,40.0,5.0,81.0,48.0,,1.0,1182.0,,49.0,9.0,1.0,,,,7.0,99.0,3.0,309.0,939.0,47.0,,9.0,129.0,1.0,676.0,603.0,9.0,,,772.0,137.0,0.0,0.0,0.0,,,,2.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,c8svt3yazcfaq478j0cpbmbfu,K. Yao,Defender,25,13.0,74.0,106.0,32.0,343.0,174.0,,,,28.0,,26.0,149.0,26.0,26.0,24.0,20.0,67.0,38.0,,12.0,10.0,29.0,7.0,1307.0,2.0,92.0,1.0,30.0,49.0,4.0,7.0,100.0,81.0,255.0,1.0,1106.0,20.0,,492.0,11.0,30.0,962.0,,14.0,20.0,1.0,75.0,61.0,14.0,79.0,7.0,82.0,89.0,,3.0,2155.0,2.0,147.0,32.0,3.0,,,4.0,10.0,110.0,5.0,380.0,1651.0,174.0,,24.0,171.0,2.0,1136.0,1061.0,7.0,,1.0,1273.0,211.0,1.0,0.0,0.0,,1.0,,2.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
