liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Greenville Triumph SC,5nwr0jfy6na631d30mcp9ndre,C. Herrera,Midfielder,8,,,,2.0,12.0,,30.0,1.0,19.0,9.0,10.0,19.0,34.0,3.0,,2.0,,5.0,4.0,1.0,,,,19.0,9.0,10.0,,,2.0,24.0,85.0,,,,16.0,1.0,1.0,14.0,,22.0,2.0,,,2.0,,,,,2.0,,3.0,75.0,43.0,39.0,79.0,1.0,3.0,,,180.0,3.0,1.0,,,4.0,4.0,20.0,92.0,,82.0,4.0,1.0,10.0,121.0,1.0,1.0,,2.0,8.0,3.0,8.0,1.0,,,0.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,afw0d1iesr2uueu8200rbn561,A. Knight,Goalkeeper,13,3.0,1.0,2.0,3.0,,,10.0,,5.0,1.0,4.0,,31.0,,,3.0,,7.0,5.0,2.0,,,,2.0,,2.0,,,,14.0,30.0,,,,5.0,,,22.0,,13.0,,,,3.0,,,,,,,11.0,24.0,8.0,34.0,31.0,1.0,,,,270.0,,,,4.0,,1.0,16.0,58.0,,42.0,1.0,,16.0,89.0,,,,16.0,14.0,2.0,,,,,0.0,,,,6.0,8.0,,,,,,,,,,1.0,,,,25.0,15.0,2.0,,4.0,1.0,8.0,4.0,,1.0,,,,,4.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,8mnq6su69w3xyujz7n03n4zqh,E. Lee,Midfielder,12,13.0,6.0,7.0,5.0,22.0,1.0,31.0,1.0,35.0,17.0,18.0,27.0,44.0,2.0,,5.0,,6.0,4.0,2.0,,,,22.0,11.0,11.0,,,2.0,35.0,130.0,,,,17.0,5.0,4.0,13.0,,34.0,3.0,,1.0,5.0,4.0,,,,4.0,3.0,3.0,109.0,49.0,65.0,111.0,2.0,3.0,,,336.0,2.0,,,3.0,6.0,2.0,35.0,135.0,1.0,114.0,5.0,5.0,21.0,181.0,,,,3.0,13.0,8.0,18.0,,,,0.0,2.0,3.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,75ya8t62q1sp6ew1nlanfdduy,A. Liadi,Forward,19,47.0,27.0,20.0,6.0,27.0,3.0,55.0,4.0,102.0,54.0,48.0,115.0,27.0,6.0,,6.0,2.0,12.0,10.0,2.0,1.0,2.0,,55.0,27.0,28.0,,,4.0,20.0,89.0,,,,25.0,12.0,8.0,11.0,2.0,27.0,6.0,8.0,6.0,6.0,,,1.0,1.0,2.0,4.0,2.0,54.0,47.0,20.0,64.0,2.0,4.0,2.0,,540.0,12.0,1.0,1.0,7.0,14.0,20.0,80.0,101.0,14.0,66.0,6.0,29.0,35.0,224.0,3.0,3.0,6.0,5.0,34.0,4.0,30.0,2.0,2.0,0.0,0.0,,2.0,,,2.0,,2.0,,,,2.0,2.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,4poexep0xjtt6vwpbyo7svkoa,L. Meek,Forward,33,10.0,4.0,6.0,4.0,15.0,2.0,26.0,1.0,41.0,19.0,22.0,39.0,20.0,6.0,,4.0,,6.0,5.0,1.0,,,,31.0,15.0,16.0,,,2.0,6.0,55.0,,,,19.0,1.0,1.0,12.0,,14.0,3.0,2.0,3.0,3.0,2.0,1.0,,,,3.0,,45.0,28.0,17.0,45.0,3.0,3.0,,2.0,243.0,1.0,,,2.0,9.0,10.0,23.0,55.0,5.0,45.0,6.0,9.0,10.0,103.0,2.0,2.0,1.0,,9.0,3.0,10.0,1.0,,,0.0,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,bzr8gt46xah9cbq6ny98eswoa,M. Muir,Defender,21,6.0,5.0,1.0,3.0,2.0,,5.0,,10.0,8.0,2.0,3.0,8.0,1.0,,3.0,,,,,,,,4.0,3.0,1.0,,,,3.0,14.0,,,,2.0,,,3.0,,2.0,,,,,,3.0,,,1.0,,1.0,13.0,4.0,10.0,13.0,,,,1.0,20.0,1.0,,,2.0,2.0,,3.0,15.0,,14.0,,,1.0,22.0,1.0,1.0,1.0,,2.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,3w6csiufxqmnjddm91fy4mvpw,A. Patti,Defender,15,22.0,9.0,13.0,6.0,7.0,,63.0,,38.0,15.0,23.0,10.0,124.0,2.0,,6.0,,11.0,9.0,2.0,,,,16.0,6.0,10.0,,,,60.0,260.0,,,,25.0,1.0,1.0,11.0,,87.0,,1.0,3.0,6.0,1.0,,,,1.0,,13.0,217.0,45.0,186.0,218.0,3.0,2.0,1.0,1.0,522.0,,,,27.0,5.0,5.0,51.0,278.0,4.0,231.0,5.0,5.0,47.0,335.0,1.0,1.0,,29.0,27.0,21.0,18.0,,,,0.0,5.0,2.0,,5.0,22.0,,,,,,,,,1.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,35wb4ujehz3nx4kgvxcn4ndn9,T. Polak,Defender,3,,,,2.0,5.0,,13.0,,11.0,5.0,6.0,14.0,27.0,1.0,,2.0,,1.0,1.0,,,,,11.0,5.0,6.0,,,,1.0,46.0,,,,6.0,1.0,1.0,4.0,,14.0,,,,1.0,1.0,1.0,,,1.0,,1.0,36.0,14.0,22.0,35.0,,4.0,3.0,5.0,109.0,1.0,,,2.0,2.0,1.0,17.0,47.0,,36.0,4.0,2.0,11.0,70.0,1.0,1.0,1.0,2.0,6.0,6.0,9.0,,,,0.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,5mhrnu76n8g9cbeeprd9ttses,Rodrigo Robles,Forward,9,10.0,7.0,3.0,6.0,56.0,2.0,69.0,3.0,67.0,32.0,35.0,119.0,39.0,5.0,,6.0,2.0,9.0,8.0,1.0,2.0,1.0,1.0,57.0,25.0,32.0,2.0,,7.0,21.0,157.0,,,,30.0,13.0,6.0,18.0,2.0,46.0,7.0,8.0,3.0,5.0,3.0,1.0,4.0,4.0,6.0,10.0,6.0,114.0,83.0,40.0,113.0,6.0,6.0,,2.0,454.0,12.0,1.0,,1.0,10.0,14.0,76.0,162.0,11.0,119.0,12.0,18.0,43.0,263.0,8.0,8.0,7.0,3.0,39.0,12.0,40.0,2.0,2.0,0.0,1.0,1.0,2.0,,1.0,2.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,dg0vj3tk1fqeyuocfy4rmyoh6,P. Seagrist,Defender,20,9.0,6.0,3.0,5.0,28.0,,48.0,1.0,28.0,17.0,11.0,68.0,107.0,7.0,,5.0,,10.0,8.0,2.0,,,,19.0,11.0,8.0,1.0,,7.0,5.0,178.0,,,,22.0,15.0,3.0,9.0,,46.0,8.0,1.0,,4.0,1.0,1.0,3.0,3.0,2.0,,12.0,133.0,68.0,75.0,128.0,3.0,2.0,11.0,46.0,366.0,2.0,,,11.0,9.0,1.0,71.0,186.0,1.0,140.0,5.0,4.0,46.0,293.0,8.0,6.0,2.0,21.0,47.0,7.0,25.0,,,,0.0,1.0,4.0,,3.0,12.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,3d6tss3gkeqsznmpdxz39t5hw,S. Torman,Goalkeeper,30,,,,3.0,,,2.0,,1.0,,1.0,,34.0,,,3.0,,5.0,5.0,,,,,1.0,,1.0,,,,9.0,24.0,,,,,,,26.0,,8.0,,,,3.0,,,,,,,7.0,15.0,5.0,24.0,22.0,,,,,270.0,,,,1.0,,1.0,23.0,51.0,,29.0,,,22.0,82.0,,,,21.0,13.0,9.0,1.0,,,,0.0,,,,3.0,9.0,,,,,,,,,,,,,,25.0,19.0,6.0,,8.0,,8.0,2.0,,3.0,,,,1.0,6.0,3.0,,,,,,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,eg9judk93uwu0nw20mj1nbbo,E. White,Midfielder,23,3.0,2.0,1.0,5.0,13.0,,22.0,3.0,25.0,16.0,9.0,48.0,18.0,4.0,,5.0,,5.0,4.0,1.0,,,,22.0,14.0,8.0,1.0,,1.0,19.0,62.0,,,,11.0,8.0,4.0,9.0,,13.0,1.0,1.0,1.0,2.0,2.0,3.0,,,1.0,6.0,1.0,43.0,32.0,12.0,43.0,1.0,3.0,,,217.0,7.0,1.0,,5.0,7.0,3.0,36.0,63.0,2.0,44.0,4.0,7.0,19.0,109.0,3.0,3.0,5.0,4.0,16.0,6.0,15.0,1.0,,,0.0,1.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Greenville Triumph SC,7ryen5rxs6y6uk93saq7vyd7u,D. Wu,Defender,14,1.0,,1.0,1.0,,,,,4.0,3.0,1.0,,5.0,,,1.0,,1.0,1.0,,,,,3.0,3.0,,,,,4.0,11.0,,,,,,,,,2.0,,,,,,1.0,,,,,,10.0,4.0,6.0,10.0,,,,,18.0,,,,1.0,2.0,,1.0,11.0,,10.0,,,1.0,14.0,,,,,1.0,,1.0,,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
