liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Forward Passes,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Successful Short Passes,Unsuccessful Passes Own Half,Duels,Touches,Duels won,Corners Won,Unsuccessful Long Passes,Successful Passes Opposition Half,Ground Duels won,Times Tackled,Duels lost,Recoveries,Unsuccessful Short Passes,Total Tackles,Tackles Won,Total Passes,Leftside Passes,Ground Duels,Throw Ins to Own Player,Ground Duels lost,Total Losses Of Possession,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Home Goals,Away Goals,Winning Goal,Aerial Duels lost,Shots On Target ( inc goals ),Foul Won Penalty,Successful Lay-offs,Unsuccessful Crosses open play,Successful Passes Own Half,Unsuccessful Crosses & Corners,Unsuccessful Dribbles,Successful Open Play Passes,Goals Conceded,Right Foot Goals,Rightside Passes,Unsuccessful lay-offs,Interceptions,Offsides,Successful Dribbles,Shots Off Target (inc woodwork),Penalty Goals Conceded,Goals from Inside Box,Total Fouls Won,Goals Conceded Inside Box,Open Play Passes,Through balls,Starts,Aerial Duels won,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded Outside Box,Total Shots,Successful Long Passes,Total Clearances,Total Fouls Conceded,Backward Passes,Aerial Duels,Handballs conceded,Attempts from Set Pieces,Successful Crosses & Corners,Corners Taken (incl short corners),Unsuccessful Launches,Second Goal Assists,Successful Crosses open play,Penalties Taken,Throw Ins to Opposition Player,Penalty Goals,Tackles Lost,Headed Goals,Goals from Outside Box,Left Foot Goals,Clean Sheets,Successful Launches,Blocks,Goal Assists,Assists (Intentional),Hit Woodwork,Total Touches In Opposition Box,Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Set Pieces Goals,Last Man Tackle,Own Goal Scored,Catches,Saves made - parried,Goalkeeper Smother,Saves Made from Outside Box,GK Successful Distribution,GK Unsuccessful Distribution,Drops,Saves Made from Inside Box,Saves Made,Crosses not Claimed,Punches,Penalties Faced,Saves made - caught,Clearances Off the Line,Penalties Off Target,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2011,New England Revolution,29x3dmgrmpg1ajm7aick086vp,S. Joseph,Midfielder,21.0,32.0,8.0,7.0,1.0,1.0,,,,491.0,261.0,309.0,2860.0,1051.0,55.0,233.0,1890.0,113.0,17.0,76.0,640.0,94.0,47.0,120.0,197.0,233.0,39.0,34.0,1545.0,387.0,181.0,6.0,87.0,457.0,55.0,1236.0,32.0,5.0,3.0,3.0,33.0,23.0,,56.0,7.0,597.0,7.0,5.0,31.0,54.0,4.0,383.0,7.0,29.0,6.0,1.0,20.0,7.0,8.0,54.0,49.0,37.0,15.0,32.0,19.0,9.0,36.0,5.0,43.0,185.0,46.0,37.0,284.0,52.0,4.0,,1.0,,16.0,,1.0,5.0,1.0,4.0,5.0,4.0,,,5.0,6.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,carnyp9hq2a4aa8xcwfbk8w5x,R. Kinne,Forward,35.0,1.0,,,,,,1.0,,,,,1.0,1.0,,2.0,2.0,,,,1.0,,1.0,2.0,,,,,1.0,,2.0,,2.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,cbnewgjbtin8qhi7087rey7kl,A. Koger,Forward,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,aa8jftw8aqcv3hwml29d3j4k5,R. Lekić,Forward,10.0,23.0,6.0,3.0,,,,1.0,6.0,87.0,138.0,140.0,1853.0,278.0,9.0,170.0,663.0,71.0,9.0,17.0,219.0,51.0,40.0,99.0,31.0,123.0,10.0,8.0,434.0,83.0,128.0,3.0,77.0,270.0,43.0,294.0,23.0,3.0,3.0,1.0,22.0,16.0,2.0,52.0,7.0,79.0,7.0,6.0,31.0,29.0,4.0,134.0,12.0,4.0,28.0,2.0,20.0,3.0,5.0,39.0,26.0,41.0,4.0,22.0,20.0,8.0,16.0,3.0,36.0,16.0,8.0,37.0,130.0,42.0,3.0,,4.0,,3.0,,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,,3.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,elgp5l5jy9xyxzbv2g2g9tas5,O. Loewy,Defender,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,ccneomdrmaqlv1o1amv9waml1,A. Mansally,Midfielder,7.0,25.0,,2.0,1.0,,1.0,16.0,4.0,73.0,100.0,65.0,1140.0,247.0,12.0,123.0,586.0,45.0,12.0,11.0,179.0,41.0,37.0,78.0,60.0,54.0,12.0,7.0,334.0,72.0,106.0,9.0,65.0,201.0,22.0,269.0,25.0,0.0,0.0,0.0,13.0,4.0,,18.0,31.0,107.0,47.0,3.0,4.0,22.0,,83.0,1.0,8.0,10.0,,16.0,3.0,,29.0,20.0,7.0,,9.0,4.0,9.0,19.0,2.0,20.0,22.0,13.0,27.0,106.0,17.0,2.0,2.0,17.0,25.0,1.0,,7.0,,1.0,,5.0,,,,2.0,1.0,5.0,2.0,2.0,,1.0,14.0,,10.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,ceuifk4adwpv0ynwwxkwsmvh1,S. McCarthy,Defender,15.0,21.0,2.0,4.0,,,,3.0,10.0,175.0,111.0,137.0,1428.0,330.0,29.0,121.0,664.0,63.0,2.0,16.0,183.0,30.0,14.0,58.0,61.0,121.0,23.0,21.0,516.0,138.0,68.0,2.0,38.0,185.0,22.0,379.0,21.0,1.0,1.0,1.0,20.0,4.0,,11.0,3.0,198.0,3.0,2.0,52.0,24.0,1.0,126.0,1.0,26.0,,1.0,6.0,3.0,1.0,6.0,22.0,71.0,,18.0,33.0,2.0,11.0,2.0,10.0,49.0,26.0,16.0,77.0,53.0,1.0,,2.0,,8.0,,2.0,,1.0,,2.0,1.0,1.0,,2.0,1.0,5.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,90rekezvwyacwu0vaq4iz0udx,T. Murray,Goalkeeper,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,bwf03ggvu9s0shi3q90f0mitx,Sainey Nyassi,Midfielder,17.0,21.0,1.0,1.0,,,,13.0,5.0,67.0,104.0,62.0,959.0,154.0,17.0,145.0,491.0,69.0,23.0,10.0,106.0,66.0,48.0,76.0,48.0,52.0,28.0,23.0,225.0,64.0,133.0,6.0,67.0,211.0,91.0,163.0,21.0,0.0,1.0,0.0,9.0,10.0,1.0,2.0,58.0,67.0,59.0,15.0,6.0,20.0,1.0,38.0,,8.0,2.0,18.0,7.0,3.0,,20.0,17.0,7.0,1.0,8.0,3.0,4.0,10.0,3.0,17.0,9.0,4.0,15.0,56.0,12.0,,,10.0,,10.0,,10.0,,1.0,,5.0,,1.0,,,2.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,cwi7cvudhdhcwsypzdscnqbpx,M. Perović,Midfielder,29.0,4.0,1.0,1.0,,,,,2.0,23.0,35.0,22.0,262.0,38.0,2.0,25.0,127.0,6.0,1.0,1.0,36.0,5.0,11.0,19.0,7.0,21.0,2.0,2.0,67.0,13.0,22.0,1.0,17.0,60.0,87.0,45.0,4.0,1.0,0.0,0.0,2.0,3.0,,1.0,8.0,16.0,15.0,5.0,9.0,4.0,,11.0,1.0,,,,4.0,,,3.0,4.0,13.0,,4.0,1.0,3.0,4.0,,7.0,7.0,1.0,5.0,20.0,3.0,,3.0,7.0,6.0,,,4.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,ebg81696269mahkhkzoaa9rdh,P. Phelan,Defender,28.0,20.0,,4.0,1.0,1.0,,5.0,1.0,229.0,155.0,179.0,1425.0,368.0,26.0,145.0,801.0,81.0,4.0,43.0,220.0,56.0,17.0,64.0,61.0,136.0,36.0,32.0,599.0,159.0,97.0,3.0,41.0,237.0,21.0,420.0,20.0,0.0,0.0,0.0,23.0,2.0,1.0,7.0,2.0,201.0,2.0,,24.0,26.0,,143.0,,28.0,3.0,,8.0,5.0,,20.0,23.0,28.0,6.0,15.0,25.0,2.0,5.0,3.0,10.0,52.0,45.0,24.0,68.0,48.0,3.0,,1.0,,18.0,1.0,1.0,,2.0,,4.0,,,,2.0,4.0,9.0,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,4eilve392cm0p0dbzbu5l9mtx,M. Reis,Goalkeeper,1.0,27.0,,,1.0,1.0,,,,475.0,270.0,295.0,2429.0,100.0,25.0,13.0,1231.0,9.0,2.0,284.0,129.0,9.0,1.0,4.0,314.0,11.0,,,555.0,52.0,13.0,,4.0,454.0,75.0,260.0,27.0,0.0,0.0,0.0,,,,,,131.0,,,14.0,43.0,,27.0,,,,1.0,,6.0,,6.0,38.0,27.0,,27.0,,,1.0,5.0,,160.0,22.0,2.0,1.0,,,,,,197.0,,,,,,,,,,5.0,95.0,,1.0,,,,,1.0,,,,,67.0,27.0,2.0,50.0,279.0,177.0,8.0,61.0,111.0,5.0,15.0,7.0,21.0,,,,,
USA_MLS,2011,New England Revolution,25fvengsnh2ko6qa5ctpdp4np,Z. Schilawski,Forward,15.0,25.0,1.0,1.0,,,,12.0,9.0,28.0,61.0,56.0,1198.0,205.0,6.0,75.0,400.0,26.0,7.0,6.0,159.0,19.0,25.0,49.0,25.0,50.0,7.0,7.0,270.0,61.0,53.0,1.0,34.0,120.0,22.0,214.0,25.0,1.0,0.0,0.0,15.0,9.0,,24.0,11.0,60.0,11.0,2.0,25.0,21.0,1.0,94.0,3.0,6.0,7.0,5.0,11.0,5.0,1.0,7.0,20.0,33.0,2.0,13.0,7.0,4.0,11.0,1.0,20.0,9.0,3.0,5.0,87.0,22.0,,,5.0,,2.0,,5.0,,1.0,,,,,,,,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2011,New England Revolution,ammszdza0b4ygesz1r5heo2j9,R. Shuttleworth,Goalkeeper,22.0,7.0,,,,,,,,120.0,72.0,74.0,630.0,32.0,2.0,1.0,311.0,1.0,,74.0,23.0,1.0,,,92.0,,,,139.0,8.0,1.0,,,111.0,48.0,65.0,7.0,0.0,0.0,0.0,,,,,,42.0,,,,15.0,,11.0,,1.0,,,,1.0,,,15.0,,,7.0,,,,,,33.0,4.0,,,,,,,,61.0,,,,,,,,,,,26.0,1.0,,,,,,,,,,,11.0,5.0,1.0,5.0,82.0,37.0,1.0,12.0,17.0,,2.0,1.0,4.0,,,,,
USA_MLS,2011,New England Revolution,cu9goi65vint4yfd01b6nndud,A. Soares,Defender,5.0,28.0,1.0,2.0,2.0,2.0,,,1.0,475.0,164.0,228.0,2464.0,437.0,67.0,144.0,1235.0,89.0,4.0,104.0,176.0,64.0,4.0,55.0,104.0,124.0,39.0,32.0,784.0,102.0,103.0,3.0,39.0,353.0,39.0,556.0,28.0,0.0,1.0,0.0,16.0,5.0,,,3.0,380.0,3.0,,30.0,41.0,,164.0,,63.0,,1.0,9.0,6.0,1.0,24.0,36.0,39.0,,28.0,25.0,3.0,4.0,5.0,14.0,119.0,237.0,27.0,43.0,41.0,2.0,,,,82.0,,,,1.0,,7.0,1.0,,,5.0,21.0,15.0,,,1.0,1.0,,,,,1.0,,,,,,5.0,1.0,,,,,,,,1.0,,,,
USA_MLS,2011,New England Revolution,cuv2yv6i4zrt4n9vw34yo2u39,A. Sousa,Midfielder,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,9tj5jpa27wxlb7j79244jvsgl,I. Stolica,Forward,9.0,2.0,1.0,1.0,,,,2.0,,1.0,2.0,2.0,73.0,12.0,,5.0,20.0,1.0,,,9.0,1.0,,4.0,1.0,2.0,1.0,,16.0,5.0,3.0,,2.0,3.0,53.0,14.0,2.0,0.0,1.0,0.0,2.0,1.0,,1.0,,5.0,,,,1.0,,6.0,,1.0,4.0,,,,1.0,,1.0,,,,,,,,1.0,2.0,,2.0,4.0,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,4ybl9n0xqroawob0193h0q2tx,C. Tierney,Defender,8.0,27.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,411.0,365.0,269.0,2183.0,546.0,58.0,121.0,1528.0,51.0,23.0,90.0,405.0,42.0,32.0,70.0,79.0,179.0,36.0,30.0,878.0,34.0,98.0,129.0,56.0,560.0,24.0,609.0,27.0,0.0,2.0,0.0,14.0,8.0,,3.0,98.0,268.0,154.0,9.0,40.0,40.0,,325.0,1.0,26.0,,5.0,13.0,3.0,,1.0,37.0,63.0,1.0,25.0,9.0,11.0,44.0,3.0,21.0,63.0,55.0,13.0,108.0,23.0,1.0,16.0,64.0,71.0,53.0,,23.0,,29.0,,6.0,,2.0,2.0,4.0,11.0,4.0,4.0,4.0,2.0,,37.0,1.0,30.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New England Revolution,9h06cr5ohnn0u07jxdqiwslp1,M. Zerka,Forward,19.0,7.0,2.0,,,,,,7.0,68.0,54.0,56.0,511.0,130.0,14.0,39.0,302.0,22.0,7.0,8.0,96.0,17.0,12.0,17.0,32.0,48.0,4.0,4.0,191.0,47.0,34.0,15.0,17.0,110.0,63.0,135.0,7.0,0.0,2.0,0.0,,5.0,,5.0,12.0,42.0,12.0,4.0,,13.0,,34.0,,3.0,,1.0,5.0,,2.0,12.0,12.0,,5.0,7.0,5.0,4.0,8.0,1.0,10.0,5.0,9.0,4.0,42.0,5.0,,,3.0,,7.0,,3.0,,10.0,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
