liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,bgecmtmcqq51pwl3iaocluwgl,M. Loría,Midfielder,44,4.0,,1.0,19.0,,,3.0,44.0,,2.0,3.0,6.0,8.0,6.0,,5.0,,,,1.0,,2.0,,25.0,19.0,25.0,4.0,1.0,,36.0,,1.0,6.0,7.0,6.0,5.0,3.0,4.0,4.0,92.0,3.0,5.0,14.0,2.0,12.0,,15.0,1.0,0.0,0.0,,,,,,1.0,1.0,,4.0,3.0,1.0,1.0,1.0,2.0,,,,,,2.0,,,,,,,4.0,,,1.0,,,,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,4j2nh9w9r59fay6i6zk82lsd1,L. Mabiala,Defender,33,4.0,6.0,8.0,118.0,4.0,3.0,16.0,360.0,15.0,,4.0,25.0,26.0,10.0,1.0,16.0,2.0,1.0,1.0,6.0,1.0,14.0,5.0,143.0,115.0,140.0,11.0,9.0,5.0,168.0,3.0,9.0,12.0,18.0,16.0,9.0,8.0,66.0,4.0,21.0,7.0,85.0,109.0,,45.0,1.0,33.0,0.0,0.0,0.0,1.0,5.0,,,,,2.0,,,,,,3.0,1.0,,1.0,,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,bh00doie05jdgafachnrossbu,Z. McGraw,Defender,85,1.0,,,7.0,,1.0,1.0,7.0,2.0,,1.0,2.0,2.0,,,2.0,1.0,,,,,1.0,,9.0,7.0,9.0,,,1.0,15.0,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,4.0,7.0,,4.0,,3.0,0.0,0.0,0.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,d26h7rvp8lvkvo0wmhdryqwgl,F. Mora,Forward,9,4.0,6.0,4.0,62.0,4.0,1.0,24.0,337.0,,13.0,8.0,18.0,40.0,18.0,1.0,17.0,,1.0,,17.0,4.0,4.0,5.0,80.0,58.0,76.0,31.0,2.0,,125.0,4.0,1.0,26.0,43.0,22.0,1.0,18.0,12.0,4.0,56.0,12.0,18.0,61.0,4.0,22.0,,45.0,1.0,1.0,0.0,,,1.0,2.0,,,2.0,1.0,,6.0,3.0,7.0,13.0,1.0,,,1.0,,1.0,2.0,2.0,1.0,,,,,24.0,,,2.0,,,1.0,,1.0,1.0,5.0,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,2vi0jnzpu8uxqpkdwo0xcl2p5,C. Paredes,Midfielder,22,3.0,,,11.0,,1.0,2.0,19.0,1.0,1.0,1.0,3.0,5.0,2.0,,2.0,,1.0,,,,3.0,,14.0,11.0,14.0,1.0,1.0,,17.0,,,2.0,2.0,2.0,1.0,1.0,7.0,3.0,100.0,1.0,7.0,10.0,,3.0,,4.0,0.0,0.0,0.0,,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,9i3zr46xdmby55ni0pftgz7it,A. Polo,Forward,7,1.0,,,8.0,,,1.0,7.0,,,,,2.0,,,2.0,,,,,,,,8.0,8.0,8.0,,,,16.0,,1.0,,,2.0,,,2.0,1.0,91.0,,5.0,8.0,1.0,3.0,,4.0,0.0,0.0,0.0,3.0,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,d38osra1p83cgtmrwqt6w60yy,H. Sulte,Goalkeeper,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,9b29l83qhedv79h20lgyu9tqt,B. Tuiloma,Midfielder,25,2.0,3.0,1.0,43.0,1.0,4.0,16.0,92.0,3.0,,5.0,7.0,8.0,4.0,1.0,5.0,3.0,1.0,,9.0,1.0,7.0,2.0,50.0,42.0,49.0,5.0,2.0,2.0,71.0,5.0,7.0,6.0,15.0,1.0,1.0,1.0,19.0,2.0,100.0,10.0,37.0,42.0,,14.0,2.0,6.0,0.0,0.0,0.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,e5d62a8i9q48nxddohhp80r11,D. Valeri,Midfielder,8,4.0,6.0,3.0,144.0,4.0,3.0,46.0,345.0,11.0,10.0,15.0,57.0,102.0,46.0,1.0,72.0,,3.0,,8.0,2.0,14.0,5.0,201.0,132.0,186.0,21.0,7.0,,302.0,1.0,1.0,29.0,37.0,29.0,6.0,14.0,81.0,4.0,70.0,16.0,33.0,138.0,7.0,45.0,1.0,118.0,1.0,1.0,0.0,2.0,1.0,9.0,2.0,,7.0,15.0,22.0,,11.0,3.0,9.0,7.0,3.0,,5.0,7.0,,1.0,1.0,4.0,1.0,,,,,14.0,,,2.0,6.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,7.0,2.0,2.0,,,,,10.0,16.0,4.0,,,,2.0,,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,9gjhiwq216h83bh8k0cdf3cgl,J. Van Rankin,Defender,2,4.0,6.0,7.0,104.0,4.0,11.0,10.0,353.0,8.0,10.0,15.0,23.0,42.0,15.0,1.0,20.0,3.0,8.0,1.0,7.0,1.0,26.0,5.0,127.0,99.0,122.0,23.0,6.0,2.0,213.0,5.0,4.0,36.0,43.0,25.0,6.0,21.0,44.0,4.0,48.0,20.0,54.0,98.0,2.0,48.0,1.0,53.0,0.0,0.0,0.0,34.0,5.0,3.0,1.0,4.0,1.0,4.0,3.0,,1.0,7.0,2.0,2.0,3.0,,,1.0,4.0,,,1.0,1.0,,,,,4.0,,,,,2.0,,1.0,,,,2.0,3.0,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,4hmqtr4zzogg0yw2w9dibv5k9,E. Williamson,Midfielder,19,4.0,6.0,12.0,119.0,4.0,8.0,38.0,338.0,5.0,8.0,18.0,32.0,52.0,27.0,1.0,30.0,5.0,3.0,1.0,4.0,9.0,28.0,5.0,151.0,114.0,146.0,25.0,5.0,4.0,209.0,3.0,3.0,42.0,46.0,26.0,2.0,24.0,53.0,4.0,34.0,21.0,58.0,117.0,3.0,34.0,1.0,61.0,0.0,0.0,0.0,,,2.0,2.0,,1.0,4.0,3.0,,2.0,4.0,7.0,1.0,3.0,,,1.0,,,2.0,,2.0,,,,,8.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,9eaqna3khzf89iafqbjz69hw5,R. Zambrano,Midfielder,40,1.0,,,4.0,,,3.0,13.0,,,2.0,,1.0,,,,,,,,,,,4.0,3.0,3.0,,,,8.0,,,2.0,2.0,,1.0,,1.0,1.0,88.0,2.0,2.0,3.0,,,,2.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Portland Timbers,czfus91j2yrgi45qdgib0yq51,D. Župarić,Defender,13,3.0,3.0,4.0,91.0,3.0,2.0,36.0,268.0,11.0,2.0,6.0,19.0,21.0,8.0,,10.0,1.0,1.0,,13.0,1.0,22.0,3.0,110.0,88.0,105.0,12.0,9.0,7.0,138.0,9.0,6.0,14.0,27.0,6.0,11.0,8.0,49.0,3.0,25.0,15.0,67.0,80.0,,19.0,2.0,24.0,0.0,0.0,0.0,,4.0,,1.0,,,2.0,,,,,2.0,4.0,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,
