root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Blocks,Successful Lay-offs,Goals,Successful Crosses & Corners,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Successful Dribbles,Total Shots,Successful Corners into Box,Blocked Shots,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Total Touches In Opposition Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Total Fouls Won,Unsuccessful Dribbles,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Tackles Lost,Shots Off Target (inc woodwork),Substitute Off,Saves Made,GK Successful Distribution,Successful Launches,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Offsides,Unsuccessful lay-offs,Successful Crosses open play,Goals from Inside Box,Right Foot Goals,Other Goals,Clearances Off the Line,Hit Woodwork,Headed Goals,Penalties Taken,Goalkeeper Smother,Penalty Goals Conceded,Crosses not Claimed,Penalties Saved,Penalties Faced,Saves from Penalty,Penalties Conceded,Total Red Cards,Straight Red Cards,Set Pieces Goals,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Second Goal Assists,Foul Won Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,7yn4xu3q7xgu8zqsy917zz8id,M. Haabo,Midfielder,13,1.0,25.0,,12.0,,4.0,7.0,,,,3.0,5.0,1.0,1.0,13.0,1.0,12.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,18.0,2.0,1.0,5.0,2.0,10.0,3.0,,,5.0,,2.0,1.0,2.0,2.0,5.0,11.0,12.0,,,1.0,2.0,,3.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,1bxlvh61lys14ecef0efhypxx,J. Legrand,Defender,8,11.0,270.0,20.0,101.0,1.0,19.0,49.0,1.0,1.0,2.0,37.0,49.0,5.0,9.0,102.0,4.0,86.0,5.0,10.0,54.0,,20.0,4.0,10.0,3.0,4.0,183.0,3.0,2.0,19.0,27.0,10.0,9.0,6.0,1.0,22.0,7.0,7.0,14.0,3.0,11.0,2.0,91.0,92.0,3.0,1.0,3.0,13.0,4.0,8.0,,,,,6.0,,4.0,2.0,2.0,,1.0,1.0,7.0,3.0,,,,1.0,1.0,3.0,,2.0,,,,,2.0,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,744onj9c7t3hf5otmuml7pihh,G. Lescot,Defender,14,2.0,270.0,3.0,102.0,1.0,11.0,34.0,,1.0,4.0,15.0,65.0,1.0,5.0,105.0,8.0,91.0,5.0,6.0,21.0,,7.0,3.0,12.0,3.0,1.0,142.0,3.0,5.0,14.0,36.0,10.0,5.0,8.0,2.0,20.0,9.0,7.0,2.0,3.0,11.0,37.0,96.0,99.0,6.0,1.0,1.0,15.0,6.0,3.0,,1.0,,,,1.0,3.0,2.0,,1.0,,,3.0,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,54rg4yl63x0cimf9joj4dqn6d,S. Lugier,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,cglp4k40r1t672m7j0eb5ktsl,D. Léon,Goalkeeper,22,,270.0,,56.0,,,26.0,23.0,50.0,,53.0,29.0,,,105.0,,20.0,5.0,50.0,9.0,,45.0,,37.0,3.0,5.0,136.0,3.0,,1.0,85.0,10.0,1.0,35.0,1.0,2.0,3.0,7.0,,3.0,1.0,11.0,35.0,55.0,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,11.0,21.0,15.0,,1.0,1.0,6.0,2.0,5.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,6h7npw1gwygmlx01z0gx1to7p,F. Malouda,Midfielder,15,,90.0,,57.0,2.0,8.0,28.0,,,,21.0,23.0,1.0,8.0,59.0,,49.0,,8.0,14.0,2.0,6.0,,9.0,1.0,2.0,89.0,1.0,,14.0,22.0,10.0,7.0,2.0,,14.0,,,,1.0,7.0,15.0,49.0,51.0,,1.0,1.0,7.0,1.0,7.0,,1.0,3.0,,,,1.0,,4.0,4.0,,3.0,3.0,,,6.0,3.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,7zlc2hdeoo73730c6jqtjjnit,J. Petit-Homme,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,5nctqs1tcdhne849zvu109b6d,S. Privat,Forward,18,,179.0,,31.0,1.0,14.0,20.0,,,8.0,20.0,6.0,1.0,9.0,35.0,1.0,24.0,3.0,9.0,8.0,1.0,9.0,,,2.0,,64.0,2.0,,7.0,4.0,10.0,16.0,2.0,11.0,26.0,1.0,4.0,,2.0,2.0,9.0,22.0,26.0,19.0,,1.0,10.0,,5.0,,1.0,5.0,1.0,,1.0,,1.0,1.0,6.0,,,,,,10.0,2.0,,6.0,,1.0,,,,,,,4.0,1.0,,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,1en6k1tnqfarg4981grcl0frp,K. Rimane,Defender,6,,180.0,,65.0,,17.0,20.0,1.0,1.0,,6.0,43.0,1.0,3.0,67.0,1.0,56.0,3.0,4.0,18.0,2.0,2.0,,12.0,2.0,2.0,88.0,2.0,1.0,9.0,20.0,10.0,5.0,7.0,,9.0,5.0,4.0,,2.0,4.0,12.0,61.0,63.0,,1.0,1.0,4.0,3.0,5.0,,,4.0,,,2.0,3.0,1.0,1.0,2.0,,,3.0,,,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,e4be3ht9078klyu2v6st3b7c9,H. Rosimé,Defender,2,1.0,90.0,1.0,53.0,,4.0,15.0,,1.0,1.0,7.0,34.0,3.0,4.0,54.0,1.0,43.0,2.0,5.0,9.0,,4.0,,3.0,1.0,2.0,70.0,1.0,1.0,5.0,23.0,10.0,4.0,6.0,1.0,7.0,1.0,3.0,1.0,1.0,2.0,18.0,48.0,49.0,2.0,,1.0,3.0,5.0,3.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,dcnz5irhjha6651c0gi003w0l,M. Solvi,Forward,12,,13.0,,6.0,,3.0,3.0,,,,4.0,2.0,,2.0,7.0,,5.0,1.0,2.0,2.0,,2.0,,,,,12.0,1.0,,3.0,1.0,10.0,1.0,,,3.0,,2.0,,1.0,2.0,1.0,4.0,5.0,,,,2.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,btp3d3y59ot6bsjwxf0m9k7o5,A. Soubervie,Defender,7,12.0,262.0,14.0,129.0,5.0,17.0,72.0,2.0,6.0,2.0,62.0,49.0,1.0,21.0,142.0,5.0,95.0,5.0,27.0,17.0,3.0,44.0,3.0,19.0,3.0,5.0,220.0,3.0,5.0,19.0,46.0,10.0,8.0,20.0,2.0,23.0,5.0,7.0,22.0,3.0,13.0,62.0,109.0,115.0,4.0,,1.0,15.0,4.0,6.0,,1.0,1.0,,6.0,1.0,3.0,2.0,2.0,1.0,3.0,,5.0,12.0,,,,,3.0,5.0,,9.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,French Guiana,French_Guiana,7xbbfj2utobxtu5oiu4wc5r6d,M. Torvic,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
