liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,CD Guadalajara,1pf1raesloo4r2kvg74ic9knp,R. López,Midfielder,15,2.0,33.0,10.0,,12.0,49.0,,,4.0,,,289.0,11.0,14.0,292.0,344.0,11.0,12.0,51.0,77.0,28.0,17.0,14.0,127.0,994.0,16.0,40.0,14.0,8.0,8.0,6.0,,,,1.0,56.0,45.0,19.0,33.0,11.0,5.0,3.0,7.0,44.0,311.0,223.0,22.0,4.0,91.0,22.0,14.0,5.0,,4.0,75.0,1.0,,24.0,148.0,132.0,,96.0,,723.0,54.0,1.0,15.0,,44.0,196.0,16.0,132.0,8.0,14.0,12.0,12.0,44.0,2.0,,,2.0,20.0,367.0,2.0,,,,7.0,8.0,2.0,63.0,,,,,,,,,,,,,,,,,,,,,12.0,21.0,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,fbxl6ozy6n8o2cc4zxn4qg9h,J. López,Midfielder,31,1.0,27.0,10.0,,,9.0,1.0,2.0,,2.0,,94.0,1.0,11.0,97.0,118.0,3.0,9.0,33.0,59.0,5.0,11.0,9.0,37.0,291.0,6.0,15.0,11.0,3.0,3.0,11.0,,1.0,1.0,,21.0,27.0,1.0,5.0,,1.0,,1.0,32.0,98.0,86.0,4.0,3.0,7.0,4.0,7.0,17.0,,6.0,29.0,7.0,3.0,5.0,42.0,15.0,,60.0,,213.0,1.0,,3.0,,3.0,55.0,,25.0,3.0,2.0,1.0,,16.0,11.0,,1.0,1.0,3.0,119.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,1q32xvcfzzy1alinnbtovwyc5,H. Marín,Defender,14,,7.0,10.0,,3.0,,,,,,,98.0,1.0,4.0,119.0,135.0,,1.0,9.0,13.0,,58.0,,18.0,286.0,8.0,8.0,4.0,5.0,1.0,1.0,,,,,16.0,10.0,6.0,4.0,7.0,2.0,4.0,3.0,6.0,122.0,47.0,3.0,,,24.0,6.0,1.0,,,5.0,,,,57.0,75.0,,19.0,,184.0,,1.0,7.0,,,20.0,,9.0,5.0,4.0,2.0,3.0,8.0,1.0,,,,15.0,138.0,2.0,,,,7.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,5awjec1787k7nfw9flda5d1at,J. Pereira,Defender,4,,40.0,10.0,,32.0,,,2.0,,,,518.0,5.0,15.0,534.0,627.0,1.0,10.0,80.0,80.0,4.0,87.0,2.0,221.0,1339.0,56.0,42.0,15.0,7.0,6.0,2.0,,,,1.0,98.0,72.0,72.0,21.0,53.0,16.0,6.0,40.0,40.0,565.0,177.0,16.0,2.0,,47.0,12.0,21.0,,4.0,50.0,,2.0,,305.0,388.0,,152.0,,884.0,,9.0,36.0,,,123.0,,62.0,28.0,12.0,12.0,15.0,49.0,,6.0,,,49.0,663.0,,,,,31.0,,15.0,7.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,7d7nst8wf8ge70bjz00z9glat,C. Peña,Midfielder,26,1.0,62.0,10.0,1.0,22.0,,4.0,7.0,7.0,1.0,,369.0,1.0,19.0,372.0,466.0,9.0,36.0,60.0,116.0,14.0,147.0,15.0,117.0,1274.0,11.0,83.0,19.0,6.0,20.0,15.0,,,4.0,2.0,94.0,84.0,28.0,13.0,9.0,10.0,,6.0,54.0,380.0,286.0,12.0,13.0,3.0,11.0,13.0,26.0,,16.0,73.0,2.0,7.0,,137.0,94.0,12.0,144.0,2.0,710.0,3.0,3.0,14.0,,,177.0,,83.0,16.0,14.0,13.0,15.0,64.0,4.0,4.0,,,6.0,474.0,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Mexico_Liga_MX,2015-2016,CD Guadalajara,axrchx0095dg0ydpb1ajj19ed,O. Pineda,Midfielder,7,,65.0,10.0,,17.0,1.0,,2.0,3.0,,,732.0,12.0,19.0,750.0,862.0,3.0,25.0,118.0,175.0,12.0,313.0,19.0,243.0,1640.0,19.0,94.0,19.0,10.0,16.0,30.0,,2.0,4.0,,113.0,82.0,25.0,42.0,9.0,11.0,1.0,8.0,110.0,766.0,497.0,30.0,9.0,8.0,34.0,21.0,38.0,,9.0,117.0,3.0,4.0,1.0,206.0,270.0,8.0,200.0,,1193.0,7.0,3.0,15.0,,1.0,204.0,1.0,106.0,12.0,18.0,16.0,19.0,110.0,,3.0,3.0,,27.0,879.0,2.0,,,,8.0,,3.0,10.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,czqsfh2chk778o8t5t396cixh,M. Ponce,Defender,16,,18.0,10.0,,2.0,3.0,,,1.0,,,134.0,4.0,4.0,135.0,154.0,2.0,1.0,14.0,29.0,4.0,39.0,4.0,22.0,335.0,8.0,12.0,4.0,2.0,1.0,1.0,,,,,20.0,20.0,5.0,8.0,6.0,4.0,,3.0,11.0,144.0,82.0,4.0,,6.0,10.0,4.0,2.0,,,41.0,,,3.0,62.0,64.0,1.0,34.0,,246.0,3.0,1.0,7.0,,2.0,44.0,1.0,19.0,6.0,7.0,6.0,4.0,17.0,,,,,9.0,164.0,1.0,,,,3.0,4.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,c343s86ihz1r03pxsho5psedx,M. Pérez,Midfielder,25,1.0,15.0,10.0,2.0,5.0,,,,1.0,,,190.0,3.0,8.0,199.0,224.0,,2.0,21.0,34.0,5.0,61.0,,70.0,436.0,13.0,12.0,8.0,4.0,2.0,6.0,,,,,25.0,20.0,7.0,8.0,6.0,7.0,1.0,2.0,19.0,204.0,104.0,5.0,,1.0,14.0,7.0,5.0,,,27.0,,,,71.0,101.0,1.0,41.0,,290.0,1.0,3.0,8.0,,1.0,34.0,1.0,18.0,12.0,5.0,4.0,4.0,19.0,4.0,1.0,1.0,,12.0,229.0,1.0,,,,8.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,99vibsfn687alcszi6zz671ed,D. Ramírez,Midfielder,21,,9.0,10.0,,,1.0,,,,,,41.0,,5.0,42.0,47.0,,1.0,8.0,16.0,3.0,22.0,5.0,4.0,82.0,3.0,2.0,5.0,3.0,1.0,3.0,,,,,5.0,9.0,1.0,2.0,,,1.0,1.0,7.0,42.0,38.0,2.0,,6.0,1.0,3.0,2.0,,,11.0,,,,10.0,8.0,1.0,17.0,,82.0,6.0,,1.0,,4.0,19.0,3.0,10.0,,,,,5.0,5.0,,1.0,,1.0,47.0,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,4hxcnch5nam895sdszm41rhzp,A. Rodríguez,Goalkeeper,1,,,10.0,,1.0,,,,,,,89.0,,4.0,73.0,87.0,,,1.0,,,24.0,,35.0,360.0,32.0,1.0,4.0,,,,,,,,33.0,1.0,2.0,,1.0,,2.0,1.0,,106.0,9.0,,,,17.0,,,,,,,,,80.0,97.0,,2.0,,177.0,,,5.0,,,35.0,,28.0,,6.0,6.0,4.0,41.0,,,,,,139.0,,,,,14.0,,,,35.0,,,,,,,9.0,1.0,,2.0,,2.0,1.0,3.0,3.0,13.0,10.0,,4.0,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,6l97gjz7cqyesvghutj2k3nbp,C. Salcedo,Defender,13,,38.0,10.0,2.0,20.0,,,,1.0,,,597.0,4.0,18.0,670.0,791.0,2.0,8.0,70.0,81.0,4.0,267.0,2.0,163.0,1600.0,81.0,45.0,18.0,15.0,6.0,2.0,,,,,126.0,58.0,47.0,25.0,64.0,10.0,16.0,27.0,43.0,704.0,232.0,21.0,2.0,1.0,107.0,21.0,18.0,,2.0,41.0,,,,359.0,473.0,,128.0,,1085.0,1.0,6.0,50.0,,1.0,147.0,1.0,77.0,32.0,17.0,15.0,18.0,62.0,,6.0,,,61.0,830.0,2.0,,,,48.0,,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,458fztg3q75fu1brrxjrg1jh1,C. Salcido,Defender,3,,33.0,10.0,,9.0,,,,2.0,,,491.0,9.0,14.0,504.0,561.0,,12.0,42.0,62.0,8.0,165.0,1.0,210.0,1011.0,28.0,31.0,14.0,3.0,12.0,2.0,,,,1.0,59.0,42.0,22.0,24.0,27.0,11.0,6.0,13.0,29.0,544.0,271.0,15.0,1.0,1.0,53.0,7.0,5.0,,,66.0,,,,162.0,274.0,1.0,84.0,,732.0,1.0,,12.0,,1.0,80.0,1.0,48.0,16.0,7.0,6.0,11.0,40.0,3.0,5.0,,,14.0,603.0,1.0,,,,14.0,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,ab2fee8s6kv2ck8cbcj1vhnmd,J. Sánchez,Midfielder,17,,31.0,10.0,,5.0,,,,2.0,,,217.0,5.0,8.0,226.0,268.0,4.0,1.0,44.0,67.0,5.0,14.0,2.0,89.0,665.0,10.0,32.0,8.0,8.0,,4.0,,,,,42.0,36.0,13.0,23.0,15.0,15.0,,8.0,36.0,229.0,142.0,18.0,1.0,14.0,12.0,10.0,9.0,,1.0,41.0,,,,127.0,87.0,1.0,80.0,,449.0,14.0,1.0,11.0,,,86.0,,45.0,18.0,4.0,4.0,8.0,28.0,,4.0,2.0,,20.0,271.0,,,,,6.0,12.0,,54.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,aor3og5qb6lg26pjkdjmrn0et,M. Vázquez,Forward,19,,6.0,10.0,,6.0,,,,1.0,,,27.0,1.0,7.0,28.0,40.0,4.0,7.0,10.0,9.0,,8.0,3.0,8.0,164.0,1.0,11.0,7.0,,3.0,,,,,,12.0,12.0,13.0,1.0,3.0,,,7.0,3.0,28.0,19.0,,2.0,2.0,1.0,2.0,2.0,,4.0,18.0,,,,6.0,9.0,3.0,22.0,,67.0,2.0,,3.0,,,23.0,,11.0,1.0,,,1.0,5.0,6.0,,2.0,,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,493l6f4w0zm4bqaqbp4xlcpg5,C. Villanueva,Defender,27,,3.0,10.0,,,,,,,,,17.0,,1.0,17.0,19.0,,,5.0,6.0,,2.0,,6.0,32.0,1.0,1.0,1.0,,,,,,,,2.0,3.0,2.0,3.0,1.0,,,2.0,3.0,17.0,12.0,3.0,,,,,,,,3.0,,,,8.0,5.0,,8.0,,27.0,,,1.0,,,3.0,,1.0,2.0,,,,,1.0,,,,1.0,19.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Guadalajara,99mrnc95q93g28eqgnm6r9r6d,Á. Zaldívar,Forward,23,4.0,68.0,10.0,3.0,22.0,,,1.0,7.0,1.0,,250.0,9.0,17.0,251.0,321.0,7.0,24.0,70.0,119.0,20.0,102.0,11.0,76.0,1121.0,2.0,68.0,17.0,10.0,15.0,9.0,,,,2.0,70.0,90.0,41.0,22.0,7.0,15.0,,19.0,51.0,254.0,191.0,13.0,4.0,15.0,4.0,20.0,21.0,3.0,9.0,85.0,1.0,1.0,,61.0,68.0,14.0,160.0,,545.0,15.0,,16.0,,5.0,154.0,5.0,69.0,33.0,8.0,8.0,12.0,33.0,5.0,2.0,,3.0,8.0,324.0,,,,,1.0,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
