liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,DC United,4249onic3pa4kkqg7v00ro3x1,S. Johnson,Goalkeeper,1,2.0,1.0,1.0,14.0,,,,,16.0,4.0,,1.0,5.0,2.0,3.0,,225.0,,14.0,,21.0,18.0,3.0,3.0,1.0,2.0,,,,68.0,,183.0,,3.0,,,109.0,58.0,,,,14.0,,,,,,,62.0,115.0,38.0,155.0,131.0,,1.0,,,,1260.0,,,,10.0,,1.0,158.0,351.0,,193.0,1.0,,158.0,475.0,,,,,83.0,155.0,121.0,37.0,3.0,0.0,,,,,109.0,94.0,14.0,8.0,,,,,,,,,,,,8.0,,,38.0,1.0,2.0,5.0,48.0,30.0,16.0,15.0,,,,,,,1.0,,,,,,,,2.0,,1.0,1.0,
USA_MLS,2026,DC United,e9jko5f45qmjw3va7cp05l5w4,Hosei Kijima,Midfielder,77,,,,2.0,,1.0,,,7.0,,,1.0,9.0,6.0,3.0,12.0,4.0,,2.0,,,,,9.0,6.0,3.0,,,1.0,1.0,,7.0,,4.0,2.0,,5.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,6.0,5.0,1.0,6.0,,1.0,,,,57.0,6.0,,,,,1.0,9.0,7.0,1.0,6.0,1.0,3.0,1.0,21.0,,1.0,1.0,1.0,,,2.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,DC United,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,Defender,6,21.0,9.0,12.0,14.0,1.0,48.0,1.0,4.0,124.0,4.0,21.0,12.0,85.0,39.0,46.0,187.0,211.0,6.0,14.0,2.0,21.0,18.0,3.0,64.0,30.0,34.0,,28.0,5.0,20.0,1.0,405.0,1.0,81.0,28.0,10.0,58.0,132.0,7.0,2.0,1.0,14.0,1.0,4.0,14.0,9.0,12.0,,16.0,325.0,184.0,159.0,313.0,4.0,13.0,,36.0,89.0,1248.0,10.0,3.0,,32.0,11.0,6.0,193.0,411.0,3.0,329.0,17.0,7.0,82.0,770.0,16.0,51.0,34.0,9.0,17.0,32.0,103.0,30.0,50.0,0.0,,3.0,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,DC United,b8l4cq3oakid1jfcy7qz8qm1g,N. Marković,Defender,27,27.0,12.0,15.0,10.0,,7.0,1.0,3.0,24.0,1.0,,1.0,64.0,29.0,35.0,41.0,55.0,3.0,10.0,1.0,4.0,4.0,,37.0,17.0,20.0,1.0,7.0,1.0,23.0,,105.0,,16.0,10.0,8.0,17.0,20.0,2.0,2.0,,2.0,,,1.0,1.0,3.0,,5.0,75.0,49.0,27.0,70.0,4.0,6.0,,9.0,8.0,288.0,7.0,,,19.0,12.0,8.0,57.0,105.0,2.0,75.0,10.0,4.0,30.0,213.0,,1.0,1.0,3.0,4.0,7.0,24.0,7.0,23.0,0.0,8.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,DC United,c7cx5v0yt6kq8nwyan70nfc6i,L. Munteanu,Forward,11,26.0,19.0,7.0,10.0,,29.0,6.0,,39.0,,,4.0,75.0,51.0,24.0,103.0,28.0,3.0,10.0,,10.0,9.0,1.0,49.0,32.0,17.0,,2.0,4.0,27.0,3.0,106.0,,20.0,8.0,1.0,19.0,25.0,4.0,13.0,10.0,5.0,2.0,,1.0,1.0,,5.0,5.0,74.0,54.0,24.0,72.0,1.0,2.0,,,1.0,552.0,15.0,,1.0,1.0,14.0,14.0,75.0,109.0,23.0,77.0,3.0,30.0,32.0,214.0,,9.0,9.0,5.0,,4.0,36.0,5.0,28.0,1.0,5.0,1.0,1.0,,,,,,,,4.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,1.0,1.0,,,,,,
USA_MLS,2026,DC United,s93590h7tzx83zej2kyzplw4,J. Murrell,Forward,17,3.0,2.0,1.0,8.0,,2.0,,1.0,9.0,,,,9.0,6.0,3.0,17.0,6.0,,8.0,1.0,2.0,2.0,,6.0,4.0,2.0,,,1.0,4.0,,15.0,,6.0,2.0,,5.0,3.0,2.0,,,,,,1.0,1.0,,,,7.0,6.0,2.0,7.0,1.0,,,,,67.0,2.0,1.0,,2.0,2.0,1.0,17.0,15.0,,7.0,1.0,2.0,8.0,34.0,,1.0,1.0,,,,8.0,1.0,8.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,DC United,dzajdpdijdact32okns0mveg9,S. Nealis,Defender,13,5.0,2.0,3.0,4.0,,1.0,,,5.0,,,,6.0,2.0,4.0,,15.0,,4.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,7.0,,33.0,,3.0,1.0,1.0,2.0,10.0,,,,1.0,1.0,,,,,,1.0,27.0,11.0,16.0,26.0,,1.0,,,,63.0,,,,11.0,2.0,,6.0,33.0,,27.0,1.0,,6.0,47.0,,,,,2.0,2.0,5.0,1.0,4.0,0.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,DC United,9ufiiimdo20xtdvbuji670msq,Peglow,Forward,7,34.0,22.0,12.0,14.0,3.0,104.0,9.0,2.0,132.0,1.0,26.0,10.0,171.0,99.0,72.0,331.0,137.0,19.0,14.0,3.0,20.0,17.0,3.0,137.0,77.0,60.0,1.0,13.0,23.0,38.0,1.0,446.0,3.0,58.0,41.0,21.0,78.0,183.0,26.0,7.0,5.0,14.0,7.0,5.0,9.0,4.0,8.0,15.0,18.0,327.0,243.0,109.0,325.0,20.0,24.0,5.0,1.0,15.0,1203.0,36.0,5.0,1.0,10.0,25.0,8.0,239.0,462.0,12.0,343.0,44.0,38.0,119.0,770.0,19.0,34.0,14.0,19.0,6.0,17.0,125.0,28.0,102.0,0.0,,4.0,3.0,,,,2.0,,,,1.0,,,1.0,1.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,DC United,9h6havu7okmm0qk20kgkokmi,M. Peltola,Defender,4,13.0,7.0,6.0,14.0,,65.0,6.0,5.0,92.0,4.0,,2.0,131.0,51.0,80.0,111.0,162.0,10.0,14.0,,21.0,18.0,3.0,118.0,44.0,74.0,,24.0,13.0,111.0,,391.0,,36.0,14.0,9.0,84.0,80.0,13.0,6.0,1.0,14.0,2.0,,,,9.0,5.0,30.0,317.0,193.0,142.0,305.0,16.0,24.0,1.0,,,1231.0,15.0,1.0,,24.0,17.0,25.0,118.0,418.0,7.0,335.0,40.0,5.0,83.0,635.0,,5.0,3.0,6.0,21.0,33.0,77.0,11.0,50.0,0.0,,1.0,,1.0,,,5.0,,,,1.0,1.0,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,DC United,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,Defender,15,64.0,37.0,27.0,13.0,,19.0,,16.0,87.0,4.0,,,109.0,54.0,55.0,29.0,217.0,2.0,13.0,,17.0,15.0,2.0,45.0,17.0,28.0,,23.0,3.0,94.0,,476.0,,55.0,8.0,5.0,39.0,164.0,3.0,3.0,3.0,13.0,,,,,1.0,,25.0,367.0,105.0,277.0,357.0,8.0,15.0,,,1.0,1170.0,3.0,2.0,1.0,95.0,8.0,4.0,120.0,494.0,6.0,382.0,23.0,13.0,112.0,708.0,,2.0,2.0,2.0,35.0,71.0,85.0,29.0,41.0,1.0,,1.0,,,1.0,1.0,6.0,,,,1.0,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2026,DC United,czu9f4sxl5hpe05isdexmiy2,B. Servania,Midfielder,23,25.0,19.0,6.0,13.0,,37.0,4.0,3.0,55.0,2.0,1.0,2.0,111.0,51.0,60.0,137.0,135.0,5.0,13.0,,20.0,17.0,3.0,86.0,32.0,54.0,,14.0,7.0,70.0,,313.0,,29.0,33.0,24.0,46.0,75.0,7.0,5.0,3.0,13.0,7.0,,2.0,2.0,3.0,3.0,14.0,231.0,138.0,99.0,221.0,23.0,14.0,,,2.0,1105.0,14.0,,,17.0,7.0,14.0,120.0,317.0,8.0,235.0,37.0,10.0,82.0,514.0,1.0,9.0,8.0,8.0,7.0,20.0,62.0,29.0,62.0,0.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,DC United,23pxtcocf0xyxeh31ac3hxgx5,J. Stroud,Midfielder,8,4.0,4.0,,8.0,,16.0,,,28.0,,1.0,4.0,40.0,27.0,13.0,55.0,23.0,10.0,8.0,,5.0,5.0,,36.0,23.0,13.0,1.0,3.0,6.0,23.0,2.0,64.0,,16.0,10.0,3.0,21.0,5.0,6.0,1.0,4.0,3.0,3.0,,2.0,2.0,1.0,,2.0,42.0,23.0,24.0,43.0,2.0,4.0,,4.0,8.0,280.0,6.0,1.0,,6.0,11.0,6.0,51.0,67.0,5.0,45.0,6.0,6.0,22.0,146.0,1.0,11.0,10.0,3.0,3.0,8.0,28.0,5.0,14.0,0.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,DC United,9d2gsb50qdkgm7s4l7xcvjcpg,G. Turner,Midfielder,48,2.0,1.0,1.0,3.0,,2.0,,,1.0,,2.0,,4.0,2.0,2.0,11.0,6.0,,3.0,,,,,2.0,1.0,1.0,,1.0,1.0,3.0,,12.0,,,,,3.0,2.0,1.0,1.0,,,,,,,,,,9.0,9.0,1.0,10.0,,1.0,,,,43.0,,,,,,,6.0,13.0,1.0,10.0,1.0,1.0,3.0,19.0,1.0,1.0,,,,,3.0,1.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
