liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,2c99czjzyurgg9tuxum5lvr9x,J. Lucero,Forward,9,2.0,119.0,,,4.0,,,27.0,10.0,16.0,,2.0,,2.0,6.0,14.0,6.0,,,4.0,28.0,4.0,21.0,2.0,3.0,6.0,8.0,1.0,7.0,2.0,1.0,2.0,1.0,43.0,2.0,,,7.0,,5.0,3.0,22.0,6.0,1.0,,1.0,2.0,3.0,16.0,1.0,2.0,,2.0,2.0,,,4.0,5.0,,21.0,22.0,9.0,1.0,,10.0,,,3.0,1.0,,1.0,,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,3odmw2fda7pizeuivw3dgtxw5,I. Malcorra,Midfielder,10,4.0,53.0,,,1.0,,,22.0,4.0,9.0,1.0,2.0,,1.0,,19.0,5.0,1.0,,7.0,22.0,1.0,13.0,2.0,1.0,9.0,3.0,2.0,12.0,3.0,1.0,1.0,3.0,37.0,3.0,1.0,,6.0,,10.0,2.0,15.0,2.0,,,,,,6.0,,2.0,,6.0,3.0,,,4.0,5.0,,13.0,13.0,,,1.0,4.0,,,2.0,1.0,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,4nzjmby7mtgkrhq1lh20rbzrp,L. Mendoza,Forward,26,10.0,269.0,,3.0,5.0,2.0,1.0,96.0,29.0,55.0,2.0,6.0,2.0,1.0,3.0,60.0,22.0,2.0,,22.0,100.0,1.0,67.0,6.0,5.0,28.0,11.0,6.0,40.0,11.0,3.0,6.0,4.0,167.0,3.0,1.0,,22.0,,33.0,10.0,65.0,11.0,4.0,1.0,5.0,5.0,2.0,27.0,2.0,6.0,,16.0,3.0,,,13.0,27.0,1.0,68.0,72.0,5.0,,2.0,16.0,,2.0,9.0,2.0,2.0,,5.0,3.0,2.0,4.0,,1.0,,7.0,,,1.0,,,,,,,,,,2.0,,2.0,7.0,3.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,52snk5ulvq9ziwe64jk9re95h,O. Mendoza,Defender,28,4.0,360.0,,28.0,,4.0,,162.0,19.0,67.0,8.0,19.0,3.0,1.0,3.0,87.0,48.0,12.0,,34.0,166.0,5.0,102.0,6.0,1.0,53.0,10.0,5.0,48.0,13.0,4.0,7.0,10.0,273.0,4.0,5.0,,33.0,,78.0,5.0,47.0,23.0,,,11.0,5.0,3.0,39.0,6.0,6.0,,5.0,4.0,,,13.0,59.0,,111.0,113.0,6.0,1.0,8.0,16.0,4.0,4.0,20.0,3.0,1.0,,2.0,1.0,1.0,,,,18.0,5.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,ev4n9y702d2tp5bvpwblk4gk5,L. Michel,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,bstzakeepckt07bzdp1altgb9,D. Musto,Midfielder,5,,355.0,,3.0,4.0,1.0,,235.0,29.0,87.0,7.0,17.0,1.0,,3.0,64.0,100.0,13.0,,41.0,244.0,8.0,161.0,5.0,,58.0,73.0,,42.0,38.0,4.0,5.0,16.0,302.0,4.0,7.0,1.0,32.0,,88.0,3.0,48.0,38.0,,,25.0,6.0,18.0,53.0,5.0,5.0,,,4.0,,,12.0,54.0,,181.0,186.0,21.0,1.0,8.0,15.0,5.0,15.0,20.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,aq5avhoobmdi591xhhi2847vt,H. Muñoz,Defender,30,,47.0,,1.0,,1.0,,27.0,1.0,7.0,4.0,4.0,1.0,,,13.0,13.0,4.0,,7.0,31.0,,17.0,2.0,,11.0,5.0,,3.0,9.0,,2.0,8.0,44.0,1.0,,,6.0,,19.0,,46.0,6.0,,,3.0,2.0,,6.0,,2.0,,,1.0,,,,6.0,,17.0,20.0,,,4.0,,,3.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,9h9u64m9b3254rjjdpnk4qimt,M. Orozco,Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,25d8ampacze5t9xwffna4ullh,D. Pérez,Defender,15,3.0,360.0,,36.0,,4.0,,141.0,11.0,69.0,8.0,18.0,3.0,3.0,7.0,81.0,43.0,14.0,,33.0,156.0,7.0,88.0,6.0,6.0,51.0,60.0,5.0,45.0,18.0,4.0,6.0,13.0,275.0,4.0,7.0,,33.0,,82.0,1.0,50.0,27.0,3.0,,17.0,7.0,4.0,44.0,4.0,6.0,,7.0,4.0,,,10.0,3.0,,92.0,105.0,11.0,1.0,7.0,17.0,7.0,7.0,23.0,2.0,,,7.0,2.0,,2.0,2.0,,13.0,,,,,,,,,,,,,,,,4.0,8.0,3.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,8e0we3usnv24xj6ejm5drax1x,I. Rivero,Midfielder,8,1.0,292.0,,1.0,1.0,1.0,1.0,144.0,25.0,61.0,2.0,9.0,2.0,2.0,5.0,51.0,59.0,9.0,,24.0,149.0,8.0,110.0,3.0,5.0,33.0,39.0,4.0,37.0,20.0,4.0,5.0,2.0,212.0,4.0,4.0,2.0,29.0,1.0,49.0,7.0,52.0,16.0,3.0,1.0,6.0,5.0,2.0,36.0,1.0,3.0,,6.0,4.0,,,15.0,36.0,,112.0,116.0,7.0,1.0,7.0,20.0,2.0,6.0,14.0,,5.0,,4.0,,1.0,3.0,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,3.0,8.0,4.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,bmuds0h4a4sbhg47zmamnld5h,R. Rubín,Forward,35,2.0,146.0,,1.0,,,,35.0,9.0,20.0,1.0,3.0,1.0,2.0,3.0,23.0,3.0,,,11.0,36.0,4.0,21.0,2.0,2.0,14.0,17.0,4.0,12.0,3.0,1.0,2.0,4.0,56.0,3.0,1.0,,10.0,,5.0,8.0,48.0,4.0,,,1.0,4.0,,13.0,1.0,2.0,,2.0,3.0,,,6.0,5.0,,21.0,22.0,3.0,,,9.0,,1.0,4.0,,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tijuana Xoloitzcuintles de Caliente,4pe6elkdzb3p9fuuab7w8h3o5,J. Valenzuela,Defender,6,,313.0,,,,2.0,,147.0,10.0,29.0,17.0,29.0,1.0,,8.0,53.0,77.0,7.0,,20.0,155.0,2.0,94.0,4.0,,49.0,45.0,,37.0,15.0,4.0,1.0,12.0,188.0,4.0,2.0,,10.0,,81.0,1.0,21.0,12.0,,,12.0,,4.0,22.0,13.0,4.0,,,4.0,,,2.0,19.0,,101.0,106.0,12.0,1.0,6.0,10.0,1.0,4.0,8.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
