root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,1wcq33p7w71u1mkdk349gicph,J. Corrales,Defender,12,2.0,13.0,58.0,323.0,384.0,,18.0,357.0,21.0,10.0,6.0,,10.0,300.0,180.0,,630.0,7.0,33.0,11.0,7.0,134.0,103.0,70.0,7.0,140.0,5.0,30.0,18.0,,30.0,16.0,546.0,20.0,1.0,61.0,1.0,7.0,6.0,7.0,31.0,37.0,3.0,5.0,13.0,6.0,,8.0,7.0,40.0,59.0,,32.0,,12.0,291.0,8.0,2.0,5.0,7.0,40.0,25.0,12.0,14.0,46.0,,2.0,197.0,0.0,,,,2.0,,,,10.0,,,5.0,20.0,1.0,1.0,2.0,11.0,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,Forward,32,25.0,1.0,56.0,162.0,197.0,1.0,6.0,185.0,8.0,6.0,5.0,1.0,10.0,153.0,54.0,6.0,557.0,5.0,31.0,,3.0,111.0,69.0,70.0,13.0,43.0,4.0,32.0,51.0,,34.0,4.0,299.0,2.0,6.0,35.0,12.0,8.0,18.0,7.0,3.0,1.0,1.0,7.0,8.0,1.0,,6.0,8.0,36.0,39.0,3.0,9.0,3.0,5.0,153.0,1.0,,9.0,5.0,27.0,25.0,14.0,4.0,49.0,4.0,6.0,52.0,1.0,4.0,,,7.0,3.0,,,4.0,1.0,,1.0,6.0,2.0,,1.0,3.0,1.0,3.0,1.0,3.0,,1.0,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,6a9s7obrfl3v40jei3wl5tzah,K. Fox,Defender,5,3.0,8.0,10.0,244.0,266.0,1.0,2.0,251.0,2.0,8.0,,,10.0,229.0,102.0,1.0,502.0,1.0,5.0,,2.0,56.0,29.0,30.0,2.0,76.0,1.0,10.0,74.0,,12.0,1.0,319.0,8.0,,22.0,1.0,6.0,4.0,5.0,12.0,1.0,1.0,2.0,2.0,2.0,,6.0,6.0,18.0,16.0,1.0,8.0,,20.0,236.0,,2.0,7.0,13.0,21.0,5.0,20.0,3.0,14.0,,,188.0,1.0,,,,2.0,,5.0,5.0,4.0,,,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,0.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,addushu1i5uqbjpp30b6lt9ii,K. Jackson,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,afw0d1iesr2uueu8200rbn561,A. Knight,Goalkeeper,13,,42.0,1.0,149.0,224.0,,,127.0,,10.0,,,10.0,85.0,48.0,,720.0,1.0,1.0,,,20.0,77.0,4.0,,129.0,,4.0,47.0,,,,318.0,27.0,,75.0,,8.0,2.0,8.0,71.0,,9.0,,2.0,,,8.0,8.0,4.0,48.0,,33.0,,6.0,116.0,,2.0,,3.0,79.0,,3.0,,,,,129.0,0.0,,,,,,59.0,94.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,6.0,13.0,,,5.0,9.0,22.0,19.0,,2.0,,2.0,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,ae11j4s1qmv2augwuplxgrtka,K. Lacey,Forward,20,3.0,,5.0,7.0,10.0,1.0,1.0,7.0,,2.0,,,10.0,4.0,3.0,,38.0,,2.0,,,4.0,6.0,6.0,2.0,1.0,,3.0,3.0,,4.0,,16.0,,,3.0,,1.0,2.0,,,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,4.0,,2.0,,,5.0,,1.0,1.0,,1.0,3.0,1.0,,3.0,,3.0,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,4f03usm5tnljkqleajmz9kmol,C. Lancaster,Forward,17,13.0,1.0,37.0,49.0,60.0,1.0,1.0,53.0,2.0,7.0,4.0,,10.0,42.0,13.0,10.0,396.0,3.0,21.0,,3.0,34.0,37.0,48.0,9.0,12.0,2.0,10.0,15.0,,23.0,,140.0,2.0,11.0,11.0,21.0,6.0,15.0,5.0,1.0,1.0,,3.0,5.0,1.0,,5.0,6.0,25.0,10.0,4.0,4.0,4.0,1.0,45.0,,2.0,7.0,4.0,7.0,16.0,11.0,6.0,20.0,1.0,2.0,15.0,1.0,3.0,,,3.0,1.0,,,,1.0,,,,4.0,,,,,3.0,,2.0,,1.0,,2.0,1.0,,7.0,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,75ya8t62q1sp6ew1nlanfdduy,A. Liadi,Forward,9,3.0,,16.0,20.0,27.0,2.0,1.0,25.0,,1.0,,,10.0,18.0,6.0,1.0,161.0,,4.0,,3.0,14.0,16.0,25.0,4.0,7.0,,7.0,4.0,,19.0,,50.0,1.0,1.0,7.0,2.0,4.0,4.0,2.0,,,,,3.0,1.0,,1.0,4.0,6.0,7.0,2.0,2.0,3.0,2.0,18.0,,,7.0,2.0,3.0,12.0,9.0,7.0,10.0,,,6.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,674snor9jgvdclq0zdhpgfvft,D. Loera,Forward,98,,1.0,1.0,10.0,14.0,1.0,1.0,14.0,,,,,10.0,10.0,1.0,,23.0,,,,,10.0,6.0,1.0,1.0,9.0,,2.0,3.0,,1.0,,17.0,,,4.0,,1.0,,,2.0,,,,,1.0,,,1.0,,5.0,,,,1.0,10.0,,,,,1.0,1.0,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,51dxq7xhe6g3ag3vvv83owqju,C. Young,Defender,21,18.0,17.0,31.0,197.0,262.0,,12.0,259.0,7.0,8.0,4.0,3.0,10.0,194.0,11.0,1.0,675.0,5.0,16.0,9.0,2.0,112.0,106.0,46.0,10.0,95.0,3.0,34.0,84.0,,24.0,4.0,423.0,21.0,4.0,65.0,5.0,8.0,5.0,8.0,31.0,51.0,6.0,4.0,14.0,12.0,1.0,7.0,8.0,22.0,56.0,1.0,11.0,1.0,25.0,186.0,3.0,1.0,9.0,6.0,14.0,15.0,15.0,4.0,72.0,1.0,8.0,88.0,0.0,1.0,,,8.0,,,,7.0,1.0,,,,1.0,,3.0,,2.0,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,4i3xdsqgm31lk0gml3086fml0,P. Mané,Midfielder,25,1.0,,27.0,113.0,128.0,3.0,1.0,127.0,10.0,7.0,4.0,,10.0,112.0,39.0,,217.0,4.0,19.0,,1.0,47.0,23.0,31.0,2.0,29.0,2.0,10.0,41.0,,10.0,8.0,170.0,5.0,1.0,15.0,1.0,5.0,5.0,2.0,5.0,,,1.0,6.0,1.0,,5.0,5.0,21.0,11.0,2.0,5.0,1.0,1.0,108.0,,2.0,2.0,2.0,15.0,8.0,4.0,4.0,19.0,,,66.0,0.0,,,,2.0,,,,5.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,3grqr9afv6w18043yx4nrpsa2,M. Méndez,Defender,44,2.0,9.0,21.0,175.0,196.0,,1.0,193.0,5.0,3.0,1.0,1.0,10.0,172.0,20.0,,360.0,4.0,9.0,,3.0,68.0,28.0,38.0,3.0,75.0,2.0,10.0,87.0,,19.0,3.0,266.0,8.0,1.0,21.0,1.0,4.0,3.0,4.0,11.0,3.0,,,5.0,1.0,,2.0,4.0,19.0,14.0,,12.0,,31.0,163.0,1.0,1.0,7.0,10.0,15.0,12.0,17.0,7.0,14.0,,,108.0,0.0,,,,2.0,,,,4.0,1.0,,,,,,2.0,,1.0,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,e4nu9tdbqlmfyp8g2rkuytmg9,J. Onen,Midfielder,10,4.0,,24.0,142.0,164.0,1.0,3.0,154.0,8.0,6.0,4.0,1.0,10.0,133.0,48.0,1.0,336.0,4.0,12.0,,7.0,100.0,38.0,29.0,4.0,32.0,1.0,20.0,50.0,,14.0,7.0,219.0,7.0,2.0,22.0,3.0,5.0,,4.0,2.0,1.0,,3.0,7.0,2.0,,5.0,5.0,15.0,18.0,3.0,7.0,4.0,3.0,135.0,1.0,1.0,2.0,3.0,14.0,12.0,5.0,8.0,34.0,3.0,,43.0,1.0,1.0,,,4.0,,,,8.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,3w6csiufxqmnjddm91fy4mvpw,A. Patti,Defender,15,3.0,,2.0,11.0,14.0,,,14.0,1.0,,,1.0,10.0,11.0,7.0,,45.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,,6.0,1.0,3.0,,,3.0,,25.0,1.0,,3.0,,1.0,1.0,1.0,,2.0,,,1.0,,,,1.0,2.0,2.0,1.0,,,1.0,11.0,1.0,,2.0,1.0,,1.0,3.0,1.0,1.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,bct55w8vc87m5uvfz0kciyfpw,T. Robertson,Defender,2,4.0,4.0,12.0,75.0,90.0,3.0,19.0,83.0,1.0,4.0,3.0,3.0,10.0,71.0,23.0,1.0,243.0,,8.0,4.0,,53.0,42.0,18.0,3.0,26.0,1.0,9.0,12.0,,9.0,,150.0,5.0,,15.0,1.0,5.0,4.0,2.0,6.0,9.0,,2.0,1.0,11.0,,3.0,5.0,9.0,29.0,,5.0,,5.0,70.0,5.0,1.0,5.0,1.0,8.0,4.0,6.0,2.0,29.0,,5.0,27.0,0.0,1.0,,1.0,6.0,,,,3.0,1.0,,2.0,8.0,1.0,1.0,1.0,6.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,dgg9cpgyinyhfzqmo5jou89yi,C. Uche,Defender,16,3.0,7.0,11.0,87.0,104.0,,,97.0,2.0,3.0,,,10.0,83.0,34.0,1.0,301.0,,5.0,,1.0,14.0,18.0,20.0,,29.0,1.0,5.0,34.0,,8.0,1.0,148.0,11.0,1.0,17.0,2.0,4.0,3.0,4.0,12.0,,2.0,,,,,3.0,4.0,12.0,6.0,1.0,3.0,,24.0,84.0,,,2.0,7.0,5.0,6.0,9.0,5.0,7.0,,,73.0,0.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Lexington SC,Lexington_SC,21e6x1g01njkbvcunz7k2bug9,Y. Yankam,Midfielder,8,1.0,2.0,25.0,100.0,120.0,,3.0,115.0,3.0,1.0,3.0,,10.0,96.0,36.0,1.0,268.0,4.0,12.0,,1.0,61.0,33.0,29.0,8.0,37.0,2.0,18.0,28.0,,16.0,1.0,160.0,7.0,2.0,20.0,3.0,3.0,6.0,3.0,2.0,1.0,,4.0,8.0,3.0,1.0,1.0,3.0,13.0,16.0,,6.0,3.0,1.0,94.0,,,3.0,1.0,11.0,13.0,4.0,4.0,19.0,,1.0,39.0,0.0,,1.0,1.0,3.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
