liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Successful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Unsuccessful Corners into Box,Clearances Off the Line,Goals from Inside Box,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Left Foot Goals,Last Man Tackle,Total Touches In Opposition Box,Foul Won Penalty,Headed Goals,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Penalties Faced,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Penalties Off Target,Set Pieces Goals
USA_MLS,2013,New York Red Bulls,e0c1m7r6qimsyqhrxb3hpd4gl,F. Espíndola,Forward,9.0,29.0,9.0,3.0,,,,6.0,15.0,44.0,22.0,2111.0,5.0,64.0,,1.0,664.0,22.0,133.0,10.0,411.0,1.0,8.0,18.0,3.0,50.0,445.0,79.0,21.0,179.0,667.0,42.0,39.0,457.0,22.0,44.0,187.0,130.0,23.0,223.0,4.0,,75.0,23.0,8.0,1174.0,29.0,2.0,292.0,1.0,168.0,55.0,146.0,26.0,23.0,10.0,59.0,27.0,60.0,369.0,12.0,25.0,44.0,4.0,3.0,2.0,173.0,236.0,479.0,480.0,77.0,2.0,7.0,2.0,12.0,14.0,223.0,7.0,10.0,119.0,,,,,,,8.0,2.0,2.0,,,,,,,,,7.0,,,1.0,1.0,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,6hmjcbm9pixf3uha71knizlcl,T. Henry,Forward,14.0,32.0,10.0,4.0,,,,3.0,3.0,51.0,24.0,2729.0,3.0,87.0,1.0,7.0,924.0,39.0,142.0,61.0,602.0,,25.0,48.0,3.0,23.0,547.0,161.0,23.0,235.0,962.0,26.0,42.0,656.0,34.0,79.0,260.0,308.0,66.0,360.0,23.0,,83.0,29.0,28.0,1565.0,32.0,2.0,191.0,3.0,326.0,69.0,126.0,31.0,46.0,23.0,33.0,28.0,23.0,242.0,10.0,37.0,128.0,3.0,4.0,8.0,93.0,186.0,684.0,702.0,51.0,10.0,20.0,9.0,31.0,20.0,116.0,3.0,15.0,98.0,,31.0,92.0,5.0,56.0,,7.0,,,,,,,,,,,3.0,,9.0,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,9xx81dwa1n4e1tb8kgj64zlqt,M. Holgersson,Defender,5.0,34.0,,3.0,,,,,1.0,3.0,1.0,3076.0,28.0,5.0,23.0,,1264.0,4.0,74.0,5.0,325.0,48.0,60.0,7.0,5.0,25.0,344.0,755.0,84.0,152.0,1287.0,43.0,4.0,956.0,35.0,8.0,212.0,290.0,5.0,135.0,,6.0,215.0,34.0,80.0,1844.0,34.0,11.0,177.0,,607.0,58.0,149.0,1.0,119.0,5.0,20.0,41.0,3.0,243.0,187.0,40.0,3.0,3.0,1.0,1.0,69.0,316.0,1056.0,1075.0,66.0,11.0,,1.0,1.0,66.0,94.0,18.0,119.0,108.0,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,7db29gq2cbmviajoa3aethp1,K. Kimura,Defender,27.0,24.0,,,,,,9.0,2.0,32.0,1.0,1575.0,135.0,4.0,10.0,,628.0,4.0,87.0,8.0,271.0,32.0,27.0,2.0,2.0,22.0,246.0,268.0,35.0,76.0,634.0,11.0,8.0,508.0,22.0,2.0,103.0,97.0,6.0,104.0,,39.0,77.0,15.0,31.0,1078.0,24.0,7.0,106.0,,234.0,45.0,70.0,,23.0,8.0,9.0,18.0,17.0,146.0,47.0,24.0,32.0,,,,54.0,216.0,526.0,531.0,40.0,5.0,,1.0,1.0,27.0,76.0,8.0,31.0,52.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,5fhps8g0dwc8a7saixxrmoic5,C. Lade,Defender,5.0,5.0,,,,,,3.0,1.0,1.0,,166.0,15.0,1.0,1.0,,79.0,1.0,10.0,1.0,35.0,2.0,5.0,,,,42.0,24.0,4.0,17.0,80.0,,2.0,54.0,1.0,,22.0,28.0,1.0,18.0,,3.0,11.0,2.0,5.0,135.0,5.0,1.0,14.0,,37.0,100.0,9.0,,4.0,1.0,1.0,2.0,4.0,16.0,6.0,1.0,1.0,,,,7.0,5.0,57.0,58.0,2.0,1.0,,,,3.0,7.0,1.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,1h2puojzeeegqhuyo69axnf11,P. Luyindula,Forward,0.0,24.0,1.0,1.0,,,,14.0,6.0,5.0,9.0,951.0,,15.0,,1.0,321.0,5.0,43.0,1.0,186.0,2.0,5.0,9.0,3.0,33.0,161.0,56.0,11.0,76.0,322.0,11.0,9.0,230.0,12.0,21.0,81.0,95.0,9.0,82.0,1.0,,46.0,10.0,8.0,490.0,24.0,,88.0,,105.0,69.0,53.0,12.0,11.0,,18.0,15.0,7.0,136.0,1.0,15.0,9.0,1.0,,4.0,50.0,79.0,240.0,241.0,48.0,1.0,,6.0,3.0,9.0,83.0,2.0,4.0,38.0,,1.0,6.0,,4.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,b7cfnrvocgugee9zynxv3y6l1,J. Martínez,Forward,29.0,1.0,,,,,,1.0,,1.0,,11.0,,,,,3.0,,,,2.0,,,,,1.0,3.0,1.0,1.0,,3.0,1.0,,3.0,,,,2.0,,1.0,,,1.0,,,7.0,1.0,,3.0,,,3.0,1.0,,,,,,1.0,4.0,,,1.0,,,,2.0,1.0,3.0,3.0,1.0,,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,2m4iwb3oo5zzfbxrua7ver3kl,D. McCarty,Midfielder,11.0,32.0,4.0,2.0,,,,1.0,2.0,7.0,1.0,2792.0,7.0,80.0,5.0,1.0,1677.0,2.0,211.0,5.0,694.0,10.0,31.0,9.0,4.0,39.0,363.0,770.0,86.0,225.0,1715.0,30.0,10.0,1296.0,37.0,16.0,256.0,479.0,17.0,174.0,3.0,,262.0,31.0,89.0,2152.0,32.0,4.0,244.0,1.0,511.0,63.0,173.0,7.0,163.0,5.0,45.0,32.0,6.0,315.0,49.0,41.0,7.0,2.0,,2.0,103.0,514.0,1423.0,1459.0,71.0,8.0,2.0,4.0,7.0,66.0,142.0,20.0,56.0,141.0,,,,,,,3.0,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,36p2olvqxa4r4dqiilmaqn6xh,R. Meara,Goalkeeper,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,6tqzlat0ogqxxqt0vst8nn5xx,M. Miazga,Defender,20.0,1.0,,,,,,1.0,,,,14.0,,,,,2.0,,,,,,,,,,4.0,2.0,,,2.0,1.0,,2.0,,,,1.0,,,,,2.0,,,6.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,2.0,3.0,,,,,,1.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,5qd4hawpf9514beiyu4cmncgl,R. Miller,Defender,7.0,17.0,,2.0,,,,1.0,3.0,24.0,3.0,1367.0,121.0,11.0,6.0,,650.0,6.0,82.0,12.0,257.0,37.0,42.0,,3.0,11.0,277.0,240.0,24.0,126.0,653.0,16.0,11.0,467.0,20.0,,168.0,229.0,12.0,145.0,1.0,36.0,82.0,16.0,47.0,1042.0,17.0,5.0,70.0,,297.0,34.0,72.0,,18.0,12.0,6.0,31.0,6.0,112.0,56.0,23.0,24.0,1.0,,1.0,29.0,45.0,482.0,485.0,42.0,3.0,,1.0,,19.0,40.0,5.0,46.0,41.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,Forward,19.0,2.0,,,,,,2.0,,1.0,,2.0,,,,,3.0,,,,2.0,,,,,,1.0,1.0,,,3.0,,,3.0,,,,,,1.0,,,,,,4.0,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,9lwzdpbxa4ea14zk8qxnm2h1x,M. Obekop,Midfielder,13.0,5.0,,,,,,5.0,,2.0,,69.0,1.0,1.0,,,18.0,,4.0,,13.0,,,2.0,1.0,1.0,17.0,2.0,3.0,3.0,18.0,2.0,3.0,14.0,1.0,2.0,3.0,7.0,,6.0,,,3.0,,1.0,45.0,5.0,,16.0,,6.0,10.0,8.0,,1.0,,2.0,,5.0,17.0,,2.0,4.0,1.0,,,8.0,1.0,15.0,15.0,1.0,,,,,1.0,9.0,2.0,,8.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,9ilakz6bzpj9tull7rgg7g53p,J. Olave,Defender,4.0,30.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,,3.0,2433.0,7.0,,9.0,2.0,822.0,1.0,54.0,,177.0,37.0,50.0,4.0,3.0,27.0,259.0,499.0,51.0,130.0,856.0,39.0,4.0,603.0,27.0,10.0,180.0,167.0,,119.0,1.0,,186.0,28.0,61.0,1329.0,30.0,31.0,127.0,,360.0,67.0,121.0,6.0,73.0,,13.0,53.0,1.0,207.0,189.0,30.0,,1.0,,,59.0,275.0,651.0,676.0,80.0,10.0,,,,48.0,86.0,3.0,115.0,68.0,1.0,,,,,,4.0,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,1.0,,,,,
USA_MLS,2013,New York Red Bulls,1fv3ib3h6oehhcvbai7qhj45x,H. Pearce,Defender,3.0,14.0,,,,,,3.0,,14.0,1.0,1083.0,45.0,6.0,10.0,,580.0,,54.0,8.0,197.0,33.0,41.0,1.0,1.0,11.0,204.0,267.0,7.0,88.0,585.0,7.0,2.0,425.0,18.0,2.0,129.0,182.0,5.0,103.0,,13.0,69.0,11.0,40.0,798.0,14.0,3.0,27.0,,285.0,48.0,33.0,1.0,31.0,8.0,4.0,20.0,,58.0,72.0,19.0,14.0,,,1.0,14.0,64.0,452.0,456.0,31.0,1.0,1.0,1.0,1.0,6.0,25.0,1.0,13.0,13.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,3envz75dxq0wxc3kut9p77ydx,Juninho Pernambucano,Midfielder,8.0,13.0,,5.0,1.0,1.0,,3.0,1.0,9.0,1.0,984.0,7.0,42.0,1.0,,584.0,7.0,72.0,20.0,286.0,7.0,33.0,9.0,1.0,4.0,207.0,249.0,26.0,82.0,630.0,14.0,8.0,453.0,13.0,12.0,115.0,182.0,23.0,142.0,7.0,,73.0,10.0,12.0,854.0,13.0,,97.0,,195.0,41.0,48.0,3.0,62.0,3.0,12.0,2.0,2.0,103.0,10.0,14.0,39.0,,,1.0,51.0,181.0,487.0,515.0,6.0,2.0,,1.0,9.0,19.0,55.0,7.0,22.0,46.0,,14.0,37.0,14.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,7or9pf8u0yubojk9fu8g5sslx,L. Robles,Goalkeeper,31.0,36.0,,1.0,,,,,,,,3270.0,,,75.0,,379.0,,,,99.0,173.0,256.0,,5.0,1.0,443.0,209.0,4.0,26.0,590.0,1.0,,176.0,40.0,,282.0,37.0,,228.0,,,373.0,36.0,54.0,1295.0,36.0,,9.0,,469.0,66.0,23.0,,132.0,,2.0,17.0,,27.0,52.0,45.0,,,,,3.0,84.0,222.0,308.0,18.0,11.0,,,,3.0,4.0,1.0,1.0,6.0,1.0,,,,,,,,,109.0,381.0,28.0,52.0,34.0,55.0,22.0,168.0,,1.0,,,,,36.0,5.0,3.0,10.0,,3.0,2.0,2.0,,
USA_MLS,2013,New York Red Bulls,ax10yyy47hzqbx66g5dnsn5qt,L. Sam,Midfielder,10.0,24.0,5.0,,1.0,1.0,,15.0,7.0,28.0,3.0,906.0,3.0,8.0,2.0,3.0,322.0,7.0,106.0,13.0,188.0,7.0,10.0,3.0,,9.0,128.0,89.0,9.0,50.0,324.0,11.0,13.0,259.0,11.0,8.0,60.0,43.0,13.0,77.0,,1.0,50.0,9.0,13.0,499.0,24.0,3.0,76.0,,85.0,100.0,44.0,5.0,5.0,11.0,15.0,7.0,8.0,92.0,6.0,11.0,30.0,1.0,,1.0,39.0,90.0,263.0,264.0,16.0,,,1.0,1.0,7.0,48.0,2.0,17.0,37.0,,2.0,3.0,,1.0,,5.0,,,,,,,,,,,2.0,,3.0,1.0,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,dqgoia3a9aod2opj7vt43i3f9,I. Sekagya,Defender,32.0,10.0,2.0,1.0,1.0,1.0,,,,,,912.0,3.0,,7.0,,382.0,,11.0,1.0,97.0,10.0,24.0,1.0,3.0,11.0,103.0,238.0,17.0,38.0,396.0,12.0,5.0,276.0,12.0,3.0,62.0,126.0,,34.0,,,55.0,10.0,28.0,561.0,10.0,9.0,49.0,,150.0,80.0,57.0,2.0,58.0,1.0,8.0,27.0,,87.0,76.0,15.0,,,,,19.0,109.0,322.0,334.0,38.0,2.0,,,,15.0,30.0,2.0,20.0,30.0,2.0,,,,,,2.0,,,,2.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,wb00t3566rf63f67gb9evsnp,J. Steele,Midfielder,22.0,35.0,5.0,5.0,,,,1.0,17.0,104.0,14.0,2853.0,18.0,79.0,2.0,1.0,1007.0,18.0,250.0,32.0,523.0,15.0,37.0,17.0,4.0,30.0,542.0,263.0,68.0,219.0,1010.0,45.0,15.0,720.0,28.0,33.0,256.0,329.0,27.0,311.0,16.0,1.0,167.0,34.0,53.0,1612.0,35.0,4.0,248.0,,293.0,89.0,126.0,16.0,34.0,30.0,20.0,23.0,33.0,301.0,20.0,32.0,108.0,4.0,1.0,6.0,145.0,138.0,752.0,754.0,53.0,5.0,9.0,6.0,9.0,55.0,175.0,13.0,34.0,103.0,1.0,2.0,5.0,,3.0,1.0,5.0,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,f393lhns0ptvcs7cj0t07f00l,B. Wright-Phillips,Forward,99.0,9.0,2.0,1.0,,,,4.0,5.0,,1.0,408.0,,13.0,,2.0,142.0,3.0,34.0,1.0,75.0,,3.0,4.0,,17.0,67.0,21.0,5.0,44.0,142.0,6.0,3.0,93.0,6.0,12.0,47.0,51.0,2.0,39.0,3.0,,5.0,5.0,8.0,206.0,9.0,,29.0,,24.0,50.0,32.0,8.0,2.0,1.0,5.0,19.0,4.0,65.0,4.0,6.0,,1.0,1.0,1.0,16.0,33.0,95.0,95.0,36.0,,5.0,1.0,2.0,4.0,33.0,1.0,4.0,13.0,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
USA_MLS,2013,New York Red Bulls,asradtiqlkk0lkrn0kq884ded,Digão,Defender,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
