liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Forward Passes,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Successful Short Passes,Unsuccessful Passes Own Half,Duels,Touches,Duels won,Corners Won,Unsuccessful Long Passes,Successful Passes Opposition Half,Ground Duels won,Times Tackled,Duels lost,Recoveries,Unsuccessful Short Passes,Total Tackles,Tackles Won,Total Passes,Leftside Passes,Ground Duels,Throw Ins to Own Player,Ground Duels lost,Total Losses Of Possession,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Home Goals,Away Goals,Winning Goal,Aerial Duels lost,Shots On Target ( inc goals ),Foul Won Penalty,Successful Lay-offs,Unsuccessful Crosses open play,Successful Passes Own Half,Unsuccessful Crosses & Corners,Unsuccessful Dribbles,Successful Open Play Passes,Goals Conceded,Right Foot Goals,Rightside Passes,Unsuccessful lay-offs,Interceptions,Offsides,Successful Dribbles,Shots Off Target (inc woodwork),Penalty Goals Conceded,Goals from Inside Box,Total Fouls Won,Goals Conceded Inside Box,Open Play Passes,Through balls,Starts,Aerial Duels won,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded Outside Box,Total Shots,Successful Long Passes,Total Clearances,Total Fouls Conceded,Backward Passes,Aerial Duels,Handballs conceded,Attempts from Set Pieces,Successful Crosses & Corners,Corners Taken (incl short corners),Unsuccessful Launches,Second Goal Assists,Successful Crosses open play,Penalties Taken,Throw Ins to Opposition Player,Penalty Goals,Tackles Lost,Headed Goals,Goals from Outside Box,Left Foot Goals,Clean Sheets,Successful Launches,Blocks,Goal Assists,Assists (Intentional),Hit Woodwork,Total Touches In Opposition Box,Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Set Pieces Goals,Last Man Tackle,Own Goal Scored,Catches,Saves made - parried,Goalkeeper Smother,Saves Made from Outside Box,GK Successful Distribution,GK Unsuccessful Distribution,Drops,Saves Made from Inside Box,Saves Made,Crosses not Claimed,Punches,Penalties Faced,Saves made - caught,Clearances Off the Line,Penalties Off Target,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2011,Houston Dynamo FC,39sx731u7gxopgif4sbw2d9sl,C. Costly,Forward,29.0,15.0,2.0,2.0,1.0,1.0,,8.0,5.0,53.0,77.0,78.0,640.0,142.0,9.0,80.0,354.0,33.0,3.0,3.0,116.0,16.0,20.0,47.0,26.0,75.0,3.0,3.0,229.0,56.0,48.0,1.0,32.0,144.0,66.0,151.0,15.0,1.0,1.0,0.0,15.0,4.0,,11.0,8.0,36.0,8.0,,,8.0,,55.0,2.0,3.0,18.0,2.0,15.0,,1.0,11.0,8.0,,1.0,7.0,17.0,6.0,7.0,,19.0,9.0,15.0,11.0,65.0,32.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,7ah0ltnl9jhi85psn94ty91at,D. Cruz,Midfielder,5.0,24.0,2.0,6.0,,,,7.0,12.0,92.0,107.0,89.0,1442.0,366.0,22.0,167.0,780.0,63.0,18.0,6.0,243.0,60.0,71.0,104.0,75.0,83.0,27.0,23.0,461.0,190.0,157.0,28.0,97.0,254.0,10.0,372.0,24.0,1.0,1.0,1.0,7.0,9.0,,12.0,39.0,140.0,40.0,22.0,29.0,11.0,1.0,36.0,1.0,8.0,2.0,5.0,9.0,,1.0,28.0,10.0,36.0,6.0,17.0,3.0,10.0,15.0,1.0,18.0,6.0,9.0,23.0,143.0,10.0,1.0,,11.0,1.0,6.0,1.0,11.0,,2.0,,4.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,4r3fr3tjt1koc5zoel1q2ufo5,B. Davis,Midfielder,11.0,37.0,4.0,5.0,,,,,10.0,426.0,427.0,259.0,3111.0,1041.0,60.0,246.0,2222.0,129.0,42.0,43.0,818.0,112.0,52.0,117.0,184.0,216.0,61.0,52.0,1377.0,212.0,211.0,134.0,99.0,613.0,57.0,1118.0,37.0,3.0,1.0,0.0,18.0,17.0,1.0,32.0,74.0,405.0,228.0,13.0,25.0,39.0,,467.0,2.0,41.0,3.0,18.0,23.0,5.0,3.0,33.0,35.0,29.0,19.0,37.0,17.0,13.0,112.0,4.0,40.0,77.0,31.0,42.0,272.0,35.0,3.0,13.0,105.0,179.0,13.0,4.0,34.0,3.0,5.0,3.0,9.0,,1.0,4.0,5.0,7.0,4.0,14.0,14.0,,2.0,119.0,,56.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,7aq775owdtnqe0p1k0qab2qc5,T. Deric,Goalkeeper,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,Midfielder,19.0,7.0,1.0,,,,,7.0,,10.0,5.0,9.0,84.0,20.0,5.0,9.0,61.0,6.0,1.0,3.0,14.0,5.0,2.0,3.0,5.0,6.0,4.0,3.0,34.0,13.0,8.0,2.0,3.0,20.0,62.0,25.0,7.0,1.0,0.0,1.0,,2.0,,3.0,1.0,12.0,1.0,1.0,,1.0,,5.0,,1.0,,1.0,,,,,1.0,,,,1.0,,,,2.0,5.0,2.0,1.0,6.0,1.0,,,1.0,,2.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,cvwo0opezib9oohvg3uvbaitx,H. Freeman,Defender,21.0,23.0,1.0,3.0,,,,1.0,6.0,421.0,228.0,228.0,1909.0,669.0,46.0,106.0,1494.0,64.0,10.0,90.0,377.0,62.0,5.0,42.0,98.0,138.0,37.0,31.0,1003.0,437.0,92.0,169.0,30.0,388.0,53.0,775.0,23.0,1.0,0.0,1.0,12.0,1.0,,5.0,46.0,419.0,46.0,1.0,38.0,28.0,,40.0,,25.0,1.0,4.0,2.0,3.0,1.0,21.0,24.0,45.0,3.0,22.0,2.0,1.0,31.0,4.0,3.0,106.0,73.0,17.0,105.0,14.0,,,21.0,,53.0,1.0,21.0,,53.0,,6.0,,,,2.0,8.0,6.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
USA_MLS,2011,Houston Dynamo FC,776mfr932euvv04yvcwogbvmd,J. Garey,Forward,9.0,10.0,,,,,,8.0,2.0,11.0,11.0,13.0,164.0,32.0,2.0,22.0,68.0,4.0,,1.0,24.0,1.0,5.0,18.0,5.0,12.0,,,46.0,13.0,11.0,,10.0,28.0,13.0,33.0,10.0,0.0,0.0,0.0,8.0,1.0,,3.0,,9.0,,,,3.0,,14.0,1.0,1.0,2.0,,2.0,,,1.0,3.0,,,2.0,3.0,1.0,1.0,,3.0,1.0,1.0,4.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,40ad1c7lyfa9uziwb8nh7v4r9,J. Graye,Defender,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,86gpvd4qgd0mza3ma4s6a71ed,A. Hainault,Defender,31.0,35.0,3.0,2.0,,,,,,733.0,214.0,331.0,3150.0,1270.0,131.0,243.0,2429.0,155.0,1.0,61.0,501.0,89.0,5.0,88.0,166.0,270.0,64.0,53.0,1817.0,465.0,157.0,96.0,68.0,484.0,57.0,1486.0,35.0,0.0,3.0,2.0,20.0,4.0,,2.0,14.0,987.0,14.0,,46.0,38.0,1.0,467.0,,84.0,1.0,,7.0,3.0,3.0,25.0,33.0,55.0,5.0,35.0,66.0,2.0,17.0,5.0,11.0,216.0,208.0,52.0,152.0,86.0,5.0,,2.0,,66.0,,2.0,,20.0,,11.0,2.0,,,8.0,30.0,19.0,,,,3.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,85fw7fgqroxjb6uu2gh4md905,T. Hall,Goalkeeper,1.0,38.0,,1.0,,,,,,657.0,340.0,407.0,3420.0,179.0,67.0,8.0,1612.0,6.0,,385.0,172.0,6.0,,2.0,348.0,22.0,,,802.0,77.0,8.0,,2.0,585.0,62.0,395.0,38.0,0.0,0.0,0.0,,,,1.0,,223.0,,,7.0,43.0,,68.0,,1.0,,,,5.0,,4.0,38.0,15.0,,38.0,,,2.0,5.0,,216.0,22.0,1.0,,,1.0,,,,347.0,1.0,,,,,,,,,8.0,158.0,,,,,,,,,,,,54.0,24.0,2.0,59.0,358.0,176.0,2.0,60.0,120.0,5.0,11.0,5.0,20.0,,,,,
USA_MLS,2011,Houston Dynamo FC,aefxy4v8lf52nsypmvaqu8f6d,A. Moffat,Midfielder,16.0,21.0,2.0,4.0,1.0,,1.0,5.0,,243.0,141.0,172.0,1562.0,580.0,47.0,79.0,1097.0,45.0,6.0,48.0,325.0,43.0,8.0,34.0,96.0,124.0,28.0,18.0,881.0,268.0,71.0,1.0,28.0,235.0,95.0,709.0,21.0,2.0,0.0,0.0,6.0,8.0,,8.0,13.0,387.0,16.0,2.0,,20.0,2.0,249.0,,32.0,1.0,1.0,12.0,4.0,,14.0,19.0,,5.0,16.0,2.0,5.0,6.0,1.0,20.0,129.0,25.0,14.0,121.0,8.0,,,3.0,2.0,39.0,1.0,2.0,,1.0,,10.0,,2.0,,4.0,14.0,8.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,j5w4aznlax8vnvjxcgkljhlh,D. Oduro,Forward,23.0,34.0,12.0,5.0,,,,5.0,9.0,142.0,208.0,183.0,2633.0,540.0,31.0,249.0,1182.0,110.0,43.0,13.0,448.0,104.0,92.0,139.0,89.0,170.0,25.0,21.0,738.0,256.0,219.0,3.0,115.0,425.0,32.0,555.0,34.0,6.0,6.0,0.0,24.0,39.0,,47.0,56.0,117.0,56.0,42.0,15.0,33.0,10.0,142.0,6.0,11.0,19.0,27.0,23.0,1.0,12.0,52.0,23.0,19.0,6.0,29.0,6.0,16.0,33.0,10.0,62.0,15.0,10.0,25.0,198.0,30.0,4.0,,10.0,,4.0,,10.0,,1.0,,4.0,,,2.0,6.0,1.0,,2.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,8x0p3s3vs87pxq8x6nb59q47p,L. Palmer,Midfielder,22.0,34.0,1.0,5.0,1.0,,1.0,3.0,1.0,462.0,247.0,301.0,2782.0,826.0,86.0,151.0,1805.0,73.0,8.0,97.0,482.0,61.0,31.0,78.0,164.0,204.0,39.0,27.0,1266.0,374.0,124.0,111.0,63.0,491.0,32.0,965.0,34.0,0.0,1.0,0.0,15.0,9.0,,13.0,32.0,496.0,32.0,2.0,40.0,34.0,1.0,225.0,1.0,43.0,2.0,4.0,30.0,3.0,1.0,18.0,26.0,47.0,6.0,31.0,12.0,19.0,14.0,8.0,39.0,139.0,66.0,26.0,205.0,27.0,1.0,2.0,13.0,,74.0,,13.0,,66.0,,12.0,,,,7.0,15.0,8.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,6vm96bl3uay87oz1i09qk4clx,E. Robinson,Defender,2.0,2.0,,,,,,,1.0,38.0,13.0,23.0,146.0,57.0,10.0,15.0,105.0,12.0,,5.0,14.0,8.0,,3.0,6.0,18.0,4.0,4.0,88.0,30.0,10.0,2.0,2.0,26.0,28.0,65.0,2.0,0.0,0.0,0.0,1.0,,,,,51.0,,,,3.0,,16.0,,3.0,,,,1.0,,4.0,3.0,,,2.0,4.0,,,,,8.0,3.0,1.0,4.0,5.0,,,,,5.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,7t8zx1v5wq24pt9im0gkdtd5h,K. Sarkodie,Defender,2.0,7.0,,1.0,1.0,,1.0,,2.0,85.0,41.0,47.0,582.0,153.0,12.0,34.0,367.0,14.0,1.0,13.0,72.0,13.0,6.0,20.0,25.0,34.0,7.0,5.0,222.0,83.0,30.0,54.0,17.0,92.0,24.0,175.0,7.0,0.0,0.0,0.0,3.0,,,,6.0,104.0,6.0,1.0,,8.0,,6.0,1.0,9.0,,,2.0,,,6.0,6.0,,1.0,7.0,1.0,,3.0,2.0,2.0,22.0,23.0,10.0,48.0,4.0,1.0,,1.0,,10.0,,1.0,,8.0,,2.0,,,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
USA_MLS,2011,Houston Dynamo FC,dvl3a1kc54icwz3lt1fivf00l,J. Soto,Midfielder,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,b70vgav5g7ir93mntbp7bqxud,J. Taylor,Defender,4.0,15.0,,2.0,,,,4.0,2.0,263.0,83.0,121.0,1066.0,462.0,43.0,68.0,879.0,39.0,5.0,48.0,210.0,28.0,4.0,29.0,79.0,73.0,22.0,15.0,664.0,184.0,46.0,32.0,18.0,172.0,47.0,543.0,15.0,0.0,0.0,0.0,11.0,1.0,,2.0,5.0,337.0,5.0,1.0,,15.0,,151.0,,24.0,,4.0,3.0,2.0,,2.0,14.0,,,11.0,11.0,2.0,11.0,1.0,4.0,81.0,63.0,10.0,66.0,22.0,,,4.0,,33.0,,4.0,,10.0,,7.0,,,,2.0,12.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,2wbdazjmsxba9yoqxk204ft1x,J. Watson,Midfielder,10.0,25.0,1.0,3.0,1.0,,1.0,14.0,4.0,135.0,105.0,116.0,1227.0,351.0,25.0,134.0,741.0,52.0,4.0,20.0,245.0,51.0,35.0,82.0,91.0,96.0,35.0,32.0,513.0,162.0,121.0,5.0,70.0,216.0,90.0,397.0,25.0,0.0,1.0,0.0,12.0,4.0,,18.0,11.0,158.0,14.0,15.0,,19.0,,99.0,4.0,22.0,4.0,6.0,7.0,3.0,1.0,10.0,16.0,,6.0,11.0,1.0,1.0,12.0,3.0,11.0,46.0,26.0,29.0,117.0,13.0,1.0,1.0,6.0,5.0,8.0,,6.0,,1.0,,3.0,1.0,,,1.0,1.0,4.0,2.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Houston Dynamo FC,7altnor9t7uzcbf8gna6o0ted,C. Weaver,Forward,15.0,28.0,4.0,3.0,,,,12.0,8.0,108.0,156.0,158.0,1611.0,364.0,12.0,217.0,732.0,87.0,12.0,9.0,278.0,41.0,48.0,130.0,42.0,149.0,10.0,9.0,533.0,136.0,134.0,2.0,93.0,274.0,61.0,375.0,28.0,3.0,1.0,0.0,37.0,11.0,,38.0,10.0,98.0,10.0,8.0,19.0,25.0,3.0,153.0,3.0,3.0,14.0,,13.0,4.0,4.0,31.0,23.0,31.0,4.0,16.0,46.0,6.0,14.0,2.0,24.0,11.0,12.0,47.0,136.0,83.0,4.0,,1.0,,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,2.0,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
