liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,Philadelphia Union,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,Midfielder,22,,,256.0,3.0,10.0,5.0,1.0,,,84.0,4.0,21.0,,50.0,1.0,1.0,3.0,3.0,5.0,1.0,8.0,38.0,17.0,6.0,19.0,89.0,1.0,9.0,5.0,65.0,6.0,8.0,22.0,,17.0,5.0,20.0,4.0,,9.0,2.0,4.0,3.0,162.0,,12.0,8.0,1.0,36.0,,24.0,23.0,18.0,22.0,3.0,,2.0,,7.0,5.0,4.0,49.0,6.0,7.0,,1.0,12.0,,,1.0,1.0,19.0,27.0,,,62.0,67.0,13.0,,,1.0,,1.0,3.0,27.0,3.0,5.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,9gvhifwtxm19v78bjp8wr2c45,R. Gaddis,Defender,28,5.0,,514.0,34.0,2.0,,1.0,,,231.0,1.0,35.0,,90.0,15.0,4.0,22.0,4.0,1.0,1.0,3.0,103.0,88.0,22.0,36.0,236.0,,7.0,8.0,160.0,10.0,2.0,58.0,,91.0,3.0,46.0,,13.0,32.0,5.0,10.0,17.0,387.0,,7.0,2.0,2.0,60.0,,101.0,6.0,56.0,38.0,1.0,,18.0,,6.0,2.0,4.0,65.0,9.0,11.0,,5.0,7.0,,,,,24.0,9.0,,,174.0,178.0,5.0,,,,,,17.0,27.0,5.0,10.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,47tuiac0bvncdjchhc2umerjd,F. Herbers,Forward,14,21.0,4.0,1349.0,,19.0,11.0,,3.0,3.0,417.0,13.0,119.0,7.0,234.0,4.0,3.0,10.0,12.0,12.0,2.0,34.0,232.0,92.0,20.0,99.0,428.0,13.0,19.0,10.0,312.0,24.0,26.0,109.0,,94.0,14.0,115.0,6.0,,70.0,14.0,25.0,15.0,712.0,,33.0,9.0,,124.0,1.0,96.0,73.0,100.0,74.0,14.0,,7.0,7.0,30.0,20.0,13.0,178.0,4.0,26.0,,21.0,33.0,,,1.0,3.0,70.0,119.0,2.0,,310.0,319.0,54.0,,,6.0,,,11.0,104.0,9.0,9.0,54.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,98ojvfid0skq4s1hdpwtyq8r9,M. Jones,Goalkeeper,24,,,90.0,,,,3.0,,,9.0,,,,4.0,2.0,,4.0,,,,,5.0,11.0,,,19.0,,,,8.0,2.0,,4.0,,7.0,,3.0,,,5.0,1.0,,1.0,27.0,,1.0,,,,,10.0,,38.0,1.0,,,7.0,,,1.0,,1.0,1.0,2.0,,,1.0,,,,,,2.0,,,8.0,15.0,1.0,,,,,,,,,,,,,,,,,2.0,8.0,,1.0,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,co3niwple5xj0c14t3ydz3rh1,C. Sapong,Forward,17,10.0,17.0,2605.0,1.0,2.0,25.0,,7.0,5.0,588.0,23.0,160.0,4.0,326.0,3.0,2.0,8.0,14.0,26.0,3.0,109.0,390.0,104.0,8.0,192.0,626.0,9.0,46.0,6.0,420.0,39.0,49.0,200.0,,183.0,24.0,191.0,12.0,,92.0,30.0,21.0,19.0,1053.0,,32.0,13.0,2.0,204.0,,142.0,157.0,52.0,173.0,23.0,,6.0,4.0,73.0,89.0,20.0,402.0,7.0,42.0,2.0,10.0,32.0,,2.0,3.0,2.0,120.0,141.0,7.0,1.0,391.0,426.0,198.0,3.0,6.0,2.0,1.0,1.0,5.0,229.0,3.0,13.0,84.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,a54meptpw868057cp9tjqr4d1,S. Le Toux,Forward,9,40.0,4.0,2130.0,19.0,11.0,11.0,3.0,3.0,3.0,843.0,15.0,171.0,13.0,455.0,17.0,3.0,31.0,28.0,10.0,2.0,29.0,432.0,166.0,53.0,223.0,862.0,15.0,16.0,8.0,588.0,31.0,21.0,254.0,4.0,172.0,48.0,270.0,4.0,,120.0,24.0,56.0,38.0,1307.0,16.0,35.0,9.0,2.0,175.0,,258.0,83.0,98.0,106.0,11.0,,20.0,9.0,28.0,19.0,9.0,223.0,20.0,33.0,,54.0,35.0,8.0,2.0,,2.0,88.0,261.0,3.0,1.0,590.0,608.0,48.0,3.0,1.0,6.0,,3.0,32.0,117.0,21.0,31.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,27vrrk7d7hwusbsfg3icnqi1h,Fabinho,Defender,33,84.0,2.0,2607.0,128.0,,,22.0,,,1117.0,18.0,124.0,30.0,534.0,63.0,6.0,139.0,20.0,5.0,4.0,41.0,578.0,320.0,71.0,178.0,1141.0,5.0,28.0,41.0,760.0,42.0,7.0,317.0,,442.0,22.0,305.0,3.0,63.0,147.0,30.0,42.0,96.0,1939.0,,30.0,12.0,7.0,231.0,,530.0,14.0,48.0,165.0,2.0,,64.0,30.0,24.0,29.0,26.0,301.0,72.0,46.0,,84.0,30.0,,3.0,,3.0,95.0,45.0,,,810.0,824.0,70.0,4.0,,4.0,,,61.0,136.0,10.0,100.0,136.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,850ubo0g8v6xc2axilbigu09h,R. Marquez,Defender,16,1.0,2.0,3060.0,2.0,,,29.0,2.0,1.0,1129.0,2.0,45.0,,255.0,90.0,4.0,152.0,6.0,6.0,5.0,47.0,346.0,616.0,56.0,132.0,1155.0,,32.0,4.0,770.0,51.0,10.0,284.0,,324.0,4.0,194.0,1.0,1.0,76.0,34.0,11.0,91.0,1554.0,,34.0,12.0,17.0,106.0,,572.0,36.0,36.0,136.0,4.0,,101.0,,10.0,67.0,,220.0,149.0,56.0,,1.0,34.0,,1.0,,1.0,37.0,214.0,2.0,,853.0,871.0,114.0,6.0,,1.0,,,40.0,84.0,16.0,78.0,69.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,br9ewy459g6kw8tx8jghbfx79,J. McCarthy,Goalkeeper,23,,,90.0,,,,2.0,,,8.0,,,,3.0,5.0,,9.0,,,,,10.0,5.0,,1.0,18.0,,,,5.0,3.0,,10.0,,5.0,,7.0,,,5.0,1.0,,3.0,25.0,,1.0,,,,,13.0,,40.0,,,,3.0,,,,,,,3.0,,,1.0,,,,,,,,,5.0,8.0,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,2.0,3.0,,,5.0,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,5wegng5fmf2fe9qehgpgv1xwp,C. Missimo,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,3grrtqeee7h47swxeul6hyh91,V. Nogueira,Midfielder,5,4.0,,684.0,3.0,,2.0,1.0,2.0,2.0,450.0,4.0,55.0,,219.0,2.0,1.0,10.0,8.0,4.0,,,95.0,178.0,10.0,55.0,462.0,2.0,6.0,3.0,344.0,10.0,7.0,65.0,,148.0,3.0,54.0,7.0,,62.0,8.0,15.0,15.0,562.0,,8.0,3.0,,46.0,1.0,141.0,8.0,55.0,20.0,3.0,,53.0,,6.0,1.0,3.0,47.0,,10.0,,4.0,8.0,,,,,27.0,118.0,1.0,,386.0,397.0,1.0,1.0,,,,,6.0,27.0,4.0,14.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,c3rbflmxdbjy75c3pa0cgc53p,Ilsinho,Midfielder,25,5.0,3.0,1317.0,7.0,12.0,7.0,,2.0,2.0,612.0,8.0,117.0,6.0,374.0,1.0,2.0,20.0,15.0,15.0,3.0,13.0,281.0,115.0,27.0,116.0,619.0,11.0,14.0,46.0,469.0,23.0,22.0,136.0,2.0,122.0,15.0,137.0,8.0,,82.0,14.0,31.0,13.0,949.0,9.0,26.0,7.0,1.0,194.0,,228.0,60.0,47.0,98.0,7.0,1.0,14.0,3.0,14.0,11.0,49.0,218.0,5.0,26.0,,14.0,26.0,7.0,1.0,1.0,2.0,107.0,152.0,2.0,2.0,476.0,483.0,24.0,,,2.0,1.0,1.0,25.0,120.0,2.0,15.0,87.0,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,erg5221cj47yu7qfdenzkuuad,C. Pontius,Midfielder,13,19.0,5.0,2661.0,88.0,1.0,20.0,2.0,12.0,6.0,852.0,24.0,212.0,5.0,441.0,15.0,2.0,28.0,17.0,20.0,4.0,58.0,363.0,232.0,30.0,163.0,859.0,21.0,20.0,20.0,624.0,40.0,55.0,191.0,,355.0,20.0,174.0,15.0,8.0,98.0,33.0,33.0,36.0,1363.0,1.0,34.0,7.0,1.0,178.0,2.0,194.0,131.0,66.0,185.0,35.0,,44.0,5.0,36.0,102.0,23.0,338.0,9.0,44.0,3.0,19.0,34.0,,5.0,,3.0,95.0,98.0,10.0,,662.0,668.0,160.0,3.0,2.0,4.0,,,20.0,153.0,10.0,23.0,83.0,,,,3.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,d2yzskark3azwgays9uvsvbo5,W. Restrepo,Midfielder,20,5.0,,81.0,2.0,4.0,,,,,31.0,2.0,3.0,2.0,19.0,,,,2.0,,,3.0,25.0,5.0,2.0,9.0,31.0,,5.0,5.0,21.0,4.0,1.0,9.0,,6.0,2.0,12.0,,,12.0,,4.0,2.0,66.0,,4.0,2.0,,24.0,,7.0,7.0,85.0,10.0,1.0,,1.0,2.0,2.0,1.0,5.0,28.0,1.0,4.0,,5.0,4.0,,,,1.0,15.0,15.0,,,22.0,22.0,4.0,,,1.0,,,2.0,18.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,btu7qgeq9vqtnjz3fe2mw9wid,K. Rosenberry,Defender,12,87.0,,3144.0,240.0,,,20.0,2.0,1.0,1526.0,17.0,242.0,22.0,644.0,73.0,,136.0,23.0,8.0,5.0,28.0,653.0,569.0,80.0,224.0,1551.0,1.0,13.0,13.0,1041.0,52.0,15.0,360.0,,31.0,28.0,336.0,6.0,125.0,159.0,35.0,63.0,111.0,2478.0,1.0,35.0,7.0,10.0,179.0,,647.0,25.0,52.0,142.0,7.0,,150.0,22.0,17.0,33.0,12.0,240.0,77.0,57.0,1.0,87.0,35.0,,,,,70.0,631.0,2.0,,1172.0,1191.0,61.0,6.0,,,,1.0,53.0,98.0,27.0,91.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,edo4otb0i5lnl2820px9wt2ad,K. Tribbett,Defender,4,2.0,,1816.0,2.0,3.0,,25.0,2.0,,863.0,4.0,56.0,,244.0,50.0,5.0,104.0,7.0,4.0,4.0,20.0,248.0,457.0,39.0,106.0,911.0,2.0,17.0,3.0,592.0,34.0,9.0,210.0,,142.0,1.0,143.0,3.0,,88.0,20.0,21.0,69.0,1219.0,,23.0,7.0,15.0,101.0,,458.0,24.0,47.0,125.0,5.0,,109.0,,28.0,56.0,,177.0,95.0,38.0,1.0,2.0,23.0,,1.0,,,32.0,255.0,2.0,,667.0,701.0,76.0,3.0,,,,,26.0,52.0,13.0,66.0,69.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,3bvr4z5z4cyb8fadfwtgxrx0p,A. Trusty,Defender,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Philadelphia Union,6ofo7oqjfbsq4uj7bp8haqcq1,J. Yaro,Defender,15,,,1328.0,1.0,2.0,,16.0,,,565.0,,36.0,,152.0,27.0,1.0,47.0,4.0,,1.0,15.0,105.0,346.0,24.0,37.0,582.0,2.0,12.0,2.0,441.0,19.0,,84.0,,128.0,1.0,56.0,,,68.0,15.0,10.0,28.0,767.0,,17.0,8.0,13.0,49.0,,265.0,,32.0,42.0,,,57.0,,4.0,13.0,,77.0,72.0,20.0,,,17.0,,,,,20.0,153.0,,,485.0,498.0,28.0,3.0,,,,,19.0,35.0,5.0,43.0,29.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
