root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,Forward Madison FC,Forward_Madison_FC,e9shind4h8y8q9j18k7tiwmzu,T. Mehl,Defender,5,4.0,18.0,32.0,415.0,476.0,,1.0,455.0,12.0,8.0,1.0,1.0,10.0,397.0,50.0,1.0,687.0,5.0,20.0,11.0,1.0,141.0,79.0,55.0,2.0,196.0,5.0,26.0,208.0,,27.0,7.0,590.0,20.0,1.0,61.0,2.0,8.0,7.0,8.0,35.0,12.0,6.0,1.0,7.0,1.0,1.0,8.0,8.0,28.0,42.0,1.0,48.0,,19.0,367.0,1.0,,15.0,8.0,25.0,12.0,23.0,5.0,22.0,,,275.0,0.0,1.0,,,4.0,,,,21.0,1.0,,,,1.0,,2.0,,1.0,,1.0,,,,,,,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Forward Madison FC,Forward_Madison_FC,9if2aqj0laxylkdz2f1sji3u,A. Mesias,Midfielder,10,2.0,,32.0,221.0,235.0,4.0,1.0,233.0,5.0,3.0,1.0,,10.0,219.0,69.0,1.0,505.0,3.0,14.0,,4.0,113.0,38.0,41.0,11.0,53.0,2.0,11.0,61.0,,23.0,3.0,297.0,1.0,2.0,14.0,3.0,9.0,8.0,5.0,3.0,1.0,,5.0,3.0,1.0,,2.0,9.0,18.0,14.0,1.0,7.0,4.0,3.0,214.0,,1.0,5.0,4.0,14.0,18.0,9.0,5.0,52.0,,1.0,108.0,0.0,,,,1.0,2.0,,,5.0,2.0,,,,,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Forward Madison FC,Forward_Madison_FC,72050nfafwyljbkjmr1b56ezu,J. Murphy,Midfielder,6,1.0,4.0,55.0,193.0,228.0,4.0,4.0,216.0,19.0,9.0,1.0,,10.0,184.0,71.0,,447.0,4.0,38.0,,4.0,97.0,50.0,67.0,5.0,64.0,6.0,26.0,47.0,1.0,22.0,13.0,312.0,9.0,1.0,35.0,1.0,9.0,18.0,5.0,9.0,1.0,,,7.0,3.0,,9.0,9.0,45.0,30.0,3.0,13.0,4.0,4.0,180.0,1.0,,5.0,7.0,25.0,17.0,12.0,6.0,46.0,,,97.0,0.0,1.0,,,1.0,,,,3.0,2.0,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Forward Madison FC,Forward_Madison_FC,1xq85lf7g9twi107qntu0dr3e,M. Osmond,Defender,4,5.0,21.0,38.0,469.0,527.0,,,483.0,17.0,9.0,2.0,,10.0,426.0,217.0,1.0,711.0,1.0,23.0,,9.0,103.0,63.0,54.0,,161.0,5.0,21.0,128.0,,27.0,12.0,617.0,24.0,1.0,58.0,2.0,8.0,4.0,8.0,37.0,4.0,5.0,,2.0,,,8.0,8.0,27.0,34.0,1.0,47.0,,31.0,422.0,,1.0,12.0,4.0,24.0,15.0,16.0,14.0,21.0,,,366.0,0.0,,,,3.0,,26.0,26.0,9.0,2.0,,,,,,2.0,,1.0,1.0,,1.0,,1.0,,1.0,0.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Forward Madison FC,Forward_Madison_FC,6eteku1bt31hga1t8daqos0oa,S. Payne,Defender,22,11.0,5.0,19.0,191.0,224.0,4.0,18.0,221.0,5.0,6.0,2.0,3.0,10.0,188.0,6.0,1.0,470.0,3.0,13.0,2.0,,99.0,62.0,28.0,2.0,59.0,1.0,19.0,81.0,,12.0,4.0,308.0,4.0,,33.0,1.0,9.0,6.0,5.0,14.0,13.0,2.0,,9.0,18.0,,5.0,9.0,16.0,47.0,3.0,7.0,3.0,5.0,184.0,3.0,1.0,6.0,3.0,15.0,6.0,9.0,3.0,78.0,,7.0,95.0,0.0,1.0,,,6.0,,,,5.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Forward Madison FC,Forward_Madison_FC,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,Midfielder,7,14.0,7.0,59.0,121.0,148.0,2.0,26.0,146.0,9.0,5.0,5.0,5.0,10.0,120.0,45.0,2.0,558.0,2.0,29.0,,8.0,66.0,79.0,70.0,16.0,49.0,3.0,16.0,4.0,,36.0,6.0,259.0,5.0,2.0,27.0,4.0,9.0,16.0,7.0,11.0,1.0,2.0,9.0,8.0,19.0,,4.0,9.0,34.0,48.0,5.0,6.0,3.0,4.0,115.0,6.0,1.0,6.0,5.0,21.0,30.0,11.0,11.0,50.0,,3.0,61.0,1.0,1.0,,,6.0,1.0,,,1.0,4.0,,1.0,8.0,2.0,,,5.0,1.0,2.0,1.0,2.0,,2.0,,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Forward Madison FC,Forward_Madison_FC,9zn7l7i7dfjmlw78rochdysq,M. Sanchez,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Forward Madison FC,Forward_Madison_FC,1bxh1eicgvqzxg72einyra3th,B. Schipmann,Goalkeeper,1,,41.0,2.0,161.0,225.0,,,136.0,,10.0,1.0,,10.0,106.0,28.0,,900.0,,1.0,,,39.0,66.0,5.0,1.0,144.0,,1.0,53.0,,1.0,,324.0,16.0,,64.0,,10.0,,10.0,63.0,,18.0,1.0,,,,9.0,10.0,4.0,48.0,,54.0,,7.0,107.0,,1.0,,3.0,84.0,1.0,3.0,,,,,122.0,0.0,,,,1.0,,37.0,74.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,12.0,1.0,2.0,5.0,22.0,34.0,11.0,,2.0,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Forward Madison FC,Forward_Madison_FC,8o6r2xt9vdhp9geer47q2bzyt,F. Sousa,Defender,25,4.0,8.0,29.0,181.0,218.0,3.0,16.0,212.0,5.0,4.0,7.0,5.0,10.0,176.0,12.0,1.0,424.0,5.0,17.0,3.0,1.0,91.0,72.0,34.0,8.0,70.0,3.0,23.0,66.0,,13.0,2.0,326.0,13.0,1.0,37.0,2.0,8.0,5.0,5.0,14.0,20.0,1.0,6.0,9.0,16.0,,4.0,8.0,21.0,40.0,4.0,8.0,,9.0,173.0,5.0,,1.0,4.0,22.0,12.0,5.0,3.0,70.0,,1.0,95.0,0.0,2.0,,,6.0,1.0,,,2.0,2.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Forward Madison FC,Forward_Madison_FC,8n7ciyexoqrzjbigg39iw7vca,J. Villalobos,Midfielder,21,1.0,11.0,53.0,378.0,427.0,,3.0,409.0,12.0,9.0,3.0,1.0,10.0,360.0,135.0,2.0,877.0,8.0,23.0,,8.0,191.0,73.0,63.0,11.0,99.0,2.0,32.0,110.0,,36.0,10.0,510.0,19.0,1.0,49.0,3.0,10.0,8.0,10.0,17.0,,1.0,2.0,12.0,3.0,,8.0,10.0,27.0,33.0,4.0,31.0,10.0,4.0,347.0,1.0,1.0,6.0,4.0,43.0,30.0,10.0,9.0,83.0,,,188.0,0.0,,,,5.0,,,,5.0,2.0,,,,2.0,1.0,2.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
