liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,5vi8s1so7ejrf5hgnvz8w3ill,C. López,Goalkeeper,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,3odmw2fda7pizeuivw3dgtxw5,I. Malcorra,Midfielder,10,35.0,897.0,9.0,1.0,1.0,,,372.0,16.0,76.0,23.0,204.0,8.0,3.0,20.0,4.0,16.0,,2.0,171.0,139.0,16.0,52.0,392.0,6.0,10.0,2.0,293.0,11.0,22.0,72.0,14.0,112.0,22.0,123.0,4.0,54.0,9.0,11.0,15.0,592.0,39.0,18.0,6.0,1.0,59.0,117.0,16.0,10.0,25.0,6.0,27.0,7.0,7.0,,4.0,61.0,5.0,11.0,66.0,18.0,22.0,1.0,34.0,87.0,,305.0,320.0,2.0,2.0,1.0,,10.0,36.0,6.0,4.0,25.0,6.0,2.0,2.0,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,0.0,,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,5ysw10inm8syf7r9xvbpk9n11,H. Martín,Midfielder,11,1.0,67.0,4.0,5.0,,,,18.0,,11.0,,15.0,,,,1.0,,,1.0,9.0,2.0,,4.0,21.0,,1.0,,16.0,2.0,,4.0,,1.0,3.0,5.0,1.0,1.0,,1.0,,30.0,,4.0,,,6.0,4.0,5.0,10.0,4.0,,1.0,,2.0,2.0,,9.0,,2.0,1.0,4.0,,,4.0,5.0,,14.0,17.0,3.0,,,,,5.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.0,,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,6srag78f3kgq6x6o99deuqok5,J. Medina,Midfielder,0,2.0,143.0,3.0,3.0,,,,54.0,,3.0,,36.0,,1.0,2.0,1.0,,,,16.0,13.0,3.0,7.0,58.0,1.0,3.0,,48.0,4.0,,9.0,,18.0,,11.0,1.0,2.0,2.0,1.0,,77.0,,5.0,2.0,1.0,7.0,19.0,1.0,10.0,4.0,,1.0,,,1.0,1.0,8.0,1.0,4.0,2.0,5.0,,,4.0,18.0,,46.0,49.0,1.0,1.0,,,3.0,4.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,2.0,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,Forward,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,chdiokv64fn5sxkwarq0jhnmd,D. Moreno,Forward,17,15.0,1545.0,,19.0,,12.0,12.0,392.0,20.0,111.0,18.0,217.0,6.0,2.0,23.0,2.0,24.0,1.0,13.0,227.0,128.0,7.0,92.0,442.0,12.0,9.0,1.0,296.0,13.0,55.0,115.0,10.0,82.0,22.0,144.0,11.0,41.0,19.0,10.0,13.0,697.0,34.0,19.0,,,61.0,108.0,67.0,10.0,35.0,31.0,31.0,5.0,19.0,8.0,15.0,82.0,1.0,14.0,42.0,19.0,21.0,2.0,34.0,141.0,11.0,298.0,327.0,21.0,2.0,2.0,5.0,7.0,47.0,,2.0,27.0,15.0,1.0,16.0,1.0,7.0,,,1.0,2.0,5.0,5.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,26.0,,8.0,4.0,4.0,3.0,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,aq5avhoobmdi591xhhi2847vt,H. Muñoz,Defender,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,b222rrax5mhg492zra8xfy5sl,J. Núñez,Defender,22,5.0,702.0,8.0,1.0,,,,297.0,2.0,47.0,1.0,122.0,2.0,1.0,13.0,6.0,,,2.0,71.0,135.0,22.0,34.0,303.0,1.0,3.0,2.0,226.0,9.0,,47.0,,37.0,2.0,40.0,,34.0,6.0,8.0,12.0,430.0,,14.0,1.0,1.0,40.0,103.0,1.0,10.0,34.0,,30.0,1.0,4.0,7.0,1.0,49.0,8.0,9.0,5.0,14.0,,,13.0,116.0,,250.0,256.0,9.0,2.0,,,18.0,15.0,4.0,10.0,27.0,42.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,0.0,,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,9h9u64m9b3254rjjdpnk4qimt,M. Orozco,Defender,16,7.0,1301.0,,,6.0,,,401.0,3.0,60.0,2.0,144.0,9.0,6.0,30.0,8.0,1.0,2.0,7.0,130.0,181.0,24.0,61.0,414.0,2.0,24.0,2.0,284.0,11.0,2.0,91.0,,19.0,4.0,70.0,3.0,39.0,15.0,15.0,28.0,663.0,,15.0,10.0,4.0,65.0,195.0,9.0,10.0,45.0,1.0,39.0,2.0,10.0,10.0,1.0,82.0,34.0,13.0,7.0,15.0,,,30.0,140.0,,313.0,323.0,17.0,5.0,,,19.0,37.0,5.0,19.0,35.0,83.0,22.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,3.0,,,,0.0,1.0,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,24wsxjaqzt7ep845sc71u8ct1,Juninho,Midfielder,0,,81.0,5.0,3.0,,,,53.0,,9.0,,31.0,,,3.0,1.0,,1.0,,19.0,12.0,3.0,9.0,55.0,,2.0,,40.0,,,12.0,,10.0,,12.0,1.0,4.0,1.0,2.0,3.0,71.0,2.0,6.0,1.0,,5.0,17.0,,10.0,3.0,,3.0,,,,,5.0,,1.0,3.0,6.0,1.0,,2.0,19.0,,41.0,43.0,,,,,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,25d8ampacze5t9xwffna4ullh,D. Pérez,Defender,15,9.0,1485.0,2.0,,10.0,,,496.0,2.0,79.0,7.0,176.0,38.0,5.0,55.0,14.0,2.0,2.0,11.0,199.0,206.0,37.0,76.0,506.0,3.0,32.0,3.0,330.0,13.0,3.0,131.0,,186.0,14.0,95.0,,59.0,16.0,27.0,45.0,847.0,,18.0,20.0,3.0,111.0,233.0,3.0,10.0,69.0,1.0,45.0,7.0,20.0,11.0,3.0,133.0,27.0,15.0,9.0,18.0,,,53.0,8.0,,367.0,375.0,22.0,6.0,1.0,,30.0,64.0,7.0,38.0,58.0,102.0,37.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,0.0,1.0,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,bnuehb2136mhlc1p9e28jwkwl,J. Requejo,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,Midfielder,5,6.0,1697.0,,8.0,9.0,3.0,1.0,745.0,4.0,86.0,1.0,276.0,20.0,8.0,37.0,20.0,4.0,2.0,14.0,174.0,367.0,85.0,91.0,770.0,1.0,46.0,24.0,585.0,16.0,10.0,128.0,,208.0,11.0,90.0,2.0,120.0,19.0,23.0,44.0,1136.0,,19.0,31.0,5.0,250.0,250.0,11.0,10.0,180.0,6.0,57.0,1.0,47.0,24.0,,288.0,35.0,18.0,6.0,19.0,,,94.0,226.0,3.0,619.0,642.0,38.0,7.0,,,61.0,108.0,24.0,59.0,156.0,2.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,1.0,2.0,1.0,1.0,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,4pe6elkdzb3p9fuuab7w8h3o5,J. Valenzuela,Defender,0,1.0,1440.0,,,11.0,,,471.0,1.0,35.0,,106.0,26.0,2.0,49.0,5.0,,1.0,16.0,98.0,307.0,19.0,41.0,503.0,,9.0,2.0,360.0,13.0,,90.0,,67.0,1.0,65.0,1.0,52.0,16.0,7.0,26.0,675.0,,16.0,6.0,12.0,43.0,226.0,5.0,10.0,39.0,,53.0,,8.0,10.0,,69.0,68.0,14.0,1.0,16.0,,,14.0,175.0,,385.0,413.0,26.0,7.0,,,10.0,30.0,9.0,32.0,29.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,3.0,,,,0.0,1.0,,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,50u27ml68jxnsl6gai1x64st1,F. Vilar,Goalkeeper,33,,1710.0,,1.0,52.0,,,310.0,,,,115.0,80.0,,182.0,,,2.0,,208.0,288.0,2.0,10.0,595.0,,,,236.0,16.0,,192.0,,78.0,,162.0,,212.0,19.0,,30.0,821.0,,19.0,,,6.0,405.0,,10.0,10.0,,167.0,,3.0,5.0,,11.0,12.0,18.0,,19.0,,,1.0,112.0,,229.0,403.0,5.0,8.0,,,2.0,1.0,,6.0,5.0,,,,,,,,,,,,202.0,,,,1.0,66.0,,3.0,1.0,3.0,22.0,30.0,15.0,36.0,,7.0,69.0,,,,,,,,,,,,,,,0.0,,173.0,
Mexico_Liga_MX,2016-2017,Club Tijuana Xoloitzcuintles de Caliente,ciaqe12s383jursixiioxmo5x,H. Villalba,Forward,30,,7.0,1.0,,,,,4.0,,1.0,,2.0,,,,,,,,2.0,1.0,,1.0,4.0,,,1.0,3.0,1.0,,1.0,,1.0,,,,2.0,,,1.0,7.0,,1.0,,,2.0,,,10.0,1.0,,,,,,1.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,,3.0,3.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,
