liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,CF Pachuca,ag9fa31ygyz7u8pu1ydvdj105,R. Herrera,Defender,26,,817.0,,,4.0,222.0,1.0,19.0,,65.0,11.0,1.0,17.0,1.0,1.0,1.0,12.0,42.0,123.0,16.0,19.0,224.0,1.0,19.0,1.0,174.0,13.0,2.0,36.0,60.0,,26.0,1.0,23.0,9.0,4.0,10.0,321.0,,12.0,12.0,47.0,86.0,5.0,10.0,37.0,1.0,,14.0,,5.0,16.0,,75.0,26.0,14.0,,12.0,1.0,26.0,59.0,186.0,188.0,28.0,2.0,,,,12.0,38.0,4.0,25.0,21.0,3.0,1.0,2.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,2bm517905b6annqp5o0ckvs9h,K. Honda,Midfielder,2,20.0,1453.0,8.0,16.0,1.0,604.0,18.0,110.0,35.0,401.0,2.0,2.0,16.0,16.0,17.0,3.0,6.0,282.0,150.0,23.0,104.0,636.0,3.0,16.0,26.0,478.0,23.0,33.0,120.0,114.0,35.0,185.0,10.0,66.0,16.0,41.0,21.0,998.0,77.0,17.0,8.0,136.0,203.0,37.0,10.0,78.0,16.0,15.0,38.0,2.0,20.0,10.0,14.0,152.0,5.0,26.0,86.0,17.0,2.0,68.0,209.0,497.0,516.0,16.0,2.0,2.0,7.0,3.0,13.0,74.0,10.0,4.0,68.0,1.0,2.0,,7.0,28.0,,,,3.0,6.0,49.0,1.0,7.0,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,dat3cnif8tjb0l88o28wx9brp,F. Jara,Forward,29,3.0,712.0,2.0,11.0,,172.0,5.0,65.0,,113.0,,,4.0,2.0,8.0,2.0,9.0,76.0,45.0,13.0,31.0,193.0,3.0,18.0,10.0,154.0,13.0,15.0,35.0,54.0,6.0,33.0,1.0,35.0,6.0,7.0,5.0,314.0,,13.0,9.0,88.0,30.0,30.0,10.0,47.0,7.0,,4.0,,23.0,1.0,6.0,98.0,7.0,15.0,3.0,13.0,1.0,42.0,44.0,141.0,158.0,10.0,,,,1.0,7.0,51.0,6.0,1.0,46.0,7.0,7.0,,2.0,,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,56ew9sgcos8mzjk0cpi66q9k9,P. López,Midfielder,24,,90.0,,,,27.0,,5.0,,10.0,,,1.0,,1.0,,2.0,7.0,13.0,3.0,3.0,27.0,,1.0,,21.0,,1.0,4.0,5.0,,2.0,,6.0,1.0,1.0,2.0,42.0,,1.0,,6.0,12.0,,10.0,5.0,,,2.0,,1.0,1.0,,9.0,2.0,,,1.0,,2.0,5.0,23.0,23.0,3.0,1.0,,,,2.0,4.0,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,1pf1raesloo4r2kvg74ic9knp,R. López,Defender,6,28.0,678.0,44.0,1.0,2.0,180.0,7.0,48.0,4.0,67.0,3.0,1.0,8.0,4.0,1.0,1.0,5.0,96.0,89.0,23.0,25.0,185.0,2.0,10.0,9.0,135.0,9.0,1.0,33.0,3.0,5.0,57.0,1.0,29.0,8.0,13.0,11.0,375.0,4.0,10.0,6.0,68.0,49.0,2.0,10.0,40.0,,1.0,17.0,4.0,1.0,7.0,9.0,80.0,22.0,10.0,35.0,10.0,,35.0,85.0,148.0,152.0,12.0,3.0,,,,18.0,40.0,5.0,6.0,33.0,2.0,,1.0,,,,4.0,,2.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,2iui9n4roa80d6yjnvbmru191,K. Manneh,Forward,11,,8.0,,,,5.0,,2.0,,2.0,,,,,,,,3.0,1.0,,2.0,5.0,,,,3.0,,,2.0,1.0,,2.0,,1.0,,,,6.0,,1.0,,,2.0,,10.0,,,,,,,,,,,,,1.0,,,,3.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,5shco09rftlth4ofo7l0ist79,J. Martínez,Midfielder,18,15.0,1032.0,93.0,2.0,3.0,332.0,6.0,45.0,2.0,169.0,11.0,3.0,18.0,7.0,,2.0,14.0,89.0,117.0,18.0,32.0,334.0,2.0,14.0,3.0,270.0,16.0,1.0,50.0,26.0,4.0,49.0,,41.0,12.0,13.0,16.0,554.0,,12.0,6.0,57.0,162.0,1.0,10.0,38.0,1.0,,14.0,2.0,9.0,8.0,2.0,79.0,21.0,18.0,15.0,12.0,,27.0,101.0,282.0,284.0,22.0,2.0,,,,14.0,41.0,4.0,12.0,30.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,60d2ue2q0fplue9ixof356v9x,D. Mosquera,Defender,32,2.0,90.0,13.0,,,52.0,1.0,6.0,,20.0,2.0,1.0,5.0,,,,1.0,28.0,14.0,2.0,13.0,52.0,,3.0,2.0,33.0,2.0,,18.0,16.0,,16.0,1.0,8.0,1.0,1.0,4.0,85.0,,1.0,,10.0,27.0,2.0,10.0,5.0,,,1.0,,1.0,,1.0,11.0,1.0,2.0,2.0,1.0,,5.0,3.0,34.0,34.0,1.0,,,,,2.0,6.0,,2.0,5.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,8sbgxc5sow6ahmw8ac8bvcfkl,Ó. Murillo,Defender,23,,1080.0,1.0,,9.0,392.0,2.0,12.0,,117.0,27.0,3.0,49.0,4.0,,2.0,15.0,109.0,196.0,20.0,49.0,411.0,,24.0,3.0,275.0,20.0,2.0,98.0,90.0,2.0,71.0,1.0,45.0,12.0,7.0,27.0,587.0,,12.0,14.0,64.0,231.0,10.0,10.0,72.0,2.0,,38.0,,8.0,41.0,2.0,120.0,72.0,22.0,,12.0,,33.0,78.0,300.0,313.0,56.0,2.0,,,,17.0,48.0,3.0,40.0,31.0,,,,1.0,,,,,4.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,boj4urfa7yff97ht1ih08r3yt,S. Palacios,Forward,34,24.0,784.0,3.0,11.0,,192.0,8.0,56.0,4.0,133.0,1.0,3.0,2.0,4.0,9.0,2.0,13.0,153.0,22.0,15.0,40.0,193.0,4.0,18.0,12.0,149.0,9.0,22.0,42.0,60.0,9.0,61.0,2.0,39.0,7.0,21.0,6.0,405.0,2.0,16.0,9.0,124.0,34.0,33.0,10.0,58.0,13.0,,2.0,3.0,25.0,6.0,18.0,143.0,,11.0,25.0,16.0,,72.0,43.0,150.0,151.0,19.0,1.0,1.0,3.0,1.0,11.0,85.0,4.0,4.0,52.0,9.0,6.0,,7.0,1.0,,,,1.0,3.0,1.0,2.0,2.0,6.0,,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,6vawru1s2pzrmrq9vpymzzeuh,A. Peña,Defender,25,,808.0,,,5.0,287.0,,33.0,,60.0,18.0,,30.0,1.0,2.0,2.0,12.0,50.0,185.0,14.0,18.0,293.0,1.0,11.0,2.0,213.0,12.0,3.0,48.0,35.0,,32.0,1.0,26.0,9.0,2.0,16.0,390.0,,10.0,5.0,31.0,127.0,6.0,10.0,27.0,1.0,,32.0,,3.0,10.0,,53.0,39.0,14.0,,10.0,,14.0,98.0,240.0,245.0,22.0,2.0,,,,11.0,26.0,3.0,14.0,17.0,1.0,,,1.0,,,,,10.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,dmgtn14s7xc14vgnhur6m491x,Ó. Pérez,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,3mgrqgq3eobnu941j3q4yeuol,Á. Sagal,Midfielder,7,23.0,1230.0,4.0,22.0,,238.0,10.0,68.0,7.0,147.0,4.0,3.0,5.0,7.0,14.0,1.0,50.0,172.0,43.0,8.0,63.0,251.0,7.0,17.0,15.0,179.0,20.0,24.0,68.0,39.0,11.0,79.0,6.0,38.0,15.0,20.0,12.0,481.0,,17.0,9.0,113.0,69.0,46.0,10.0,70.0,10.0,,4.0,7.0,21.0,26.0,23.0,189.0,22.0,21.0,23.0,17.0,2.0,69.0,75.0,172.0,183.0,76.0,2.0,1.0,4.0,,7.0,119.0,1.0,3.0,44.0,2.0,6.0,,4.0,,1.0,,,3.0,2.0,,,2.0,4.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,1.0
Mexico_Liga_MX,2017-2018,CF Pachuca,54kcu71vtiz8xlkke60k394a1,É. Sánchez,Forward,298,,487.0,,1.0,1.0,145.0,1.0,24.0,,68.0,4.0,1.0,8.0,3.0,5.0,,4.0,50.0,52.0,13.0,20.0,148.0,3.0,11.0,2.0,116.0,4.0,7.0,28.0,51.0,3.0,21.0,2.0,17.0,6.0,8.0,7.0,228.0,,10.0,9.0,59.0,36.0,6.0,10.0,31.0,2.0,,4.0,,15.0,2.0,3.0,65.0,9.0,4.0,,10.0,,30.0,37.0,118.0,120.0,6.0,1.0,,,,5.0,34.0,8.0,2.0,29.0,4.0,1.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,bq8o0fj3sxzoqs0mlq0rbqnl5,R. de la Rosa,Forward,289,,15.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,3.0,,2.0,,1.0,,1.0,10.0,1.0,1.0,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Pachuca,5v79f3j9k15flsot7c4470iy,K. Álvarez,Forward,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
