liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Unsuccessful lay-offs,Successful Short Passes,Successful Crosses & Corners,Overruns,Tackles Lost,Shots Off Target (inc woodwork),Recoveries,Unsuccessful Long Passes,Corners Taken (incl short corners),Backward Passes,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Unsuccessful Launches,Total Fouls Won,Goals,Unsuccessful Crosses open play,Yellow Cards,Blocked Shots,Foul Attempted Tackle,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Goals Conceded Inside Box,Games Played,Total Fouls Conceded,Successful Crosses open play,Successful Lay-offs,Total Shots,Times Tackled,Key Passes (Attempt Assists),Substitute Off,Rightside Passes,Duels lost,Tackles Won,Goals Conceded,Right Foot Goals,Total Losses Of Possession,Corners Won,Unsuccessful Short Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Corners into Box,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Ground Duels,Total Passes,Through balls,Shots On Target ( inc goals ),Aerial Duels,Unsuccessful Passes Own Half,Successful Passes Own Half,Leftside Passes,Duels,Open Play Passes,Goal Assists,Interceptions,Successful Open Play Passes,Successful Passes Opposition Half,Starts,Successful Dribbles,Goals from Inside Box,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Total Clearances,Ground Duels won,Index,Total Touches In Opposition Box,Time Played,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Duels won,Substitute On,Successful Corners into Box,Aerial Duels won,Total Tackles,Successful Long Passes,Assists (Intentional),Home Goals,Away Goals,Winning Goal,Penalty Goals Conceded,Penalties Conceded,Offsides,Blocks,Hit Woodwork,Clean Sheets,Successful Launches,Goals from Outside Box,Headed Goals,Handballs conceded,Penalty Goals,Penalties Off Target,Attempts from Set Pieces,Penalties Taken,Last Player Tackle,Goal Kicks,GK Successful Distribution,Left Foot Goals,Clearances Off the Line,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made from Outside Box,Saves made - caught,Goalkeeper Smother,Catches,Drops,Punches,GK Unsuccessful Distribution,Saves Made,Foul Won Penalty,Own Goal Scored,Total Red Cards,Straight Red Cards,Second Goal Assists,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Saves from Penalty,Penalties Saved,Set Pieces Goals
Canada_Canadian_Premier_League,2024,Vancouver FC,ak7pvfdhx484zi2qpwumcfzdh,Renan Garcia,Midfielder,8,27.0,,855.0,2.0,,30.0,12.0,142.0,37.0,,132.0,6.0,1.0,24.0,10.0,,6.0,6.0,9.0,32.0,6.0,29.0,37.0,27.0,47.0,2.0,6.0,21.0,18.0,14.0,8.0,269.0,138.0,35.0,39.0,,217.0,4.0,133.0,361.0,170.0,,41.0,925.0,,176.0,1095.0,,9.0,85.0,79.0,497.0,333.0,261.0,1059.0,,32.0,890.0,430.0,26.0,5.0,,97.0,2.0,59.0,79.0,10.0,21.0,2247.0,97.0,1458.0,54.0,123.0,1.0,,44.0,65.0,70.0,,,,0.0,4.0,,,14.0,,4.0,6.0,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,ewjp0ru1c4fn1h5bqyqdih0wl,B. Fisk,Midfielder,7,21.0,1.0,198.0,13.0,,7.0,4.0,45.0,18.0,19.0,62.0,37.0,,5.0,11.0,,21.0,,3.0,2.0,4.0,3.0,16.0,21.0,10.0,6.0,4.0,6.0,11.0,11.0,6.0,53.0,40.0,3.0,16.0,,131.0,6.0,50.0,82.0,68.0,11.0,10.0,208.0,3.0,53.0,276.0,,2.0,14.0,13.0,80.0,79.0,67.0,265.0,,2.0,199.0,141.0,6.0,2.0,,92.0,,3.0,23.0,10.0,19.0,630.0,30.0,403.0,12.0,27.0,15.0,4.0,4.0,10.0,10.0,,,,0.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,1c8r9cqu11jymw2ir69nvhey1,V. Fry,Midfielder,6,23.0,2.0,574.0,29.0,1.0,31.0,7.0,97.0,45.0,49.0,123.0,74.0,1.0,17.0,20.0,2.0,33.0,9.0,4.0,32.0,7.0,28.0,22.0,23.0,43.0,8.0,9.0,11.0,15.0,23.0,10.0,208.0,107.0,36.0,23.0,,272.0,13.0,106.0,254.0,151.0,28.0,18.0,632.0,3.0,185.0,783.0,,4.0,34.0,37.0,305.0,198.0,219.0,752.0,2.0,22.0,607.0,356.0,22.0,9.0,1.0,188.0,1.0,23.0,96.0,10.0,16.0,1728.0,89.0,1160.0,46.0,112.0,1.0,14.0,16.0,67.0,58.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,,2.0,2.0,1.0,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,1qu7igozcqji1b93u23ezh68l,P. Gee,Defender,23,24.0,,666.0,19.0,4.0,13.0,4.0,92.0,80.0,,166.0,85.0,41.0,39.0,19.0,1.0,85.0,4.0,3.0,13.0,28.0,13.0,35.0,24.0,28.0,19.0,3.0,5.0,50.0,16.0,8.0,265.0,119.0,17.0,36.0,1.0,436.0,20.0,140.0,343.0,220.0,,22.0,712.0,116.0,166.0,932.0,,1.0,52.0,64.0,403.0,158.0,218.0,920.0,4.0,23.0,702.0,328.0,23.0,20.0,,241.0,1.0,45.0,69.0,10.0,13.0,1927.0,97.0,1481.0,48.0,99.0,1.0,,30.0,30.0,46.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,,3.0,12.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,207co3fpu5mhbs1r0e6p8vze1,N. Giantsopoulos,Goalkeeper,28,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,exgvhzo1zgo07og3rsnjv13v9,C. Irving,Goalkeeper,1,28.0,,370.0,,,,,248.0,332.0,,,,,128.0,2.0,,,1.0,,,,,41.0,28.0,,,,,1.0,,,178.0,4.0,,43.0,,338.0,1.0,3.0,541.0,335.0,,1.0,568.0,,5.0,903.0,,,8.0,46.0,465.0,184.0,13.0,529.0,,,407.0,103.0,28.0,,,289.0,2.0,20.0,2.0,10.0,,2520.0,3.0,1178.0,1.0,9.0,,,7.0,,198.0,,,,0.0,4.0,,,,,5.0,40.0,,,,,,,,,230.0,247.0,,,59.0,24.0,6.0,34.0,1.0,1.0,18.0,2.0,5.0,116.0,95.0,,,,,,,,,2.0,2.0,
Canada_Canadian_Premier_League,2024,Vancouver FC,2653ar0qv3iemuoo9i097tn9w,G. McDonnell,Midfielder,27,17.0,,78.0,1.0,3.0,6.0,2.0,20.0,4.0,1.0,25.0,6.0,1.0,2.0,11.0,,6.0,1.0,3.0,3.0,16.0,7.0,11.0,17.0,5.0,1.0,,4.0,21.0,2.0,3.0,24.0,45.0,9.0,12.0,,69.0,7.0,18.0,32.0,22.0,,13.0,80.0,3.0,64.0,102.0,,2.0,17.0,4.0,20.0,21.0,81.0,101.0,2.0,2.0,79.0,61.0,3.0,6.0,,24.0,1.0,5.0,32.0,10.0,21.0,407.0,32.0,223.0,15.0,36.0,14.0,,4.0,15.0,2.0,2.0,,,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,6hy98bnd2ggi62gsklju1zx0,J. Navarro,Forward,19,7.0,,23.0,,,1.0,1.0,10.0,,,9.0,,,,2.0,,,1.0,2.0,1.0,3.0,1.0,4.0,7.0,3.0,,2.0,1.0,4.0,4.0,1.0,12.0,22.0,1.0,4.0,,24.0,2.0,18.0,12.0,18.0,,12.0,23.0,1.0,14.0,41.0,1.0,,20.0,,6.0,8.0,34.0,40.0,,2.0,22.0,17.0,1.0,,,18.0,,3.0,4.0,10.0,14.0,208.0,10.0,69.0,5.0,12.0,6.0,,8.0,2.0,,,,,0.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,7qctsydagkbx65ctb9wlw9n1l,D. Norman,Midfielder,13,17.0,,473.0,1.0,,6.0,,34.0,41.0,,26.0,1.0,,23.0,7.0,1.0,1.0,3.0,3.0,4.0,,3.0,19.0,17.0,12.0,1.0,,3.0,3.0,5.0,6.0,228.0,33.0,12.0,19.0,,97.0,,44.0,230.0,85.0,,14.0,529.0,1.0,44.0,614.0,1.0,3.0,35.0,25.0,387.0,130.0,79.0,596.0,,9.0,512.0,143.0,14.0,,1.0,61.0,,56.0,25.0,10.0,13.0,1102.0,19.0,758.0,8.0,46.0,3.0,,21.0,18.0,56.0,,1.0,0.0,0.0,2.0,1.0,1.0,9.0,,3.0,11.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,7snrctvpgk2lfg0lxpe3w2904,T. Powell,Midfielder,29,6.0,,32.0,1.0,2.0,,2.0,11.0,7.0,,10.0,1.0,,3.0,2.0,,1.0,1.0,2.0,3.0,3.0,1.0,1.0,6.0,5.0,1.0,,2.0,6.0,1.0,3.0,11.0,19.0,1.0,1.0,,34.0,1.0,13.0,13.0,20.0,,3.0,35.0,1.0,22.0,55.0,,,3.0,4.0,16.0,21.0,25.0,55.0,,,35.0,20.0,3.0,3.0,,17.0,,2.0,6.0,10.0,2.0,186.0,16.0,88.0,4.0,6.0,3.0,,,1.0,3.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,b6aw65sbptx2dlqsfx64x59m1,A. Ricci,Forward,21,19.0,2.0,127.0,6.0,4.0,9.0,12.0,26.0,15.0,1.0,53.0,11.0,,4.0,11.0,4.0,11.0,6.0,4.0,15.0,11.0,14.0,19.0,19.0,24.0,6.0,3.0,28.0,23.0,6.0,5.0,37.0,70.0,6.0,19.0,3.0,132.0,6.0,42.0,54.0,57.0,,14.0,128.0,2.0,95.0,185.0,,16.0,20.0,9.0,47.0,41.0,115.0,171.0,2.0,7.0,114.0,87.0,11.0,13.0,3.0,59.0,,6.0,39.0,10.0,47.0,1020.0,56.0,387.0,22.0,45.0,8.0,,6.0,15.0,1.0,2.0,1.0,3.0,0.0,1.0,,3.0,1.0,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,cusim5b0lb4yc0sz00d7is73d,R. Romeo,Defender,3,23.0,1.0,870.0,,,5.0,5.0,86.0,90.0,,53.0,,,45.0,5.0,2.0,,5.0,2.0,5.0,1.0,8.0,35.0,23.0,19.0,,,9.0,4.0,5.0,,202.0,67.0,11.0,36.0,1.0,200.0,1.0,92.0,492.0,182.0,,34.0,1005.0,2.0,55.0,1187.0,,4.0,81.0,63.0,678.0,440.0,136.0,1149.0,,17.0,969.0,327.0,22.0,1.0,2.0,119.0,1.0,96.0,22.0,10.0,24.0,2025.0,33.0,1410.0,10.0,69.0,1.0,,47.0,16.0,135.0,,1.0,1.0,1.0,3.0,,2.0,16.0,,4.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,dul4w0lzc6khvjanfhorjchxx,O. Rommens,Midfielder,16,14.0,,422.0,6.0,,8.0,6.0,52.0,18.0,15.0,94.0,22.0,,8.0,21.0,,8.0,3.0,3.0,6.0,5.0,13.0,12.0,14.0,17.0,3.0,6.0,8.0,13.0,14.0,7.0,138.0,41.0,13.0,13.0,,111.0,5.0,47.0,136.0,65.0,11.0,6.0,462.0,2.0,83.0,527.0,,2.0,15.0,14.0,230.0,159.0,98.0,510.0,,7.0,447.0,238.0,13.0,7.0,,73.0,1.0,9.0,48.0,10.0,13.0,1043.0,35.0,695.0,20.0,57.0,1.0,2.0,9.0,21.0,40.0,,,,0.0,,,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,d246qvrmnc1mi2clu1dzaqelm,A. Sellouf,Forward,18,20.0,1.0,378.0,11.0,3.0,3.0,4.0,55.0,10.0,23.0,119.0,26.0,,4.0,24.0,4.0,13.0,,12.0,4.0,29.0,4.0,16.0,20.0,6.0,4.0,14.0,15.0,56.0,16.0,5.0,161.0,77.0,8.0,17.0,3.0,199.0,13.0,78.0,131.0,88.0,10.0,10.0,398.0,14.0,134.0,486.0,2.0,11.0,16.0,27.0,160.0,75.0,150.0,461.0,,8.0,374.0,249.0,11.0,32.0,3.0,87.0,1.0,1.0,67.0,10.0,49.0,1202.0,67.0,757.0,19.0,73.0,9.0,7.0,6.0,11.0,20.0,,1.0,3.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,3.0,,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,ks89udb9znglkw7y8dm9ijv8,T. Tahid,Midfielder,26,16.0,,40.0,1.0,,4.0,,7.0,4.0,,11.0,3.0,,3.0,5.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,16.0,7.0,1.0,3.0,1.0,5.0,2.0,2.0,13.0,21.0,7.0,3.0,1.0,30.0,4.0,9.0,15.0,13.0,,9.0,43.0,2.0,28.0,56.0,,1.0,10.0,3.0,12.0,17.0,38.0,55.0,,1.0,42.0,32.0,2.0,,1.0,13.0,,1.0,16.0,10.0,8.0,213.0,12.0,107.0,6.0,17.0,14.0,,1.0,11.0,3.0,,1.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,al5jt5ntx6alvfvo3tq1py6i2,Z. Verhoven,Midfielder,17,4.0,,32.0,,,2.0,1.0,3.0,,,10.0,2.0,,,3.0,,2.0,2.0,1.0,8.0,5.0,1.0,2.0,4.0,9.0,,1.0,1.0,10.0,3.0,,10.0,24.0,3.0,2.0,,24.0,2.0,10.0,14.0,10.0,,1.0,34.0,6.0,35.0,44.0,,,1.0,3.0,11.0,10.0,36.0,44.0,,1.0,34.0,23.0,,4.0,,9.0,,2.0,12.0,10.0,8.0,96.0,23.0,91.0,2.0,12.0,4.0,,,5.0,2.0,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Vancouver FC,dkbyw8xpizsdtltkrl9hfkk5w,A. White,Defender,20,1.0,,33.0,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,18.0,5.0,1.0,1.0,,4.0,,2.0,7.0,3.0,,5.0,34.0,,1.0,37.0,,,7.0,1.0,31.0,10.0,8.0,37.0,,1.0,34.0,3.0,1.0,,,2.0,,5.0,1.0,10.0,,90.0,,48.0,,3.0,,,2.0,1.0,1.0,,,,0.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
