liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,San Jose Earthquakes,97pjboubtkne3y3p19q7oag9h,S. Francis,Defender,20,35.0,2.0,1524.0,92.0,1.0,2.0,17.0,,,582.0,4.0,75.0,9.0,248.0,35.0,4.0,77.0,7.0,4.0,3.0,13.0,285.0,205.0,40.0,72.0,593.0,3.0,25.0,15.0,396.0,16.0,6.0,149.0,,231.0,7.0,137.0,,41.0,69.0,17.0,16.0,47.0,995.0,,18.0,19.0,4.0,124.0,,266.0,14.0,65.0,80.0,2.0,,48.0,9.0,8.0,17.0,13.0,154.0,38.0,19.0,,35.0,18.0,,,,,61.0,21.0,,,436.0,444.0,30.0,3.0,,,,,27.0,74.0,13.0,35.0,63.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,6.0,,1941.0,7.0,,11.0,4.0,1.0,,1099.0,5.0,120.0,12.0,618.0,5.0,6.0,36.0,27.0,12.0,2.0,21.0,216.0,444.0,50.0,88.0,1174.0,3.0,45.0,15.0,942.0,23.0,21.0,124.0,12.0,372.0,19.0,113.0,7.0,,151.0,23.0,33.0,35.0,1568.0,28.0,23.0,26.0,5.0,213.0,,351.0,21.0,57.0,145.0,9.0,6.0,108.0,,57.0,24.0,12.0,258.0,18.0,25.0,1.0,24.0,23.0,12.0,3.0,1.0,2.0,92.0,331.0,1.0,,979.0,1050.0,45.0,5.0,,2.0,,,31.0,113.0,19.0,50.0,121.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,5vgz6jl5m51sj4pcery9mr9w5,H. Goitom,Forward,10,4.0,2.0,416.0,1.0,5.0,6.0,,,,95.0,3.0,22.0,2.0,71.0,,1.0,1.0,,9.0,,9.0,54.0,5.0,1.0,30.0,105.0,1.0,6.0,,71.0,8.0,11.0,31.0,,26.0,3.0,31.0,3.0,,12.0,3.0,3.0,4.0,163.0,,8.0,2.0,,24.0,,33.0,24.0,80.0,15.0,2.0,,3.0,2.0,6.0,8.0,2.0,41.0,2.0,8.0,,4.0,8.0,,,,1.0,17.0,24.0,,,64.0,74.0,17.0,,,1.0,,1.0,,26.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,dk98itkgmriokem0fx6l8dqs5,C. Goodson,Defender,21,,,180.0,,,,1.0,,,56.0,,4.0,,14.0,6.0,,8.0,,1.0,,2.0,17.0,28.0,5.0,6.0,56.0,,3.0,,36.0,1.0,1.0,14.0,,12.0,,12.0,,,5.0,2.0,,2.0,84.0,,2.0,1.0,5.0,8.0,,32.0,1.0,52.0,11.0,,,6.0,,1.0,5.0,,15.0,11.0,1.0,,,2.0,,1.0,,,2.0,8.0,,,42.0,42.0,7.0,1.0,,,,,5.0,4.0,,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,9cwvhvlfzzacfwy5nimirg5w5,A. Imperiale,Defender,15,2.0,1.0,869.0,1.0,1.0,,13.0,,,377.0,3.0,12.0,,147.0,15.0,2.0,44.0,,2.0,1.0,8.0,121.0,145.0,27.0,58.0,394.0,3.0,9.0,,245.0,12.0,3.0,102.0,,116.0,4.0,73.0,1.0,,51.0,10.0,4.0,31.0,524.0,,11.0,6.0,1.0,55.0,,222.0,12.0,41.0,50.0,1.0,,47.0,,5.0,18.0,2.0,81.0,40.0,13.0,,2.0,11.0,,,,,23.0,44.0,,,279.0,292.0,26.0,3.0,,,,,20.0,31.0,7.0,26.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,6k9hinfk6da6yopmrm7jk7b9x,A. Jahn,Forward,14,2.0,5.0,554.0,,18.0,4.0,,6.0,5.0,144.0,6.0,31.0,1.0,72.0,1.0,,3.0,1.0,12.0,3.0,36.0,87.0,30.0,6.0,50.0,154.0,1.0,12.0,3.0,100.0,12.0,20.0,53.0,,41.0,1.0,45.0,3.0,,16.0,4.0,2.0,10.0,251.0,,22.0,5.0,,37.0,,44.0,46.0,80.0,47.0,8.0,,1.0,1.0,5.0,33.0,,106.0,8.0,15.0,1.0,2.0,22.0,,3.0,,,23.0,38.0,6.0,,91.0,101.0,69.0,1.0,1.0,,,,5.0,59.0,1.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,7vkikmfnhrvfectvaelt2sfrp,B. Meredith,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,4psmfx94et0x0tmfony15lec5,M. Pérez,Midfielder,10,19.0,1.0,1635.0,18.0,8.0,6.0,1.0,,,852.0,10.0,129.0,35.0,530.0,9.0,3.0,43.0,22.0,10.0,5.0,6.0,360.0,211.0,48.0,142.0,891.0,12.0,14.0,23.0,636.0,22.0,16.0,185.0,19.0,173.0,56.0,236.0,8.0,2.0,79.0,19.0,33.0,28.0,1356.0,63.0,27.0,12.0,1.0,216.0,,284.0,45.0,95.0,141.0,6.0,3.0,70.0,8.0,62.0,8.0,16.0,230.0,3.0,27.0,,79.0,27.0,42.0,1.0,,1.0,83.0,305.0,,,676.0,706.0,14.0,,,1.0,,5.0,39.0,89.0,9.0,20.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,cwn6jyj57ctiprxs363fn4edx,A. Quintero,Midfielder,91,53.0,2.0,2230.0,36.0,1.0,7.0,1.0,3.0,2.0,997.0,19.0,234.0,15.0,578.0,14.0,4.0,34.0,15.0,15.0,3.0,18.0,417.0,271.0,52.0,153.0,1021.0,21.0,25.0,45.0,796.0,23.0,24.0,187.0,2.0,231.0,37.0,217.0,4.0,4.0,140.0,29.0,36.0,46.0,1607.0,17.0,30.0,17.0,,299.0,,259.0,71.0,60.0,186.0,9.0,,38.0,10.0,81.0,9.0,39.0,326.0,22.0,26.0,1.0,76.0,30.0,10.0,2.0,,3.0,122.0,297.0,3.0,,812.0,834.0,27.0,1.0,,4.0,,4.0,39.0,140.0,13.0,38.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,c6u3bwt5105ytpm0mi468va39,S. Salinas,Midfielder,6,70.0,5.0,1223.0,42.0,25.0,6.0,,1.0,1.0,453.0,21.0,88.0,27.0,248.0,8.0,,24.0,13.0,3.0,2.0,21.0,393.0,118.0,22.0,112.0,475.0,3.0,12.0,27.0,321.0,19.0,12.0,136.0,6.0,153.0,20.0,233.0,7.0,6.0,87.0,8.0,31.0,23.0,935.0,43.0,33.0,6.0,,152.0,,133.0,53.0,22.0,67.0,9.0,,18.0,19.0,8.0,10.0,45.0,183.0,8.0,21.0,,120.0,33.0,34.0,,1.0,5.0,95.0,101.0,1.0,,330.0,339.0,31.0,2.0,,5.0,,3.0,14.0,116.0,8.0,15.0,57.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,7t8zx1v5wq24pt9im0gkdtd5h,K. Sarkodie,Defender,2,20.0,1.0,1043.0,77.0,1.0,1.0,7.0,,,446.0,3.0,91.0,8.0,232.0,21.0,,36.0,10.0,1.0,2.0,10.0,148.0,153.0,22.0,41.0,454.0,4.0,11.0,,357.0,13.0,2.0,77.0,,24.0,8.0,73.0,,19.0,30.0,12.0,19.0,24.0,697.0,,13.0,3.0,2.0,51.0,,183.0,3.0,37.0,39.0,1.0,,20.0,8.0,10.0,7.0,7.0,68.0,26.0,15.0,,20.0,13.0,,,,,19.0,156.0,,,370.0,377.0,17.0,1.0,,,,,13.0,29.0,9.0,18.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,bdfc6l007wi2fqmugm6060cet,M. Sherrod,Forward,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,9o13xs2jxx82x3wp1l1fj86ax,Matheus Silva,Midfielder,38,,,139.0,,2.0,1.0,1.0,,,72.0,,14.0,,25.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,20.0,33.0,3.0,10.0,73.0,1.0,3.0,2.0,53.0,3.0,1.0,15.0,,17.0,1.0,6.0,,,8.0,2.0,4.0,9.0,100.0,,4.0,3.0,,16.0,,20.0,1.0,100.0,9.0,,,5.0,,3.0,1.0,2.0,20.0,3.0,4.0,,,4.0,,,,,8.0,22.0,,,57.0,58.0,4.0,,,,,,1.0,11.0,2.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,7ozkcqd9yyagymvmc0ngt8dsl,J. Stewart,Defender,3,16.0,,1221.0,89.0,1.0,,7.0,,,489.0,4.0,93.0,6.0,225.0,21.0,4.0,37.0,2.0,5.0,1.0,19.0,169.0,196.0,20.0,53.0,505.0,2.0,15.0,6.0,387.0,12.0,7.0,90.0,,153.0,7.0,86.0,1.0,16.0,63.0,14.0,3.0,21.0,824.0,,15.0,3.0,3.0,76.0,,219.0,27.0,55.0,74.0,2.0,,28.0,6.0,31.0,21.0,5.0,116.0,22.0,13.0,,17.0,15.0,,,,1.0,23.0,40.0,,,402.0,415.0,40.0,4.0,,1.0,,,16.0,42.0,4.0,35.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,1e8v2xaqa6v181ryoqids2zmx,A. Tarbell,Goalkeeper,28,,,45.0,,1.0,,2.0,,,7.0,,,,2.0,5.0,,9.0,,,,,10.0,1.0,,,12.0,,,,,1.0,,9.0,,,,8.0,,,7.0,,,1.0,19.0,,1.0,,,,,12.0,,17.0,,,,3.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,1.0,1.0,1.0,,4.0,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,819j4bs174i6wn2a4ry79xj9x,T. Thompson,Midfielder,22,9.0,1.0,825.0,8.0,8.0,4.0,1.0,,,379.0,7.0,78.0,3.0,202.0,5.0,2.0,10.0,4.0,3.0,1.0,8.0,137.0,116.0,25.0,58.0,383.0,4.0,10.0,10.0,305.0,12.0,8.0,68.0,,119.0,18.0,60.0,4.0,,55.0,9.0,15.0,17.0,568.0,,17.0,2.0,,94.0,,93.0,29.0,95.0,58.0,5.0,,10.0,3.0,14.0,10.0,7.0,112.0,8.0,13.0,,9.0,17.0,,1.0,,,46.0,93.0,,,312.0,315.0,18.0,1.0,,,,,19.0,54.0,6.0,18.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,San Jose Earthquakes,6vgings8zz8p4qf420xr8vlxx,C. Wondolowski,Forward,8,10.0,21.0,2697.0,10.0,,24.0,,12.0,8.0,681.0,13.0,135.0,4.0,320.0,9.0,,26.0,5.0,28.0,4.0,67.0,313.0,189.0,22.0,161.0,692.0,1.0,21.0,2.0,477.0,32.0,59.0,187.0,,195.0,19.0,160.0,19.0,1.0,84.0,30.0,19.0,37.0,1052.0,,30.0,10.0,4.0,103.0,,164.0,141.0,58.0,84.0,31.0,2.0,28.0,4.0,18.0,43.0,10.0,213.0,49.0,36.0,2.0,10.0,30.0,,1.0,3.0,3.0,62.0,198.0,12.0,5.0,497.0,505.0,110.0,7.0,2.0,3.0,3.0,1.0,19.0,129.0,3.0,12.0,41.0,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,
USA_MLS,2016,San Jose Earthquakes,cvuyu9pry83mccugncwz99kgl,M. Wynne,Defender,4,25.0,1.0,2769.0,85.0,1.0,,20.0,,,1179.0,3.0,105.0,3.0,376.0,62.0,3.0,98.0,15.0,,4.0,27.0,318.0,617.0,81.0,110.0,1198.0,2.0,22.0,25.0,906.0,30.0,,208.0,,130.0,7.0,152.0,,27.0,140.0,31.0,27.0,81.0,1717.0,,32.0,15.0,13.0,173.0,,510.0,4.0,47.0,134.0,,,84.0,3.0,16.0,12.0,8.0,212.0,86.0,34.0,,25.0,32.0,,,,1.0,51.0,453.0,,,974.0,990.0,39.0,8.0,,1.0,,,58.0,78.0,23.0,68.0,122.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
