liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,South Georgia Tormenta FC,a6esshxr2z2k8280meh1wzwt1,P. Jara,Goalkeeper,1,,1440.0,,,,375.0,,,,63.0,1.0,,3.0,1.0,203.0,329.0,,4.0,1.0,589.0,,,1.0,289.0,19.0,,197.0,124.0,1.0,166.0,,112.0,16.0,,31.0,708.0,,16.0,,3.0,315.0,,10.0,4.0,,2.0,2.0,,6.0,9.0,22.0,,16.0,,1.0,150.0,,277.0,392.0,3.0,,2.0,,2.0,0.0,,193.0,,,,1.0,87.0,,,103.0,,4.0,,26.0,,,,,,,,,,,,,,,,49.0,128.0,,2.0,,,3.0,15.0,12.0,34.0,1.0,,,61.0,,,,,,142.0,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,8wr4grwkgeb49hkpsgm1fo1uy,P. Lewis,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,9jczrlp25oamfwa30y616vr2t,L. Mayr-Fälten,Midfielder,7,11.0,1231.0,,3.0,2.0,392.0,11.0,25.0,82.0,179.0,2.0,17.0,2.0,25.0,209.0,112.0,17.0,91.0,1.0,406.0,6.0,10.0,16.0,256.0,18.0,30.0,120.0,105.0,15.0,111.0,12.0,60.0,15.0,36.0,25.0,634.0,5.0,15.0,2.0,85.0,148.0,22.0,10.0,48.0,13.0,5.0,11.0,13.0,121.0,8.0,20.0,16.0,15.0,2.0,48.0,71.0,2.0,273.0,286.0,36.0,10.0,73.0,6.0,37.0,2.0,5.0,29.0,3.0,7.0,5.0,4.0,4.0,17.0,4.0,30.0,,1.0,7.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,Midfielder,10,10.0,1269.0,1.0,3.0,3.0,422.0,13.0,51.0,98.0,252.0,6.0,14.0,2.0,29.0,243.0,83.0,24.0,99.0,1.0,448.0,5.0,24.0,20.0,303.0,18.0,26.0,122.0,48.0,34.0,133.0,8.0,70.0,14.0,37.0,15.0,755.0,18.0,15.0,14.0,155.0,129.0,57.0,10.0,83.0,14.0,23.0,18.0,23.0,202.0,4.0,20.0,26.0,15.0,5.0,90.0,173.0,3.0,302.0,326.0,47.0,17.0,119.0,10.0,65.0,1.0,9.0,23.0,5.0,6.0,23.0,8.0,8.0,12.0,,23.0,,2.0,7.0,,,2.0,,2.0,2.0,,,,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,dd4pp6ap17zh93iwejro5c3my,S. Mueller,Defender,3,26.0,1440.0,,,,620.0,10.0,10.0,112.0,258.0,2.0,11.0,3.0,13.0,253.0,253.0,12.0,94.0,1.0,640.0,,7.0,4.0,445.0,19.0,2.0,155.0,214.0,20.0,158.0,3.0,71.0,16.0,24.0,53.0,983.0,35.0,16.0,6.0,43.0,281.0,12.0,10.0,38.0,,6.0,17.0,5.0,73.0,37.0,22.0,56.0,16.0,22.0,22.0,33.0,,467.0,485.0,30.0,7.0,35.0,19.0,21.0,0.0,26.0,61.0,15.0,2.0,98.0,,32.0,2.0,6.0,40.0,,4.0,5.0,5.0,,,,1.0,,14.0,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,96mvg4xeb1wo3nh7pn4g8fuy2,S. O'Hearn,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,4qtd11kp3uhjhi2ptgtrvbcvd,M. O’Sullivan,Defender,18,,207.0,2.0,,,94.0,2.0,,6.0,18.0,,,1.0,2.0,22.0,56.0,3.0,12.0,,95.0,,3.0,1.0,74.0,3.0,1.0,21.0,14.0,,14.0,,8.0,2.0,1.0,7.0,123.0,,4.0,2.0,9.0,51.0,1.0,10.0,13.0,,2.0,7.0,,18.0,9.0,4.0,,4.0,,3.0,24.0,,73.0,74.0,9.0,2.0,5.0,6.0,6.0,0.0,,9.0,,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,2i2wnhunzgc9z0pavqys6c0r9,M. Obinwa,Midfielder,12,,1159.0,2.0,,,550.0,1.0,16.0,108.0,182.0,3.0,10.0,2.0,9.0,131.0,277.0,19.0,66.0,1.0,554.0,5.0,21.0,8.0,430.0,13.0,2.0,95.0,167.0,3.0,73.0,,72.0,13.0,18.0,22.0,710.0,,15.0,12.0,86.0,134.0,,10.0,54.0,,17.0,11.0,4.0,106.0,20.0,15.0,,15.0,,43.0,145.0,,456.0,459.0,20.0,13.0,52.0,18.0,43.0,0.0,,29.0,,,1.0,,6.0,2.0,3.0,29.0,,3.0,6.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,dlz48v55bfdgu8vphpzfjhnxm,J. Phelps,Defender,5,1.0,1056.0,,1.0,1.0,577.0,2.0,10.0,40.0,106.0,2.0,8.0,3.0,26.0,107.0,405.0,18.0,49.0,,593.0,3.0,17.0,1.0,486.0,13.0,7.0,82.0,181.0,3.0,49.0,2.0,77.0,13.0,10.0,34.0,754.0,,13.0,5.0,54.0,238.0,15.0,10.0,60.0,6.0,5.0,36.0,4.0,116.0,52.0,16.0,1.0,13.0,,30.0,134.0,1.0,495.0,511.0,62.0,13.0,56.0,21.0,24.0,0.0,,33.0,,2.0,1.0,1.0,13.0,1.0,12.0,25.0,,1.0,5.0,4.0,,,2.0,1.0,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.0,,,1.0,1.0,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,ai0p8r38h5te03g9s0yhzmac5,M. Rowe,Midfielder,9,3.0,309.0,9.0,1.0,1.0,65.0,2.0,8.0,20.0,40.0,3.0,3.0,1.0,7.0,30.0,21.0,2.0,8.0,,69.0,1.0,7.0,1.0,61.0,5.0,11.0,8.0,16.0,3.0,8.0,4.0,9.0,2.0,4.0,3.0,128.0,,11.0,7.0,24.0,8.0,19.0,10.0,11.0,6.0,5.0,3.0,2.0,34.0,,6.0,3.0,11.0,,16.0,25.0,1.0,57.0,61.0,10.0,2.0,23.0,2.0,8.0,0.0,,,,3.0,2.0,4.0,,5.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,1lek54q6vn12qz0gzy5z3agru,P. Siegfried,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,lod57ti10zsr6a7mhg1q1v8q,J. Skelton,Defender,15,1.0,1214.0,,,,743.0,1.0,3.0,55.0,181.0,6.0,1.0,2.0,19.0,137.0,466.0,15.0,53.0,1.0,774.0,1.0,23.0,3.0,578.0,16.0,8.0,127.0,152.0,4.0,96.0,2.0,59.0,14.0,3.0,32.0,921.0,,14.0,8.0,47.0,333.0,18.0,10.0,66.0,2.0,4.0,44.0,1.0,110.0,62.0,18.0,1.0,14.0,,25.0,234.0,,622.0,647.0,63.0,10.0,44.0,12.0,22.0,0.0,,74.0,,2.0,6.0,,29.0,6.0,7.0,69.0,,4.0,5.0,6.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,2j3ujgpz5knx7tpo7q97b8ktm,C. Thorn,Defender,23,14.0,609.0,,1.0,,254.0,8.0,3.0,67.0,91.0,,8.0,1.0,15.0,110.0,107.0,13.0,38.0,,258.0,1.0,2.0,2.0,181.0,6.0,3.0,63.0,18.0,7.0,66.0,2.0,44.0,7.0,15.0,19.0,453.0,10.0,7.0,,23.0,98.0,14.0,10.0,28.0,1.0,3.0,10.0,1.0,48.0,29.0,7.0,22.0,7.0,7.0,5.0,75.0,1.0,191.0,195.0,25.0,9.0,20.0,14.0,18.0,0.0,3.0,25.0,1.0,2.0,49.0,,18.0,2.0,5.0,14.0,1.0,2.0,4.0,2.0,,1.0,,1.0,1.0,12.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,South Georgia Tormenta FC,4nh44gvwjy8pa59zkcu59nn8q,Nil Vinyals,Midfielder,8,2.0,942.0,3.0,4.0,4.0,380.0,4.0,34.0,74.0,192.0,1.0,9.0,1.0,10.0,134.0,139.0,17.0,46.0,1.0,392.0,7.0,11.0,24.0,302.0,12.0,11.0,62.0,137.0,8.0,57.0,2.0,63.0,12.0,16.0,10.0,593.0,4.0,15.0,6.0,109.0,101.0,13.0,10.0,64.0,8.0,17.0,7.0,12.0,126.0,7.0,13.0,5.0,15.0,2.0,52.0,80.0,,320.0,330.0,17.0,11.0,62.0,9.0,57.0,2.0,1.0,16.0,,2.0,6.0,4.0,8.0,3.0,4.0,28.0,,3.0,6.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,4.0,,,3.0,1.0,,,,,,,,1.0,
USA_USL_League_One,2020,South Georgia Tormenta FC,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,Defender,2,13.0,572.0,4.0,,,257.0,4.0,12.0,53.0,91.0,3.0,6.0,2.0,7.0,106.0,116.0,19.0,35.0,,263.0,2.0,11.0,9.0,195.0,11.0,5.0,57.0,21.0,4.0,45.0,,35.0,6.0,14.0,25.0,452.0,,10.0,3.0,67.0,106.0,12.0,10.0,48.0,2.0,14.0,6.0,7.0,80.0,6.0,13.0,13.0,10.0,,25.0,83.0,,200.0,206.0,13.0,13.0,32.0,8.0,42.0,0.0,1.0,22.0,1.0,1.0,56.0,,11.0,3.0,4.0,11.0,,,6.0,1.0,,,,,,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
