liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,One Knoxville SC,72n63o5exsow0l5o2fpfd6kgk,C. Johnson,Midfielder,12,44.0,23.0,21.0,28.0,136.0,145.0,136.0,65.0,71.0,254.0,16.0,28.0,1.0,17.0,16.0,1.0,92.0,42.0,50.0,10.0,136.0,1.0,661.0,1.0,,,54.0,26.0,14.0,91.0,,178.0,4.0,6.0,5.0,14.0,38.0,526.0,356.0,233.0,525.0,20.0,,1846.0,8.0,,38.0,30.0,227.0,704.0,9.0,563.0,34.0,9.0,141.0,997.0,3.0,43.0,165.0,98.0,8.0,1.0,0.0,1.0,6.0,5.0,8.0,98.0,1.0,1.0,2.0,,22.0,,5.0,22.0,,16.0,,,11.0,,59.0,10.0,25.0,35.0,4.0,,22.0,7.0,14.0,1.0,2.0,52.0,,2.0,,26.0,3.0,4.0,37.0,,,,,12.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,5hrkmr014lfjfwfutoucg450q,A. Kelly,Midfielder,8,58.0,32.0,26.0,33.0,204.0,218.0,245.0,123.0,122.0,228.0,29.0,33.0,1.0,20.0,18.0,1.0,187.0,91.0,96.0,10.0,173.0,,771.0,3.0,,,100.0,40.0,21.0,110.0,1.0,219.0,3.0,15.0,10.0,31.0,24.0,619.0,354.0,325.0,647.0,37.0,1.0,1751.0,29.0,1.0,32.0,46.0,248.0,824.0,16.0,671.0,55.0,48.0,153.0,1178.0,12.0,35.0,142.0,118.0,8.0,0.0,1.0,0.0,7.0,12.0,9.0,70.0,2.0,1.0,2.0,2.0,15.0,,13.0,18.0,,7.0,4.0,2.0,32.0,,23.0,22.0,23.0,34.0,4.0,,16.0,6.0,18.0,2.0,2.0,2.0,1.0,2.0,,8.0,6.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,9vglioxspfyyn7tyk0lf3i7mc,N. Lemen,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,e8gm9eq1o6gonq3blbesa16g9,S. Lewis,Goalkeeper,1,8.0,,8.0,27.0,,49.0,15.0,,15.0,449.0,,27.0,,22.0,22.0,,7.0,,7.0,10.0,122.0,,304.0,,,,12.0,2.0,,213.0,,73.0,,,,,167.0,224.0,122.0,283.0,238.0,1.0,,2430.0,,,22.0,,239.0,644.0,,405.0,1.0,,239.0,881.0,,236.0,210.0,3.0,3.0,,,0.0,,,2.0,,,,,,1.0,,,27.0,,,,,7.0,,,,91.0,29.0,12.0,,,49.0,,,,,,,,,,,,,,,,,,241.0,231.0,,,,6.0,24.0,3.0,101.0,3.0,,,8.0,66.0,40.0,25.0,,1.0,13.0,,1.0,,,,
USA_USL_League_One,2025,One Knoxville SC,1fi8hsgic5vrhujjpfxxn4fhm,H. Martin,Defender,15,7.0,3.0,4.0,5.0,12.0,6.0,12.0,5.0,7.0,18.0,1.0,5.0,,2.0,2.0,,5.0,2.0,3.0,10.0,5.0,,52.0,,,,1.0,,,6.0,,18.0,,4.0,,1.0,4.0,41.0,12.0,30.0,38.0,3.0,5.0,192.0,1.0,,12.0,1.0,19.0,53.0,1.0,42.0,3.0,,11.0,98.0,1.0,6.0,6.0,5.0,,,,0.0,,,,,,,,,,,1.0,1.0,,1.0,14.0,,,,,,4.0,5.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,caw0gski3tzoi2xxmi51siz56,S. McLeod,Defender,5,12.0,6.0,6.0,7.0,13.0,20.0,21.0,8.0,13.0,61.0,1.0,7.0,,3.0,3.0,,9.0,2.0,7.0,10.0,30.0,,114.0,,,,10.0,6.0,4.0,8.0,,14.0,,4.0,,,6.0,85.0,31.0,58.0,83.0,3.0,10.0,279.0,1.0,,21.0,1.0,46.0,118.0,1.0,89.0,4.0,2.0,29.0,205.0,1.0,10.0,22.0,19.0,,,,0.0,,1.0,3.0,2.0,,,,,1.0,,1.0,3.0,,2.0,17.0,,3.0,,2.0,2.0,6.0,9.0,1.0,,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,4poexep0xjtt6vwpbyo7svkoa,L. Meek,Forward,33,15.0,7.0,8.0,6.0,8.0,8.0,34.0,18.0,16.0,14.0,2.0,6.0,,1.0,1.0,,19.0,11.0,8.0,10.0,7.0,3.0,33.0,1.0,,,4.0,1.0,1.0,3.0,,5.0,2.0,5.0,2.0,2.0,,22.0,15.0,8.0,23.0,1.0,,131.0,4.0,,1.0,6.0,17.0,34.0,4.0,23.0,1.0,12.0,11.0,57.0,2.0,,11.0,11.0,,,,0.0,,1.0,1.0,5.0,,,,2.0,1.0,,2.0,1.0,,1.0,,2.0,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,95z1gddfznl3oea2b0ap7f2ms,D. Ramirez,Defender,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,el1gdq22vbeehgdzuk5y680h6,S. Ritchie,Defender,22,55.0,27.0,28.0,30.0,236.0,314.0,161.0,81.0,80.0,434.0,9.0,30.0,1.0,22.0,21.0,1.0,106.0,54.0,52.0,10.0,25.0,2.0,955.0,3.0,,,202.0,29.0,12.0,76.0,,282.0,2.0,2.0,9.0,2.0,58.0,749.0,461.0,353.0,708.0,17.0,50.0,2476.0,26.0,,94.0,22.0,438.0,977.0,9.0,766.0,25.0,26.0,211.0,1720.0,19.0,92.0,264.0,119.0,4.0,0.0,1.0,0.0,2.0,10.0,9.0,259.0,1.0,1.0,2.0,,48.0,,7.0,28.0,1.0,2.0,217.0,,18.0,1.0,112.0,87.0,50.0,59.0,11.0,1.0,17.0,12.0,8.0,,3.0,24.0,1.0,3.0,,48.0,35.0,11.0,14.0,,,,,9.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,6dcqodzcjqrhsjbrr9uthxylm,N. Rosamilia,Midfielder,77,44.0,24.0,20.0,30.0,158.0,182.0,187.0,96.0,91.0,130.0,9.0,30.0,3.0,17.0,15.0,3.0,143.0,72.0,71.0,10.0,73.0,4.0,526.0,3.0,,,70.0,30.0,16.0,69.0,3.0,167.0,9.0,13.0,18.0,15.0,18.0,433.0,312.0,131.0,417.0,14.0,,1729.0,40.0,3.0,17.0,23.0,198.0,528.0,16.0,435.0,28.0,51.0,93.0,835.0,21.0,18.0,89.0,75.0,2.0,3.0,0.0,1.0,8.0,6.0,6.0,182.0,2.0,3.0,2.0,1.0,19.0,,7.0,17.0,,11.0,3.0,4.0,25.0,,17.0,17.0,9.0,21.0,3.0,,8.0,,14.0,,3.0,,,3.0,,8.0,8.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,1tlnisf84sveoq5fcxkgcydqs,L. Santos,Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,lod57ti10zsr6a7mhg1q1v8q,J. Skelton,Defender,4,170.0,40.0,130.0,32.0,108.0,368.0,277.0,91.0,186.0,636.0,13.0,32.0,2.0,27.0,25.0,2.0,107.0,51.0,56.0,10.0,695.0,,1651.0,,,,182.0,18.0,13.0,82.0,1.0,275.0,4.0,,,1.0,123.0,1422.0,478.0,989.0,1344.0,29.0,,2880.0,5.0,1.0,236.0,39.0,268.0,1714.0,12.0,1467.0,42.0,32.0,247.0,2164.0,,146.0,198.0,101.0,4.0,1.0,1.0,0.0,5.0,38.0,2.0,24.0,2.0,,,,6.0,,8.0,32.0,,,4.0,2.0,15.0,,1.0,1.0,88.0,50.0,13.0,2.0,22.0,14.0,13.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,ej78zd2kyn7i76fkalpfheuw9,K. Smith,Forward,29,13.0,7.0,6.0,15.0,29.0,94.0,84.0,45.0,39.0,29.0,8.0,15.0,,4.0,4.0,,71.0,38.0,33.0,10.0,46.0,,112.0,1.0,,,57.0,8.0,5.0,17.0,,8.0,6.0,10.0,11.0,1.0,2.0,84.0,69.0,18.0,82.0,5.0,,530.0,25.0,,2.0,9.0,97.0,112.0,11.0,84.0,7.0,32.0,28.0,271.0,16.0,5.0,35.0,23.0,2.0,,,0.0,7.0,3.0,6.0,,,,,1.0,9.0,,5.0,5.0,,6.0,,5.0,15.0,,10.0,9.0,3.0,3.0,,,8.0,1.0,2.0,1.0,1.0,,1.0,2.0,,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,bgqxhtyx6dre270acxtkj17u1,K. Tekiela,Forward,10,72.0,37.0,35.0,25.0,117.0,179.0,201.0,98.0,103.0,101.0,5.0,25.0,9.0,6.0,6.0,8.0,129.0,61.0,68.0,10.0,131.0,2.0,414.0,3.0,4.0,4.0,81.0,15.0,10.0,58.0,1.0,75.0,17.0,8.0,26.0,27.0,18.0,331.0,239.0,104.0,321.0,6.0,,1463.0,45.0,7.0,9.0,13.0,202.0,424.0,34.0,339.0,14.0,59.0,85.0,700.0,24.0,12.0,88.0,73.0,,5.0,4.0,3.0,7.0,,8.0,174.0,,4.0,1.0,5.0,16.0,,17.0,17.0,,15.0,,3.0,28.0,,23.0,2.0,4.0,20.0,3.0,,4.0,,8.0,2.0,3.0,15.0,,5.0,,4.0,,6.0,13.0,9.0,1.0,1.0,1.0,2.0,2.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,2hyd7yhdlmduixavlexk0r8yc,J. Thomas,Defender,2,5.0,1.0,4.0,9.0,7.0,15.0,20.0,7.0,13.0,60.0,1.0,9.0,,1.0,1.0,,15.0,6.0,9.0,10.0,32.0,,102.0,,,,9.0,5.0,2.0,8.0,,7.0,,7.0,1.0,1.0,8.0,82.0,46.0,41.0,77.0,4.0,3.0,197.0,2.0,,10.0,3.0,35.0,106.0,1.0,85.0,6.0,,21.0,184.0,1.0,8.0,25.0,13.0,2.0,,,0.0,,1.0,,1.0,,,,,1.0,,1.0,2.0,,2.0,34.0,,2.0,,6.0,5.0,2.0,2.0,,,2.0,3.0,2.0,,,1.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,zr8567yklpn8dfokwzktsk8a,S. Zarokóstas,Forward,21,36.0,23.0,13.0,32.0,110.0,271.0,351.0,205.0,146.0,102.0,45.0,32.0,3.0,19.0,17.0,3.0,315.0,182.0,133.0,10.0,102.0,12.0,352.0,5.0,,,176.0,79.0,40.0,86.0,3.0,39.0,16.0,10.0,28.0,7.0,11.0,225.0,156.0,82.0,215.0,29.0,,1913.0,70.0,2.0,18.0,77.0,344.0,353.0,38.0,226.0,52.0,122.0,127.0,908.0,49.0,27.0,163.0,100.0,11.0,3.0,0.0,2.0,15.0,,32.0,186.0,2.0,3.0,1.0,2.0,10.0,,22.0,22.0,,15.0,4.0,5.0,53.0,,59.0,58.0,21.0,23.0,3.0,,14.0,2.0,23.0,1.0,7.0,3.0,1.0,7.0,,12.0,10.0,8.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
