liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Successful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Unsuccessful Corners into Box,Clearances Off the Line,Goals from Inside Box,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Left Foot Goals,Last Man Tackle,Total Touches In Opposition Box,Foul Won Penalty,Headed Goals,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Penalties Faced,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Penalties Off Target,Set Pieces Goals
USA_MLS,2013,Philadelphia Union,c9tsv95tuppzdklmjne9whdxx,C. Hernández,Forward,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,cv8u1u1mvnd89t6sqhlheorth,A. Hoppenot,Forward,29.0,30.0,3.0,3.0,,,,28.0,1.0,14.0,5.0,732.0,2.0,23.0,,2.0,200.0,8.0,54.0,6.0,102.0,1.0,5.0,7.0,,13.0,158.0,40.0,10.0,59.0,200.0,15.0,25.0,134.0,13.0,15.0,64.0,57.0,9.0,73.0,5.0,1.0,33.0,2.0,5.0,406.0,30.0,,124.0,1.0,54.0,69.0,68.0,8.0,2.0,6.0,23.0,10.0,22.0,147.0,,13.0,14.0,1.0,2.0,2.0,66.0,35.0,136.0,136.0,23.0,,3.0,2.0,1.0,6.0,79.0,4.0,5.0,58.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,34tcen5i5e5vlsvy04n63ja39,G. Jordan,Midfielder,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,7rcy9cwudf4rvp190bxs6mzth,M. Kassel,Midfielder,8.0,5.0,,,,,,5.0,1.0,2.0,1.0,90.0,6.0,1.0,,,43.0,,7.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,15.0,22.0,1.0,6.0,43.0,,,34.0,2.0,1.0,7.0,10.0,1.0,7.0,,3.0,3.0,,2.0,71.0,5.0,1.0,2.0,,16.0,48.0,4.0,,2.0,1.0,1.0,2.0,,5.0,2.0,3.0,2.0,,,,,10.0,36.0,36.0,3.0,,,,,1.0,1.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,8rw370q45siqg3jrgtwrvno45,Kléberson,Midfielder,19.0,11.0,1.0,1.0,,,,4.0,4.0,8.0,1.0,532.0,,19.0,,1.0,261.0,4.0,32.0,7.0,117.0,1.0,9.0,14.0,1.0,6.0,107.0,90.0,8.0,59.0,268.0,6.0,4.0,181.0,10.0,18.0,68.0,70.0,9.0,76.0,6.0,,42.0,7.0,6.0,367.0,11.0,2.0,36.0,1.0,89.0,97.0,20.0,4.0,19.0,4.0,6.0,2.0,1.0,44.0,3.0,11.0,14.0,,,2.0,18.0,77.0,196.0,200.0,8.0,,2.0,2.0,6.0,5.0,24.0,3.0,5.0,18.0,,2.0,5.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
USA_MLS,2013,Philadelphia Union,8ziuhfjdyjakdta3h8gsj7179,C. Konopka,Goalkeeper,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,3vk61q32frttvqmdpd6v7xpzp,M. Lahoud,Midfielder,13.0,9.0,,1.0,,,,6.0,1.0,2.0,,464.0,,18.0,2.0,,231.0,3.0,51.0,,104.0,7.0,11.0,1.0,1.0,2.0,71.0,80.0,8.0,36.0,231.0,8.0,1.0,170.0,8.0,2.0,47.0,63.0,1.0,34.0,3.0,,38.0,3.0,15.0,284.0,9.0,,32.0,,70.0,30.0,17.0,1.0,14.0,,5.0,3.0,3.0,37.0,4.0,9.0,2.0,,,,18.0,47.0,184.0,184.0,5.0,1.0,,,4.0,7.0,20.0,1.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,a54meptpw868057cp9tjqr4d1,S. Le Toux,Forward,9.0,32.0,3.0,,,,,7.0,10.0,50.0,13.0,2222.0,18.0,62.0,5.0,1.0,752.0,23.0,133.0,64.0,455.0,14.0,29.0,16.0,3.0,54.0,460.0,148.0,30.0,201.0,769.0,11.0,8.0,513.0,28.0,29.0,230.0,220.0,67.0,311.0,5.0,5.0,115.0,25.0,37.0,1247.0,32.0,3.0,130.0,,265.0,37.0,84.0,13.0,26.0,19.0,25.0,21.0,16.0,205.0,10.0,31.0,118.0,1.0,3.0,9.0,67.0,151.0,528.0,539.0,75.0,7.0,7.0,9.0,4.0,25.0,121.0,5.0,17.0,63.0,,37.0,95.0,3.0,55.0,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,7qla3o405z7168s9y50oigs7p,Z. MacMath,Goalkeeper,18.0,34.0,,1.0,,,,,,,,3060.0,1.0,,146.0,,461.0,,,,177.0,259.0,368.0,,4.0,2.0,519.0,170.0,3.0,25.0,740.0,,1.0,134.0,40.0,,393.0,58.0,3.0,350.0,,,392.0,34.0,43.0,1313.0,34.0,,18.0,,649.0,48.0,25.0,,213.0,,10.0,9.0,,29.0,44.0,44.0,,,,,2.0,33.0,247.0,347.0,11.0,12.0,1.0,,,3.0,4.0,,1.0,16.0,,,,,,,,,,100.0,284.0,28.0,45.0,27.0,56.0,24.0,174.0,,,,,,1.0,33.0,7.0,5.0,1.0,,4.0,,,,
USA_MLS,2013,Philadelphia Union,27vrrk7d7hwusbsfg3icnqi1h,Fabinho,Defender,33.0,14.0,1.0,,1.0,1.0,,4.0,,55.0,,980.0,60.0,6.0,8.0,,349.0,11.0,51.0,17.0,173.0,11.0,22.0,4.0,2.0,17.0,227.0,115.0,31.0,62.0,355.0,10.0,12.0,255.0,10.0,5.0,84.0,114.0,12.0,128.0,4.0,11.0,69.0,10.0,20.0,728.0,14.0,2.0,111.0,,169.0,49.0,71.0,1.0,16.0,16.0,18.0,10.0,15.0,138.0,19.0,12.0,64.0,1.0,,2.0,50.0,21.0,265.0,271.0,27.0,4.0,2.0,2.0,1.0,26.0,67.0,5.0,26.0,61.0,,1.0,4.0,,3.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,3ny0cwoygb1k0cc4eyoc7w15h,J. McInerney,Forward,9.0,31.0,12.0,4.0,,,,6.0,12.0,18.0,18.0,2209.0,8.0,70.0,2.0,7.0,522.0,17.0,154.0,7.0,258.0,4.0,19.0,38.0,1.0,20.0,283.0,147.0,28.0,111.0,528.0,34.0,14.0,378.0,27.0,68.0,130.0,140.0,23.0,134.0,18.0,2.0,60.0,25.0,14.0,909.0,31.0,5.0,165.0,,104.0,97.0,88.0,30.0,20.0,7.0,27.0,19.0,16.0,204.0,4.0,28.0,18.0,,2.0,,96.0,130.0,393.0,398.0,39.0,4.0,12.0,,8.0,23.0,116.0,5.0,12.0,69.0,,,,2.0,,1.0,12.0,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,5fvke7tc7bgvaodffpdpayg9h,J. McLaughlin,Midfielder,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,6sr60dq82qnohm2ngreznsmol,O. Nikolov,Goalkeeper,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,bvtr83khxgsln14lt8p7gullh,A. Okugo,Midfielder,14.0,32.0,3.0,5.0,1.0,,1.0,,,5.0,3.0,2879.0,6.0,7.0,17.0,,1047.0,1.0,70.0,,289.0,52.0,80.0,16.0,4.0,33.0,370.0,589.0,61.0,128.0,1086.0,36.0,9.0,802.0,39.0,22.0,208.0,236.0,2.0,160.0,3.0,,228.0,32.0,54.0,1670.0,32.0,27.0,162.0,,531.0,52.0,162.0,6.0,76.0,,24.0,68.0,7.0,263.0,222.0,43.0,6.0,,1.0,1.0,68.0,249.0,843.0,878.0,101.0,11.0,,2.0,2.0,48.0,101.0,13.0,107.0,94.0,,,,,,,3.0,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,arwf3kfew3885bcwau5x0uthx,J. Parke,Defender,31.0,31.0,,3.0,,,,,1.0,1.0,,2745.0,8.0,8.0,16.0,,878.0,3.0,53.0,1.0,236.0,34.0,56.0,9.0,4.0,46.0,293.0,532.0,46.0,113.0,936.0,23.0,1.0,702.0,35.0,11.0,169.0,249.0,10.0,125.0,,,176.0,31.0,45.0,1469.0,31.0,31.0,111.0,,432.0,56.0,159.0,2.0,65.0,1.0,24.0,88.0,,245.0,241.0,39.0,1.0,1.0,,1.0,40.0,202.0,727.0,767.0,134.0,10.0,,1.0,1.0,38.0,86.0,8.0,104.0,71.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,2okmltsh3goy83cyqym5wclx,B. Soumaré,Defender,4.0,25.0,1.0,5.0,2.0,2.0,,,1.0,,,2179.0,3.0,2.0,21.0,1.0,605.0,1.0,22.0,,160.0,69.0,92.0,3.0,6.0,18.0,276.0,287.0,53.0,86.0,625.0,35.0,11.0,375.0,29.0,5.0,178.0,189.0,3.0,131.0,1.0,,151.0,25.0,47.0,1045.0,25.0,17.0,135.0,,321.0,10.0,115.0,2.0,72.0,,13.0,38.0,3.0,191.0,177.0,35.0,,3.0,,,58.0,93.0,432.0,447.0,56.0,5.0,,,,44.0,76.0,9.0,83.0,77.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,4xcrgz9y1oavzx0ctmrq0s5w5,R. Torres,Midfielder,10.0,5.0,,,,,,5.0,,3.0,,68.0,1.0,1.0,,,54.0,,9.0,,29.0,,,,,,26.0,14.0,3.0,13.0,56.0,1.0,3.0,35.0,2.0,,13.0,11.0,2.0,15.0,1.0,1.0,6.0,,2.0,80.0,5.0,,12.0,,26.0,79.0,8.0,,8.0,,1.0,1.0,1.0,13.0,1.0,2.0,4.0,,,,5.0,10.0,41.0,43.0,1.0,,,,,3.0,5.0,,,7.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,anjvzouaakcjoj1s5ypa0zpp1,A. Wheeler,Forward,12.0,10.0,1.0,1.0,,,,9.0,1.0,1.0,2.0,129.0,,8.0,,,69.0,1.0,21.0,1.0,39.0,1.0,1.0,3.0,,14.0,27.0,13.0,2.0,17.0,69.0,4.0,3.0,49.0,3.0,8.0,18.0,17.0,2.0,15.0,,,4.0,1.0,4.0,99.0,10.0,,15.0,,15.0,95.0,16.0,5.0,2.0,1.0,1.0,10.0,1.0,39.0,2.0,3.0,1.0,,,1.0,9.0,16.0,51.0,51.0,24.0,,,1.0,,2.0,23.0,,1.0,6.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,42r1rieudw9swot3hm6sww8ut,S. Williams,Defender,25.0,32.0,2.0,6.0,1.0,1.0,,,1.0,91.0,,2867.0,208.0,11.0,13.0,2.0,1114.0,15.0,96.0,21.0,428.0,45.0,68.0,9.0,3.0,25.0,598.0,470.0,72.0,203.0,1148.0,42.0,15.0,826.0,40.0,12.0,271.0,74.0,23.0,301.0,2.0,131.0,157.0,32.0,61.0,2039.0,32.0,7.0,219.0,,574.0,48.0,170.0,3.0,51.0,21.0,42.0,41.0,18.0,285.0,84.0,43.0,91.0,1.0,2.0,5.0,90.0,404.0,847.0,877.0,66.0,10.0,1.0,5.0,2.0,58.0,115.0,14.0,68.0,129.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Philadelphia Union,9v5p54jg3w6m78sm6eh2965zp,Gilberto Júnior,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
