root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,3e4gkylxcdo34rieonozdqr4l,S. John-Brown,Forward,11,,33.0,10.0,2.0,1.0,,3.0,1.0,26.0,1.0,6.0,,15.0,,1.0,54.0,,13.0,18.0,,4.0,51.0,104.0,28.0,12.0,2.0,32.0,16.0,14.0,255.0,13.0,7.0,3.0,27.0,65.0,11.0,3.0,10.0,2.0,11.0,3.0,,65.0,54.0,10.0,11.0,4.0,1.0,1.0,5.0,23.0,19.0,2.0,0.0,0.0,0.0,3.0,4.0,,2.0,1.0,,,2.0,,,,1.0,,2.0,5.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,2904adu3df9h4iurm4zpk9pex,S. Lewis,Forward,10,,13.0,10.0,1.0,1.0,,3.0,1.0,3.0,,1.0,,5.0,,1.0,5.0,2.0,5.0,5.0,,1.0,7.0,26.0,5.0,2.0,,12.0,2.0,3.0,78.0,3.0,1.0,2.0,7.0,12.0,4.0,1.0,3.0,1.0,7.0,3.0,,14.0,7.0,4.0,7.0,4.0,,1.0,5.0,3.0,9.0,1.0,0.0,0.0,0.0,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,51vsjl7we4qy7obj65uu5zoph,A. McQueen,Midfielder,8,1.0,24.0,10.0,3.0,1.0,,3.0,2.0,18.0,,1.0,,4.0,4.0,1.0,29.0,2.0,12.0,19.0,,,29.0,62.0,12.0,1.0,1.0,5.0,5.0,6.0,102.0,1.0,1.0,4.0,5.0,45.0,4.0,1.0,14.0,,12.0,3.0,1.0,46.0,30.0,4.0,16.0,,,,,7.0,4.0,,0.0,0.0,0.0,1.0,,,1.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,4sc5tf6nxvalrfr5oekqztppm,K. Noel-McLeod,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,dhydbd2o0n2xz5x6d457h5qi2,D. Noel-Williams,Forward,14,1.0,15.0,10.0,3.0,1.0,,3.0,1.0,8.0,2.0,1.0,,4.0,,3.0,8.0,2.0,5.0,3.0,,1.0,14.0,37.0,6.0,3.0,3.0,17.0,,13.0,120.0,5.0,1.0,2.0,7.0,15.0,6.0,1.0,1.0,1.0,7.0,3.0,1.0,21.0,14.0,5.0,7.0,8.0,,2.0,10.0,4.0,12.0,,0.0,0.0,0.0,,2.0,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,4.0,3.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,Midfielder,6,2.0,29.0,10.0,4.0,1.0,1.0,3.0,4.0,60.0,,4.0,2.0,7.0,7.0,,102.0,,20.0,53.0,,2.0,99.0,163.0,53.0,8.0,,17.0,21.0,16.0,255.0,9.0,3.0,3.0,15.0,121.0,11.0,3.0,22.0,2.0,14.0,3.0,,134.0,113.0,10.0,21.0,1.0,,1.0,2.0,43.0,8.0,3.0,0.0,0.0,0.0,14.0,3.0,,2.0,,,2.0,1.0,,,,,,4.0,1.0,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,Defender,16,2.0,25.0,10.0,,,,3.0,,57.0,1.0,6.0,1.0,3.0,3.0,2.0,81.0,,16.0,35.0,,4.0,79.0,136.0,24.0,10.0,4.0,16.0,20.0,21.0,270.0,12.0,2.0,5.0,13.0,100.0,11.0,3.0,22.0,,18.0,3.0,1.0,102.0,81.0,10.0,21.0,1.0,,2.0,3.0,24.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,,2.0,,,2.0,1.0,,,,,,6.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,est6bipt9wag8aa2w8vphwhlg,K. Paul,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,8pfms0rs91nvjjft2rug5npat,A. Pierre,Defender,4,,13.0,10.0,2.0,1.0,1.0,3.0,1.0,45.0,1.0,2.0,,4.0,4.0,1.0,56.0,,8.0,25.0,,2.0,55.0,87.0,12.0,4.0,1.0,15.0,8.0,4.0,240.0,8.0,2.0,2.0,8.0,66.0,9.0,3.0,17.0,2.0,6.0,3.0,,67.0,57.0,8.0,10.0,3.0,,4.0,7.0,21.0,7.0,,0.0,0.0,0.0,2.0,1.0,,,,,6.0,1.0,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,8ghph0e9h6dsywomrudiwmdat,T. Sterling,Defender,17,,17.0,10.0,1.0,1.0,,3.0,,33.0,2.0,,,2.0,4.0,,46.0,,10.0,23.0,,,41.0,84.0,13.0,1.0,3.0,6.0,5.0,9.0,204.0,2.0,1.0,2.0,3.0,56.0,9.0,3.0,,,6.0,3.0,,56.0,46.0,8.0,10.0,2.0,,1.0,3.0,24.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,,,,,3.0,,,,,,,,2.0,,,2.0,,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,tdmzsc6oforcc9jibfi0lqeh,K. Theodore,Midfielder,19,,8.0,10.0,,,,2.0,,3.0,,2.0,,1.0,1.0,,7.0,2.0,4.0,6.0,,1.0,7.0,21.0,4.0,2.0,1.0,4.0,2.0,2.0,43.0,2.0,1.0,,3.0,11.0,3.0,,3.0,,3.0,2.0,,11.0,7.0,3.0,4.0,1.0,,,1.0,,2.0,,0.0,0.0,0.0,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,1saycreq9cwtje9vltsrxnhn8,T. Thomas,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
