liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Headed Goals,Ground Duels lost,Leftside Passes,Clearances Off the Line,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Offsides,Successful Lay-offs,Right Foot Goals,Successful Crosses & Corners,Successful Corners into Box,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Successful Crosses open play,Left Foot Goals,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Penalties Taken,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Penalties Conceded,Total Red Cards,Straight Red Cards,Hit Woodwork,Last Man Tackle,Red Cards - 2nd Yellow,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Second Goal Assists,Own Goal Scored,Set Pieces Goals,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
USA_USL_League_One,2019,Chattanooga Red Wolves SC,1pz1y622pndq5kz1ieygxuzmx,A. Mangels,Goalkeeper,24,2520.0,,,46.0,,192.0,,,122.0,79.0,,272.0,,,5.0,,285.0,201.0,1.0,3.0,3.0,598.0,,,,139.0,32.0,,275.0,65.0,1.0,221.0,,288.0,28.0,2.0,54.0,929.0,28.0,,,6.0,480.0,,10.0,20.0,,184.0,4.0,16.0,,22.0,25.0,37.0,28.0,,2.0,53.0,,,128.0,323.0,16.0,6.0,1.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,271.0,15.0,6.0,3.0,42.0,43.0,17.0,42.0,3.0,4.0,115.0,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,3ve3flng9xte3l6x2f4lsnn4l,J. Mare,Forward,9,600.0,1.0,10.0,,,144.0,3.0,46.0,61.0,2.0,3.0,10.0,2.0,2.0,,27.0,122.0,36.0,5.0,43.0,,149.0,6.0,22.0,7.0,96.0,5.0,5.0,53.0,35.0,3.0,47.0,3.0,18.0,6.0,10.0,7.0,271.0,16.0,7.0,1.0,75.0,29.0,21.0,10.0,36.0,3.0,,10.0,14.0,6.0,116.0,4.0,5.0,16.0,,53.0,39.0,,,91.0,96.0,41.0,,4.0,80.0,1.0,1.0,22.0,1.0,7.0,4.0,,1.0,,2.0,,,,1.0,,1.0,,2.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,e9shind4h8y8q9j18k7tiwmzu,T. Mehl,Defender,25,270.0,7.0,,,,118.0,,7.0,21.0,5.0,1.0,16.0,6.0,,3.0,4.0,38.0,76.0,8.0,16.0,2.0,128.0,,5.0,,87.0,4.0,,32.0,11.0,,24.0,,18.0,3.0,7.0,8.0,188.0,3.0,2.0,4.0,24.0,54.0,,10.0,15.0,,9.0,5.0,2.0,,30.0,10.0,7.0,3.0,,11.0,56.0,,,88.0,96.0,6.0,,6.0,15.0,2.0,12.0,13.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,7w8n7b3zpteways75fjgtlq6t,D. Navarro,Defender,4,270.0,,,2.0,,131.0,,8.0,24.0,9.0,,15.0,,,,1.0,25.0,86.0,7.0,9.0,,134.0,,2.0,1.0,100.0,3.0,,24.0,28.0,,12.0,,22.0,3.0,2.0,12.0,161.0,3.0,1.0,2.0,15.0,61.0,,10.0,11.0,,10.0,2.0,2.0,,18.0,5.0,3.0,3.0,,6.0,37.0,,,107.0,110.0,3.0,1.0,6.0,7.0,1.0,4.0,9.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,2rl814bd650e1zv71w9eg04x5,A. Pineda,Midfielder,14,1034.0,2.0,6.0,,1.0,470.0,3.0,139.0,219.0,,2.0,17.0,4.0,2.0,1.0,21.0,138.0,211.0,9.0,53.0,,489.0,11.0,34.0,12.0,383.0,10.0,6.0,70.0,114.0,19.0,70.0,2.0,52.0,13.0,8.0,14.0,653.0,19.0,17.0,,115.0,91.0,13.0,10.0,54.0,4.0,36.0,27.0,7.0,4.0,143.0,2.0,11.0,19.0,,68.0,145.0,,1.0,405.0,419.0,28.0,1.0,6.0,89.0,3.0,4.0,47.0,2.0,1.0,8.0,,11.0,8.0,,16.0,,,2.0,1.0,14.0,7.0,1.0,3.0,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,7,2519.0,5.0,,3.0,1.0,1154.0,2.0,162.0,413.0,13.0,4.0,46.0,27.0,9.0,5.0,17.0,244.0,653.0,63.0,135.0,3.0,1242.0,1.0,42.0,23.0,955.0,32.0,14.0,181.0,341.0,16.0,124.0,3.0,190.0,28.0,43.0,69.0,1629.0,28.0,26.0,9.0,245.0,355.0,11.0,10.0,149.0,5.0,106.0,39.0,26.0,4.0,288.0,30.0,37.0,28.0,,122.0,384.0,,1.0,984.0,1061.0,43.0,6.0,38.0,139.0,25.0,45.0,123.0,5.0,,4.0,1.0,5.0,2.0,1.0,6.0,,1.0,1.0,,12.0,3.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,2kma9s7wpd5s6twds4cs81nf9,S. Seoane,Forward,11,1704.0,2.0,9.0,1.0,7.0,322.0,18.0,85.0,146.0,14.0,3.0,30.0,13.0,24.0,5.0,31.0,243.0,94.0,18.0,88.0,2.0,342.0,10.0,19.0,26.0,205.0,23.0,45.0,118.0,61.0,19.0,133.0,11.0,75.0,19.0,26.0,22.0,669.0,28.0,12.0,,164.0,101.0,56.0,10.0,84.0,21.0,19.0,39.0,3.0,12.0,198.0,5.0,28.0,28.0,,83.0,95.0,,6.0,205.0,224.0,34.0,1.0,11.0,114.0,7.0,5.0,81.0,25.0,9.0,11.0,2.0,16.0,9.0,,19.0,1.0,2.0,6.0,5.0,37.0,7.0,1.0,2.0,,3.0,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,dvl3a1kc54icwz3lt1fivf00l,J. Soto,Midfielder,8,1161.0,4.0,14.0,4.0,1.0,563.0,4.0,134.0,215.0,13.0,4.0,37.0,13.0,,1.0,14.0,150.0,263.0,18.0,60.0,1.0,568.0,11.0,18.0,3.0,428.0,15.0,2.0,97.0,143.0,11.0,81.0,1.0,66.0,12.0,23.0,29.0,738.0,26.0,7.0,3.0,75.0,136.0,5.0,10.0,36.0,2.0,43.0,9.0,7.0,2.0,96.0,9.0,16.0,26.0,,46.0,155.0,,1.0,466.0,471.0,21.0,,8.0,60.0,10.0,19.0,29.0,10.0,,6.0,,7.0,1.0,,3.0,,,6.0,1.0,13.0,2.0,2.0,3.0,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,7r0zys87ehzn97quiuskbgqfp,T. Walls,Defender,20,2152.0,187.0,,6.0,2.0,798.0,6.0,111.0,259.0,36.0,8.0,65.0,12.0,11.0,5.0,42.0,310.0,381.0,31.0,130.0,3.0,828.0,1.0,46.0,21.0,569.0,27.0,15.0,195.0,61.0,11.0,161.0,,120.0,24.0,37.0,57.0,1371.0,24.0,20.0,15.0,173.0,409.0,35.0,10.0,158.0,4.0,64.0,34.0,73.0,10.0,288.0,51.0,32.0,24.0,2.0,88.0,247.0,,2.0,606.0,633.0,115.0,5.0,15.0,130.0,16.0,19.0,85.0,23.0,4.0,1.0,,7.0,,35.0,,,1.0,7.0,,23.0,,5.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,7w0y9coj79jgk2xxfa5vltiol,Éamon Zayed,Forward,12,1067.0,1.0,9.0,,6.0,208.0,7.0,78.0,93.0,2.0,1.0,2.0,1.0,13.0,2.0,50.0,101.0,68.0,2.0,67.0,2.0,229.0,4.0,11.0,2.0,157.0,18.0,21.0,69.0,51.0,7.0,59.0,5.0,20.0,10.0,8.0,13.0,323.0,19.0,2.0,,26.0,51.0,39.0,10.0,44.0,8.0,3.0,7.0,34.0,2.0,110.0,4.0,20.0,19.0,2.0,16.0,49.0,,6.0,139.0,160.0,84.0,1.0,2.0,66.0,,1.0,10.0,3.0,10.0,14.0,4.0,1.0,,1.0,,,,1.0,,3.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Chattanooga Red Wolves SC,7g8qi01eex8wr6gph8qhntdjp,V. Zguro,Defender,6,1727.0,90.0,5.0,23.0,1.0,699.0,14.0,127.0,281.0,45.0,7.0,112.0,16.0,6.0,4.0,7.0,366.0,308.0,52.0,81.0,2.0,736.0,6.0,42.0,41.0,468.0,20.0,11.0,193.0,269.0,31.0,220.0,7.0,129.0,20.0,42.0,46.0,1275.0,25.0,22.0,1.0,237.0,306.0,12.0,10.0,126.0,5.0,75.0,23.0,10.0,16.0,254.0,26.0,24.0,25.0,,121.0,34.0,,,518.0,543.0,17.0,3.0,28.0,128.0,24.0,17.0,116.0,42.0,,3.0,,46.0,22.0,18.0,43.0,1.0,5.0,16.0,1.0,73.0,20.0,,7.0,,2.0,7.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
