liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,21ftwm2lakf31ilw8qx1njtas,José González,Midfielder,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,d97w83jxuf5xhyeb9oiy375xx,J. González,Goalkeeper,20,39.0,540.0,37.0,73.0,65.0,2.0,3.0,107.0,,,7.0,1.0,6.0,234.0,97.0,,1.0,10.0,8.0,72.0,1.0,159.0,,,,31.0,122.0,28.0,6.0,6.0,,,,,2.0,25.0,81.0,0.0,0.0,0.0,24.0,41.0,1.0,8.0,,1.0,,,6.0,,,,35.0,,,8.0,9.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,9.0,3.0,,,7.0,3.0,18.0,1.0,9.0,17.0,,,1.0,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,31dp67pr3e23fjt8diy1u3fca,É. Lira,Midfielder,6,195.0,1501.0,151.0,712.0,568.0,76.0,161.0,258.0,3.0,17.0,19.0,45.0,50.0,991.0,292.0,5.0,3.0,10.0,20.0,104.0,65.0,743.0,7.0,10.0,2.0,108.0,592.0,215.0,21.0,21.0,4.0,15.0,29.0,7.0,125.0,302.0,538.0,0.0,0.0,0.0,214.0,54.0,1.0,4.0,46.0,36.0,20.0,3.0,16.0,2.0,3.0,56.0,75.0,14.0,15.0,20.0,30.0,26.0,16.0,96.0,32.0,80.0,1.0,2.0,,,2.0,8.0,10.0,8.0,3.0,3.0,17.0,5.0,1.0,,5.0,,4.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,cm8hnzmhduddkydba7yp3tnth,L. López,Midfielder,17,188.0,1276.0,95.0,673.0,587.0,68.0,170.0,226.0,3.0,1.0,14.0,70.0,26.0,968.0,237.0,4.0,3.0,10.0,17.0,75.0,85.0,709.0,5.0,20.0,5.0,113.0,614.0,188.0,20.0,20.0,6.0,16.0,19.0,44.0,147.0,404.0,561.0,0.0,1.0,0.0,210.0,53.0,3.0,1.0,41.0,23.0,15.0,3.0,16.0,15.0,2.0,85.0,27.0,15.0,12.0,4.0,4.0,16.0,8.0,85.0,26.0,77.0,2.0,27.0,,,3.0,20.0,39.0,16.0,1.0,3.0,13.0,,3.0,58.0,,34.0,6.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,4.0,,,,,,,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,d9s7g70c8e5p3qmymp26ffc6i,Higor Meritão,Midfielder,8,138.0,1187.0,79.0,413.0,334.0,68.0,169.0,152.0,3.0,1.0,15.0,72.0,25.0,642.0,142.0,7.0,3.0,10.0,16.0,73.0,87.0,415.0,3.0,29.0,4.0,57.0,336.0,93.0,21.0,21.0,11.0,25.0,20.0,3.0,131.0,194.0,313.0,0.0,1.0,0.0,104.0,23.0,1.0,4.0,34.0,38.0,15.0,2.0,14.0,10.0,29.0,66.0,11.0,19.0,20.0,16.0,6.0,14.0,23.0,82.0,15.0,59.0,1.0,,1.0,,,11.0,9.0,12.0,2.0,11.0,13.0,1.0,8.0,,,,19.0,,1.0,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,d61s8qf470gxcak2ml0oclmqy,E. Montejano,Forward,27,15.0,146.0,7.0,16.0,9.0,7.0,16.0,7.0,,,,4.0,1.0,36.0,4.0,2.0,,10.0,1.0,1.0,10.0,18.0,,2.0,,6.0,11.0,,4.0,4.0,1.0,1.0,1.0,,7.0,7.0,11.0,0.0,0.0,0.0,7.0,,1.0,,1.0,9.0,6.0,,2.0,2.0,3.0,4.0,,1.0,,,,1.0,3.0,6.0,,3.0,,,,,,1.0,2.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,30plearwre9n6bgb1sqpjob11,G. Moreno,Midfielder,13,13.0,90.0,12.0,44.0,32.0,6.0,11.0,16.0,,,2.0,4.0,4.0,63.0,25.0,,,10.0,2.0,4.0,7.0,45.0,,1.0,1.0,8.0,33.0,15.0,1.0,1.0,,1.0,1.0,,8.0,8.0,32.0,0.0,0.0,0.0,14.0,1.0,,,3.0,3.0,3.0,,1.0,,,,6.0,2.0,1.0,5.0,2.0,1.0,,4.0,1.0,4.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,dyr9r5evutpn46u7ymri3nzzd,A. Mozo,Defender,2,331.0,1724.0,154.0,573.0,422.0,100.0,206.0,207.0,16.0,179.0,20.0,90.0,41.0,1166.0,199.0,,5.0,10.0,23.0,107.0,105.0,587.0,53.0,24.0,7.0,168.0,433.0,277.0,20.0,20.0,15.0,43.0,42.0,55.0,178.0,260.0,376.0,0.0,0.0,0.0,32.0,57.0,3.0,8.0,54.0,28.0,15.0,1.0,20.0,,22.0,71.0,54.0,25.0,13.0,14.0,23.0,11.0,13.0,101.0,29.0,88.0,2.0,26.0,4.0,,25.0,23.0,30.0,17.0,3.0,10.0,22.0,7.0,2.0,5.0,25.0,2.0,12.0,,,5.0,,,,4.0,1.0,,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,Defender,25,182.0,1620.0,169.0,844.0,682.0,81.0,161.0,402.0,2.0,2.0,18.0,29.0,64.0,1111.0,451.0,,5.0,10.0,21.0,99.0,63.0,874.0,2.0,13.0,3.0,107.0,705.0,305.0,18.0,18.0,1.0,5.0,16.0,2.0,85.0,254.0,624.0,2.0,0.0,0.0,123.0,81.0,3.0,13.0,46.0,76.0,34.0,3.0,18.0,,15.0,44.0,88.0,12.0,36.0,60.0,39.0,7.0,42.0,98.0,34.0,56.0,,,1.0,1.0,,3.0,3.0,3.0,21.0,5.0,10.0,6.0,5.0,,,,10.0,,,,2.0,2.0,,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,85w7m2qzskcugsjw2il6ev23u,O. Paz,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,2hs163bovr5bwupp1djxnq0yy,J. Rivas,Defender,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,6z6rc1nilkcjp2opy9633juy2,J. Rodríguez,Defender,16,115.0,762.0,76.0,229.0,153.0,47.0,77.0,120.0,5.0,62.0,8.0,29.0,26.0,436.0,71.0,1.0,,10.0,9.0,25.0,39.0,237.0,11.0,15.0,1.0,61.0,161.0,7.0,10.0,10.0,4.0,8.0,13.0,11.0,56.0,94.0,150.0,0.0,0.0,0.0,71.0,11.0,1.0,4.0,22.0,21.0,10.0,,9.0,3.0,4.0,39.0,29.0,4.0,11.0,19.0,20.0,2.0,11.0,38.0,18.0,27.0,1.0,4.0,2.0,,4.0,3.0,6.0,8.0,3.0,3.0,6.0,5.0,,,8.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,lytjkkapla9wuzoklh41bbze,J. Ruvalcaba,Midfielder,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,730zlb0kpah9nuhbt4cadx3h1,S. Saucedo,Midfielder,7,155.0,1046.0,61.0,300.0,239.0,49.0,123.0,59.0,13.0,9.0,13.0,50.0,15.0,547.0,96.0,6.0,3.0,10.0,14.0,58.0,59.0,307.0,18.0,11.0,1.0,73.0,246.0,46.0,20.0,20.0,13.0,33.0,23.0,27.0,112.0,158.0,223.0,1.0,0.0,0.0,119.0,23.0,1.0,1.0,15.0,11.0,9.0,3.0,14.0,13.0,43.0,83.0,12.0,4.0,5.0,2.0,5.0,30.0,2.0,64.0,11.0,62.0,2.0,8.0,5.0,,5.0,18.0,16.0,1.0,,15.0,10.0,,8.0,9.0,,5.0,23.0,,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,3.0,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,c30ra6tjonftda2x63taz99be,L. Sámano,Midfielder,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,30tahp4p6wg3p8tyjji95ievp,A. Talavera,Goalkeeper,1,125.0,1440.0,120.0,185.0,148.0,,7.0,235.0,,,16.0,1.0,12.0,577.0,204.0,,4.0,10.0,18.0,161.0,1.0,382.0,,1.0,3.0,108.0,262.0,90.0,16.0,16.0,,,,,4.0,58.0,174.0,0.0,0.0,0.0,57.0,88.0,2.0,12.0,1.0,3.0,,,16.0,,,,120.0,,,16.0,32.0,2.0,3.0,6.0,1.0,3.0,,,,,,,,1.0,,1.0,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,194.0,1.0,,,,,14.0,14.0,,,11.0,9.0,44.0,4.0,30.0,65.0,2.0,,2.0,,,,,,2.0,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,9ztaodgpu7cjkqg1x9uhietw5,G. Torres,Forward,30,46.0,316.0,23.0,82.0,59.0,19.0,37.0,19.0,1.0,,5.0,14.0,8.0,134.0,20.0,5.0,1.0,10.0,6.0,12.0,19.0,82.0,8.0,3.0,1.0,23.0,59.0,29.0,8.0,8.0,4.0,9.0,6.0,8.0,27.0,39.0,55.0,0.0,0.0,0.0,15.0,4.0,1.0,,4.0,10.0,5.0,2.0,3.0,2.0,8.0,19.0,4.0,,2.0,2.0,2.0,5.0,5.0,18.0,4.0,13.0,1.0,,,,,4.0,4.0,1.0,,6.0,1.0,,,,,,6.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,54imt0lkrhtkk0a474yj0gafp,E. Velarde,Midfielder,18,178.0,1363.0,108.0,538.0,432.0,74.0,112.0,245.0,4.0,120.0,20.0,42.0,45.0,872.0,240.0,1.0,5.0,10.0,22.0,78.0,55.0,553.0,14.0,23.0,5.0,77.0,445.0,51.0,16.0,16.0,5.0,14.0,33.0,14.0,87.0,210.0,406.0,0.0,0.0,0.0,194.0,39.0,2.0,9.0,36.0,25.0,13.0,3.0,15.0,1.0,13.0,63.0,34.0,14.0,17.0,12.0,14.0,8.0,12.0,57.0,22.0,45.0,,5.0,1.0,,5.0,1.0,6.0,12.0,2.0,1.0,14.0,3.0,2.0,,22.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,1yyauchmri39qf01ml2ml5h0q,Diogo Oliveira,Forward,33,59.0,374.0,33.0,89.0,56.0,31.0,78.0,29.0,,,4.0,23.0,5.0,173.0,8.0,8.0,2.0,10.0,4.0,16.0,34.0,89.0,4.0,14.0,2.0,32.0,56.0,15.0,11.0,11.0,1.0,5.0,8.0,4.0,48.0,48.0,54.0,2.0,0.0,1.0,21.0,2.0,,,6.0,30.0,11.0,3.0,3.0,3.0,24.0,24.0,2.0,5.0,2.0,1.0,1.0,10.0,19.0,44.0,1.0,25.0,1.0,,1.0,,,9.0,9.0,6.0,,8.0,2.0,,4.0,,,,12.0,,1.0,1.0,2.0,2.0,,,1.0,2.0,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,anrbev1ur6maxhffdbnhhifo5,Rogério,Forward,21,65.0,478.0,25.0,90.0,65.0,24.0,73.0,25.0,4.0,,5.0,19.0,1.0,192.0,22.0,5.0,,10.0,6.0,17.0,33.0,90.0,8.0,5.0,,32.0,65.0,23.0,10.0,10.0,4.0,11.0,8.0,8.0,39.0,47.0,64.0,0.0,1.0,0.0,20.0,1.0,1.0,,8.0,34.0,14.0,1.0,5.0,5.0,19.0,22.0,1.0,3.0,3.0,2.0,1.0,7.0,20.0,40.0,5.0,20.0,,4.0,1.0,,4.0,5.0,8.0,3.0,,11.0,3.0,,2.0,,,,13.0,,5.0,,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,3cwkp4dhzn6h1pe27y4uqyck4,A. Álvarez,Midfielder,248,20.0,164.0,6.0,52.0,46.0,5.0,29.0,11.0,2.0,1.0,2.0,9.0,,96.0,27.0,6.0,1.0,10.0,2.0,10.0,12.0,54.0,3.0,2.0,,11.0,48.0,6.0,7.0,7.0,2.0,4.0,4.0,5.0,25.0,25.0,46.0,0.0,0.0,0.0,11.0,2.0,,,5.0,4.0,3.0,,1.0,1.0,2.0,26.0,1.0,2.0,,,1.0,4.0,1.0,17.0,3.0,16.0,,4.0,,,2.0,7.0,1.0,1.0,,,3.0,,1.0,3.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Universidad Nacional,3xhgl0jho5nc3wwty990uwlw5,F. Álvarez,Midfielder,10,203.0,1285.0,131.0,602.0,471.0,104.0,168.0,186.0,6.0,6.0,11.0,70.0,23.0,843.0,186.0,4.0,3.0,10.0,13.0,68.0,90.0,623.0,6.0,16.0,1.0,114.0,492.0,173.0,19.0,19.0,14.0,31.0,33.0,6.0,131.0,306.0,457.0,2.0,0.0,0.0,146.0,35.0,2.0,,25.0,37.0,20.0,3.0,15.0,11.0,27.0,118.0,27.0,11.0,4.0,4.0,7.0,17.0,17.0,78.0,14.0,61.0,3.0,,,,,19.0,24.0,10.0,1.0,14.0,21.0,1.0,7.0,1.0,,,21.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
