liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,2mf42tjugz16kmrokwoht07bo,J. Joe,Midfielder,10,25.0,3.0,,,,,,17.0,1.0,14.0,1.0,38.0,1.0,5.0,4.0,120.0,10.0,12.0,5.0,10.0,2.0,1.0,1.0,8.0,1.0,22.0,1.0,31.0,,10.0,10.0,22.0,4.0,7.0,1.0,10.0,10.0,21.0,79.0,2.0,15.0,18.0,5.0,34.0,24.0,0.0,2.0,3.0,1.0,,3.0,3.0,3.0,17.0,4.0,,,9.0,,1.0,,1.0,,,,,,,2.0,,,,,,,1.0,,,3.0,,1.0,4.0,3.0,,,,1.0,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,548idkfzhqdc8se5dj81pjw2c,Z. Malebranche,Forward,15,32.0,7.0,,8.0,2.0,12.0,2.0,17.0,1.0,17.0,2.0,56.0,2.0,4.0,5.0,220.0,18.0,13.0,4.0,14.0,3.0,7.0,5.0,2.0,2.0,39.0,3.0,36.0,2.0,12.0,17.0,27.0,2.0,8.0,1.0,11.0,10.0,39.0,120.0,3.0,15.0,29.0,4.0,56.0,39.0,0.0,4.0,2.0,,1.0,1.0,5.0,9.0,21.0,4.0,,,16.0,,8.0,,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,5.0,,,1.0,1.0,,,,,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,25l71ervnc7brnh0h2jr1ihhw,M. Mendy,Forward,17,4.0,,,,,1.0,,,1.0,,1.0,,,2.0,,6.0,,2.0,1.0,2.0,1.0,,,,,,,1.0,,,2.0,4.0,1.0,1.0,,,10.0,,4.0,1.0,2.0,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,26v14rpqa17zucmqtumirptsk,C. N'Guessan,Forward,2,36.0,2.0,,6.0,4.0,12.0,10.0,15.0,,21.0,4.0,62.0,5.0,9.0,8.0,208.0,20.0,17.0,5.0,14.0,3.0,7.0,9.0,19.0,3.0,37.0,7.0,54.0,1.0,13.0,15.0,31.0,5.0,10.0,2.0,8.0,10.0,39.0,148.0,3.0,21.0,34.0,5.0,60.0,41.0,0.0,3.0,4.0,,1.0,5.0,5.0,7.0,22.0,9.0,,,2.0,,4.0,,1.0,1.0,,,,,,4.0,,,,,,,1.0,,1.0,,1.0,,3.0,1.0,,1.0,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,6sktf3xztbwswskn1k1uzbwus,E. Nkpa,Midfielder,6,52.0,8.0,,6.0,4.0,,,25.0,,22.0,4.0,100.0,1.0,11.0,4.0,263.0,42.0,19.0,7.0,28.0,3.0,8.0,8.0,20.0,3.0,68.0,3.0,53.0,2.0,18.0,31.0,47.0,7.0,8.0,1.0,31.0,10.0,76.0,193.0,3.0,21.0,41.0,7.0,96.0,78.0,0.0,9.0,2.0,,,4.0,5.0,16.0,40.0,4.0,5.0,1.0,23.0,2.0,2.0,,2.0,3.0,,,,,,10.0,,,,,,,,,,5.0,1.0,2.0,11.0,4.0,,,,7.0,,10.0,3.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,5c90u8yv4c8kd0hqffqo0jp5g,D. Noel,Forward,4,21.0,6.0,,19.0,2.0,1.0,,13.0,,24.0,1.0,57.0,8.0,8.0,17.0,235.0,28.0,3.0,6.0,14.0,3.0,4.0,11.0,10.0,3.0,31.0,2.0,30.0,1.0,7.0,18.0,17.0,7.0,,1.0,2.0,10.0,30.0,113.0,3.0,3.0,32.0,6.0,54.0,33.0,0.0,1.0,,,,5.0,4.0,3.0,5.0,,1.0,,12.0,,2.0,,1.0,4.0,,,,,,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,c3jtakof8ivp1xsjd8qjr1edw,D. Paniah,Forward,7,26.0,3.0,,1.0,1.0,4.0,2.0,7.0,,9.0,1.0,27.0,,2.0,,170.0,8.0,18.0,5.0,8.0,2.0,3.0,3.0,1.0,2.0,17.0,5.0,28.0,2.0,9.0,8.0,26.0,1.0,9.0,1.0,5.0,10.0,14.0,64.0,2.0,18.0,9.0,5.0,23.0,18.0,0.0,3.0,,,1.0,,,12.0,10.0,6.0,1.0,1.0,5.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,6l8hrtn2q0olwgk2l8hb3nkes,W. Plumain,Midfielder,18,2.0,1.0,,1.0,,,,1.0,2.0,1.0,,2.0,,,,25.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,10.0,1.0,6.0,2.0,1.0,,1.0,2.0,1.0,0.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,1m7tavv1wxfdsob46ib5iqrys,T. Vilar,Forward,9,19.0,1.0,,,,,,5.0,1.0,5.0,2.0,12.0,,4.0,,135.0,3.0,11.0,2.0,6.0,2.0,1.0,,1.0,1.0,7.0,3.0,14.0,1.0,5.0,7.0,17.0,2.0,5.0,,2.0,10.0,4.0,38.0,2.0,12.0,2.0,2.0,9.0,7.0,0.0,1.0,1.0,,5.0,1.0,2.0,7.0,4.0,3.0,,1.0,2.0,,9.0,,6.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,3.0,,,,1.0,,,0.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,dt0rmu5ld13x2f943if1yehhw,A. van Putten,Defender,5,38.0,3.0,,31.0,3.0,,,32.0,,41.0,3.0,116.0,15.0,12.0,31.0,270.0,51.0,9.0,7.0,16.0,3.0,3.0,9.0,8.0,3.0,58.0,2.0,48.0,,10.0,25.0,25.0,9.0,2.0,,9.0,10.0,61.0,194.0,3.0,13.0,67.0,7.0,86.0,75.0,0.0,1.0,4.0,,2.0,3.0,13.0,3.0,24.0,1.0,3.0,,38.0,,4.0,,2.0,9.0,,,,,,17.0,,,,1.0,1.0,,3.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
