liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,Jaguares FC,46kpar4nja3dxbnmswhi60qmt,J. Fabbro,Forward,10,5.0,1260.0,1.0,47.0,1.0,4.0,4.0,605.0,4.0,111.0,2.0,369.0,1.0,3.0,17.0,4.0,18.0,2.0,21.0,248.0,103.0,8.0,141.0,628.0,1.0,27.0,13.0,443.0,21.0,25.0,158.0,1.0,169.0,22.0,145.0,12.0,34.0,14.0,18.0,21.0,825.0,6.0,15.0,11.0,1.0,103.0,206.0,39.0,10.0,55.0,7.0,27.0,1.0,23.0,16.0,14.0,140.0,3.0,23.0,8.0,15.0,3.0,1.0,64.0,142.0,2.0,455.0,470.0,37.0,5.0,1.0,1.0,6.0,85.0,2.0,3.0,39.0,5.0,1.0,6.0,2.0,8.0,,,5.0,1.0,1.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,p15qbnfeurims9pb39caem09,Mateus Gonçalves,Forward,22,11.0,719.0,5.0,9.0,,,,170.0,10.0,48.0,7.0,108.0,,,,3.0,3.0,1.0,4.0,118.0,48.0,1.0,24.0,173.0,4.0,5.0,23.0,146.0,10.0,8.0,24.0,4.0,87.0,14.0,36.0,1.0,31.0,6.0,5.0,7.0,335.0,12.0,11.0,3.0,,94.0,21.0,33.0,10.0,31.0,5.0,3.0,3.0,7.0,,29.0,98.0,2.0,11.0,19.0,11.0,7.0,1.0,63.0,17.0,,146.0,149.0,4.0,,1.0,,,67.0,1.0,2.0,31.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,3rnj4lhol4wbjbpegaak7n93p,Luís Leal,Forward,35,9.0,685.0,3.0,21.0,,3.0,2.0,176.0,7.0,53.0,4.0,112.0,1.0,1.0,5.0,1.0,9.0,1.0,6.0,99.0,28.0,3.0,47.0,188.0,4.0,15.0,1.0,134.0,14.0,18.0,52.0,,46.0,8.0,53.0,4.0,8.0,7.0,4.0,8.0,289.0,,10.0,11.0,1.0,46.0,25.0,40.0,10.0,18.0,9.0,2.0,4.0,8.0,6.0,2.0,58.0,,15.0,9.0,10.0,,1.0,34.0,64.0,3.0,127.0,136.0,12.0,,2.0,1.0,3.0,40.0,,2.0,12.0,,,8.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,4nzjmby7mtgkrhq1lh20rbzrp,L. Mendoza,Forward,7,28.0,782.0,,5.0,2.0,1.0,1.0,289.0,13.0,49.0,14.0,185.0,3.0,,14.0,3.0,6.0,2.0,6.0,139.0,78.0,15.0,41.0,304.0,5.0,6.0,18.0,232.0,9.0,12.0,55.0,8.0,18.0,19.0,87.0,2.0,39.0,10.0,8.0,7.0,495.0,19.0,10.0,3.0,,79.0,91.0,24.0,10.0,39.0,6.0,17.0,5.0,5.0,1.0,11.0,86.0,8.0,11.0,39.0,10.0,7.0,,41.0,146.0,1.0,236.0,249.0,7.0,2.0,,,14.0,47.0,1.0,4.0,38.0,13.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,6vhqftkhafgvk8xfox51ktnmd,F. Micolta,Forward,19,14.0,1006.0,5.0,3.0,8.0,3.0,2.0,338.0,9.0,49.0,2.0,162.0,14.0,1.0,25.0,11.0,7.0,4.0,12.0,149.0,121.0,21.0,35.0,341.0,1.0,19.0,22.0,248.0,16.0,19.0,60.0,,20.0,3.0,63.0,6.0,77.0,10.0,14.0,15.0,636.0,3.0,15.0,12.0,4.0,123.0,128.0,30.0,10.0,61.0,12.0,33.0,2.0,13.0,6.0,15.0,141.0,12.0,20.0,18.0,15.0,3.0,1.0,68.0,144.0,3.0,278.0,281.0,18.0,2.0,1.0,1.0,17.0,80.0,4.0,13.0,55.0,67.0,20.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,628inikeo9yhw8c1nqnfi1fx1,L. Miño,Midfielder,12,,190.0,,2.0,,,,74.0,,7.0,,33.0,,,1.0,3.0,,1.0,,8.0,34.0,5.0,7.0,75.0,2.0,2.0,,64.0,4.0,,8.0,,25.0,2.0,6.0,,13.0,3.0,4.0,2.0,91.0,,3.0,2.0,1.0,8.0,22.0,1.0,10.0,7.0,,3.0,,1.0,2.0,,10.0,,5.0,,3.0,,,3.0,21.0,,66.0,67.0,2.0,,,,3.0,3.0,2.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,9kziqy5is9iduxjcfl6x7konp,A. Mosquera,Defender,34,,900.0,,,12.0,,,228.0,,24.0,,59.0,9.0,1.0,15.0,3.0,1.0,3.0,10.0,41.0,156.0,18.0,22.0,252.0,,6.0,2.0,193.0,17.0,1.0,37.0,,69.0,2.0,24.0,1.0,44.0,10.0,4.0,13.0,368.0,,10.0,3.0,4.0,40.0,103.0,7.0,10.0,36.0,,22.0,,5.0,11.0,1.0,61.0,45.0,20.0,,10.0,,,15.0,56.0,,193.0,215.0,21.0,2.0,,,15.0,25.0,3.0,19.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,99z57k6778oyhv3gm1xdm3e8l,M. Muñoz,Goalkeeper,23,,1530.0,,,39.0,,,196.0,,,,52.0,52.0,2.0,102.0,,,4.0,3.0,110.0,260.0,,5.0,419.0,,1.0,,167.0,24.0,,107.0,,62.0,,72.0,,153.0,17.0,,35.0,607.0,,17.0,,,1.0,285.0,,10.0,4.0,,145.0,,2.0,3.0,,7.0,5.0,28.0,,17.0,,,,72.0,,151.0,312.0,6.0,5.0,,,,3.0,,,1.0,,,,,,,,,,,,211.0,,,1.0,,70.0,,3.0,1.0,,15.0,33.0,16.0,37.0,4.0,3.0,31.0,,,,1.0,1.0,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,7wqqs1ga0my6pywgupnr7vm51,J. Nava,Forward,27,20.0,548.0,1.0,10.0,3.0,,,219.0,9.0,57.0,9.0,137.0,2.0,,4.0,3.0,3.0,,4.0,88.0,65.0,9.0,27.0,224.0,3.0,4.0,5.0,182.0,9.0,7.0,31.0,5.0,102.0,9.0,57.0,2.0,27.0,7.0,5.0,4.0,369.0,16.0,8.0,4.0,,48.0,45.0,9.0,10.0,23.0,4.0,11.0,4.0,8.0,2.0,6.0,54.0,9.0,9.0,30.0,8.0,9.0,2.0,27.0,20.0,,189.0,193.0,6.0,1.0,2.0,,8.0,31.0,1.0,13.0,21.0,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,6x0y7xhggm6dzqxbbl4j7dsk5,W. Paredes,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,2nc6wybdgc01mdr4fr3xo3tn9,J. Patiño,Defender,24,,1120.0,2.0,1.0,4.0,,,412.0,2.0,20.0,,113.0,19.0,4.0,39.0,7.0,8.0,2.0,13.0,116.0,231.0,31.0,56.0,439.0,2.0,12.0,4.0,312.0,16.0,11.0,95.0,,76.0,3.0,58.0,3.0,67.0,13.0,13.0,37.0,657.0,,15.0,5.0,9.0,81.0,187.0,10.0,10.0,79.0,3.0,32.0,,17.0,29.0,4.0,123.0,55.0,18.0,,15.0,,,31.0,156.0,,323.0,344.0,42.0,5.0,,,22.0,44.0,9.0,40.0,50.0,14.0,8.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,7ucdqgza0r7kro8lud7ryesb9,G. Rodríguez,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,dlifrukrr5p5qkql5yj8tjg0l,H. Ruiz,Midfielder,16,1.0,192.0,3.0,2.0,,,,148.0,,16.0,4.0,86.0,1.0,,4.0,1.0,1.0,1.0,4.0,24.0,50.0,2.0,17.0,153.0,,2.0,2.0,129.0,3.0,2.0,21.0,2.0,44.0,4.0,16.0,1.0,9.0,1.0,4.0,6.0,187.0,2.0,4.0,1.0,1.0,16.0,53.0,2.0,10.0,11.0,1.0,3.0,,6.0,2.0,,22.0,1.0,4.0,1.0,4.0,,,7.0,40.0,,128.0,132.0,6.0,1.0,,,1.0,11.0,1.0,5.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,c0rkm5p7gednmopuu3pp5pvit,E. Sandez,Midfielder,105,,162.0,,,,,,40.0,,1.0,,20.0,4.0,,6.0,,,1.0,2.0,19.0,10.0,7.0,5.0,41.0,1.0,3.0,1.0,28.0,4.0,,11.0,,1.0,1.0,8.0,1.0,6.0,2.0,,3.0,80.0,,2.0,1.0,1.0,18.0,28.0,,10.0,11.0,,2.0,,2.0,1.0,,21.0,9.0,5.0,,2.0,,,8.0,11.0,,29.0,30.0,3.0,,,,6.0,10.0,1.0,3.0,10.0,7.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,dkaq2nkzz7ye5bo6ao2nyrlqt,Lucas Silva,Midfielder,28,3.0,1292.0,2.0,13.0,2.0,1.0,1.0,656.0,4.0,76.0,1.0,328.0,6.0,1.0,12.0,11.0,10.0,4.0,24.0,141.0,232.0,26.0,97.0,668.0,2.0,13.0,2.0,530.0,21.0,13.0,109.0,,143.0,12.0,87.0,6.0,68.0,14.0,19.0,25.0,840.0,,16.0,11.0,8.0,73.0,238.0,18.0,10.0,69.0,3.0,29.0,1.0,3.0,38.0,4.0,135.0,30.0,25.0,3.0,16.0,,1.0,42.0,211.0,,547.0,559.0,62.0,4.0,1.0,1.0,18.0,66.0,8.0,16.0,31.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,6m3k8xvgptzay9ltubq4r1dcl,L. Venegas,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,cfc38fybizx6ev3gvg1tv6ok5,D. Villalpando,Midfielder,18,9.0,1217.0,3.0,11.0,1.0,1.0,1.0,735.0,4.0,82.0,7.0,452.0,6.0,1.0,16.0,8.0,13.0,4.0,8.0,179.0,208.0,38.0,86.0,755.0,4.0,15.0,25.0,613.0,19.0,19.0,102.0,5.0,217.0,30.0,84.0,9.0,104.0,14.0,19.0,32.0,1000.0,10.0,17.0,10.0,1.0,161.0,266.0,7.0,10.0,93.0,6.0,40.0,2.0,25.0,6.0,8.0,175.0,4.0,23.0,14.0,17.0,4.0,,74.0,190.0,,636.0,653.0,14.0,2.0,,,27.0,82.0,11.0,13.0,87.0,4.0,1.0,,1.0,3.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,91986pedduup87pg6lthb1fpx,J. Villalpando,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Jaguares FC,b1uhlg1p532nzobexc1gyo5p1,D. de la Torre,Midfielder,8,,150.0,,1.0,1.0,,,106.0,,14.0,,50.0,,1.0,1.0,,,,1.0,24.0,45.0,3.0,12.0,108.0,3.0,2.0,1.0,90.0,2.0,1.0,13.0,,30.0,1.0,13.0,,12.0,3.0,1.0,2.0,127.0,2.0,3.0,2.0,,15.0,34.0,,10.0,6.0,1.0,5.0,,1.0,1.0,2.0,17.0,,2.0,2.0,3.0,2.0,,10.0,30.0,,93.0,95.0,2.0,,,,2.0,11.0,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
